epoch,train_loss,val_loss,val_exact_match,val_micro_f1
1,0.3007420298515582,0.22069590222212224,0.49019607843137253,0.744281045751634
2,0.20456845220787073,0.17866785756123613,0.6045751633986928,0.8018790849673203
3,0.16442210495082382,0.14103132983048758,0.7230392156862745,0.8615196078431373
4,0.13812654733268265,0.11944501764244503,0.7295751633986928,0.8647875816993464
5,0.11898934208100138,0.10514648930699218,0.7696078431372549,0.8848039215686274
6,0.10586105369859272,0.09392138473153894,0.7745098039215687,0.8872549019607843
7,0.09915952267600041,0.09605256287880193,0.7336601307189542,0.866421568627451
8,0.09238191134010265,0.09064837350370059,0.761437908496732,0.880718954248366
9,0.08801254970965043,0.08698476617242776,0.7540849673202614,0.8770424836601307
10,0.08214114289852528,0.0772721384183254,0.8031045751633987,0.9015522875816994
11,0.07910672034703049,0.07042067157092437,0.8235294117647058,0.9117647058823529
12,0.0745174869700195,0.06509590684588439,0.8415032679738562,0.920751633986928
13,0.07263541216748992,0.06406693623151655,0.8227124183006536,0.9113562091503268
14,0.07031056598997583,0.06803767383098602,0.8145424836601307,0.9072712418300654
15,0.06909547848444358,0.0654318715427436,0.8423202614379085,0.9211601307189542
16,0.06656755107680178,0.06311858201922935,0.8570261437908496,0.9285130718954249
17,0.06374816937384263,0.05543746302525202,0.8480392156862745,0.9240196078431373
18,0.060941186581366984,0.056470235675768136,0.7990196078431373,0.8995098039215687
19,0.05871916900760208,0.05361539787716336,0.8700980392156863,0.9350490196078431
20,0.058827906530472186,0.0537985813578749,0.869281045751634,0.934640522875817
21,0.058618588920901805,0.05049321600814271,0.8774509803921569,0.9387254901960784
22,0.05741536476058898,0.04710362547265938,0.8831699346405228,0.9415849673202614
23,0.05529144145791827,0.05564569623446932,0.809640522875817,0.9048202614379085
24,0.05444724701978023,0.04386416605971997,0.9060457516339869,0.9530228758169934
25,0.049368560216785255,0.04772543257065848,0.8717320261437909,0.9358660130718954
26,0.049791891164347235,0.04377646181805461,0.8741830065359477,0.9370915032679739
27,0.050601072317244956,0.050133630024646623,0.8676470588235294,0.9338235294117647
28,0.050937380593002235,0.04143686923715803,0.9035947712418301,0.951797385620915
29,0.04743831794635922,0.039866867846523234,0.9052287581699346,0.9526143790849673
30,0.04729769369161207,0.04180048126118635,0.8790849673202614,0.9395424836601307
31,0.04718508744259286,0.034078370024955354,0.9313725490196079,0.9656862745098039
32,0.04779177938216652,0.04423079104010576,0.8962418300653595,0.9481209150326797
33,0.044203856071225955,0.040968278215991125,0.8848039215686274,0.9424019607843137
34,0.04328386965238191,0.04081857533139341,0.886437908496732,0.943218954248366
35,0.04480126000989496,0.03736640001628913,0.9223856209150327,0.9611928104575164
36,0.04267136063548475,0.04163478495053995,0.8856209150326797,0.9428104575163399
37,0.04148598704365344,0.04199837632720767,0.8831699346405228,0.9415849673202614
38,0.04327662527755974,0.03889900022277645,0.8995098039215687,0.9497549019607843
39,0.041900395738338335,0.03850018179494571,0.9076797385620915,0.9538398692810458
40,0.04162947426921402,0.03488786479616477,0.923202614379085,0.9616013071895425
41,0.04381532041855108,0.03515473697212786,0.9150326797385621,0.9575163398692811
42,0.042452781759445966,0.0471168463087939,0.8529411764705882,0.9264705882352942
43,0.043188559427078256,0.031231429013941023,0.9125816993464052,0.9562908496732027
