configuration,representation,kl_schedule,run_seed,epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,validation_loss,validation_reconstruction_loss,validation_kl_unnormalized,validation_kl_normalized
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,1,0.0,0.06837002883216464,0.06837002883216464,6.933466407249897,0.0049489410472875785,0.0895786871512731,0.0626493364572525,37.72802632649739,0.026929354979655526
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,2,0.08,0.05741548813194618,0.05394849242398666,60.7157700095004,0.04333745182690964,0.10042598644892374,0.04693291485309601,74.94378865559896,0.05349306827665879
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,3,0.16,0.04893608829188147,0.04316698091524889,50.51575159694491,0.03605692476584219,0.05925067663192749,0.04210925723115603,24.01512845357259,0.01714141931018743
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,4,0.24,0.04365397466756507,0.04023561480359115,19.954676551075035,0.014243166703122794,0.05543861413995425,0.03899569809436798,23.036526362101238,0.016442916746681826
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,5,0.32,0.04195965252671401,0.037862892363811934,17.936127689223436,0.012802375224285107,0.04663187588254611,0.03841338058312734,11.514111963907878,0.00821849533469513
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,6,0.4,0.04013417255455073,0.03746204051217661,9.359142555831866,0.006680330161193338,0.04377986490726471,0.037366045514742534,8.985759607950847,0.0064138184210926815
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,7,0.48,0.038710695621362964,0.03575730596702743,8.620208153153529,0.006152896611815509,0.041662778705358505,0.03519593626260757,9.060046513875326,0.006466842622323573
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,8,0.56,0.037081065740758,0.03323628284389926,9.618823699632395,0.006865684296668377,0.03993921553095182,0.03308484839896361,9.602967007954915,0.006854366172701581
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,9,0.64,0.03584456192666774,0.031688022102984215,9.098925656926998,0.006494593616650248,0.03827591761946678,0.03238538640240828,8.252632522583008,0.00589052999470593
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,10,0.72,0.035279402473012714,0.030967458273208907,8.390324382728853,0.005988811122575912,0.037348635991414386,0.03095853713651498,8.952530097961425,0.006390099998544914
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,11,0.8,0.034583153592261766,0.02976612851521763,8.435814672857939,0.0060212809941883935,0.03632581581672033,0.03150075164933999,6.759914334615072,0.004825063764892985
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,12,0.88,0.03436597517605944,0.030105356894910833,6.783097710782107,0.004841611499487585,0.03522067243854205,0.030175589645902317,7.068159929911295,0.005045082034197927
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,13,0.96,0.03417795803138472,0.029283764961494707,7.142463116924743,0.005098117856477333,0.03463510125875473,0.029423558463652928,7.301372114817301,0.0052115432653942195
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,14,1.0,0.03313908352410229,0.028144103337421723,6.997967465010194,0.004994980346188576,0.033959424247344334,0.02928717595835527,6.545820077260335,0.004672248449150846
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,15,1.0,0.03231048211455345,0.027701287185332237,6.457481093393395,0.004609194213699782,0.03349706307053566,0.028597891330718994,6.863738600413004,0.004899171020994293
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,16,1.0,0.032372298300224756,0.027413224604260954,6.947662279134342,0.004959073718154419,0.032967638969421384,0.027816234653194747,7.21711851755778,0.005151405080341028
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,17,1.0,0.031911796088587276,0.026946420638632642,6.956491484947524,0.0049653757922537645,0.03247189012666543,0.027381394555171332,7.131783612569174,0.00509049508391804
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,18,1.0,0.03145087816983378,0.026545753655825486,6.872080199897788,0.004905125053460234,0.031944515183568,0.026954745997985204,6.9906663258870445,0.004989768969227012
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,19,1.0,0.0312612458212628,0.02611690743574691,7.207217588398118,0.005144338035972961,0.03162108783920606,0.025982593993345897,7.8995306650797525,0.00563849440762295
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,20,1.0,0.0308821311941718,0.025658378491702185,7.318477553577476,0.005223752714901839,0.031108026579022407,0.026043098916610084,7.0959649085998535,0.005064928557173343
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,21,1.0,0.03006910849206959,0.02503077577913704,7.058703993688387,0.005038332615052382,0.03066847436130047,0.02549885946015517,7.2426318804423016,0.005169615903242185
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,22,1.0,0.029332561537747926,0.024486615408139307,6.789170448494489,0.004845946073158094,0.030330471321940423,0.02526066539188226,7.102797889709473,0.005069805774239452
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,23,1.0,0.029044592737487433,0.023812711451586574,7.329865527352251,0.005231881175840293,0.029914210240046184,0.02441097510357698,7.710032812754313,0.00550323541238709
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,24,1.0,0.028871614802473102,0.023640423686266943,7.3288993529954665,0.005231191543893981,0.02938242331147194,0.02346666951974233,8.287970542907715,0.005915753421061895
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,25,1.0,0.02802245929048586,0.022063664282596877,8.348272036709162,0.005958795172526168,0.028854550172885258,0.02298989941676458,8.216375541687011,0.005864650636464676
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,26,0.0,0.02147816349868987,0.02147816349868987,9.635345121612124,0.006877476889087883,0.03206171318888664,0.020185374468564988,16.638749631245933,0.011876338066556698
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,27,0.08,0.019299748252485788,0.018048558052120765,21.911472899668063,0.015639880727814463,0.03928183938066165,0.018604102979103723,28.96950887044271,0.020677736524227486
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,28,0.16,0.02023449814606012,0.01695754952874024,28.693779772702698,0.020480927746397357,0.037535534550746284,0.01732922481993834,28.309040578206382,0.020206310191439245
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,29,0.24,0.020669445561499317,0.016371097898209327,25.091605194431825,0.01790978243713906,0.03288624137639999,0.017437544216712317,21.64362475077311,0.015448697181137123
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,30,0.32,0.02112283754813638,0.016899756194821307,18.489179844975805,0.01319713051033248,0.029759021103382112,0.018046754598617553,16.40888671875,0.011712267465203426
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,31,0.4,0.022027647143494453,0.017806341186746913,14.785122924528414,0.010553264043203722,0.028594528759519258,0.017952152465780576,14.909969584147136,0.010642376576835928
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,32,0.48,0.02222438450788555,0.017504178029082943,13.777102507588591,0.009833763388714197,0.0278146218508482,0.017974821478128435,13.78556022644043,0.00983980030438289
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,33,0.56,0.02298470499372748,0.017795496731789,12.98228787180441,0.009266443877090942,0.02741282507777214,0.018057942762970923,13.106190236409505,0.009354882395724129
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,34,0.64,0.023323908557176257,0.017679297601321614,12.356406828155093,0.008819705087905133,0.02712213930984338,0.01818457307914893,12.521530596415202,0.008937566449975162
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,35,0.72,0.023787466248803485,0.017943271656305344,11.371828408626461,0.008116936765614891,0.02647018072505792,0.018633549412091572,10.979119618733725,0.007836630705734279
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,36,0.8,0.02396499469336693,0.01825186051428318,10.005126506837298,0.007141417920654745,0.026245865474144616,0.019270812099178632,9.772050031026204,0.006975053555336334
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,37,0.88,0.02476468483053542,0.018898320527005328,9.339518015763222,0.006666322637946625,0.02609637627998988,0.018729429692029953,10.32109203338623,0.007366946490639708
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,38,0.96,0.02494421988870938,0.01842014203081556,9.521077140128048,0.006795915160690969,0.025791267553965252,0.019384550427397094,8.975810877482097,0.0064067172573034235
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,39,1.0,0.02549382310080495,0.0193475704007162,8.610900039460333,0.006146252704825363,0.025745620454351106,0.01921941712498665,9.143211110432942,0.006526203504948567
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,40,1.0,0.025221668126730865,0.019024253846211023,8.682577507741604,0.006197414352420845,0.025906755899389584,0.019438725089033444,9.061711438496907,0.006468031005351111
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,41,1.0,0.02525386904835867,0.019033297777051383,8.715020293976934,0.006220571230533144,0.025972167899211248,0.01926285686592261,9.399744860331218,0.0067093111065890205
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,42,1.0,0.025298317998108093,0.018699132642789138,9.245459248428558,0.006599185759049649,0.025807115187247594,0.018872258936365446,9.715734608968098,0.006934856965715988
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,43,1.0,0.025460582698661638,0.019275583902731912,8.665183410006977,0.006184998865101339,0.025595560669898987,0.01912477600077788,9.0655699412028,0.00647078511149379
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,44,1.0,0.025068903969689,0.018709003790424394,8.910220520742092,0.006359900443070729,0.025566053142150245,0.019033796216050784,9.15169251759847,0.0065322573287640755
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,45,1.0,0.024978851935823648,0.019025474267915763,8.340682250211497,0.005953377766032475,0.025504971543947857,0.019434067606925964,8.505336570739747,0.006070904047637221
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,46,1.0,0.02458314165929566,0.018618075197827186,8.357058376322883,0.005965066649766511,0.025381108994285265,0.01898624561727047,8.959203211466471,0.006394863105971786
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,47,1.0,0.024913165977738363,0.01876114316097873,8.618983980672937,0.006152022827032789,0.02536241995791594,0.019054544468720753,8.837333424886067,0.006307875392495408
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,48,1.0,0.02434492928383244,0.01832120108591979,8.439242788011981,0.006023727900079929,0.02523190900683403,0.018572531019647915,9.329788970947266,0.006659378280476279
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,49,1.0,0.024320276298438272,0.017892901990614562,9.004751497656523,0.006427374373773392,0.025264478474855422,0.018919808169205982,8.888882700602213,0.006344670021843121
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,50,1.0,0.024407920502852596,0.018635602517463372,8.087017850955549,0.0057723182376556385,0.02515394886334737,0.019289542610446613,8.216034412384033,0.005864407146598168
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,51,0.0,0.01769474362513481,0.01769474362513481,10.12292290530829,0.007225498147971656,0.028692282115419705,0.01679755039513111,16.66451867421468,0.011894731387733533
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,52,0.08,0.01651887078367402,0.015365941008983548,20.19068225446186,0.014411621880415316,0.03399594947695732,0.015288529607156912,26.20909652709961,0.01870742079022099
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,53,0.16,0.01727856031533403,0.014172335858340051,27.198876298569704,0.019413901712041187,0.03466715191801389,0.01485361736267805,27.758762868245444,0.01981353523786256
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,54,0.24,0.018315836008959824,0.01397333451881382,25.349352313283426,0.018093756112265113,0.031018664439519245,0.014880326328178246,22.609814580281576,0.01613834017150719
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,55,0.32,0.01897046165047914,0.014524461034799518,19.465147124691594,0.013893752408773443,0.027503658086061478,0.015754973019162812,16.459908294677735,0.011748685435173259
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,56,0.4,0.019416139116069733,0.015297603090410445,14.425172755313119,0.010296340296440484,0.02620130330324173,0.01613792112718026,14.098798243204753,0.010063382043686476
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,57,0.48,0.020126558030880263,0.015586622588564759,13.250936593185893,0.009458198853094856,0.025761826336383818,0.016331465418140092,13.211935806274415,0.009430361032315785
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,58,0.56,0.020581347997557155,0.015718720505704123,12.165252119717824,0.00868326346874934,0.025288783013820648,0.01647556312382221,12.347320938110352,0.00881321979879397
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,59,0.64,0.0212172105192391,0.015840069798124867,11.770897020536545,0.008401782313016805,0.024990264698863028,0.016459703321258227,11.951316642761231,0.008530561486624719
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,60,0.72,0.021963797354017458,0.01625404494988387,11.110226179563899,0.007930211405827194,0.02473459206521511,0.01689100998143355,10.988858413696288,0.007843582022624047
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,61,0.8,0.022508946898546392,0.016641867837367947,10.274721849595604,0.007333848572159603,0.024455048143863678,0.016932781289021172,10.538696670532227,0.007522267430786743
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,62,0.88,0.02310844533622763,0.01683395494989698,9.98927340600484,0.007130102359746495,0.0243520624935627,0.017272213225563368,9.91887035369873,0.007079850359528002
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,63,0.96,0.02316016345842635,0.016807465266675006,9.2709691145958,0.006617394086078373,0.0242269866168499,0.017502996201316515,9.420310656229654,0.0067239904755386545
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,25685229,64,1.0,0.023429580359696344,0.017104656012692492,8.861218842955353,0.006324924227662636,0.02416839972138405,0.017748013387123743,8.994961865743,0.006420386770694505
