space,held_out,label,substrate,metric,silhouette
siamese_embedding,AgNP,benzenethiol,pSERS,substrate,-0.906364917755127
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8179133534431458
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.837445855140686
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8151264190673828
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8131917715072632
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8338193893432617
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8871740102767944
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8223881125450134
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.825772762298584
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8369004130363464
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.896613597869873
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.7979874014854431
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.7577143907546997
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8318072557449341
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8660444021224976
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8137219548225403
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.822767972946167
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.834629476070404
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.9045745134353638
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.7772314548492432
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.7209105491638184
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8344707489013672
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8630668520927429
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8317511081695557
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.856650710105896
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.7869853377342224
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.7543089985847473
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8079918026924133
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.7907378077507019
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.7991971969604492
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.7562233209609985
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8167270421981812
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8728198409080505
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8166451454162598
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8169854879379272
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8177798390388489
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8147569298744202
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8270426392555237
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.9037963151931763
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.7594584822654724
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.6807039380073547
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8352090120315552
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8762748837471008
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.7900365591049194
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.735873818397522
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.6869031190872192
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.5815562009811401
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8286140561103821
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8406975269317627
siamese_embedding,AgNP,pyridine,pSERS,chemical label,0.8352487087249756
siamese_embedding,AgNP,pyridine,pSERS,substrate,-0.8692556023597717
siamese_embedding,AgNP,4np,PICO,chemical label,0.708021879196167
siamese_embedding,AgNP,4np,PICO,substrate,0.033450525254011154
siamese_embedding,AgNP,4np,PICO,chemical label,0.7101587653160095
siamese_embedding,AgNP,4np,PICO,substrate,0.03452455997467041
siamese_embedding,AgNP,4np,PICO,chemical label,0.7104707360267639
siamese_embedding,AgNP,4np,PICO,substrate,0.03043339215219021
siamese_embedding,AgNP,4np,PICO,chemical label,0.7044190168380737
siamese_embedding,AgNP,4np,PICO,substrate,0.04632292687892914
siamese_embedding,AgNP,4np,PICO,chemical label,0.6998060941696167
siamese_embedding,AgNP,4np,PICO,substrate,0.0480242595076561
siamese_embedding,AgNP,4np,PICO,chemical label,0.7103003263473511
siamese_embedding,AgNP,4np,PICO,substrate,0.03181849420070648
siamese_embedding,AgNP,4np,PICO,chemical label,0.7089188694953918
siamese_embedding,AgNP,4np,PICO,substrate,0.03750801831483841
siamese_embedding,AgNP,4np,PICO,chemical label,0.7019150853157043
siamese_embedding,AgNP,4np,PICO,substrate,0.04720931127667427
siamese_embedding,AgNP,4np,PICO,chemical label,0.7068915367126465
siamese_embedding,AgNP,4np,PICO,substrate,0.03802848607301712
siamese_embedding,AgNP,4np,PICO,chemical label,0.7058647274971008
siamese_embedding,AgNP,4np,PICO,substrate,0.04044315218925476
siamese_embedding,AgNP,4np,PICO,chemical label,0.6995174884796143
siamese_embedding,AgNP,4np,PICO,substrate,0.04813990741968155
siamese_embedding,AgNP,4np,PICO,chemical label,0.699959397315979
siamese_embedding,AgNP,4np,PICO,substrate,0.04868569225072861
siamese_embedding,AgNP,4np,PICO,chemical label,0.6895260214805603
siamese_embedding,AgNP,4np,PICO,substrate,0.05047436058521271
siamese_embedding,AgNP,4np,PICO,chemical label,0.7029241323471069
siamese_embedding,AgNP,4np,PICO,substrate,0.045547712594270706
siamese_embedding,AgNP,4np,PICO,chemical label,0.7056382894515991
siamese_embedding,AgNP,4np,PICO,substrate,0.03765048459172249
siamese_embedding,AgNP,4np,PICO,chemical label,0.7035081386566162
siamese_embedding,AgNP,4np,PICO,substrate,0.04493376985192299
siamese_embedding,AgNP,4np,PICO,chemical label,0.6994054317474365
siamese_embedding,AgNP,4np,PICO,substrate,0.04828158766031265
siamese_embedding,AgNP,4np,PICO,chemical label,0.709689199924469
siamese_embedding,AgNP,4np,PICO,substrate,0.037204086780548096
siamese_embedding,AgNP,4np,PICO,chemical label,0.7093735933303833
siamese_embedding,AgNP,4np,PICO,substrate,0.03260619938373566
siamese_embedding,AgNP,4np,PICO,chemical label,0.7078960537910461
siamese_embedding,AgNP,4np,PICO,substrate,0.04209160804748535
siamese_embedding,AgNP,4np,PICO,chemical label,0.7103302478790283
siamese_embedding,AgNP,4np,PICO,substrate,0.034714896231889725
siamese_embedding,AgNP,4np,PICO,chemical label,0.710475504398346
siamese_embedding,AgNP,4np,PICO,substrate,0.027065280824899673
siamese_embedding,AgNP,4np,PICO,chemical label,0.7103639841079712
siamese_embedding,AgNP,4np,PICO,substrate,0.03589489310979843
siamese_embedding,AgNP,4np,PICO,chemical label,0.7065944671630859
siamese_embedding,AgNP,4np,PICO,substrate,0.04366219788789749
siamese_embedding,AgNP,4np,PICO,chemical label,0.7076073884963989
siamese_embedding,AgNP,4np,PICO,substrate,0.03354037180542946
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8682588934898376
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8614376783370972
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8252456188201904
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.7926894426345825
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8139104247093201
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.7870230078697205
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.9047139883041382
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.9054107666015625
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.89745032787323
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.9165135025978088
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8744065761566162
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8601122498512268
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8659889101982117
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8461244702339172
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8657758831977844
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8915320038795471
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8043087720870972
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.7804290056228638
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.7716785669326782
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.7214837074279785
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.9063770771026611
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.9159322381019592
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8202058672904968
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8198200464248657
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.73470538854599
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.7523263096809387
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.7656295299530029
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.7558228969573975
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8152948617935181
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8439343571662903
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8795040845870972
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.9153019785881042
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.6710118651390076
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.7015820145606995
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.7568271160125732
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.7066734433174133
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8856850266456604
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.9201328158378601
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.86745285987854
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8477564454078674
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8389250636100769
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8341842889785767
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8993411660194397
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.9289122819900513
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8870958089828491
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8798701167106628
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.868170976638794
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8721094131469727
siamese_embedding,AgNP,benzenethiol,PICO,chemical label,0.8540299534797668
siamese_embedding,AgNP,benzenethiol,PICO,substrate,-0.8449652194976807
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8347071409225464
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8922024965286255
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8284635543823242
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8972792029380798
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8331143856048584
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.9086651802062988
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8323375582695007
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8824573755264282
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8086298704147339
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8690913319587708
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8258553147315979
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8729890584945679
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8189027309417725
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8386704325675964
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8211876153945923
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8632407188415527
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8167712688446045
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8400292992591858
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8294433951377869
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8558104038238525
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8259194493293762
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8815401196479797
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8294702768325806
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8877375721931458
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8183169960975647
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8643253445625305
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.832207202911377
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8683298230171204
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8344632387161255
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.885046124458313
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8011287450790405
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8205574750900269
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8363615274429321
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8960081338882446
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8059428930282593
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8300105929374695
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8125621676445007
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8882794976234436
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8318402767181396
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8723636269569397
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8199288249015808
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8586220145225525
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8166728615760803
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8582839965820312
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8226779103279114
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8705944418907166
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8348098397254944
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8818951845169067
siamese_embedding,AgNP,pyridine,PICO,chemical label,0.8338395357131958
siamese_embedding,AgNP,pyridine,PICO,substrate,-0.8891518712043762
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.585278332233429
siamese_embedding,AgNP,4np,AgNP,substrate,-0.31550323963165283
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.37150630354881287
siamese_embedding,AgNP,4np,AgNP,substrate,-0.17283515632152557
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.47224071621894836
siamese_embedding,AgNP,4np,AgNP,substrate,-0.02618694305419922
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.5492631196975708
siamese_embedding,AgNP,4np,AgNP,substrate,-0.3042302429676056
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.5964502692222595
siamese_embedding,AgNP,4np,AgNP,substrate,-0.5143843293190002
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.5389249324798584
siamese_embedding,AgNP,4np,AgNP,substrate,-0.19954261183738708
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.33896252512931824
siamese_embedding,AgNP,4np,AgNP,substrate,-0.08907928317785263
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.2749263048171997
siamese_embedding,AgNP,4np,AgNP,substrate,0.15028154850006104
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.22003066539764404
siamese_embedding,AgNP,4np,AgNP,substrate,0.06833365559577942
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.2425621598958969
siamese_embedding,AgNP,4np,AgNP,substrate,-0.16257548332214355
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.2698214650154114
siamese_embedding,AgNP,4np,AgNP,substrate,0.02029823511838913
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.4587218463420868
siamese_embedding,AgNP,4np,AgNP,substrate,-0.17967504262924194
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.2623489797115326
siamese_embedding,AgNP,4np,AgNP,substrate,0.1975424587726593
siamese_embedding,AgNP,4np,AgNP,chemical label,0.13034005463123322
siamese_embedding,AgNP,4np,AgNP,substrate,0.1254768669605255
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.08377993106842041
siamese_embedding,AgNP,4np,AgNP,substrate,0.13329443335533142
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.001727893017232418
siamese_embedding,AgNP,4np,AgNP,substrate,0.14605523645877838
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.1653745174407959
siamese_embedding,AgNP,4np,AgNP,substrate,0.11246054619550705
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.4240697920322418
siamese_embedding,AgNP,4np,AgNP,substrate,0.07780836522579193
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.4771921932697296
siamese_embedding,AgNP,4np,AgNP,substrate,-0.0773187205195427
siamese_embedding,AgNP,4np,AgNP,chemical label,0.04416413605213165
siamese_embedding,AgNP,4np,AgNP,substrate,-0.08543767035007477
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.20003646612167358
siamese_embedding,AgNP,4np,AgNP,substrate,0.3786790370941162
siamese_embedding,AgNP,4np,AgNP,chemical label,0.15236113965511322
siamese_embedding,AgNP,4np,AgNP,substrate,0.05629938095808029
siamese_embedding,AgNP,4np,AgNP,chemical label,0.05892400071024895
siamese_embedding,AgNP,4np,AgNP,substrate,0.13485288619995117
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.47708383202552795
siamese_embedding,AgNP,4np,AgNP,substrate,0.1872536540031433
siamese_embedding,AgNP,4np,AgNP,chemical label,-0.297879695892334
siamese_embedding,AgNP,4np,AgNP,substrate,-0.12730242311954498
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.6023609638214111
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.01485647726804018
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.09069257229566574
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.35072341561317444
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.5827882885932922
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.05164194107055664
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.6634965538978577
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.19438746571540833
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.13069523870944977
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.4796750545501709
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.6746033430099487
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.20731401443481445
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.4991702437400818
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.2389712780714035
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.7268674373626709
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.39492592215538025
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.40407034754753113
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.3223675787448883
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.14155900478363037
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.4707663655281067
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.4750094711780548
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.22444863617420197
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.5961315631866455
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.024854464456439018
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.7116069197654724
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.3314482867717743
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.7791885733604431
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.5825645327568054
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.5989500284194946
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.04541478306055069
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.263418585062027
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.46352100372314453
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.3415927588939667
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.41513606905937195
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.13737273216247559
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.4538527727127075
siamese_embedding,AgNP,pyridine,AgNP,chemical label,-0.0017475272761657834
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.42368006706237793
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.7828680276870728
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.621220588684082
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.21591748297214508
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.4891364872455597
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.6074246168136597
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.007170871365815401
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.6816653609275818
siamese_embedding,AgNP,pyridine,AgNP,substrate,-0.24819494783878326
siamese_embedding,AgNP,pyridine,AgNP,chemical label,0.36777594685554504
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.3882163166999817
siamese_embedding,AgNP,pyridine,AgNP,chemical label,-0.47950974106788635
siamese_embedding,AgNP,pyridine,AgNP,substrate,0.08283209055662155
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.7929531335830688
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8821130990982056
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8211545348167419
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9150055646896362
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8401880860328674
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8668934106826782
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8065373301506042
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.908363401889801
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8085262179374695
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.905941903591156
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8067598342895508
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8995171189308167
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8374018669128418
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8304510116577148
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.7812413573265076
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8168503046035767
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8355821371078491
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8340351581573486
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8348703980445862
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.839534342288971
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8193005323410034
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9179337620735168
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8072269558906555
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9037484526634216
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8289409279823303
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9138103127479553
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8358088135719299
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8440307974815369
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.834644079208374
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8638466000556946
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8316146731376648
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9078527092933655
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8010544180870056
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9018703103065491
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.7946016192436218
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8913959264755249
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8120129108428955
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9121344685554504
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8182946443557739
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9078923463821411
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8311630487442017
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.897741436958313
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8348501324653625
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.894845724105835
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8195114135742188
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.9144266247749329
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8160716891288757
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8567919135093689
siamese_embedding,AgNP,pyridine,AuNP,chemical label,0.8113656044006348
siamese_embedding,AgNP,pyridine,AuNP,substrate,0.8801032900810242
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8269675970077515
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.04096836596727371
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8475391864776611
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.08131628483533859
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.6051927804946899
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.0008234538836404681
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8520905375480652
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.17450858652591705
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8443382382392883
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.1234239712357521
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8804187178611755
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.23657211661338806
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8753225803375244
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.28179827332496643
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.9002304077148438
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.37619033455848694
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8211839199066162
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.047034863382577896
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8977296948432922
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.31416258215904236
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8234741687774658
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.032897308468818665
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.9099820852279663
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.39948898553848267
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8732012510299683
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.1552152931690216
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8862670063972473
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.15869039297103882
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8946194648742676
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.3235006630420685
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.9066635370254517
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.2859099209308624
siamese_embedding,AgNP,benzenethiol,Ag,chemical label,0.8930149674415588
siamese_embedding,AgNP,benzenethiol,Ag,substrate,-0.2436807006597519
