epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized
1,0.0,0.06333099513849379,0.06333099513849379,474.67902979107413,0.3388144395368124
2,0.08,0.06732145699711353,0.04735351893555075,349.6885345081866,0.24959923947764925
3,0.16,0.05099796128420322,0.04588579462961552,44.763410720535106,0.03195104262707716
4,0.24,0.0396979000036934,0.03534786584486073,25.39332300628546,0.018125141332109535
5,0.32,0.037044153623141264,0.03275134507920806,18.794451920251884,0.01341502635278507
6,0.4,0.035213304478179365,0.03213873244963671,10.768688738572733,0.007686430220251772
7,0.48,0.03452091936036208,0.03210161969830555,7.061331496945805,0.00504020806348737
8,0.56,0.03386649421412682,0.031092537644924773,6.939845427814092,0.004953494238268445
9,0.64,0.032982434539173947,0.030071472147118455,6.372278253388496,0.004548378482076014
10,0.72,0.03255501907927908,0.029210915810255044,6.507066786515849,0.004644587285164774
11,0.8,0.03227412852214316,0.02850371234458889,6.602940675423626,0.004713019754049697
12,0.88,0.03193561480639099,0.028226243303699185,5.905488860924434,0.0042151954753207954
13,0.96,0.031938953927147976,0.027683751402642336,6.20993654628217,0.0044325028881385935
14,1.0,0.031349334936631494,0.027379765879971898,5.561366536318123,0.003969569262182815
15,1.0,0.03105336303040102,0.026857771928432778,5.87802285930503,0.004195590905999308
16,1.0,0.030547050277599817,0.026231278272296085,6.046396647116077,0.004315772053616044
17,1.0,0.030095463654047635,0.025719261498052357,6.131059084555042,0.0043762020589257974
18,1.0,0.029598391866276018,0.024925637799014157,6.54652895764253,0.004672754430865475
19,1.0,0.029367613630942972,0.025131258001628937,5.935134519642297,0.004236355831293574
20,1.0,0.028997162640264734,0.024095793598165077,6.8668181053132615,0.0049013690972971174
21,1.0,0.028928399383455174,0.024047770455989548,6.837760637014991,0.004880628577455383
22,1.0,0.029006457381205414,0.02396369947141794,7.064903616451945,0.005042757756211238
23,1.0,0.028366712555855853,0.023523619766754343,6.7851734632774905,0.004843093121539964
24,1.0,0.027593456152047495,0.022520719931776078,7.106903440598752,0.005072736217415241
25,1.0,0.026407286106916887,0.02121496765729139,7.274438319550721,0.005192318572127567
26,0.0,0.019808798291837307,0.019808798291837307,11.267974933290663,0.008042808660450151
27,0.08,0.0189779912805036,0.01727534156335171,29.817650356220202,0.021283119454832407
28,0.16,0.019783096947484143,0.016415117591789468,29.490872125661873,0.021049873037588776
29,0.24,0.020121556419893362,0.01691616581533345,18.711469041077358,0.013355795175644081
30,0.32,0.020674918895098645,0.017461366714208525,14.069333355689682,0.010042350717837033
31,0.4,0.021175773233571886,0.017387633215451875,13.267961291759187,0.009470350672204987
32,0.48,0.021631330499574258,0.017575736607322222,11.83726480070629,0.008449154033337822
33,0.56,0.022301330298411984,0.01809332351210906,10.52753159120509,0.007514298066527545
34,0.64,0.022727426807236762,0.018124163370338682,10.076831531162044,0.007192599237089254
35,0.72,0.02365333561434945,0.01895906231560861,9.134273170065065,0.0065198238187473695
36,0.8,0.023497383000449536,0.018357154895540878,9.00182427743542,0.006425284994600585
37,0.88,0.02395727652560622,0.01890729309658134,8.039803490439295,0.0057386177661950715
38,0.96,0.024336328382954398,0.018935421786267493,7.881948344154503,0.00562594457113098
39,1.0,0.024382182386324888,0.01921877359171104,7.233935836603433,0.00516340887694749
40,1.0,0.02410270526523599,0.018990198447733777,7.162622210644044,0.005112506931223443
41,1.0,0.024087477992412707,0.01903598604745058,7.077140886067437,0.005051492424031004
42,1.0,0.024314590308376138,0.018989778424793775,7.460061461299998,0.005324811892433974
43,1.0,0.02388467901021582,0.018533778047550315,7.496612380212704,0.005350901056540117
44,1.0,0.024161180304257134,0.0191752860825438,6.985237815987475,0.004985894229826891
45,1.0,0.02346387959506802,0.01841048353808461,7.079808026665517,0.005053396164643481
