epoch,beta,learning_rate,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,mean_unclipped_gradient_norm
1,0.0,0.001,0.07619095745965512,0.07619095745965512,10.565782129329486,0.007541600377822617,0.11660271883010864
2,0.02,0.001,0.05932445196013381,0.057726148298404514,111.96113942835453,0.07991516019154499,0.12313718721270561
3,0.04,0.001,0.05006465631244827,0.042784017231995174,255.00438573238623,0.18201597839570752,0.08139799907803535
4,0.06,0.001,0.043866328324062114,0.03829121883333164,130.17880120938713,0.09291848765837768,0.07163305655121803
5,0.08,0.001,0.04072915082865388,0.03756770857331092,55.36476174236214,0.03951803122224278,0.09339054673910141
6,0.1,0.001,0.03833482876746324,0.033738862179274104,64.38949690770059,0.04595966945588907,0.05527037605643272
7,0.12,0.001,0.03727193769529788,0.03382906736466136,40.195499628999805,0.028690577893647255,0.05415075607597828
8,0.14,0.001,0.03614702312289363,0.03365152405343787,24.972814253646963,0.017824992329512464,0.03390206284821033
9,0.16,0.001,0.03537947151565204,0.032665492300569574,23.764278432748615,0.016962368617236698,0.033802380599081513
10,0.18,0.001,0.034516126461272695,0.03225356748286825,17.610249247864214,0.012569771054863822,0.03232174851000309
11,0.2,0.001,0.03374831371661956,0.03125004598150288,17.50036551482486,0.012491338697234018,0.023001208901405334
12,0.22,0.001,0.032423357554052,0.029836179022371335,16.475625789948623,0.011759904204103229,0.025964717380702496
13,0.24,0.001,0.030856673870861096,0.02800435969864365,16.65038509786564,0.011884643181916945,0.036010179296135904
14,0.25,0.001,0.029478905763286743,0.02566729630105687,21.360255791323027,0.01524643525433478,0.04005801398307085
15,0.25,0.001,0.028943251954378003,0.024901072990937825,22.65237174765037,0.016168716450856796,0.05751210562884808
16,0.25,0.001,0.02773679368687372,0.023915546110076624,21.414268911319926,0.015284988516288312,0.04189804196357727
17,0.25,0.001,0.02684275558503875,0.023152650245567306,20.679348910812045,0.014760420350329796,0.05421693064272404
18,0.25,0.001,0.02574762537477225,0.022281277054635278,19.42541349369244,0.01386539150156491,0.033527974411845206
19,0.25,0.001,0.025122176447924038,0.02172902331136874,19.015231181235208,0.013572613262837407,0.031070029735565184
20,0.25,0.001,0.02517632195168603,0.021692554826719047,19.523030455095054,0.013935068133543935,0.028828277066349984
21,0.25,0.001,0.02451027036528953,0.021068212243109723,19.28929462572084,0.013768233137559486,0.02375025562942028
22,0.25,0.001,0.024521806188961014,0.021294479591459255,18.08593814042363,0.012909306310081105,0.03253677384927869
23,0.25,0.001,0.024178425135621188,0.02092829685195954,18.21371826116186,0.013000512677488835,0.022091252729296684
24,0.25,0.001,0.023917706125844134,0.02071327043112612,17.95765876073907,0.012817743583682418,0.018800852075219154
25,0.25,0.001,0.02364356342675912,0.02039913876648367,18.18175606832017,0.012977698835346302,0.01669509503990412
26,0.0,0.001,0.020033598693944242,0.020033598693944242,20.140565329224525,0.014375849628283031,0.02676677145063877
27,0.02,0.001,0.019323546330641657,0.0188413305194491,33.7792325820366,0.024110801271974732,0.01591964215040207
28,0.04,0.001,0.0194886226179826,0.018153979422619742,46.745878985328396,0.03336608064620157,0.03018000964075327
29,0.06,0.001,0.019348488862279557,0.017183389569068477,50.555082084488696,0.036084997918978366,0.016776446253061295
30,0.08,0.001,0.019316737696419665,0.016578539594137756,47.95269922966504,0.03422747982131695,0.017340043373405934
31,0.1,0.001,0.01905623790774032,0.016081424008538254,41.67714284632328,0.029748139076604768,0.018275006487965584
32,0.12,0.001,0.01889907144499521,0.01595957158473286,34.31866364583482,0.024495834151202583,0.027505580708384512
33,0.14,0.001,0.01856306960711079,0.01566586035718448,28.992787813618236,0.020694352472247136,0.02151577193289995
34,0.16,0.001,0.01867050759113618,0.015607836105636437,26.817520016301287,0.019141698798216478,0.016799456160515546
35,0.18,0.001,0.018694388333463322,0.015252482411145728,26.789499143614385,0.019121698175313624,0.014874429069459438
36,0.2,0.001,0.01897805585206425,0.015400309605102469,25.062114228297325,0.017888732497000234,0.02026999890804291
37,0.22,0.001,0.019034255731062297,0.01532328940492912,23.63211041471384,0.016868030274599457,0.019441080465912818
