epoch,beta,learning_rate,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,mean_unclipped_gradient_norm
1,0.0,0.001,0.07205093370183654,0.07205093370183654,248.41887601935346,0.17731540044207955,0.11303573929601246
2,0.02,0.001,0.054856655422760095,0.04699051953528238,551.0228416641899,0.39330681060970013,0.13921829644176695
3,0.04,0.001,0.03839942361349645,0.03544898088211599,103.33927369490914,0.0737610804389073,0.09857354188958804
4,0.06,0.001,0.03655893638730049,0.03314208771871484,79.78342710412068,0.0569474854419134,0.07444147889812787
5,0.08,0.001,0.034333744671033777,0.031592210907003156,48.011116359544836,0.0342691765592754,0.043087850221329264
6,0.1,0.001,0.03308110755422841,0.03120373526669067,26.301990781037702,0.018773726467550107,0.030537795275449753
7,0.12,0.001,0.03163943662267664,0.029729054336962494,22.30370931210725,0.015919849616065133,0.022963018467028935
8,0.14,0.001,0.029215298703183297,0.027225585388748544,19.911347258194635,0.014212239299211017,0.02409453834924433
9,0.16,0.001,0.026826522220735966,0.024178010251211083,23.191030671492868,0.01655319819521261,0.027418976753122278
10,0.18,0.001,0.025349845426238103,0.022361336596634078,23.260561768904978,0.016602827815064225,0.03444045688956976
11,0.2,0.001,0.02482277781419132,0.021728804665415182,21.67328295500382,0.015469866491794304,0.050721464678645134
12,0.22,0.001,0.024249398808764373,0.02113401245811711,19.839346280305282,0.014160846738262158,0.04127529284192456
13,0.24,0.001,0.023767414893145145,0.020552241189972214,18.768577612172002,0.013396557895911494,0.02774396590474579
14,0.25,0.001,0.02365457566535991,0.020293410329715066,18.835970414203146,0.013444661252107885,0.037465740719603166
15,0.25,0.001,0.023361301678030386,0.020165074444983316,17.91165703151537,0.012784908659182992,0.045965480618178844
16,0.25,0.001,0.02332910859066507,0.020051878949870233,18.365595487511676,0.013108918977524394,0.03334708832618263
17,0.25,0.001,0.02300488593785659,0.019837994186774545,17.747263210130775,0.012667568315582281,0.026395590458479192
18,0.25,0.001,0.022664147557123846,0.019415208894921387,18.207053866179095,0.01299575579313283,0.027807320571608014
19,0.25,0.001,0.022693531224909035,0.01949356726978136,17.932599570232888,0.01279985693806773,0.054552600305113524
20,0.25,0.001,0.02240084127239559,0.01933070876352165,17.20502426147461,0.012280531235884804,0.03793320825530423
21,0.25,0.001,0.022133890694898108,0.01908567875623703,17.082178958395254,0.01219284722226642,0.03230859753158358
22,0.25,0.001,0.02214722480462945,0.01906685609208501,17.262387071692427,0.012321475425904659,0.02251025718740291
23,0.25,0.001,0.02195448190621708,0.018894604745766392,17.147551757149074,0.012239508748857297,0.01857166401007109
24,0.25,0.001,0.021688175609578256,0.01866183550785417,16.959610390041185,0.012105360735218547,0.01992306744472848
25,0.25,0.001,0.021615476718415384,0.018575039055684337,17.03861244865086,0.012161750498680127,0.020458704998923674
26,0.0,0.001,0.018093086247858794,0.018093086247858794,23.095485524716583,0.01648500037453004,0.02584494236442778
27,0.02,0.001,0.017511377979231916,0.0168741154168611,44.64025175011676,0.03186313472527963,0.036275442586176924
28,0.04,0.001,0.01808017252256041,0.016381437715304936,59.49818697058636,0.04246837042868405,0.0468043006128735
29,0.06,0.001,0.018336062690486078,0.016137021200164504,51.34762615038001,0.036650696752591014,0.028607052750885487
30,0.08,0.001,0.018433280214667322,0.016417158009565395,35.307340041450836,0.02520152750995777,0.016591166249579854
31,0.1,0.001,0.018794093193567316,0.01673646572491397,28.827362196549124,0.020576275657779534,0.015037874742928479
32,0.12,0.001,0.019012892709478087,0.016637737961566968,27.729935415516728,0.019792958897585103,0.018629862357758813
33,0.14,0.001,0.019250919436630997,0.016666665699170982,25.86099744050399,0.01845895606031691,0.01863711141049862
34,0.16,0.001,0.01917060357397017,0.01651784874498844,23.228184270444125,0.01657971753779024,0.013104656142079167
35,0.18,0.001,0.018864197617639664,0.016006057733750863,22.245853583294412,0.01587855359264412,0.014048172264463372
36,0.2,0.001,0.018366960555962895,0.015292929577762666,21.533584505164104,0.015370153108611066,0.017842219314641423
37,0.22,0.001,0.018152790526333062,0.014892556003254393,20.761767588076385,0.014819248813759019,0.028619648681746587
38,0.24,0.001,0.018263092241857362,0.01490362086697765,19.610913935122284,0.013997797241343528,0.03458080182058944
39,0.25,0.001,0.018161877652873165,0.014830769773410715,18.667528029732082,0.013324431141850166,0.03542368641744057
40,0.25,0.001,0.018045444695845896,0.014769035310524961,18.360997795436692,0.013105637255843463,0.030987087430225477
41,0.25,0.001,0.017849235732270322,0.014650519122572049,17.925607429172683,0.012794866116468724,0.030229573448499043
42,0.25,0.001,0.01769935748823311,0.014450201358160247,18.20827076455821,0.01299662438583741,0.032319015719824366
43,0.25,0.001,0.017828677031009092,0.014510557006882585,18.594746219800864,0.013272481241827883,0.04310620348486635
44,0.25,0.001,0.017580202834113785,0.014430170626096103,17.652780187855598,0.01260012861374418,0.04639681169970168
45,0.25,0.001,0.017315651301456535,0.014201144592269607,17.4536970221478,0.012458027853067667,0.015760413371026516
46,0.25,0.001,0.01716236622761125,0.01404385719448328,17.476124655682106,0.012474036156803788,0.014974016954915391
47,0.25,0.001,0.017131698520287224,0.013975850985102031,17.685369133327317,0.01262338981679323,0.016075690069960222
48,0.25,0.001,0.01690357777411523,0.013780844446433627,17.499797870801842,0.012490933526625156,0.01387489778507087
49,0.25,0.001,0.016821506612974664,0.013789489194750785,16.991427167809526,0.012128070783589955,0.01807909334699313
50,0.25,0.001,0.01675305368459743,0.013707149354336054,17.069248172925867,0.012183617539561646,0.020036184642877843
51,0.0,0.001,0.01306745557843343,0.01306745557843343,23.54923845374066,0.01680887826819462,0.029648155801826052
52,0.02,0.001,0.012673275145175664,0.012002406385929688,46.99436337014903,0.033543442805245564,0.022468090057373047
53,0.04,0.001,0.013253129161894322,0.011637653455786084,56.58203942340353,0.04038689466338582,0.021881354920980003
54,0.06,0.001,0.013572965886281884,0.011664085946977138,44.572344930897586,0.03181466447601541,0.019315045326948166
55,0.08,0.001,0.013695300286230833,0.011940803258963253,30.725629670516305,0.021931213183808924,0.01059362618252635
56,0.1,0.001,0.014009335169001765,0.012167589973820293,25.802849963644277,0.01841745179417864,0.01680623558867309
57,0.12,0.001,0.014299733504329039,0.012054898021337778,26.208453024159308,0.018706961473347116,0.019993157384710178
58,0.14,0.001,0.01465750314457261,0.012241361348525338,24.17867578589398,0.017258155450316903,0.014379316940903664
59,0.16,0.001,0.01491368039632621,0.012376194672416086,22.218861286329187,0.015859287142276364,0.017581931470582884
60,0.18,0.001,0.015199858210980893,0.012502778300448604,20.99227137690005,0.014983776857173482,0.023481993263380393
61,0.2,0.001,0.015407039950723234,0.012551823365299598,20.00079312863557,0.014276083603594268,0.02068111693693532
62,0.22,0.001,0.01562619264682998,0.012619618826910206,19.1464077161706,0.013666243908758459,0.01909541017893288
63,0.24,0.001,0.015867671215015908,0.012738074908113997,18.269019437043564,0.01303998532265779,0.020548193922473326
64,0.25,0.001,0.01602252342130827,0.012885461805955224,17.58009429268215,0.012548247175361993,0.03376519348886278
65,0.25,0.001,0.015933616566269293,0.012941485390714977,16.76790380063264,0.011968525196739929,0.023061833137439355
66,0.25,0.001,0.015840426583005034,0.012707482098561266,17.557020910511845,0.012531777951828584,0.010954705429159932
67,0.25,0.001,0.015844121743803438,0.012810807841951433,16.99869113092837,0.012133255625216539,0.013795996498730447
68,0.25,0.001,0.015817596970692925,0.012651322122825229,17.743803432298744,0.012665098809635077,0.019746753283672862
69,0.25,0.001,0.015666550093370934,0.012683590138735979,16.716508165442427,0.011931840232292953,0.017747854193051655
70,0.25,0.001,0.01562833822939707,0.012558752798839756,17.201956873354703,0.012278341808247469,0.012812976001037491
71,0.25,0.001,0.015662620202030825,0.012660350574423437,16.824719095644742,0.01200907858361509,0.026865996316903167
72,0.25,0.001,0.015607610179678254,0.012600370883617712,16.852570601753566,0.01202895831674059,0.030217275282161102
73,0.25,0.001,0.01557476976805407,0.012586713843047619,16.74506570898968,0.011952223917908409,0.02590635336107678
74,0.25,0.001,0.015418572892313418,0.012501268174661243,16.348577086407204,0.011669219904644685,0.018203302183085017
75,0.25,0.001,0.01550285068543061,0.012568289010745028,16.44528370069421,0.011738246752815281,0.01172057782403297
76,0.0,0.001,0.011815239042043686,0.011815239042043686,23.416660700259,0.016714247466280516,0.01778276337103711
77,0.02,0.001,0.011600802087265513,0.010919921276685984,47.69571015067722,0.034044047216757474,0.011792602121002145
78,0.04,0.001,0.012182151634732019,0.01061073866551337,55.0387421848463,0.03928532632751342,0.008132140773038069
79,0.06,0.001,0.012472076871148917,0.010783795730575271,39.42136263308318,0.028138017582500483,0.011266191386514239
80,0.08,0.001,0.012631882199126742,0.01112355728512225,26.4145417487103,0.018854062632912418,0.01469065399012632
81,0.1,0.001,0.012935102236983569,0.0111694520485142,24.736758243726648,0.017656501244630012,0.009352130867126916
82,0.12,0.001,0.013260542188325654,0.011156400657542373,24.565852627961533,0.017534512939301593,0.013429251913395193
83,0.14,0.001,0.013557104520175767,0.0113010059070328,22.577101002568785,0.016114990008971295,0.012040439579221938
84,0.16,0.001,0.013914869907109634,0.011483508542827939,21.289608834308126,0.015196009160819505,0.026136948209669855
85,0.18,0.001,0.014236209399026372,0.011619382142696692,20.36763957148013,0.014537929744097166,0.031002974034183554
86,0.2,0.001,0.014489341452717781,0.011715880128676477,19.428096409673277,0.013867306502265008,0.021679699938330386
87,0.22,0.001,0.014650168951762759,0.011739183695096037,18.537682996003525,0.013231750889367256,0.019379126528898876
88,0.24,0.001,0.014870021153727304,0.011847933252220569,17.641437762716542,0.012592032664323015,0.017395884522961244
89,0.25,0.001,0.014999055668063786,0.011929746354403702,17.20040993731955,0.012277237642626374,0.01651419047266245
90,0.25,0.001,0.014971712260790493,0.011955337004493112,16.90376802859099,0.012065501804847244,0.017649149522185326
91,0.25,0.001,0.014918706034836561,0.011875623108252235,17.053436801744542,0.012172331764271621,0.01529695393724574
92,0.25,0.001,0.014909594554616058,0.011973786703918292,16.45226754395858,0.011743231651647808,0.020026691464914217
93,0.25,0.001,0.01492737408403469,0.011987958715661712,16.47248376265816,0.011757661500826667,0.022377862646761868
94,0.25,0.001,0.014878175634404887,0.011946324595938558,16.43009407043457,0.011727404761195269,0.017852554770393506
95,0.25,0.001,0.014806634579663691,0.011870896550624267,16.451877245695695,0.01174295306616395,0.01385048838953177
96,0.25,0.001,0.014875887518991595,0.011976252573987711,16.249553607443104,0.011598539334363386,0.016348920866019197
97,0.25,0.001,0.014851137935791327,0.01195017999281054,16.25696903726329,0.011603832289267159,0.014813370071351528
98,0.25,0.001,0.014830382178011147,0.01184117296791595,16.751528235725736,0.011956836713580112,0.02213510622580846
99,0.25,0.001,0.014726788997650146,0.011832515270165775,16.21950947968856,0.01157709456080554,0.021027673605001636
100,0.25,0.001,0.014757864585389262,0.01186010282324708,16.239056741465692,0.011591046924672157,0.02575412154611614
101,0.25,0.001,0.014784941864402398,0.011851388104259968,16.439636389690897,0.011734215838466022,0.02046327706840303
102,0.25,0.001,0.014627802838449893,0.011778950597281042,15.964968805727752,0.011395409568685047,0.011087328350792328
103,0.25,0.001,0.01465038797777632,0.011776796989142895,16.10360312420389,0.011494363400573797,0.014110048870659538
104,0.25,0.001,0.014662503017031628,0.011755678734701612,16.28984409995701,0.011627297715886515,0.0154376700003114
105,0.25,0.001,0.014641463563817998,0.011814193320663078,15.844022160405698,0.011309080771167521,0.017749989922675822
106,0.25,0.001,0.014666854625810747,0.011781032650691012,16.172146427320396,0.011543287956688362,0.0152389425266948
107,0.25,0.001,0.014573896426869475,0.011616871224149413,16.57117066424826,0.011828101830298544,0.017703755655222468
108,0.25,0.001,0.014600633407092613,0.011727066728407922,16.10346769913383,0.011494266737426003,0.010667866613301966
109,0.25,0.001,0.014457461953811023,0.011652766101710175,15.717515404742697,0.011218783301029761,0.010112212867372565
110,0.25,0.001,0.014496000292508499,0.01167083959378626,15.832199139802352,0.011300641784298609,0.010089353865219487
111,0.25,0.001,0.01457550118798795,0.011641413329736046,16.442628853839377,0.011736351787180141,0.017482496798038483
112,0.25,0.001,0.014526394913377969,0.011670951577632323,16.00190516596255,0.011421773851507888,0.01943088064177169
113,0.25,0.001,0.014545370876465154,0.011666742919579797,16.13183067155921,0.011514511542868816,0.026231872849166393
114,0.25,0.001,0.014506162698178188,0.01171425481043432,15.645851039057193,0.01116763100575103,0.020849140360951424
115,0.25,0.001,0.0145015958275484,0.011634639739666296,16.066420916681704,0.01146782363788844,0.014399170047707029
116,0.25,0.001,0.014426871787594713,0.011522172621410826,16.277934165622877,0.011618796692093416,0.011676031164824963
117,0.25,0.001,0.014505644061643144,0.011579844057559968,16.39618304377017,0.011703199888486915,0.013588120746943686
118,0.25,0.001,0.014395042133072149,0.011539657247131286,16.001576810090437,0.011421539479008164,0.013300180797361665
119,0.25,0.001,0.014367206699174384,0.011507896277243676,16.023575094471806,0.011437241323677235,0.014635749212983582
120,0.25,0.001,0.014332409365021665,0.011504972683994667,15.84495466315228,0.01130974636913082,0.010403811672909392
121,0.25,0.001,0.014427854596920635,0.011595790969288868,15.87088501971701,0.011328254832060678,0.016747828831689224
122,0.25,0.001,0.01445853360645149,0.011553452206046685,16.280075917451278,0.011620325422877428,0.01710860596762763
123,0.25,0.001,0.014327838268616925,0.01150588591137658,15.814221604388694,0.01128780985323961,0.016715547380348045
124,0.25,0.001,0.014370760085142178,0.01150241353103648,16.074215545654297,0.011473387255998784,0.013198866301940547
125,0.25,0.001,0.014358158855010635,0.011535908174903497,15.81589179660963,0.011289001996152485,0.01095324076919092
126,0.25,0.001,0.01429604971214481,0.01142969620940478,16.06304515838623,0.011465414103059408,0.011647464448793067
127,0.25,0.001,0.014276226203402747,0.01141684806379287,16.023954932171364,0.011437512442663358,0.013333338209324412
128,0.25,0.001,0.014342861949749614,0.011604735007428604,15.344462724768597,0.010952507298193146,0.015343019221391942
129,0.25,0.001,0.014344804354983828,0.011486020250164944,16.020624946925953,0.011435135579533157,0.02327944866071145
130,0.25,0.001,0.014320626913205438,0.011464033883226954,16.008348179692806,0.011426372719266813,0.021452184559570417
131,0.25,0.001,0.014206212558176206,0.011345833355317945,16.029566308726434,0.011441517707870403,0.013011561034040319
132,0.25,0.001,0.014228997086377248,0.011450022499522438,15.573374385004458,0.011115898918632731,0.012094877608534362
133,0.25,0.001,0.01423575607654841,0.011423468996325264,15.76005676601244,0.011249148298367194,0.01754530446810855
134,0.25,0.001,0.014297742827431015,0.01144114314214043,16.008384240191916,0.011426398458381096,0.018576650880277157
135,0.25,0.001,0.0142691687753667,0.011414829638341199,15.99571720123291,0.011417357031572385,0.020277921627793048
136,0.25,0.001,0.014165855895565904,0.011416241795472477,15.408838046530018,0.010998456849771604,0.022273881774809625
137,0.25,0.001,0.01413018567406613,0.011290295561370641,15.914743926006814,0.011359560261246834,0.013157762742290894
138,0.25,0.001,0.014176644002613814,0.011362396533722462,15.771043080868928,0.01125699006486005,0.015817578985459275
139,0.25,0.001,0.014069835945315983,0.011265465257608373,15.715694055971891,0.011217483266218338,0.01145032819153534
140,0.25,0.001,0.014154349938035011,0.011336443568377392,15.791547927856445,0.011271625929947498,0.012636808988948664
141,0.25,0.001,0.014096023433882257,0.011292743196953899,15.709582628996476,0.011213121077085279,0.013265339709404442
142,0.25,0.001,0.014161044474205246,0.011270956312832625,16.19605446525242,0.011560352937367895,0.013942446145746443
143,0.25,0.001,0.01421850357690583,0.011451380325724249,15.506959042756455,0.01106849324964772,0.017297481186687946
144,0.25,0.001,0.01409363321474065,0.011263591198493605,15.859555659086809,0.011320168207770742,0.016661353305810027
145,0.25,0.001,0.01416294601948365,0.011359764135078243,15.709031765149987,0.01121272788376159,0.012493989792548947
146,0.25,0.001,0.014132588657995928,0.011272103047889212,16.03016186921493,0.011441942804578822,0.016864767505062953
147,0.25,0.001,0.014091359799646814,0.011306610156012618,15.605737759134044,0.011138999114299818,0.01308580105089479
148,0.25,0.001,0.014189835229645604,0.011331255086090253,16.019483091934866,0.011434320550988484,0.017831826582551003
149,0.25,0.001,0.014095968323881212,0.011332895201833351,15.4842622342317,0.01105229281529743,0.01832359791215923
150,0.25,0.001,0.014067317743016327,0.011206199233622654,16.033707776276962,0.01144447378749248,0.014018679244650735
151,0.25,0.001,0.014076002343841222,0.011271618716418743,15.715766319606615,0.011217534846257399,0.011015808209776878
152,0.25,0.001,0.014091368795413037,0.011306251959632273,15.607795270836872,0.011140467716514542,0.01646322612133291
153,0.25,0.001,0.01418477909234555,0.011312718524233155,16.095026848834493,0.011488241862123121,0.028726256659461394
154,0.25,0.001,0.014137311103227346,0.011316336574761764,15.808741068632706,0.011283897979038334,0.02091661012834973
155,0.25,0.001,0.014080198413651922,0.01129615910999153,15.601756392769191,0.011136157311041535,0.017424095732470352
156,0.25,0.001,0.014113051917241968,0.011286712219209774,15.838808583798615,0.011305359445966178,0.019609514934321243
157,0.25,0.001,0.014074130145751911,0.011235035131482975,15.910288062717603,0.01135637977353148,0.015928892211781606
158,0.25,0.001,0.01396781875387482,0.011163881787139436,15.71326418503471,0.011215748882965532,0.012853430170151923
159,0.25,0.001,0.013973725739380587,0.011175483173650243,15.681350741179093,0.011192969836673157,0.014011964201927185
160,0.25,0.001,0.0139704289611267,0.01119323397298222,15.563400676561438,0.01110877992616805,0.01579700865679317
161,0.25,0.001,0.013990047402355982,0.011195793676635493,15.658996975110925,0.011177014257752266,0.015727113104528852
