epoch,beta,learning_rate,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,mean_unclipped_gradient_norm
1,0.0,0.001,0.07109630939364434,0.07109630939364434,69.6952599849701,0.04974679513559607,0.11970483046025038
2,0.02,0.001,0.05421776133775711,0.04992894768714905,300.43142651367185,0.2144407041496587,0.11723353853449225
3,0.04,0.001,0.0463279619216919,0.043607944130897525,95.26861511230469,0.06800043905232311,0.07820878131315112
4,0.06,0.001,0.041063535153865814,0.038143296003341674,68.18759112548828,0.04867065747715081,0.08501165872439742
5,0.08,0.001,0.036431824028491974,0.03358499825000763,49.855039764404296,0.03558532459986031,0.0618080475833267
6,0.1,0.001,0.03513868102431297,0.03229837644100189,39.7926760559082,0.028403052145544755,0.07504174276255071
7,0.12,0.001,0.033607707500457766,0.031508713334798814,24.505760955810548,0.01749162095346934,0.05959993100259453
8,0.14,0.001,0.03251183497905731,0.03091862206161022,15.943505676269531,0.011380089704689173,0.05317940888926387
9,0.16,0.001,0.030781912714242934,0.028739768609404564,17.881526153564455,0.012763401965427875,0.062812419841066
10,0.18,0.001,0.028115705877542495,0.025672038733959197,19.019873580932618,0.013575926895740626,0.06157869892194867
11,0.2,0.001,0.026471676751971245,0.023416044786572457,21.40470262145996,0.015278160329378987,0.09029675973579288
12,0.22,0.001,0.025680816739797593,0.02257818928360939,19.758095977783203,0.01410285223253619,0.0705990936839953
13,0.24,0.001,0.024903388395905494,0.021658485502004624,18.94212194824219,0.013520429656132897,0.11805387830827385
14,0.25,0.001,0.024088012635707857,0.020967403873801232,17.48789112854004,0.012482434781256274,0.07998250098899007
15,0.25,0.001,0.023683844789862633,0.0204417095631361,18.168927459716798,0.012968542084023411,0.11793615343049169
16,0.25,0.001,0.02334990309178829,0.020179519310593606,17.766831146240236,0.012681535436288534,0.10364305321127176
17,0.25,0.001,0.02297285522520542,0.01965689703822136,18.582631546020508,0.013263834079957536,0.08802235964685678
18,0.25,0.001,0.022825572863221167,0.019876464128494264,16.526806259155272,0.01179643558826215,0.0504028337309137
19,0.25,0.001,0.02273028129339218,0.01965343141555786,17.24266647338867,0.012307399338607188,0.07574788620695472
20,0.25,0.001,0.022412159144878388,0.01935063077509403,17.15680616760254,0.01224611432377055,0.0367381859687157
21,0.25,0.001,0.022244915559887887,0.019274081230163574,16.648555519104004,0.01188333727273662,0.035739037208259106
22,0.25,0.001,0.022398010835051538,0.019405333161354066,16.770964965820312,0.011970710182598366,0.04588391364086419
23,0.25,0.001,0.0220697767585516,0.01900495955348015,17.175237396240234,0.012259270090107233,0.03705554490443319
24,0.25,0.001,0.02214411436021328,0.019258046612143517,16.173525741577148,0.011544272477928014,0.06029242603108287
25,0.25,0.001,0.021897681757807732,0.018894203007221222,16.831494506835938,0.01201391470866234,0.05865242111030966
26,0.0,0.001,0.018661807894706724,0.018661807894706724,19.461685287475586,0.01389128143288764,0.0818192136939615
27,0.02,0.001,0.017985093548893927,0.01749973900616169,33.999077941894534,0.024267721585934713,0.04754736187169328
28,0.04,0.001,0.0181685781031847,0.01686620135605335,45.61573666381836,0.032559412322497046,0.058305392041802406
29,0.06,0.001,0.018625615999102594,0.016636591643095017,46.4437174987793,0.0331504050669374,0.037301064818166196
30,0.08,0.001,0.018818399608135222,0.016616580873727797,38.55934710693359,0.027522731696597854,0.03365504718385637
31,0.1,0.001,0.01906870976090431,0.016922529712319376,30.067980972290037,0.021461799409200597,0.02535309229278937
