epoch,beta,learning_rate,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,mean_unclipped_gradient_norm
1,0.0,0.001,0.07823427492066433,0.07823427492066433,62.66455495870855,0.04472844750800039,0.17293016612529755
2,0.02,0.001,0.05837014854025613,0.05279253911601299,390.7115928248355,0.27888050879717025,0.11471180192061833
3,0.04,0.001,0.04954587427551666,0.04653313474364258,105.5212014303253,0.07531848781607801,0.10227288571851594
4,0.06,0.001,0.04294268909895249,0.04112749676884076,42.38472649241178,0.030253195212285353,0.11125794691698891
5,0.08,0.001,0.03571034894819465,0.03345066004178741,39.57280950226852,0.028246116703974675,0.07040944695472717
6,0.1,0.001,0.03496000297260626,0.032278197420912494,37.57209401837947,0.026818054260085274,0.09199083064283643
7,0.12,0.001,0.03428140501870493,0.03186000482531255,28.269846427953986,0.02017833435257244,0.05751617465700422
8,0.14,0.001,0.03330379690636288,0.03112262234305651,21.827323210866826,0.015579816710111938,0.023067295817392214
9,0.16,0.001,0.03215439840438263,0.0300154319148885,18.729328223963105,0.013368542629523986,0.025767901513193334
10,0.18,0.001,0.03093793842959347,0.028624926350618665,18.002940885187908,0.012850064871654467,0.039793139323592186
11,0.2,0.001,0.02843679083092361,0.025664380943162018,19.420731384788404,0.01386204952518801,0.04161707617874656
12,0.22,0.001,0.026652909735101833,0.023573745781796402,19.608677111173932,0.01399620065037397,0.06080938569669213
13,0.24,0.001,0.025848990448853047,0.022396145958863377,20.155981009086354,0.014386852968655498,0.1263604839997632
14,0.25,0.001,0.02489285696850439,0.021440001391765603,19.349803349618135,0.01381142280486662,0.09837197033422333
15,0.25,0.001,0.02386385945683461,0.020634184471157748,18.09910076086601,0.012918701470996437,0.11867877095937729
16,0.25,0.001,0.022934166598690756,0.019628005583534402,18.527727473865856,0.013224644877848576,0.08118232033614602
17,0.25,0.001,0.021858854932291658,0.01840344568687763,19.36411457883114,0.01382163781501152,0.05081622116267681
18,0.25,0.001,0.02139897992094738,0.01793471606154191,19.41373569543282,0.01385705617090137,0.04776420776865312
19,0.25,0.001,0.020618593409372287,0.017333577150862183,18.409230291558224,0.01314006444793592,0.038524167745241096
20,0.25,0.001,0.0202699024943216,0.01661212381385445,20.498191377192594,0.014631114473370874,0.05323448364755937
21,0.25,0.001,0.019792680552844225,0.016295228358447267,19.599721461391905,0.013989808323620203,0.09777807018586568
22,0.25,0.001,0.01947811780648939,0.01616716421427624,18.55458537015048,0.013243815396253019,0.12128788711769241
23,0.25,0.001,0.019062103471901428,0.015488758077176564,20.025028174003346,0.01429338199429218,0.08725004616592612
24,0.25,0.001,0.018748026501619074,0.015322531577930495,19.196474577251234,0.013701980426303521,0.09791078471711703
25,0.25,0.001,0.01843975106494849,0.01516258217501298,18.3652545527408,0.013108675626510208,0.07270008086093835
26,0.0,0.001,0.014733585283944481,0.014733585283944481,22.299758774241763,0.01591702981744594,0.07953350458826337
27,0.02,0.001,0.013845790850453114,0.013311085407065147,37.45611555838699,0.026735271633395424,0.02878480843667473
28,0.04,0.001,0.014041702000147989,0.012502065641386657,53.92576060682963,0.0384909069285008,0.03979820225919996
29,0.06,0.001,0.014834588772336546,0.01229712518564822,59.24977402025433,0.042291059257854625,0.051312915714723725
30,0.08,0.001,0.015146509931382664,0.012215961029298568,51.32124069432893,0.036631863450627355,0.03898593969643116
