epoch,train_loss,train_cross_entropy,train_supervised_contrastive,train_pair_margin
1,4.096497152283875,1.9379728767606947,4.227725479337904,0.17864603144035004
2,3.7600212487560962,1.8963877332140828,3.678649926046182,0.09723417770270018
3,3.5028901685748184,1.8422330994355052,3.291590276517366,0.059447655835521154
4,3.34918673275507,1.7976455256255746,3.079271485930995,0.04762177849025057
5,3.196961854633532,1.743853833940294,2.8917567269843922,0.028918549875941193
6,3.0839462698551645,1.7042893993924235,2.749576369224236,0.019474613017331787
7,3.0497429468478376,1.6686436753523977,2.7502851179468704,0.023826906452097042
8,2.996104683792382,1.6284126050291006,2.7232963815767164,0.02417566590228973
9,2.948492305320606,1.5958265470482453,2.695917954918934,0.018826959142733735
10,2.871076104236625,1.5550804563433107,2.6248374905502585,0.014307778659096255
11,2.8711464962764093,1.5292200442643193,2.674670307259811,0.018365180713522156
12,2.7688887941907026,1.4865019251728615,2.5584018369864303,0.012743615975847866
13,2.7058761342924242,1.441336192582783,2.525172672076532,0.007814474086609412
14,2.7057990707152073,1.4082157841899938,2.588347863732723,0.013637534700802456
15,2.6733046595813237,1.387037215874209,2.5693275733300815,0.006414577761142139
16,2.596788095451935,1.3433599890324108,2.503211500351889,0.00728941391009772
17,2.5451640971222815,1.3057972060309515,2.4736491121046726,0.010169249104216085
18,2.5171423523049605,1.2788341477600456,2.473212324387846,0.006808104126970148
19,2.501751106384902,1.2424119794577884,2.512348042594062,0.012660391084109133
20,2.446156834998326,1.2234461363296063,2.441753006120871,0.007336938982469994
21,2.400068369525218,1.181841832852503,2.436065892727054,0.0007743582303761042
22,2.4015872834021583,1.1541146695265296,2.491376931207222,0.007136575774186187
23,2.375528367639285,1.1296769401483369,2.489710657220138,0.003984451119662725
24,2.334140317481861,1.103872589897691,2.458048703377707,0.004973575445600072
25,2.3132382763756647,1.073109301210147,2.476717106082983,0.007081717601296497
26,2.293422328101264,1.0536743297911526,2.4772335597646165,0.00452489518064853
27,2.252146309579325,1.027163136772245,2.446771556870979,0.0063896630883859525
28,2.2069511085922957,0.9922032844253451,2.4274821623026974,0.004027029758112298
29,2.2008418276993154,0.9720584659548531,2.4551449149672746,0.0048437522430168954
30,2.1988884566123024,0.9479870918201424,2.4988697871827243,0.005866007928393389
31,2.200441076741581,0.9299304129784567,2.5381306849027934,0.005781266914560781
32,2.190456382015295,0.9112783036036798,2.5551738160395483,0.006364684647265059
33,2.1968316878491674,0.9070699295105292,2.5758520769096953,0.007342880994778628
34,2.1431851205770034,0.8730654963972972,2.5353862249363237,0.009706003329994385
35,2.07583787287885,0.8549245669130694,2.4388674183895716,0.005918441656214452
36,2.073651421836942,0.828472137799737,2.4885821412181297,0.0035529217263411362
37,2.0503080511650844,0.8034689733159472,2.4908761099765173,0.005604154969516553
38,2.03403375580994,0.7864388893222252,2.491712165854828,0.006955150405914463
39,2.0221115671403225,0.7716298302014669,2.498335772090488,0.0052554164645507145
40,2.0590150551489224,0.7657661807467366,2.5832652055729204,0.006465078417309805
41,2.0367439420599687,0.7482168092365153,2.571539185897649,0.011030299926710408
42,1.9975900580311379,0.7365971270360445,2.517188378941943,0.009594973939204077
43,1.9270059197966816,0.7067735860919395,2.4385244065558003,0.0038805520761082744
44,1.921592975220485,0.696015807620266,2.4496599777400143,0.0029887598639691784
45,1.9138853340818172,0.6774006796162031,2.471305338959945,0.003327971678336113
46,1.9126145058905173,0.664318012912371,2.4949513088192856,0.0032834079802820555
47,1.8790156534540723,0.6562869524398045,2.443017261767248,0.0048802159508766485
48,1.9025955848526537,0.6405848602802433,2.5191451764246175,0.009752701249038964
49,1.8917402147549636,0.6312972979935986,2.5174279087468197,0.006915900442335341
50,1.9240896750611869,0.6297129566906489,2.5838226505190307,0.00986160039466027
51,1.9149878931324384,0.6113483902306585,2.6028400276139467,0.008877927622599908
52,1.8281594389363338,0.5902978572231984,2.473918097758154,0.0036101411886469664
53,1.8439481816096612,0.593559021489662,2.49908141016263,0.003393798835074518
54,1.8226156471765529,0.5696233796794512,2.502342288954216,0.007284562969416903
55,1.767209295640912,0.5560662626174459,2.419001947369492,0.006568209622164219
56,1.7940266899198118,0.5522924445525944,2.4798693649950083,0.007198236425194824
57,1.8914786368085628,0.5579247624553435,2.663800213072035,0.006615158725987401
58,1.7911414221713418,0.531842160991758,2.5159928052746063,0.005211449353492748
59,1.757473191322639,0.5306615791125604,2.4505942132737903,0.006058035385713242
60,1.7541462099343015,0.5142219246130938,2.475758563705355,0.00818002855742884
61,1.7704969498149135,0.5129137696229924,2.510599564390573,0.009133616037536086
