x1,x2,label,substrate
17.4673,7.1034484,4np,pSERS
18.01786,6.8395605,4np,pSERS
17.143238,7.358544,4np,pSERS
16.15498,7.637672,4np,pSERS
16.28684,7.7939534,4np,pSERS
18.106537,7.163611,4np,pSERS
17.10391,7.5051217,4np,pSERS
18.004288,7.147551,4np,pSERS
17.501331,7.1488333,4np,pSERS
16.356524,7.713644,4np,pSERS
16.375544,7.724807,4np,pSERS
17.910032,6.9399543,4np,pSERS
16.676264,7.5868883,4np,pSERS
16.570074,7.790952,4np,pSERS
17.796177,6.9768324,4np,pSERS
17.297743,7.342259,4np,pSERS
17.338583,7.4371967,4np,pSERS
18.064898,7.038705,4np,pSERS
17.92261,7.1057835,4np,pSERS
18.089922,6.980263,4np,pSERS
16.680342,7.629069,4np,pSERS
17.797865,7.2495975,4np,pSERS
18.023752,7.2328835,4np,pSERS
17.485779,7.06413,4np,pSERS
17.761461,7.1768074,4np,pSERS
7.0238624,11.515278,benzenethiol,pSERS
6.790723,11.043757,benzenethiol,pSERS
5.6216817,10.869827,benzenethiol,pSERS
7.0171976,10.963439,benzenethiol,pSERS
5.9432034,10.708052,benzenethiol,pSERS
6.601733,11.172669,benzenethiol,pSERS
5.41108,10.932627,benzenethiol,pSERS
5.8646665,10.771012,benzenethiol,pSERS
6.921964,11.255,benzenethiol,pSERS
5.91517,10.613089,benzenethiol,pSERS
7.1516128,11.058753,benzenethiol,pSERS
7.078164,11.0917425,benzenethiol,pSERS
5.9842134,11.103764,benzenethiol,pSERS
6.5827246,10.898415,benzenethiol,pSERS
6.191572,10.632713,benzenethiol,pSERS
7.122421,11.046327,benzenethiol,pSERS
6.7154155,11.066576,benzenethiol,pSERS
6.246882,11.064449,benzenethiol,pSERS
6.900499,11.645871,benzenethiol,pSERS
6.616196,10.829487,benzenethiol,pSERS
5.7366037,11.022605,benzenethiol,pSERS
6.297857,11.120942,benzenethiol,pSERS
6.02457,10.62245,benzenethiol,pSERS
6.3648725,10.937185,benzenethiol,pSERS
6.304109,11.022151,benzenethiol,pSERS
-1.76915,0.33880863,pyridine,pSERS
-1.5567151,0.28534374,pyridine,pSERS
-1.6117172,0.22450764,pyridine,pSERS
-2.0498323,0.742676,pyridine,pSERS
-1.4331216,0.27533287,pyridine,pSERS
-1.5243521,0.48932832,pyridine,pSERS
-1.8071942,0.09243479,pyridine,pSERS
-0.3985277,-0.6986996,pyridine,pSERS
-1.587275,0.2636758,pyridine,pSERS
-0.46320558,-0.55734754,pyridine,pSERS
-2.2002158,0.7387736,pyridine,pSERS
-1.6632112,0.4399191,pyridine,pSERS
-0.42091107,-0.7852107,pyridine,pSERS
-0.3670389,-0.77327865,pyridine,pSERS
-0.38186726,-0.883337,pyridine,pSERS
-0.52878624,-0.69001466,pyridine,pSERS
-0.58396775,-0.8226166,pyridine,pSERS
-0.32695115,-0.68489754,pyridine,pSERS
-1.5662297,0.4519649,pyridine,pSERS
-2.1443145,0.73508674,pyridine,pSERS
-0.30293804,-0.63146305,pyridine,pSERS
-0.6352201,-1.233534,pyridine,pSERS
-0.5437345,-1.2899846,pyridine,pSERS
-1.5004029,0.4722164,pyridine,pSERS
-1.6450326,0.61068237,pyridine,pSERS
18.58727,3.1718402,4np,PICO
18.33689,3.6309028,4np,PICO
18.42662,3.5813968,4np,PICO
18.058691,3.4490376,4np,PICO
17.97088,5.574162,4np,PICO
18.277428,3.584676,4np,PICO
18.496487,3.3760188,4np,PICO
18.037785,5.365001,4np,PICO
17.837107,5.721614,4np,PICO
18.083296,5.432405,4np,PICO
17.726755,5.960465,4np,PICO
17.769121,5.9120355,4np,PICO
17.554977,6.348733,4np,PICO
17.914118,5.6995625,4np,PICO
18.566055,3.250365,4np,PICO
18.013449,5.458665,4np,PICO
17.972466,5.5182,4np,PICO
18.18211,3.4633436,4np,PICO
18.627596,3.1435647,4np,PICO
18.051094,3.3744867,4np,PICO
18.693335,3.125592,4np,PICO
18.544489,3.563996,4np,PICO
18.334951,3.6187885,4np,PICO
18.195406,3.3549435,4np,PICO
18.033325,5.395032,4np,PICO
7.31122,11.265572,benzenethiol,PICO
7.5803413,13.103608,benzenethiol,PICO
7.463748,13.21197,benzenethiol,PICO
7.549949,12.889797,benzenethiol,PICO
7.4896903,12.915328,benzenethiol,PICO
7.2685637,11.545506,benzenethiol,PICO
7.538153,12.966814,benzenethiol,PICO
7.3247986,11.386417,benzenethiol,PICO
4.229995,10.845063,benzenethiol,PICO
7.273494,11.134669,benzenethiol,PICO
3.9956462,11.007703,benzenethiol,PICO
5.1277437,12.74454,benzenethiol,PICO
7.506232,12.879162,benzenethiol,PICO
6.9933453,11.733942,benzenethiol,PICO
5.3233976,12.968087,benzenethiol,PICO
4.879186,12.63227,benzenethiol,PICO
5.107575,12.552493,benzenethiol,PICO
7.5502086,13.004134,benzenethiol,PICO
3.691835,12.260867,benzenethiol,PICO
7.095801,10.976464,benzenethiol,PICO
5.9210954,11.069886,benzenethiol,PICO
3.5954385,12.157038,benzenethiol,PICO
7.555455,13.24837,benzenethiol,PICO
7.566775,12.914127,benzenethiol,PICO
7.372901,13.230925,benzenethiol,PICO
-4.323075,5.7344456,pyridine,PICO
-4.6167583,5.2523437,pyridine,PICO
-3.9698296,5.5191936,pyridine,PICO
-3.5354893,2.9488676,pyridine,PICO
-4.9542527,5.5908394,pyridine,PICO
-4.7685018,5.774189,pyridine,PICO
-2.2000017,0.31386766,pyridine,PICO
-3.469413,3.0389078,pyridine,PICO
-5.37964,5.5398884,pyridine,PICO
-3.6080863,2.8279452,pyridine,PICO
-4.2890005,5.7223725,pyridine,PICO
-4.559841,5.267349,pyridine,PICO
-4.870603,5.3662314,pyridine,PICO
-5.0122595,5.197654,pyridine,PICO
-4.1320786,5.713085,pyridine,PICO
-5.0160017,5.054681,pyridine,PICO
-4.148856,5.6067367,pyridine,PICO
-2.4143221,0.9141201,pyridine,PICO
-5.118172,4.9760556,pyridine,PICO
-4.020849,5.5129857,pyridine,PICO
-3.3556774,3.2409523,pyridine,PICO
-4.4028683,5.0789657,pyridine,PICO
-4.99574,5.46931,pyridine,PICO
-2.3822134,0.53827196,pyridine,PICO
-4.1889067,5.6638365,pyridine,PICO
16.087667,7.6680746,4np,Ag
18.199688,4.118618,4np,Ag
16.699549,7.2755084,4np,Ag
18.121078,4.2408795,4np,Ag
18.655304,3.2354178,4np,Ag
16.550331,7.7933517,4np,Ag
18.178806,4.3261585,4np,Ag
16.005764,7.4772882,4np,Ag
18.195404,4.0709343,4np,Ag
18.043938,4.610286,4np,Ag
16.22692,7.507348,4np,Ag
17.19348,6.1425314,4np,Ag
16.00017,7.314514,4np,Ag
15.95567,7.320949,4np,Ag
17.103062,6.441827,4np,Ag
18.107115,4.655216,4np,Ag
16.192451,7.7210746,4np,Ag
16.097351,7.5126605,4np,Ag
18.079203,4.6621766,4np,Ag
18.710941,3.1655793,4np,Ag
16.332119,7.27958,4np,Ag
18.013767,4.7046804,4np,Ag
16.075523,7.2352304,4np,Ag
15.847857,7.3939457,4np,Ag
18.127876,4.480629,4np,Ag
-3.569656,2.8633442,pyridine,Ag
-1.8539964,0.98239017,pyridine,Ag
-1.0006397,-0.90648013,pyridine,Ag
-5.836481,5.3012986,pyridine,Ag
-0.8224804,-0.67643696,pyridine,Ag
-3.5788133,3.099195,pyridine,Ag
-5.2532625,5.1092052,pyridine,Ag
-5.1953425,5.239534,pyridine,Ag
-1.3146994,-0.44092253,pyridine,Ag
-0.6477879,-1.3059635,pyridine,Ag
-0.9696304,-0.97949433,pyridine,Ag
-2.0876336,0.09891939,pyridine,Ag
-3.3460329,3.2057724,pyridine,Ag
-4.7158694,5.2834435,pyridine,Ag
-6.1040773,5.6121254,pyridine,Ag
-0.21853624,-0.5891508,pyridine,Ag
-1.7952203,0.63973564,pyridine,Ag
-0.6670343,-1.3501488,pyridine,Ag
-0.21060385,-0.57117176,pyridine,Ag
-3.4884267,2.9014218,pyridine,Ag
-1.9788076,1.232174,pyridine,Ag
-2.081259,-0.015802076,pyridine,Ag
-3.4665084,3.0759783,pyridine,Ag
-0.86013687,-1.0287116,pyridine,Ag
-0.7412718,-1.3383274,pyridine,Ag
-6.593166,5.428013,pyridine,Au
-4.011243,5.144788,pyridine,Au
-6.5265045,5.4630666,pyridine,Au
-3.9862156,5.6546707,pyridine,Au
-4.643827,5.803143,pyridine,Au
-3.5784924,2.9754925,pyridine,Au
-1.7997853,0.9776577,pyridine,Au
-4.0068936,4.3783374,pyridine,Au
-6.5807295,5.3793907,pyridine,Au
-1.075414,-0.48478657,pyridine,Au
-4.9261155,4.73932,pyridine,Au
-6.605105,5.554153,pyridine,Au
-6.4371667,5.632369,pyridine,Au
-1.3376098,-0.5487406,pyridine,Au
-1.3237655,-0.5998357,pyridine,Au
-3.463258,3.2404966,pyridine,Au
-6.596419,5.414618,pyridine,Au
-6.6178207,5.590796,pyridine,Au
-6.4817386,5.6580787,pyridine,Au
-6.3094115,5.5094934,pyridine,Au
-4.8884354,5.6015735,pyridine,Au
-6.463397,5.6414056,pyridine,Au
-6.4290857,5.614996,pyridine,Au
-6.680697,5.3277645,pyridine,Au
-4.1878896,5.844946,pyridine,Au
5.3139434,12.296504,benzenethiol,Ag
3.6327639,12.200556,benzenethiol,Ag
3.7277749,12.284288,benzenethiol,Ag
3.5139732,11.234711,benzenethiol,Ag
3.204446,11.716402,benzenethiol,Ag
3.3493304,11.448647,benzenethiol,Ag
3.0844686,11.745036,benzenethiol,Ag
3.2310061,11.904477,benzenethiol,Ag
3.523894,11.241887,benzenethiol,Ag
3.625587,11.210766,benzenethiol,Ag
3.3955648,12.003758,benzenethiol,Ag
4.0839477,10.998045,benzenethiol,Ag
5.3055463,11.92204,benzenethiol,Ag
5.060873,11.081384,benzenethiol,Ag
3.3006659,11.546672,benzenethiol,Ag
3.1735888,11.663809,benzenethiol,Ag
5.1788826,11.992038,benzenethiol,Ag
4.171034,10.948421,benzenethiol,Ag
3.9011214,11.068187,benzenethiol,Ag
3.2354727,11.825754,benzenethiol,Ag
3.632981,11.116232,benzenethiol,Ag
3.1730063,11.73421,benzenethiol,Ag
3.689436,12.26358,benzenethiol,Ag
3.2737134,11.484644,benzenethiol,Ag
3.6080067,11.137761,benzenethiol,Ag
5.8862405,12.819688,benzenethiol,Au
5.405891,12.334542,benzenethiol,Au
5.0112996,11.406074,benzenethiol,Au
4.525215,10.940225,benzenethiol,Au
18.72853,3.1426888,benzenethiol,Au
6.7111087,11.97781,benzenethiol,Au
5.841007,13.186776,benzenethiol,Au
5.7682834,10.785643,benzenethiol,Au
6.1334896,13.184935,benzenethiol,Au
6.05458,13.365767,benzenethiol,Au
5.386614,12.206008,benzenethiol,Au
5.8403125,12.782801,benzenethiol,Au
5.726073,12.730241,benzenethiol,Au
6.089218,13.097572,benzenethiol,Au
6.3897552,13.275632,benzenethiol,Au
6.091325,13.417776,benzenethiol,Au
4.789156,12.484622,benzenethiol,Au
5.9613595,13.254028,benzenethiol,Au
5.5264378,10.847824,benzenethiol,Au
5.9168034,12.857738,benzenethiol,Au
5.437031,12.40841,benzenethiol,Au
6.0538874,13.358585,benzenethiol,Au
7.0985637,11.536173,benzenethiol,Au
5.9558277,12.918691,benzenethiol,Au
6.701975,13.292357,benzenethiol,Au
