x1,x2,label,substrate
8.38906,19.772917,4np,pSERS
8.4716,20.08006,4np,pSERS
8.21852,20.00168,4np,pSERS
8.742716,20.22099,4np,pSERS
8.303023,20.161139,4np,pSERS
8.447069,19.83862,4np,pSERS
8.248194,20.069695,4np,pSERS
8.596733,19.90613,4np,pSERS
8.695051,20.14059,4np,pSERS
8.538406,20.281212,4np,pSERS
8.589107,20.18833,4np,pSERS
8.293408,19.842579,4np,pSERS
8.134331,20.08729,4np,pSERS
8.75892,20.350035,4np,pSERS
8.668634,19.962933,4np,pSERS
8.430174,20.313206,4np,pSERS
8.456057,20.113005,4np,pSERS
8.619622,19.811558,4np,pSERS
8.220199,20.018198,4np,pSERS
8.461519,19.83843,4np,pSERS
8.24971,20.199362,4np,pSERS
8.449814,19.824215,4np,pSERS
8.276457,19.9172,4np,pSERS
8.232823,19.833696,4np,pSERS
8.284508,19.784754,4np,pSERS
17.262226,1.1675289,benzenethiol,pSERS
16.783815,1.60678,benzenethiol,pSERS
16.787224,2.0078452,benzenethiol,pSERS
16.959051,1.0846369,benzenethiol,pSERS
16.659655,2.0404081,benzenethiol,pSERS
16.921509,1.7051243,benzenethiol,pSERS
16.481546,1.9464711,benzenethiol,pSERS
16.596224,2.0688193,benzenethiol,pSERS
17.089447,1.2555741,benzenethiol,pSERS
16.53382,2.1306121,benzenethiol,pSERS
17.238955,1.0721503,benzenethiol,pSERS
17.18613,1.1064098,benzenethiol,pSERS
16.757853,1.7402455,benzenethiol,pSERS
16.44603,1.9252828,benzenethiol,pSERS
16.889065,2.0103807,benzenethiol,pSERS
16.892607,1.7248845,benzenethiol,pSERS
17.366798,1.0035298,benzenethiol,pSERS
17.069412,1.2869059,benzenethiol,pSERS
17.294935,1.0960006,benzenethiol,pSERS
16.965393,1.391633,benzenethiol,pSERS
17.074965,1.8713305,benzenethiol,pSERS
17.236975,1.2302344,benzenethiol,pSERS
16.693016,1.7739247,benzenethiol,pSERS
17.175676,1.2740996,benzenethiol,pSERS
16.928162,1.6466872,benzenethiol,pSERS
-0.2292997,-11.630447,pyridine,pSERS
-0.4304105,-11.71212,pyridine,pSERS
-0.17546302,-12.1589365,pyridine,pSERS
-0.50323766,-11.6131,pyridine,pSERS
-0.18296489,-12.051326,pyridine,pSERS
-0.33203992,-11.52608,pyridine,pSERS
-0.22448564,-12.1909685,pyridine,pSERS
-0.42256567,-11.567617,pyridine,pSERS
-0.20648445,-12.297246,pyridine,pSERS
-0.63463813,-11.556275,pyridine,pSERS
-0.32190922,-11.959782,pyridine,pSERS
-0.23857094,-11.761031,pyridine,pSERS
-0.489169,-11.518149,pyridine,pSERS
-0.32025227,-12.091183,pyridine,pSERS
-0.44091102,-11.409141,pyridine,pSERS
-0.2778378,-12.296472,pyridine,pSERS
-0.13603324,-11.931963,pyridine,pSERS
-0.57751614,-11.588778,pyridine,pSERS
-0.28936943,-12.207468,pyridine,pSERS
-0.7131987,-11.599892,pyridine,pSERS
0.016817871,-11.978492,pyridine,pSERS
-0.55450386,-11.483165,pyridine,pSERS
-0.63507634,-11.474162,pyridine,pSERS
-0.30323046,-11.948776,pyridine,pSERS
-0.23740482,-12.197841,pyridine,pSERS
6.314645,-6.5588055,4np,PICO
6.35932,-6.6058717,4np,PICO
6.352823,-6.608737,4np,PICO
6.6653757,-6.9214983,4np,PICO
7.200432,-7.228366,4np,PICO
6.339628,-6.7544174,4np,PICO
6.539986,-6.6763473,4np,PICO
6.9349093,-7.153251,4np,PICO
7.1584377,-7.238847,4np,PICO
7.08196,-7.3448596,4np,PICO
7.0335402,-7.317326,4np,PICO
7.0189466,-7.242753,4np,PICO
7.131558,-7.190467,4np,PICO
7.158098,-7.13543,4np,PICO
6.575453,-6.7132587,4np,PICO
6.9574385,-7.196322,4np,PICO
6.861363,-7.051271,4np,PICO
6.3588486,-6.6109304,4np,PICO
6.4128957,-6.491612,4np,PICO
6.5686946,-6.831362,4np,PICO
6.243118,-6.4103813,4np,PICO
6.212964,-6.454263,4np,PICO
6.449833,-6.670062,4np,PICO
6.6005745,-6.7721305,4np,PICO
6.4714446,-6.8221755,4np,PICO
21.68389,-8.096159,benzenethiol,PICO
21.406494,-7.8964844,benzenethiol,PICO
21.630728,-7.76448,benzenethiol,PICO
21.47882,-8.007226,benzenethiol,PICO
21.256296,-8.0242195,benzenethiol,PICO
21.550592,-7.7979045,benzenethiol,PICO
21.439941,-7.752763,benzenethiol,PICO
21.335747,-7.729695,benzenethiol,PICO
21.095888,-7.818158,benzenethiol,PICO
21.479832,-8.18494,benzenethiol,PICO
21.555614,-8.02559,benzenethiol,PICO
