x1,x2,label,substrate
0.31671974,0.3326715,4np,pSERS
0.33417115,0.30851114,4np,pSERS
0.26630202,0.34353486,4np,pSERS
0.3230142,0.38966072,4np,pSERS
0.29805267,0.3581498,4np,pSERS
0.34508586,0.2751822,4np,pSERS
0.2855864,0.38440636,4np,pSERS
0.34071317,0.28867114,4np,pSERS
0.3472673,0.2735136,4np,pSERS
0.286756,0.39084923,4np,pSERS
0.30843768,0.36748558,4np,pSERS
0.34268433,0.29381815,4np,pSERS
0.26754752,0.38451964,4np,pSERS
0.28162718,0.4674315,4np,pSERS
0.33557776,0.3316019,4np,pSERS
0.27213788,0.3706481,4np,pSERS
0.30637223,0.3321161,4np,pSERS
0.3273081,0.30043218,4np,pSERS
0.3250739,0.31554815,4np,pSERS
0.35161015,0.27899042,4np,pSERS
0.30653426,0.3810519,4np,pSERS
0.32017398,0.34027642,4np,pSERS
0.3378195,0.30657855,4np,pSERS
0.3249637,0.33395442,4np,pSERS
0.32079282,0.32899264,4np,pSERS
0.47170722,-0.3535841,benzenethiol,pSERS
0.46421817,-0.35145196,benzenethiol,pSERS
0.47948104,-0.34803343,benzenethiol,pSERS
0.46528184,-0.35601526,benzenethiol,pSERS
0.48554486,-0.35701537,benzenethiol,pSERS
0.4649209,-0.35323146,benzenethiol,pSERS
0.47524863,-0.35707268,benzenethiol,pSERS
0.46441132,-0.3553104,benzenethiol,pSERS
0.4674411,-0.35960424,benzenethiol,pSERS
0.4692205,-0.35709164,benzenethiol,pSERS
0.4730485,-0.36236063,benzenethiol,pSERS
0.46874365,-0.361098,benzenethiol,pSERS
0.47187695,-0.35630518,benzenethiol,pSERS
0.46066713,-0.36185017,benzenethiol,pSERS
0.4657094,-0.3700169,benzenethiol,pSERS
0.46394873,-0.35996735,benzenethiol,pSERS
0.4719107,-0.3406173,benzenethiol,pSERS
0.47421905,-0.35367432,benzenethiol,pSERS
0.46846914,-0.34097528,benzenethiol,pSERS
0.46762842,-0.35051417,benzenethiol,pSERS
0.48284242,-0.3592957,benzenethiol,pSERS
0.47191036,-0.3500824,benzenethiol,pSERS
0.4741595,-0.35293823,benzenethiol,pSERS
0.47558823,-0.3520857,benzenethiol,pSERS
0.47319928,-0.34990168,benzenethiol,pSERS
-0.6886743,-0.10605153,pyridine,pSERS
-0.6904043,-0.116120614,pyridine,pSERS
-0.6925033,-0.1292462,pyridine,pSERS
-0.6844405,-0.08358895,pyridine,pSERS
-0.6885213,-0.10518933,pyridine,pSERS
-0.68302786,-0.076647826,pyridine,pSERS
-0.69421816,-0.14089867,pyridine,pSERS
-0.6882099,-0.10344631,pyridine,pSERS
-0.69292355,-0.132016,pyridine,pSERS
-0.68085855,-0.06643102,pyridine,pSERS
-0.6885918,-0.1055859,pyridine,pSERS
-0.6888539,-0.10706938,pyridine,pSERS
-0.68647575,-0.09404571,pyridine,pSERS
-0.6878021,-0.1011918,pyridine,pSERS
-0.674265,-0.03802688,pyridine,pSERS
-0.6939775,-0.13920519,pyridine,pSERS
-0.6925191,-0.1293495,pyridine,pSERS
-0.6821341,-0.07237812,pyridine,pSERS
-0.68681633,-0.09585392,pyridine,pSERS
-0.6673331,-0.011412632,pyridine,pSERS
-0.6917758,-0.12457077,pyridine,pSERS
-0.6710908,-0.025490152,pyridine,pSERS
-0.6674114,-0.011698798,pyridine,pSERS
-0.6804171,-0.064412564,pyridine,pSERS
-0.6851707,-0.08727499,pyridine,pSERS
0.32959217,0.3901168,4np,PICO
0.30629253,0.40988234,4np,PICO
0.31671003,0.40445638,4np,PICO
0.2785324,0.4400268,4np,PICO
0.25598392,0.47329837,4np,PICO
0.31480303,0.41356048,4np,PICO
