#wnum,raman
275,42.7898
276,42.9009
277,34.3833
278,34.4943
279,40.5552
280,53.9013
281,61.6283
282,62.2804
283,62.3914
284,41.9372
285,21.7652
286,11.3258
287,7.5209
288,7.63178
289,27.5628
290,37.9966
291,38.1073
292,37.9703
293,38.081
294,96.8317
295,96.9421
296,59.0566
297,21.3377
298,9.73393
299,9.84401
300,14.9459
301,15.0557
302,11.6248
303,5.58686
304,5.69623
305,13.3924
306,30.3955
307,30.5043
308,29.6368
309,27.3741
310,27.4823
311,41.447
312,41.5546
313,23.2798
314,-1.18668
315,-1.07984
316,-0.382137
317,8.96745
318,32.8953
319,46.1057
320,46.2112
321,18.2434
322,14.875
323,14.9799
324,28.9397
325,53.5166
326,75.1036
327,75.2077
328,56.7746
329,49.6861
330,44.0105
331,32.6574
332,32.7608
333,37.5355
334,37.6387
335,14.2249
336,3.051
337,3.15394
338,57.2341
339,57.3369
340,34.4283
341,11.198
342,11.3006
343,23.8305
344,40.1302
345,57.5529
346,57.6553
347,55.4364
348,32.745
349,24.4975
350,24.5997
351,31.3266
352,45.6165
353,45.7186
354,31.7974
355,8.26469
356,8.36675
357,30.4703
358,46.5173
359,48.3678
360,48.7709
361,48.8728
362,46.1869
363,38.0046
364,38.1063
365,38.2081
366,36.1706
367,30.4676
368,29.3686
369,26.9172
370,27.0186
371,28.7337
372,35.6893
373,37.1339
374,38.4158
375,44.9279
376,50.5757
377,50.6765
378,44.9415
379,34.3013
380,21.1452
381,1.36077
382,1.4608
383,26.6153
384,67.2526
385,67.3521
386,44.6562
387,44.7552
388,62.1461
389,85.7766
390,85.8749
391,61.1127
392,56.1175
393,56.215
394,62.6194
395,62.7163
396,59.6737
397,44.2527
398,23.38
399,5.41791
400,-1.82364
401,-1.72911
402,9.54495
403,33.849
404,48.8947
405,48.9876
406,49.0801
407,53.7223
408,53.8141
409,48.1524
410,20.206
411,20.2969
412,23.324
413,43.6362
414,43.7262
415,37.8948
416,33.9941
417,31.3381
418,31.4272
419,47.7665
420,55.7222
421,55.8107
422,33.8348
423,29.8024
424,29.8904
425,35.5937
426,35.6813
427,34.0775
428,34.1649
429,37.8867
430,37.9738
431,37.3839
432,37.4709
433,45.63
434,58.0577
435,58.1443
436,32.8636
437,32.95
438,42.9809
439,73.714
440,73.8002
441,48.1787
442,41.0134
443,41.0994
444,41.1853
445,39.3835
446,28.2524
447,22.3487
448,20.6376
449,18.4079
450,13.391
451,13.4763
452,31.0939
453,56.6681
454,56.7532
455,34.0485
456,21.934
457,22.0187
458,39.1892
