#wnum,raman
275,1837.69
276,1839.67
277,1727.85
278,1619.74
279,1509.1
280,1400.85
281,1315.81
282,1243.62
283,1181.56
284,1141.8
285,1109.78
286,1044.59
287,970.861
288,905.304
289,850.734
290,794.148
291,728.067
292,663.679
293,619.54
294,603.343
295,572.224
296,526.666
297,483.937
298,459.032
299,452.012
300,440.447
301,387.65
302,344.961
303,323.406
304,310.578
305,292.237
306,267.591
307,243.516
308,222.064
309,203.163
310,187.898
311,174.348
312,153.918
313,139.961
314,136.077
315,119.938
316,93.3747
317,86.1691
318,87.9938
319,111.903
320,113.709
321,114.081
322,108.296
323,91.8708
324,75.7025
325,45.1055
326,12.905
327,14.6361
328,24.2195
329,42.5405
330,44.2349
331,40.6464
332,34.9203
333,29.1359
334,23.8949
335,23.6612
336,23.2393
337,13.3786
338,-0.591472
339,0.976366
340,27.863
341,45.9561
342,47.4762
343,31.9307
344,20.5315
345,13.5362
346,14.9885
347,28.0553
348,41.1246
349,42.5229
350,20.4179
351,8.79829
352,10.1397
353,17.1107
354,24.0339
355,30.7962
356,32.0576
357,27.6288
358,22.3812
359,6.03784
360,-10.3273
361,-14.837
362,-13.7048
363,-10.5706
364,0.904995
365,13.4154
366,20.745
367,24.8342
368,27.6276
369,28.701
370,29.7637
371,30.7015
372,31.6186
373,36.1833
374,45.1886
375,50.7827
376,59.5802
377,69.8777
378,70.6745
379,55.2183
380,41.9532
381,31.8195
382,22.1604
383,22.862
384,25.3986
385,27.6354
386,30.0488
387,30.6775
388,20.5037
389,9.90358
390,4.10316
391,0.786147
392,1.3277
393,11.3724
394,17.8517
395,27.6948
396,39.469
397,39.9278
398,35.6638
399,24.6995
400,13.1133
401,7.13529
402,2.07521
403,2.44064
404,4.726
405,18.4707
406,28.9442
407,29.4457
408,29.7393
409,40.8109
410,59.879
411,73.2203
412,79.8823
413,80.1061
414,79.6756
415,79.8731
416,81.2434
417,87.5805
418,90.7219
419,90.869
420,87.6469
421,87.7698
422,89.371
423,89.4704
424,80.7394
425,80.8158
426,89.2769
427,107.852
428,107.895
429,99.7836
430,99.8056
431,99.8233
432,105.64
433,113.429
434,121.612
435,121.584
436,107.927
437,87.704
438,87.1587
439,85.6885
440,82.8192
441,78.5041
442,78.4111
443,90.7335
444,93.7636
445,93.6453
446,81.627
447,81.4925
448,101.765
449,117.066
450,119.938
451,119.773
452,109.871
453,92.2468
454,83.4289
455,83.2351
456,86.5294
457,94.668
458,102.275
459,111.318
460,119.142
461,118.909
462,104.749
463,87.8297
464,82.2269
465,77.6407
466,73.0048
467,67.606
468,67.3336
469,81.1705
470,95.6402
471,95.3526
472,90.1628
473,83.712
474,81.105
475,73.9146
476,68.6562
477,62.017
478,54.2548
479,44.7083
480,37.0572
481,36.7266
482,37.1107
483,51.1177
484,66.1727
485,66.0473
486,65.6994
