space,held_out,prototype_mode,row_index,true_label,pred_label,correct,distance_to_4np,distance_to_benzenethiol,distance_to_pyridine
derivative_input,Ag,row_mean,248,benzenethiol,benzenethiol,True,1.2113139629364014,1.0053114891052246,1.2983969449996948
derivative_input,Ag,row_mean,249,benzenethiol,benzenethiol,True,1.2555090188980103,0.8162350058555603,1.4087116718292236
siamese_embedding,Ag,row_mean,150,4np,benzenethiol,False,0.3844175338745117,0.2894918620586395,0.5969244837760925
siamese_embedding,Ag,row_mean,151,4np,4np,True,0.3208829164505005,0.371230810880661,0.5444403886795044
siamese_embedding,Ag,row_mean,152,4np,benzenethiol,False,0.3712938725948334,0.32657551765441895,0.5541366934776306
siamese_embedding,Ag,row_mean,153,4np,4np,True,0.33826345205307007,0.3635178208351135,0.5361670851707458
siamese_embedding,Ag,row_mean,154,4np,benzenethiol,False,0.4375264644622803,0.21357488632202148,0.6699939966201782
siamese_embedding,Ag,row_mean,155,4np,benzenethiol,False,0.3662308156490326,0.29732587933540344,0.6097948551177979
siamese_embedding,Ag,row_mean,156,4np,4np,True,0.33280909061431885,0.42865893244743347,0.46354374289512634
siamese_embedding,Ag,row_mean,157,4np,4np,True,0.33753982186317444,0.3381321430206299,0.5760959982872009
siamese_embedding,Ag,row_mean,158,4np,4np,True,0.29613301157951355,0.44355031847953796,0.4791378974914551
siamese_embedding,Ag,row_mean,159,4np,4np,True,0.31965771317481995,0.3869246542453766,0.5239101648330688
siamese_embedding,Ag,row_mean,160,4np,4np,True,0.2763306796550751,0.41208142042160034,0.5392293334007263
siamese_embedding,Ag,row_mean,161,4np,benzenethiol,False,0.3604614734649658,0.35873958468437195,0.5214366316795349
siamese_embedding,Ag,row_mean,162,4np,4np,True,0.33584466576576233,0.3803999722003937,0.5163145661354065
siamese_embedding,Ag,row_mean,163,4np,4np,True,0.29197829961776733,0.37215569615364075,0.5853657722473145
siamese_embedding,Ag,row_mean,164,4np,4np,True,0.27050963044166565,0.3987906277179718,0.5699359774589539
siamese_embedding,Ag,row_mean,165,4np,4np,True,0.2853759527206421,0.4689790606498718,0.4628879725933075
siamese_embedding,Ag,row_mean,166,4np,4np,True,0.295421302318573,0.40419241786003113,0.5271950364112854
siamese_embedding,Ag,row_mean,167,4np,4np,True,0.32962530851364136,0.3358114957809448,0.5931954979896545
siamese_embedding,Ag,row_mean,168,4np,4np,True,0.3389230966567993,0.4297245740890503,0.4576963186264038
siamese_embedding,Ag,row_mean,169,4np,4np,True,0.29146552085876465,0.4088844358921051,0.525349497795105
siamese_embedding,Ag,row_mean,170,4np,4np,True,0.295458048582077,0.4226005971431732,0.5036056637763977
siamese_embedding,Ag,row_mean,171,4np,4np,True,0.25754886865615845,0.4374835789203644,0.527034342288971
siamese_embedding,Ag,row_mean,172,4np,4np,True,0.26592543721199036,0.44188815355300903,0.5115814208984375
siamese_embedding,Ag,row_mean,173,4np,benzenethiol,False,0.37099117040634155,0.36232784390449524,0.5085354447364807
siamese_embedding,Ag,row_mean,174,4np,4np,True,0.30901050567626953,0.415492981672287,0.4987514019012451
siamese_embedding,Ag,row_mean,175,pyridine,pyridine,True,0.5415387749671936,0.6922482848167419,0.12839461863040924
siamese_embedding,Ag,row_mean,176,pyridine,pyridine,True,0.49734142422676086,0.5125154852867126,0.30694857239723206
siamese_embedding,Ag,row_mean,177,pyridine,pyridine,True,0.5833992958068848,0.7080133557319641,0.1011810302734375
siamese_embedding,Ag,row_mean,178,pyridine,pyridine,True,0.5602779388427734,0.7223630547523499,0.09742482751607895
siamese_embedding,Ag,row_mean,179,pyridine,pyridine,True,0.4765847623348236,0.5980939865112305,0.23270432651042938
siamese_embedding,Ag,row_mean,180,pyridine,pyridine,True,0.5706660151481628,0.7188913822174072,0.09462535381317139
siamese_embedding,Ag,row_mean,181,pyridine,pyridine,True,0.5640820264816284,0.6762238144874573,0.1354081630706787
siamese_embedding,Ag,row_mean,182,pyridine,pyridine,True,0.5653477311134338,0.6775200366973877,0.13395045697689056
siamese_embedding,Ag,row_mean,183,pyridine,pyridine,True,0.5613203048706055,0.6628429889678955,0.14917795360088348
siamese_embedding,Ag,row_mean,184,pyridine,pyridine,True,0.4986959993839264,0.5562053322792053,0.26377955079078674
siamese_embedding,Ag,row_mean,185,pyridine,pyridine,True,0.5553615689277649,0.6611409783363342,0.15157826244831085
siamese_embedding,Ag,row_mean,186,pyridine,pyridine,True,0.5890299677848816,0.6834264993667603,0.12756049633026123
siamese_embedding,Ag,row_mean,187,pyridine,pyridine,True,0.6047020554542542,0.7497305274009705,0.056771256029605865
siamese_embedding,Ag,row_mean,188,pyridine,pyridine,True,0.5924819111824036,0.7339780926704407,0.07432053983211517
siamese_embedding,Ag,row_mean,189,pyridine,pyridine,True,0.5332474708557129,0.6721616387367249,0.14778698980808258
siamese_embedding,Ag,row_mean,190,pyridine,pyridine,True,0.4938468933105469,0.5715634226799011,0.25025275349617004
siamese_embedding,Ag,row_mean,191,pyridine,pyridine,True,0.5383919477462769,0.6583135724067688,0.15791448950767517
siamese_embedding,Ag,row_mean,192,pyridine,pyridine,True,0.48207929730415344,0.5749210715293884,0.2507185637950897
siamese_embedding,Ag,row_mean,193,pyridine,pyridine,True,0.5062316656112671,0.49185630679130554,0.32670697569847107
siamese_embedding,Ag,row_mean,194,pyridine,pyridine,True,0.6457240581512451,0.7643145322799683,0.051899224519729614
siamese_embedding,Ag,row_mean,195,pyridine,pyridine,True,0.502356767654419,0.5836641192436218,0.23667636513710022
siamese_embedding,Ag,row_mean,196,pyridine,pyridine,True,0.5298305153846741,0.6558184623718262,0.16283443570137024
siamese_embedding,Ag,row_mean,197,pyridine,pyridine,True,0.5925634503364563,0.730836033821106,0.07726947963237762
siamese_embedding,Ag,row_mean,198,pyridine,pyridine,True,0.5325465202331543,0.7021291851997375,0.12705208361148834
siamese_embedding,Ag,row_mean,199,pyridine,pyridine,True,0.4785439968109131,0.5073832869529724,0.31541016697883606
siamese_embedding,Ag,row_mean,225,benzenethiol,benzenethiol,True,0.4365234971046448,0.23833857476711273,0.6197242140769958
siamese_embedding,Ag,row_mean,226,benzenethiol,benzenethiol,True,0.44380447268486023,0.26296859979629517,0.5791978240013123
siamese_embedding,Ag,row_mean,227,benzenethiol,benzenethiol,True,0.4160177409648895,0.27067020535469055,0.7935619950294495
siamese_embedding,Ag,row_mean,228,benzenethiol,benzenethiol,True,0.5811842679977417,0.09855219721794128,0.7108861207962036
siamese_embedding,Ag,row_mean,229,benzenethiol,benzenethiol,True,0.46949321031570435,0.25469666719436646,0.5750094056129456
siamese_embedding,Ag,row_mean,230,benzenethiol,benzenethiol,True,0.4749462902545929,0.24417367577552795,0.5846002697944641
siamese_embedding,Ag,row_mean,231,benzenethiol,benzenethiol,True,0.530136227607727,0.19635969400405884,0.6194451451301575
siamese_embedding,Ag,row_mean,232,benzenethiol,benzenethiol,True,0.5201347470283508,0.1601884514093399,0.6625596284866333
siamese_embedding,Ag,row_mean,233,benzenethiol,benzenethiol,True,0.43962186574935913,0.2957718074321747,0.5424095988273621
siamese_embedding,Ag,row_mean,234,benzenethiol,benzenethiol,True,0.637759268283844,0.0026059350930154324,0.8000651001930237
siamese_embedding,Ag,row_mean,235,benzenethiol,benzenethiol,True,0.4498572051525116,0.29351529479026794,0.5400048494338989
siamese_embedding,Ag,row_mean,236,benzenethiol,benzenethiol,True,0.5388460159301758,0.1997820883989334,0.6150199174880981
siamese_embedding,Ag,row_mean,237,benzenethiol,benzenethiol,True,0.5948042869567871,0.06804655492305756,0.7397332787513733
siamese_embedding,Ag,row_mean,238,benzenethiol,benzenethiol,True,0.6284787058830261,0.0475325770676136,0.7609509825706482
siamese_embedding,Ag,row_mean,239,benzenethiol,benzenethiol,True,0.5534358620643616,0.17182078957557678,0.6414099335670471
siamese_embedding,Ag,row_mean,240,benzenethiol,benzenethiol,True,0.6388148665428162,0.01807391829788685,0.7885231375694275
siamese_embedding,Ag,row_mean,241,benzenethiol,benzenethiol,True,0.6124924421310425,0.04675329476594925,0.7586920261383057
siamese_embedding,Ag,row_mean,242,benzenethiol,benzenethiol,True,0.6545971632003784,0.017708774656057358,0.8127444386482239
siamese_embedding,Ag,row_mean,243,benzenethiol,benzenethiol,True,0.5236508846282959,0.19340066611766815,0.6237800717353821
siamese_embedding,Ag,row_mean,244,benzenethiol,benzenethiol,True,0.4278607964515686,0.2996945083141327,0.5443889498710632
siamese_embedding,Ag,row_mean,245,benzenethiol,benzenethiol,True,0.4945373833179474,0.21029502153396606,0.6149629354476929
siamese_embedding,Ag,row_mean,246,benzenethiol,benzenethiol,True,0.4591502547264099,0.24565884470939636,0.5911330580711365
siamese_embedding,Ag,row_mean,247,benzenethiol,benzenethiol,True,0.42812514305114746,0.30542755126953125,0.5375043749809265
siamese_embedding,Ag,row_mean,248,benzenethiol,benzenethiol,True,0.4706708490848541,0.2762811779975891,0.5505795478820801
siamese_embedding,Ag,row_mean,249,benzenethiol,benzenethiol,True,0.5802191495895386,0.17135994136333466,0.6435255408287048
derivative_input,Au,row_mean,200,pyridine,pyridine,True,1.1039152145385742,1.1950311660766602,0.565252423286438
derivative_input,Au,row_mean,201,pyridine,pyridine,True,1.0614992380142212,1.1274263858795166,0.6671832203865051
derivative_input,Au,row_mean,202,pyridine,pyridine,True,1.0195122957229614,1.1470303535461426,0.6871175169944763
derivative_input,Au,row_mean,203,pyridine,pyridine,True,1.0676978826522827,1.1743698120117188,0.653245747089386
derivative_input,Au,row_mean,204,pyridine,pyridine,True,1.0543831586837769,1.1716954708099365,0.6170852184295654
derivative_input,Au,row_mean,205,pyridine,pyridine,True,1.0874371528625488,1.1627027988433838,0.6678540706634521
derivative_input,Au,row_mean,206,pyridine,pyridine,True,1.1637126207351685,1.1954176425933838,0.9861960411071777
derivative_input,Au,row_mean,207,pyridine,pyridine,True,1.0426995754241943,1.1304042339324951,0.7087594270706177
derivative_input,Au,row_mean,208,pyridine,pyridine,True,1.0300793647766113,1.1698741912841797,0.5625656247138977
derivative_input,Au,row_mean,209,pyridine,pyridine,True,1.018692135810852,1.1181713342666626,0.7929469347000122
derivative_input,Au,row_mean,210,pyridine,pyridine,True,1.0997933149337769,1.1602736711502075,0.763426661491394
derivative_input,Au,row_mean,211,pyridine,pyridine,True,1.0872772932052612,1.1780121326446533,0.555880606174469
derivative_input,Au,row_mean,212,pyridine,pyridine,True,1.0711027383804321,1.1759061813354492,0.7195594906806946
derivative_input,Au,row_mean,213,pyridine,pyridine,True,1.0222469568252563,1.140074372291565,0.6843459606170654
derivative_input,Au,row_mean,214,pyridine,pyridine,True,1.0581915378570557,1.1523215770721436,0.6902061700820923
derivative_input,Au,row_mean,215,pyridine,pyridine,True,1.0539891719818115,1.182765007019043,0.7196632623672485
derivative_input,Au,row_mean,216,pyridine,pyridine,True,1.1302138566970825,1.1888642311096191,0.6119338870048523
derivative_input,Au,row_mean,217,pyridine,pyridine,True,1.0721485614776611,1.1712415218353271,0.6317836046218872
derivative_input,Au,row_mean,218,pyridine,pyridine,True,1.0912753343582153,1.1861927509307861,0.5971663594245911
derivative_input,Au,row_mean,219,pyridine,pyridine,True,1.1092743873596191,1.1866133213043213,0.5856225490570068
derivative_input,Au,row_mean,220,pyridine,pyridine,True,1.0508122444152832,1.1541284322738647,0.6669297218322754
derivative_input,Au,row_mean,221,pyridine,pyridine,True,1.0923688411712646,1.1936863660812378,0.5329225659370422
derivative_input,Au,row_mean,222,pyridine,pyridine,True,1.094946026802063,1.1866120100021362,0.5472038388252258
derivative_input,Au,row_mean,223,pyridine,pyridine,True,1.0685060024261475,1.186723232269287,0.604690670967102
derivative_input,Au,row_mean,224,pyridine,pyridine,True,1.0872389078140259,1.1501981019973755,0.6055755019187927
derivative_input,Au,row_mean,250,benzenethiol,benzenethiol,True,1.032796025276184,0.49852752685546875,1.2894271612167358
derivative_input,Au,row_mean,251,benzenethiol,benzenethiol,True,1.0416430234909058,0.5201529264450073,1.3199859857559204
derivative_input,Au,row_mean,252,benzenethiol,benzenethiol,True,1.0670002698898315,0.5492474436759949,1.299640417098999
derivative_input,Au,row_mean,253,benzenethiol,benzenethiol,True,0.9778563976287842,0.5332513451576233,1.267031192779541
derivative_input,Au,row_mean,254,benzenethiol,benzenethiol,True,0.9402804374694824,0.8464081287384033,1.239267349243164
derivative_input,Au,row_mean,255,benzenethiol,benzenethiol,True,1.0042085647583008,0.4891226589679718,1.2684608697891235
derivative_input,Au,row_mean,256,benzenethiol,benzenethiol,True,1.0106996297836304,0.6489540338516235,1.29639732837677
derivative_input,Au,row_mean,257,benzenethiol,benzenethiol,True,1.0403302907943726,0.4670361280441284,1.3206937313079834
derivative_input,Au,row_mean,258,benzenethiol,benzenethiol,True,1.0506577491760254,0.5709953308105469,1.3076175451278687
derivative_input,Au,row_mean,259,benzenethiol,benzenethiol,True,0.9979705810546875,0.6065953969955444,1.283803939819336
derivative_input,Au,row_mean,260,benzenethiol,benzenethiol,True,1.0253280401229858,0.46597227454185486,1.2974809408187866
derivative_input,Au,row_mean,261,benzenethiol,benzenethiol,True,1.0102795362472534,0.5266329646110535,1.2913318872451782
derivative_input,Au,row_mean,262,benzenethiol,benzenethiol,True,1.0799601078033447,0.4935683310031891,1.3260663747787476
derivative_input,Au,row_mean,263,benzenethiol,benzenethiol,True,1.0339494943618774,0.5154628157615662,1.307271122932434
derivative_input,Au,row_mean,264,benzenethiol,benzenethiol,True,1.0611516237258911,0.5201981663703918,1.2809265851974487
derivative_input,Au,row_mean,265,benzenethiol,benzenethiol,True,1.0338501930236816,0.6303831338882446,1.2959107160568237
derivative_input,Au,row_mean,266,benzenethiol,benzenethiol,True,0.9213390350341797,0.7728068828582764,1.1970300674438477
derivative_input,Au,row_mean,267,benzenethiol,benzenethiol,True,1.004734992980957,0.5895625352859497,1.284836769104004
derivative_input,Au,row_mean,268,benzenethiol,benzenethiol,True,0.9645462036132812,0.6209414005279541,1.2589465379714966
derivative_input,Au,row_mean,269,benzenethiol,benzenethiol,True,0.9874973893165588,0.5766879916191101,1.2886011600494385
derivative_input,Au,row_mean,270,benzenethiol,benzenethiol,True,1.0670442581176758,0.5241978764533997,1.3300999402999878
derivative_input,Au,row_mean,271,benzenethiol,benzenethiol,True,1.0327283143997192,0.5791807174682617,1.2946045398712158
derivative_input,Au,row_mean,272,benzenethiol,benzenethiol,True,1.0450341701507568,0.4346364438533783,1.309309482574463
derivative_input,Au,row_mean,273,benzenethiol,benzenethiol,True,1.0478782653808594,0.514358401298523,1.3311266899108887
derivative_input,Au,row_mean,274,benzenethiol,benzenethiol,True,1.0196212530136108,0.5869042277336121,1.276208758354187
siamese_embedding,Au,row_mean,200,pyridine,pyridine,True,1.1615628004074097,1.0885038375854492,0.1865890920162201
siamese_embedding,Au,row_mean,201,pyridine,pyridine,True,1.1192443370819092,0.9781129956245422,0.06064112111926079
siamese_embedding,Au,row_mean,202,pyridine,pyridine,True,1.1398617029190063,1.0783215761184692,0.18763326108455658
siamese_embedding,Au,row_mean,203,pyridine,pyridine,True,1.1266412734985352,0.9859175086021423,0.07584953308105469
siamese_embedding,Au,row_mean,204,pyridine,pyridine,True,1.1315028667449951,1.0040390491485596,0.09153475612401962
siamese_embedding,Au,row_mean,205,pyridine,pyridine,True,1.1140438318252563,0.9621229767799377,0.0453910306096077
siamese_embedding,Au,row_mean,206,pyridine,pyridine,True,0.7738790512084961,0.959902286529541,0.40189099311828613
siamese_embedding,Au,row_mean,207,pyridine,pyridine,True,1.1148678064346313,0.9734064936637878,0.05309934914112091
siamese_embedding,Au,row_mean,208,pyridine,pyridine,True,1.1471880674362183,1.0823599100112915,0.18485836684703827
siamese_embedding,Au,row_mean,209,pyridine,pyridine,True,1.082809329032898,0.8864837884902954,0.046604279428720474
siamese_embedding,Au,row_mean,210,pyridine,pyridine,True,1.105950117111206,0.9698240756988525,0.054276950657367706
siamese_embedding,Au,row_mean,211,pyridine,pyridine,True,1.1488268375396729,1.056443214416504,0.14895090460777283
siamese_embedding,Au,row_mean,212,pyridine,pyridine,True,1.1371965408325195,1.032801866531372,0.12107426673173904
siamese_embedding,Au,row_mean,213,pyridine,pyridine,True,1.0923237800598145,0.8956850171089172,0.048984311521053314
siamese_embedding,Au,row_mean,214,pyridine,pyridine,True,1.0994505882263184,0.896219789981842,0.0713420957326889
siamese_embedding,Au,row_mean,215,pyridine,pyridine,True,1.1127634048461914,0.9644087553024292,0.04429793730378151
siamese_embedding,Au,row_mean,216,pyridine,pyridine,True,1.164322018623352,1.0943597555160522,0.1935621201992035
siamese_embedding,Au,row_mean,217,pyridine,pyridine,True,1.1434433460235596,1.0500646829605103,0.14125750958919525
siamese_embedding,Au,row_mean,218,pyridine,pyridine,True,1.1497570276260376,1.0607240200042725,0.15381191670894623
siamese_embedding,Au,row_mean,219,pyridine,pyridine,True,1.1409846544265747,1.0358103513717651,0.12512743473052979
siamese_embedding,Au,row_mean,220,pyridine,pyridine,True,1.1260513067245483,0.9989224076271057,0.08271007984876633
siamese_embedding,Au,row_mean,221,pyridine,pyridine,True,1.142500400543213,1.0447839498519897,0.1350739598274231
siamese_embedding,Au,row_mean,222,pyridine,pyridine,True,1.1457018852233887,1.0467922687530518,0.13795511424541473
siamese_embedding,Au,row_mean,223,pyridine,pyridine,True,1.1676656007766724,1.1225494146347046,0.22962577641010284
siamese_embedding,Au,row_mean,224,pyridine,pyridine,True,1.1264744997024536,0.9920567274093628,0.0780690535902977
siamese_embedding,Au,row_mean,250,benzenethiol,benzenethiol,True,0.9637769460678101,0.04088179022073746,0.9047135710716248
siamese_embedding,Au,row_mean,251,benzenethiol,benzenethiol,True,0.9669338464736938,0.032325051724910736,0.9289594888687134
siamese_embedding,Au,row_mean,252,benzenethiol,benzenethiol,True,0.9753648638725281,0.026539212092757225,0.9470232129096985
siamese_embedding,Au,row_mean,253,benzenethiol,benzenethiol,True,0.9803226590156555,0.023862304165959358,0.941862165927887
siamese_embedding,Au,row_mean,254,benzenethiol,4np,False,0.41858386993408203,0.5971982479095459,0.9174034595489502
siamese_embedding,Au,row_mean,255,benzenethiol,benzenethiol,True,0.9679442644119263,0.03360341861844063,0.9007803797721863
siamese_embedding,Au,row_mean,256,benzenethiol,benzenethiol,True,0.8837769031524658,0.14220593869686127,0.890736997127533
siamese_embedding,Au,row_mean,257,benzenethiol,benzenethiol,True,0.9742920398712158,0.011534095741808414,0.9225010871887207
siamese_embedding,Au,row_mean,258,benzenethiol,benzenethiol,True,0.9536324739456177,0.07731210440397263,0.8918928503990173
siamese_embedding,Au,row_mean,259,benzenethiol,benzenethiol,True,0.9232473373413086,0.10132291167974472,0.8938250541687012
siamese_embedding,Au,row_mean,260,benzenethiol,benzenethiol,True,0.9681667685508728,0.026786772534251213,0.9269385933876038
siamese_embedding,Au,row_mean,261,benzenethiol,benzenethiol,True,0.9631627202033997,0.04212135821580887,0.9071397185325623
siamese_embedding,Au,row_mean,262,benzenethiol,benzenethiol,True,0.9638530015945435,0.03916958346962929,0.9141915440559387
siamese_embedding,Au,row_mean,263,benzenethiol,benzenethiol,True,0.9584251642227173,0.060473598539829254,0.8947727680206299
siamese_embedding,Au,row_mean,264,benzenethiol,benzenethiol,True,0.9505295753479004,0.10026369243860245,0.860003650188446
siamese_embedding,Au,row_mean,265,benzenethiol,benzenethiol,True,0.9531053304672241,0.07934986054897308,0.8910125494003296
siamese_embedding,Au,row_mean,266,benzenethiol,benzenethiol,True,0.9455903172492981,0.04831748455762863,0.9528120160102844
siamese_embedding,Au,row_mean,267,benzenethiol,benzenethiol,True,0.950926661491394,0.09036139398813248,0.9160382747650146
