space,held_out,silhouette_label,silhouette_substrate,label_minus_substrate_silhouette
derivative_input,Ag,0.3041529357433319,0.10130013525485992,0.20285280048847198
siamese_embedding,Ag,0.7402758598327637,0.017538826912641525,0.7227370329201221
derivative_input,Au,0.3041529357433319,0.10130013525485992,0.20285280048847198
siamese_embedding,Au,0.8702382445335388,-0.08133108168840408,0.9515693262219429
derivative_input,PICO,0.3041529357433319,0.10130013525485992,0.20285280048847198
siamese_embedding,PICO,0.7157652974128723,-0.031042465940117836,0.7468077633529902
derivative_input,pSERS,0.3041529357433319,0.10130013525485992,0.20285280048847198
siamese_embedding,pSERS,0.8612872958183289,-0.0658126026391983,0.9270998984575272
