configuration,representation,curriculum,run_seed,epoch,train_loss,validation_loss
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,1,0.08587175315699062,0.060988199725313094
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,2,0.06459471361862647,0.0501927263239055
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,3,0.04748974478728062,0.04509742084203414
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,4,0.04088272758432337,0.03720204987861578
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,5,0.03549117141881505,0.034120708523155414
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,6,0.033667729563406995,0.033110443647336035
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,7,0.03203862875297263,0.030634859142806923
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,8,0.029748842220854114,0.02779501613265681
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,9,0.027205141714295826,0.025022225870380124
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,10,0.024605495301452843,0.022457051823295437
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,11,0.02235679026391055,0.020835474766429187
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,12,0.020805892509383125,0.019651893056133417
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,13,0.019543333935576515,0.018607298255834764
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,14,0.018368945633237425,0.01762212852685197
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,15,0.01731258786812022,0.01674334827846694
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,16,0.016445711909516436,0.016068830272381745
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,17,0.01570995237577606,0.015416634820618676
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,18,0.015098940430058015,0.014889606175202769
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,19,0.014605524622507998,0.014456826696190441
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,20,0.014166234312830744,0.014115105907532196
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,21,0.013842242241308495,0.013844645509803757
c16x32_z64_mse_clean,minimal_minmax,clean,60794570,22,0.013581145655464482,0.013643605272891452
