configuration,representation,curriculum,run_seed,epoch,train_loss,validation_loss
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,52,0.0059903691395070645,0.007717165809411269
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,53,0.005910108837744464,0.00752957989103519
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,54,0.00581284977470752,0.007499363667403276
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,55,0.005781819463012908,0.007544058124319865
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,56,0.005757864379327134,0.007477017943389141
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,57,0.005718010748708527,0.007418174081696914
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,58,0.0056358098416872645,0.007303601345763757
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,59,0.0055565956129652,0.007325021156038229
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,60,0.005537732677179137,0.007316788658499718
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,61,0.005502481728381038,0.007351399721721044
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,62,0.005474828700706313,0.0072468937589572026
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,63,0.0054444537940357245,0.007229013404307457
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,64,0.005423045738983313,0.00713932764931367
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,65,0.005385115074560694,0.007239644344036396
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,66,0.00542959227011754,0.0072052189005682105
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,67,0.005458533752983729,0.0072490564690759545
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,68,0.0055103890230274915,0.007366548005778056
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,69,0.005524179826562221,0.0073165423594988305
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,70,0.005437043240063366,0.007446987876811853
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,71,0.005478873640224089,0.007266419939696789
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,72,0.005326266190267626,0.007241479049508388
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,73,0.005288022040797516,0.007208560808346822
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,74,0.005263332691803625,0.007287451030256657
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,75,0.005287098963075258,0.007169709612543766
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,76,0.005255322158959598,0.007087331408491502
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,77,0.005213724097305516,0.0072093910107818935
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,78,0.005196788152025695,0.007065691447888429
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,79,0.0051117952972226915,0.00705174388937079
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,80,0.005087460805490663,0.006981103716847988
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,81,0.0050927304404236404,0.007160042161838367
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,82,0.005131899910265685,0.007077257328021985
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,83,0.005212393815140162,0.007098484820184799
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,84,0.005164810042068312,0.007061407471505495
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,85,0.005096987176399965,0.0070060941820534375
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,86,0.005076580123359145,0.007056372204365639
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,87,0.005045234583891355,0.006997139766239203
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,88,0.005012749684943404,0.007064960682048247
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,89,0.0050843489250436075,0.007096882802076065
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,90,0.005053301405684904,0.007078034122689412
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,91,0.005028079689034949,0.007159062983611455
c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1753393378,92,0.0051118681568615015,0.006979344985806025
