epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized
1,0.0,0.07680842818313614,0.07680842818313614,28.583786804151732,0.02040241741909474
2,0.08,0.05580224619243155,0.04426983479580444,201.96137816876296,0.1441551592924789
3,0.16,0.04631904279233509,0.03990312220520993,56.17940180924918,0.04009950164828635
4,0.24,0.039799596712426034,0.03572945319950828,23.75946189753742,0.01695893069060487
5,0.32,0.03747638846705069,0.034577205035201744,12.692990002295783,0.009059950037327468
6,0.4,0.036506825679318046,0.03398604953808409,8.829020488311642,0.00630194181892337
7,0.48,0.03609134715931544,0.033736684463949125,6.872673630219772,0.004905548629707189
8,0.56,0.035660611009573046,0.033145117129033036,6.29322721552552,0.004491953758405082
9,0.64,0.035021117954085974,0.032463911704379,5.5978845461770215,0.0039956349366003
10,0.72,0.0339714851524078,0.030942331303946705,5.894229194435341,0.004207158597027367
11,0.8,0.03316707553581578,0.02933767974314848,6.706229053592287,0.004786744506489855
12,0.88,0.03199228073984261,0.027537153608695106,7.0927656616907395,0.005062645011913447
13,0.96,0.031232260662243078,0.026442813536314547,6.989599279348286,0.004989007337150811
14,1.0,0.030568467035765965,0.025634517437194887,6.912462458076319,0.00493394893510087
15,1.0,0.029578806330059573,0.024927968522572418,6.515823625430032,0.00465083770551751
16,1.0,0.02893200867589084,0.024032796876064473,6.863795798843827,0.0048992118478542665
17,1.0,0.028387113076275314,0.023727397105938665,6.528262407453228,0.004659716208032283
18,1.0,0.027845363468859206,0.02300954317960007,6.774983900711249,0.004835820057609743
19,1.0,0.02786953377834989,0.022969847220417373,6.864461057908308,0.004899686693724702
20,1.0,0.026793818171155403,0.021810410629293234,6.981754223835419,0.0049834077257925906
21,1.0,0.026175833295613404,0.021125535260406766,7.075467258073482,0.00505029782874624
22,1.0,0.025680139568089448,0.020413573066166823,7.378459946248541,0.00526656669967776
23,1.0,0.025159565662323687,0.019281756472909105,8.234811050763268,0.005877809458075138
24,1.0,0.02451642441922698,0.01933771596750036,7.255370618891419,0.0051787085074171445
25,1.0,0.02432251122637161,0.019114457928726288,7.296482481897125,0.005208053163381246
26,0.0,0.017373327413164233,0.017373327413164233,11.07444634180346,0.007904672620844726
27,0.08,0.016319542427651615,0.014917896797733683,24.546318861458808,0.017520570208036264
28,0.16,0.017202716498515912,0.013870485973277774,29.17784235784127,0.02082643994135708
29,0.24,0.01792104746296198,0.014026508299456097,22.73437321928032,0.016227247122969538
30,0.32,0.018305505699327377,0.014579993351922985,16.310757957553466,0.011642225522878991
31,0.4,0.01880481335261056,0.014990790588665306,13.358615218356437,0.009535057257927507
32,0.48,0.01941010338946002,0.015091255106248301,12.605638784986313,0.008997600845814642
33,0.56,0.02019702879657884,0.015437961219813813,11.906167643693474,0.008498335220337954
34,0.64,0.02068357478780865,0.015665756646713776,10.984317973441604,0.007840341165911209
35,0.72,0.021103895273198725,0.015928717275996426,10.07003276872437,0.007187746444485632
36,0.8,0.021553177456081655,0.016098756180821117,9.552055026485712,0.006818026428612215
37,0.88,0.02186356494164566,0.016212555034959466,8.996665072144314,0.006421602478332843
38,0.96,0.022185235651387712,0.016558161585039123,8.212011442144878,0.005861535647498128
39,1.0,0.022350359244341672,0.016565759013178933,8.104225000405213,0.005784600285799581
40,1.0,0.021773199832909335,0.01626585548766792,7.715788936219274,0.005507343994446306
