epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized
1,0.0,0.07478784534039178,0.07478784534039178,62.355724889742035,0.04450801205549039
2,0.08,0.06542804668599408,0.051620190993261116,241.81007240771146,0.17259819586560418
3,0.16,0.05090392208883999,0.045385880942088626,48.31735277946772,0.034487760727671464
4,0.24,0.04145086223719852,0.03728598761469057,24.312455897518447,0.0173536444664657
5,0.32,0.039923654228242386,0.03603420231069759,17.028505825280593,0.012154536634747033
6,0.4,0.03855902957138509,0.035893893871654266,9.334638000911157,0.006662839401078628
7,0.48,0.03823232292853657,0.03618094776746307,5.987451957500008,0.004273698756245545
8,0.56,0.03786029646013956,0.03565774607637738,5.510308489237866,0.003933125259984202
9,0.64,0.03783066417617555,0.03519672223347439,5.765863050764758,0.004115533940588692
10,0.72,0.03702169422739923,0.03441052920858249,5.080891935159097,0.003626618083625337
11,0.8,0.036425581352471204,0.03369688955899199,4.7786217660881904,0.0034108649293991366
12,0.88,0.03526899210816167,0.032277223557302635,4.7630309463923854,0.0033997365784385336
13,0.96,0.03454096582621405,0.030643008821418048,5.6885812552366195,0.004060372059412291
14,1.0,0.03312531375169203,0.028771170516074668,6.100153930743351,0.0043541427057411505
15,1.0,0.03230831405152212,0.027695756736824475,6.462193131171528,0.004612557552584959
16,1.0,0.03114752304970392,0.02654519120519486,6.447866244899759,0.00460233136680925
17,1.0,0.03042508939638149,0.0258375024487529,6.427209572208396,0.004587587132197285
18,1.0,0.030297332097008377,0.025398665682066394,6.863031523882929,0.004898666326825788
19,1.0,0.029369492032167266,0.024933678362578773,6.214574584784739,0.004435813408126152
20,1.0,0.029069217240252892,0.024285500731499862,6.701987099151964,0.004783716701750152
21,1.0,0.028464740383122588,0.023511504621070746,6.939483358458063,0.0049532358018972615
22,1.0,0.028247492856778394,0.02321136510537348,7.055615295163478,0.0050361279765620826
23,1.0,0.027511908825461086,0.022067331052955247,7.6278539529848866,0.005444578124899991
24,1.0,0.027359038135402473,0.02244654281482135,6.882405910976489,0.004912495296913982
25,1.0,0.02718779419314366,0.021799350647776286,7.549208905349978,0.005388443187259085
26,0.0,0.01998707244719011,0.01998707244719011,10.305531437898068,0.007355839712989342
27,0.08,0.019091259705345847,0.01778459628532032,22.882945195081327,0.016333294214904585
28,0.16,0.020029403596221712,0.01656708611265754,30.316918727707368,0.021639485173238663
29,0.24,0.020523827845622154,0.016490026409404383,23.54731795418896,0.016807507461947865
30,0.32,0.020724786161584886,0.017226350667948812,15.316588324707595,0.010932611223916913
31,0.4,0.02128721686299486,0.017422071126812325,13.537672796095215,0.009662864237041553
32,0.48,0.021771425682423295,0.0171545029340385,13.475643184388758,0.009618588996708607
33,0.56,0.02243440274329852,0.017585300997450225,12.131413140418072,0.008659110021711686
34,0.64,0.022975599608334604,0.01777917633207373,11.375295698505075,0.008119411633479711
35,0.72,0.023694862661061605,0.018248142231488063,10.598409502941246,0.0075648890099509255
36,0.8,0.024115991798029486,0.01840332084212788,10.004315156033629,0.007140838798025431
37,0.88,0.024536372108630165,0.018759417061545557,9.197175069989564,0.006564721677365856
38,0.96,0.024465022217181207,0.018384979921661954,8.873062638157235,0.0063333780429387825
39,1.0,0.024605902157052835,0.01890042437967472,7.9933744963542415,0.00570547787034564
40,1.0,0.02469454163268174,0.018880068227717563,8.146077964377458,0.005814473921754074
41,1.0,0.02477763976910373,0.01892929183056806,8.19353567480215,0.005848348090508316
42,1.0,0.024817548485743808,0.01883188385611043,8.385916549118782,0.005985664917286783
43,1.0,0.024399076969154162,0.01877975681534265,7.872667397417593,0.00561932005525881
44,1.0,0.02449193497900324,0.01871702741771317,8.090645530207327,0.00577490758758553
45,1.0,0.024534350437462743,0.018910739015934097,7.87868004638108,0.005623611739030036
46,1.0,0.024164854099341684,0.018538212334827518,7.8829254256109715,0.005626641988301907
47,1.0,0.02407880002680056,0.01827276440006068,8.134255919115096,0.0058060356310600265
48,1.0,0.024340312441866886,0.018497679765415796,8.18552841820838,0.005842632703931748
49,1.0,0.02386688174761608,0.0183331864406344,7.752707080532717,0.005533695275183953
50,1.0,0.024136531951796374,0.018470182515870067,7.93855587384442,0.0056663496601316345
51,0.0,0.016918505970001496,0.016918505970001496,11.265253020764499,0.008040865824956816
52,0.08,0.016370793550724797,0.014975249414562353,24.439469872666287,0.017444303977634752
53,0.16,0.01774596718008744,0.014209605060844718,30.96527031332461,0.022102262893165317
54,0.24,0.01816983653047481,0.014317670157372814,22.487020827330838,0.016050692953126937
55,0.32,0.01884774144472206,0.015416003040986578,15.02458003486827,0.01072418275151197
56,0.4,0.01928156221986643,0.015445430971699278,13.436048917351915,0.00959032756413413
57,0.48,0.01999530150591639,0.015835694190088925,12.140854617464624,0.008665849120245985
58,0.56,0.020411782134453365,0.015633791422699394,11.953509275687484,0.00853212653510884
59,0.64,0.021275247776274316,0.016321931311787552,10.843119874562182,0.007739557369423399
60,0.72,0.021867636651420153,0.01660146378841053,10.24709451115985,0.0073141288445109556
61,0.8,0.022219984596444607,0.016672592003578127,9.714870272277409,0.006934240023038836
62,0.88,0.02268648128225264,0.01699363716875846,9.0632665316998,0.006469140993361741
63,0.96,0.0230079490312872,0.017219791825490792,8.447092374532932,0.006029330745562407
64,1.0,0.023225708372082227,0.017406287299808948,8.153009134957752,0.00581942122409547
65,1.0,0.022888126299129348,0.01716026177685751,8.02473837453829,0.0057278646499202635
66,1.0,0.02322469258521776,0.017419448978424623,8.133146153861876,0.005805243507396057
67,1.0,0.022722265186265765,0.01684700405573597,8.231240986125849,0.005875261232066987
68,1.0,0.022555342288236146,0.01716841807197478,7.547080511308983,0.005386923990941458
69,1.0,0.022587374566815466,0.01682443860445094,8.073873393254798,0.005762936040867094
70,1.0,0.0227010583388888,0.016977674364355363,8.01846124283436,0.005723384184749721
71,1.0,0.022629148187008244,0.01714178377775342,7.687797543082997,0.005487364413335472
72,1.0,0.022513820460672743,0.01670713138962315,8.135171617151133,0.0058066892342263626
73,1.0,0.022242742317446936,0.016535336345296532,7.996075775551741,0.0057074059782667675
74,1.0,0.022416311774325424,0.017001414972660722,7.586270345551313,0.005414896749144406
75,1.0,0.02234366378697457,0.016508734081688986,8.174736381953638,0.005834929608817729
