epoch,train_loss,val_loss,val_exact_match,val_micro_f1
1,0.46481218875623215,0.4629823283042783,0.011437908496732025,0.12908496732026145
2,0.3448522844735314,0.2541212484337925,0.3104575163398693,0.6515522875816994
3,0.2187723313866098,0.18288923410418767,0.6004901960784313,0.8002450980392157
4,0.16518841050808725,0.13733059012032803,0.7483660130718954,0.8741830065359477
5,0.12593828550740785,0.10527207079081753,0.7851307189542484,0.8925653594771242
6,0.10104999725335563,0.08639056776084152,0.8284313725490197,0.9142156862745098
7,0.08692003411600013,0.07287054908236647,0.826797385620915,0.9133986928104575
8,0.0726240770099989,0.06775848655139699,0.8439542483660131,0.9219771241830066
9,0.06499794274081591,0.05915715728028148,0.8676470588235294,0.9338235294117647
10,0.05875928911800478,0.049665438607822056,0.8815359477124183,0.9407679738562091
11,0.05406967236423025,0.04465497762354371,0.8970588235294118,0.9485294117647058
12,0.05090473877156482,0.04144615718936608,0.9052287581699346,0.9526143790849673
13,0.045370230950366436,0.04096795949671003,0.8986928104575164,0.9493464052287581
14,0.04142998066408182,0.037746358200225955,0.9076797385620915,0.9538398692810458
15,0.04002702786447176,0.03315395710904614,0.9191176470588235,0.9595588235294118
16,0.03758478318067158,0.03244789852912909,0.934640522875817,0.9673202614379085
17,0.03395531748975414,0.030067215046656676,0.9297385620915033,0.9648692810457516
18,0.03610209464491193,0.03110971384578281,0.9297385620915033,0.9648692810457516
19,0.03378262981967209,0.028152992620187646,0.9411764705882353,0.9705882352941176
20,0.03159734005339784,0.025525196522376895,0.9419934640522876,0.9709967320261438
21,0.027229274312655132,0.02414212511012367,0.9566993464052288,0.9783496732026143
22,0.027259411765079872,0.025614009756180976,0.9419934640522876,0.9709967320261438
23,0.0279345608565932,0.023478118848859097,0.954248366013072,0.9771241830065359
24,0.025400724359392342,0.022788034459831668,0.9591503267973857,0.9795751633986928
25,0.02594835632571987,0.021645269971462638,0.954248366013072,0.9771241830065359
26,0.022601420534592048,0.019762369591036652,0.9558823529411765,0.9779411764705882
27,0.023260820717885603,0.020574584615483782,0.9599673202614379,0.9799836601307189
28,0.022995675743551425,0.01913683804275553,0.9485294117647058,0.9742647058823529
29,0.020515805268599318,0.01972819112387358,0.9583333333333334,0.9791666666666666
30,0.019707248661837547,0.018387160148301156,0.9575163398692811,0.9787581699346405
31,0.020807969219544354,0.019266771237834605,0.9616013071895425,0.9808006535947712
32,0.020462448988718535,0.01709629021877167,0.9697712418300654,0.9848856209150327
33,0.019027102653399793,0.020049599102801748,0.9599673202614379,0.9799836601307189
34,0.02050253726371558,0.024499171249130192,0.9485294117647058,0.9742647058823529
35,0.020596355211987993,0.019620239454644178,0.9591503267973857,0.9795751633986928
36,0.017916302787127837,0.017432716401184305,0.9575163398692811,0.9787581699346405
37,0.016992391726257754,0.018258150886086857,0.9566993464052288,0.9783496732026143
38,0.018413963940700676,0.015748473919100232,0.9673202614379085,0.9836601307189542
39,0.016880441390075326,0.01568639285716356,0.9689542483660131,0.9844771241830066
40,0.01545144499468258,0.014794219419165375,0.9705882352941176,0.9852941176470589
41,0.015602874624378541,0.01442297381269776,0.9730392156862745,0.9865196078431373
42,0.016776976394740975,0.014358095995156594,0.9681372549019608,0.9840686274509803
43,0.017071177756864262,0.014904979677274336,0.9681372549019608,0.9840686274509803
44,0.014875895349807988,0.014701505343801055,0.9673202614379085,0.9836601307189542
45,0.01590989472868006,0.013216981773867327,0.9722222222222222,0.9861111111111112
46,0.015172197404347993,0.014239317171421706,0.9714052287581699,0.985702614379085
47,0.014085741348418534,0.014609283213716706,0.9656862745098039,0.9828431372549019
48,0.013597454607876298,0.01336107330603732,0.9705882352941176,0.9852941176470589
49,0.013344267011906196,0.013982363605226566,0.9714052287581699,0.985702614379085
50,0.013765073168316698,0.01296959870975781,0.9754901960784313,0.9877450980392157
51,0.01342304960331496,0.010912883819805251,0.9812091503267973,0.9906045751633987
52,0.012260189365132962,0.013799598866623212,0.9714052287581699,0.985702614379085
53,0.013737364495599192,0.011689553536426008,0.9722222222222222,0.9861111111111112
54,0.012057133566807298,0.012128352120616078,0.9697712418300654,0.9848856209150327
55,0.013055449260362223,0.014223000789487284,0.9665032679738562,0.983251633986928
56,0.011593015152303612,0.015091974884758587,0.9640522875816994,0.9820261437908496
57,0.012241982392284995,0.012555112149201188,0.9714052287581699,0.985702614379085
58,0.01285019621033879,0.01152583388185579,0.9722222222222222,0.9861111111111112
59,0.013002505221592835,0.014774686845591644,0.9705882352941176,0.9852941176470589
60,0.012774812270661974,0.011416979024515432,0.9754901960784313,0.9877450980392157
61,0.011431823658081246,0.010974364903043298,0.9730392156862745,0.9865196078431373
62,0.010682316296094773,0.012430743758682332,0.9730392156862745,0.9865196078431373
63,0.011444263306318545,0.012817949780987369,0.9722222222222222,0.9861111111111112
