station,recipe_id,seed_index,epoch,is_best,chemical_ce,train_balanced_accuracy,validation_balanced_accuracy,validation_nll,validation_macro_f1
cwa,D0-M,2,27,False,0.2861189767718315,0.8114478114478114,0.26666666666666666,2.6145766956126093,0.2929292929292929
cwa,D0-M,2,28,False,0.171692356467247,0.8299663299663299,0.26666666666666666,2.309941632019217,0.2929292929292929
cwa,D0-M,2,29,False,0.18252057954669,0.8114478114478114,0.20000000000000004,2.2721610803332237,0.22857142857142856
cwa,D0-M,2,30,False,0.20144634321331978,0.8114478114478114,0.26666666666666666,2.5214672975764527,0.2929292929292929
cwa,D0-M,2,31,False,0.17138459160923958,0.8114478114478114,0.26666666666666666,2.6969224661343194,0.2929292929292929
cwa,D0-M,2,32,False,0.250432875007391,0.8417508417508417,0.26666666666666666,2.6064591690475325,0.2929292929292929
cwa,D0-M,2,33,False,0.14212830178439617,0.8602693602693603,0.20000000000000004,2.682696433262418,0.22857142857142856
cwa,D0-M,2,34,False,0.18282034993171692,0.8043253043253044,0.20000000000000004,2.791157233273791,0.22857142857142856
cwa,D0-M,2,35,False,0.13893234357237816,0.8602693602693603,0.20000000000000004,2.731787856352739,0.22857142857142856
cwa,D0-M,2,36,False,0.22204357758164406,0.8602693602693603,0.26666666666666666,2.8194674005978193,0.2929292929292929
cwa,D0-M,2,37,False,0.20435728132724762,0.8602693602693603,0.26666666666666666,2.98266276816765,0.2929292929292929
cwa,D0-M,2,38,False,0.2536977268755436,0.7996632996632996,0.26666666666666666,3.8017191953330354,0.2929292929292929
cwa,D0-M,2,39,False,0.21137484163045883,0.8417508417508417,0.20000000000000004,3.044740893630425,0.22857142857142856
cwa,D0-M,2,40,False,0.21386053040623665,0.8535353535353535,0.20000000000000004,2.127827744555601,0.22857142857142856
cwa,D0-M,2,41,False,0.18588312342762947,0.8602693602693603,0.20000000000000004,2.8590884030288066,0.22857142857142856
cwa,D0-M,2,42,False,0.1631135307252407,0.8417508417508417,0.20000000000000004,2.9974793044728223,0.22857142857142856
cwa,D0-M,3,1,False,1.050681620836258,0.4763014763014763,0.39999999999999997,1.0371098691464293,0.32142857142857145
cwa,D0-M,3,2,False,0.899784505367279,0.6464646464646464,0.39999999999999997,0.9970578710784198,0.32142857142857145
cwa,D0-M,3,3,True,0.7577314674854279,0.6767676767676768,0.39999999999999997,0.9882164014128433,0.32142857142857145
cwa,D0-M,3,4,False,0.5807994902133942,0.6625226625226626,0.39999999999999997,1.0348862993522843,0.32142857142857145
cwa,D0-M,3,5,False,0.5445637702941895,0.6928256928256928,0.20000000000000004,1.0986549630154085,0.20454545454545456
cwa,D0-M,3,6,False,0.517491951584816,0.6928256928256928,0.3333333333333333,1.1515477487447543,0.2884615384615385
cwa,D0-M,3,7,False,0.37968117743730545,0.6743071743071742,0.20000000000000004,1.2949803527378574,0.21666666666666667
cwa,D0-M,3,8,False,0.34081632643938065,0.6743071743071742,0.20000000000000004,1.397404518520254,0.21666666666666667
cwa,D0-M,3,9,False,0.3829858712852001,0.7113442113442113,0.20000000000000004,1.5105297744573118,0.21666666666666667
cwa,D0-M,3,10,False,0.4712781012058258,0.7113442113442113,0.20000000000000004,1.8051729194012516,0.21666666666666667
cwa,D0-M,3,11,False,0.32381895184516907,0.744107744107744,0.26666666666666666,2.0105043826198163,0.3148148148148148
cwa,D0-M,3,12,False,0.404644675552845,0.744107744107744,0.3333333333333333,1.9269804086879152,0.3904761904761904
cwa,D0-M,3,13,False,0.33275389298796654,0.744107744107744,0.3333333333333333,2.034193197675452,0.3904761904761904
cwa,D0-M,3,14,False,0.30205361545085907,0.744107744107744,0.3333333333333333,2.1033742047479174,0.3666666666666667
cwa,D0-M,3,15,False,0.29585352540016174,0.7626262626262627,0.26666666666666666,2.0495940753575472,0.2962962962962963
cwa,D0-M,3,16,False,0.35399188101291656,0.7811447811447811,0.26666666666666666,1.9377914038261081,0.2962962962962963
cwa,D0-M,3,17,False,0.2685924544930458,0.7811447811447811,0.26666666666666666,2.0896078446415673,0.2962962962962963
cwa,D0-M,3,18,False,0.2653893902897835,0.7811447811447811,0.3333333333333333,2.6956539472651584,0.3904761904761904
cwa,D0-M,3,19,False,0.25305401161313057,0.7811447811447811,0.26666666666666666,2.406265077407888,0.2962962962962963
cwa,D0-M,3,20,False,0.2036500945687294,0.8417508417508417,0.26666666666666666,1.8884950906791012,0.2962962962962963
cwa,D0-M,3,21,False,0.22515133023262024,0.8417508417508417,0.26666666666666666,1.9035584957739962,0.2962962962962963
cwa,D0-M,3,22,False,0.22694187611341476,0.8114478114478114,0.3333333333333333,2.404913894128715,0.3666666666666667
cwa,D0-M,3,23,False,0.2708434499800205,0.9023569023569024,0.26666666666666666,1.5652608056614536,0.27705627705627706
cwa,D0-M,3,24,False,0.24997224658727646,0.8417508417508417,0.20000000000000004,2.2189128633457513,0.21666666666666667
cwa,D0-M,3,25,False,0.2011447288095951,0.8114478114478114,0.3333333333333333,3.066779421396277,0.3904761904761904
cwa,D0-M,3,26,False,0.2064291201531887,0.8299663299663299,0.26666666666666666,3.075798396725007,0.2929292929292929
cwa,D0-M,3,27,False,0.2310028299689293,0.8417508417508417,0.26666666666666666,2.7267219198612502,0.2929292929292929
cwa,D0-M,3,28,False,0.20682920515537262,0.8232323232323232,0.26666666666666666,2.51230751106484,0.2929292929292929
cwa,D0-M,3,29,False,0.250066414475441,0.8417508417508417,0.26666666666666666,2.882453710930191,0.2929292929292929
cwa,D0-M,3,30,False,0.1354848826304078,0.8417508417508417,0.26666666666666666,3.22095345339954,0.2929292929292929
cwa,D1,1,1,False,1.0955053865909576,0.5341880341880342,0.3333333333333333,1.1039941562319961,0.19607843137254902
cwa,D1,1,2,False,1.0638452768325806,0.5712250712250713,0.3333333333333333,1.0920890550389217,0.19607843137254902
cwa,D1,1,3,False,1.0247470438480377,0.5687645687645687,0.3333333333333333,1.0857469952614698,0.19607843137254902
cwa,D1,1,4,True,0.9919576495885849,0.6948976948976949,0.3333333333333333,1.0795042198648932,0.19607843137254902
cwa,D1,1,5,False,0.9418863207101822,0.6692566692566692,0.3333333333333333,1.0822124895160998,0.19607843137254902
cwa,D1,1,6,False,0.8595549017190933,0.6881636881636882,0.3333333333333333,1.087426516852842,0.19607843137254902
cwa,D1,1,7,False,0.814722329378128,0.7138047138047138,0.3333333333333333,1.1213921453907618,0.19607843137254902
cwa,D1,1,8,False,0.8285981565713882,0.7323232323232324,0.3333333333333333,1.127277225299488,0.19607843137254902
cwa,D1,1,9,False,0.7597543746232986,0.744107744107744,0.19999999999999998,1.1112309578093975,0.13333333333333333
cwa,D1,1,10,False,0.6689111292362213,0.7184667184667185,0.26666666666666666,1.113860509230599,0.16666666666666666
cwa,D1,1,11,False,0.6122714877128601,0.7255892255892257,0.26666666666666666,1.117410155125495,0.17777777777777778
cwa,D1,1,12,False,0.5830920785665512,0.744107744107744,0.3333333333333333,1.142265903388714,0.19607843137254902
cwa,D1,1,13,False,0.4956682324409485,0.744107744107744,0.13333333333333333,1.1659989135273203,0.1111111111111111
cwa,D1,1,14,False,0.4236840009689331,0.744107744107744,0.26666666666666666,1.294629987707428,0.2962962962962963
cwa,D1,1,15,False,0.395757332444191,0.744107744107744,0.26666666666666666,1.444322984270541,0.3148148148148148
cwa,D1,1,16,False,0.43598607927560806,0.736985236985237,0.26666666666666666,1.5182811631137962,0.3148148148148148
cwa,D1,1,17,False,0.37479168176651,0.8232323232323232,0.3333333333333333,1.4896732721107175,0.3904761904761904
cwa,D1,1,18,False,0.30444661527872086,0.8047138047138046,0.3333333333333333,1.4106521839535748,0.3904761904761904
cwa,D1,1,19,False,0.29107753559947014,0.7626262626262627,0.26666666666666666,1.5941982582400447,0.3148148148148148
cwa,D1,1,20,False,0.2541843056678772,0.7811447811447811,0.26666666666666666,1.7106927749393568,0.3238095238095238
cwa,D1,1,21,False,0.2898213304579258,0.8299663299663299,0.26666666666666666,1.4356672128810384,0.3116883116883117
cwa,D1,1,22,False,0.32249925285577774,0.8905723905723906,0.26666666666666666,1.2889144099236332,0.26515151515151514
cwa,D1,1,23,False,0.27154766023159027,0.8602693602693603,0.20000000000000004,1.5040787771502016,0.23148148148148148
cwa,D1,1,24,False,0.14420334063470364,0.8232323232323232,0.26666666666666666,1.8669714157720956,0.3148148148148148
cwa,D1,1,25,False,0.2638810947537422,0.8232323232323232,0.26666666666666666,1.8257203702020233,0.3148148148148148
cwa,D1,1,26,False,0.18639912083745003,0.8232323232323232,0.26666666666666666,1.8755987258120257,0.3148148148148148
cwa,D1,1,27,False,0.22505834139883518,0.8602693602693603,0.20000000000000004,1.8189768454697839,0.23148148148148148
cwa,D1,1,28,False,0.22399160265922546,0.8602693602693603,0.26666666666666666,2.1730134197926523,0.3238095238095238
cwa,D1,1,29,False,0.26744141057133675,0.8602693602693603,0.26666666666666666,2.036084296517025,0.3148148148148148
cwa,D1,1,30,False,0.19812913984060287,0.8602693602693603,0.26666666666666666,1.592118020054546,0.2962962962962963
cwa,D1,2,1,False,1.1059613227844238,0.3333333333333333,0.3333333333333333,1.1113609043015527,0.09523809523809523
cwa,D1,2,2,False,1.0771208107471466,0.5416990416990417,0.13333333333333333,1.1080401919516645,0.19444444444444442
cwa,D1,2,3,False,1.056770920753479,0.6326081326081326,0.13333333333333333,1.1036981509371857,0.17857142857142858
cwa,D1,2,4,True,1.034210979938507,0.6023051023051024,0.4666666666666666,1.1028809832570108,0.3277777777777778
cwa,D1,2,5,False,1.0105860531330109,0.6696451696451696,0.20000000000000004,1.0992160917610365,0.23148148148148148
cwa,D1,2,6,False,0.9861401468515396,0.6835016835016834,0.20000000000000004,1.096152594891781,0.23148148148148148
cwa,D1,2,7,False,0.940785139799118,0.7138047138047138,0.13333333333333333,1.0974827974132557,0.13333333333333333
cwa,D1,2,8,False,0.8963465392589569,0.7138047138047138,0.13333333333333333,1.1078838691854525,0.13333333333333333
cwa,D1,2,9,False,0.7985796481370926,0.7138047138047138,0.13333333333333333,1.123455758944726,0.13333333333333333
cwa,D1,2,10,False,0.7206860482692719,0.744107744107744,0.13333333333333333,1.1384895167421865,0.13333333333333333
cwa,D1,2,11,False,0.6124628633260727,0.744107744107744,0.20000000000000004,1.2076929494917794,0.23148148148148148
cwa,D1,2,12,False,0.5271164029836655,0.7184667184667185,0.20000000000000004,1.341346487035243,0.23148148148148148
cwa,D1,2,13,False,0.4823094308376312,0.7255892255892257,0.20000000000000004,1.5056940309262978,0.23148148148148148
cwa,D1,2,14,False,0.3550432547926903,0.7255892255892257,0.20000000000000004,1.5735573916767986,0.23148148148148148
cwa,D1,2,15,False,0.30866536870598793,0.7255892255892257,0.20000000000000004,1.7215604538021791,0.23148148148148148
cwa,D1,2,16,False,0.3115888237953186,0.744107744107744,0.20000000000000004,1.774219386049694,0.23148148148148148
cwa,D1,2,17,False,0.38551095873117447,0.744107744107744,0.20000000000000004,1.700374099272488,0.23148148148148148
cwa,D1,2,18,False,0.31911105662584305,0.8047138047138046,0.4000000000000001,1.5009120282632953,0.3703703703703704
cwa,D1,2,19,False,0.38090188056230545,0.8047138047138046,0.3333333333333333,1.5246111744390205,0.32996632996632996
cwa,D1,2,20,False,0.33170023560523987,0.7811447811447811,0.26666666666666666,1.6667263700532937,0.3148148148148148
cwa,D1,2,21,False,0.24276121705770493,0.7626262626262627,0.20000000000000004,1.835819360006589,0.23148148148148148
cwa,D1,2,22,False,0.3227163851261139,0.7744107744107743,0.26666666666666666,1.9834129667876947,0.3148148148148148
cwa,D1,2,23,False,0.34165778011083603,0.7744107744107743,0.26666666666666666,1.8412594007613536,0.3148148148148148
cwa,D1,2,24,False,0.3159324489533901,0.8047138047138046,0.26666666666666666,1.9815260106385875,0.3148148148148148
cwa,D1,2,25,False,0.19735879078507423,0.8232323232323232,0.26666666666666666,2.2390259408235513,0.3148148148148148
cwa,D1,2,26,False,0.35602422058582306,0.8043253043253044,0.26666666666666666,2.5955792068946515,0.3148148148148148
cwa,D1,2,27,False,0.272357277572155,0.8299663299663299,0.26666666666666666,2.5010419513452824,0.3148148148148148
cwa,D1,2,28,False,0.18131864443421364,0.7929292929292929,0.26666666666666666,2.331638737052606,0.3148148148148148
cwa,D1,2,29,False,0.1982523463666439,0.8114478114478114,0.26666666666666666,2.549146978630682,0.3148148148148148
cwa,D1,2,30,False,0.20729833841323853,0.8114478114478114,0.26666666666666666,2.7144158682806805,0.3148148148148148
cwa,D1,3,1,True,1.082829624414444,0.35521885521885527,0.39999999999999997,1.0545929873325555,0.32142857142857145
cwa,D1,3,2,False,1.0345842242240906,0.4132349132349133,0.3333333333333333,1.0567387569226745,0.2222222222222222
cwa,D1,3,3,False,1.001280888915062,0.5855995855995856,0.3333333333333333,1.060082445129041,0.2222222222222222
cwa,D1,3,4,False,0.9359624534845352,0.644004144004144,0.20000000000000004,1.0601821578584087,0.1818181818181818
cwa,D1,3,5,False,0.8758241087198257,0.6857031857031858,0.20000000000000004,1.0639088675085961,0.1818181818181818
cwa,D1,3,6,False,0.817140594124794,0.66006216006216,0.20000000000000004,1.0773761804674375,0.21666666666666667
cwa,D1,3,7,False,0.7172584384679794,0.6743071743071742,0.20000000000000004,1.1007237572049748,0.21666666666666667
cwa,D1,3,8,False,0.59196737408638,0.6743071743071742,0.20000000000000004,1.1560862170996689,0.23148148148148148
cwa,D1,3,9,False,0.5355373173952103,0.6743071743071742,0.20000000000000004,1.2645002656921573,0.23148148148148148
cwa,D1,3,10,False,0.5960433185100555,0.6743071743071742,0.26666666666666666,1.3732705211952172,0.3148148148148148
cwa,D1,3,11,False,0.42863765358924866,0.7070707070707071,0.3333333333333333,1.4672074909033406,0.3904761904761904
cwa,D1,3,12,False,0.4819038063287735,0.6999481999481999,0.3333333333333333,1.4909821756984722,0.3904761904761904
cwa,D1,3,13,False,0.42065929993987083,0.7255892255892257,0.3333333333333333,1.6329157118112567,0.3904761904761904
cwa,D1,3,14,False,0.4074898436665535,0.7255892255892257,0.3333333333333333,1.796918575181107,0.3904761904761904
cwa,D1,3,15,False,0.35781509429216385,0.744107744107744,0.3333333333333333,1.8500041991798193,0.3904761904761904
cwa,D1,3,16,False,0.42459386587142944,0.744107744107744,0.3333333333333333,1.8733830992912432,0.3904761904761904
cwa,D1,3,17,False,0.32855094969272614,0.744107744107744,0.3333333333333333,2.0186775086884294,0.3904761904761904
cwa,D1,3,18,False,0.2827470041811466,0.744107744107744,0.3333333333333333,2.2060910743929907,0.3904761904761904
cwa,D1,3,19,False,0.2819526083767414,0.744107744107744,0.3333333333333333,2.111191693975787,0.3904761904761904
cwa,D1,3,20,False,0.24203619733452797,0.744107744107744,0.3333333333333333,1.9803603824721012,0.3666666666666667
cwa,D1,3,21,False,0.2600855343043804,0.8047138047138046,0.3333333333333333,1.7419134325811696,0.3666666666666667
cwa,D1,3,22,False,0.20989064127206802,0.7744107744107743,0.3333333333333333,2.033837354835362,0.3666666666666667
cwa,D1,3,23,False,0.3435022756457329,0.8047138047138046,0.26666666666666666,1.9401391426908507,0.27705627705627706
cwa,D1,3,24,False,0.2722020447254181,0.7744107744107743,0.26666666666666666,1.9950283996350147,0.27705627705627706
cwa,D1,3,25,False,0.23702353984117508,0.7929292929292929,0.20000000000000004,2.079916328486107,0.22857142857142856
cwa,D1,3,26,False,0.24920303374528885,0.8114478114478114,0.20000000000000004,2.0852749811135127,0.22857142857142856
cwa,D1,3,27,False,0.23328085616230965,0.8232323232323232,0.26666666666666666,2.233621476623535,0.2929292929292929
cwa,D1,3,28,False,0.24593766406178474,0.7744107744107743,0.26666666666666666,2.8302423954492846,0.2929292929292929
cwa,D1,3,29,False,0.2805921118706465,0.7744107744107743,0.3333333333333333,2.942335137852806,0.3904761904761904
cwa,D1,3,30,False,0.19049039855599403,0.8047138047138046,0.26666666666666666,2.5776024192616167,0.2929292929292929
cwa,D2,1,1,False,1.086649626493454,0.5455840455840456,0.3333333333333333,1.0665660393708098,0.19607843137254902
cwa,D2,1,2,False,0.9859911352396011,0.646076146076146,0.3333333333333333,1.0151978277385851,0.19607843137254902
cwa,D2,1,3,False,0.8239327371120453,0.5673400673400674,0.3333333333333333,1.0266045052905126,0.19607843137254902
cwa,D2,1,4,False,0.7458441406488419,0.6023051023051024,0.3333333333333333,1.148586871061434,0.19607843137254902
cwa,D2,1,5,False,0.7317920625209808,0.6372701372701374,0.3333333333333333,1.0736933090175242,0.19607843137254902
cwa,D2,1,6,False,0.625037744641304,0.6557886557886557,0.3333333333333333,1.0371748723615524,0.2222222222222222
cwa,D2,1,7,False,0.5717116966843605,0.6671846671846672,0.3333333333333333,1.107237802405152,0.2222222222222222
cwa,D2,1,8,False,0.6091786324977875,0.6952861952861954,0.3333333333333333,1.088798446281911,0.3666666666666667
cwa,D2,1,9,False,0.5279654860496521,0.6696451696451696,0.3333333333333333,1.1621569303371364,0.3904761904761904
cwa,D2,1,10,False,0.4870386943221092,0.6486661486661487,0.3333333333333333,1.2414330428123768,0.3666666666666667
cwa,D2,1,11,False,0.488426074385643,0.6743071743071742,0.3333333333333333,1.2925271448312088,0.3904761904761904
cwa,D2,1,12,False,0.4515552744269371,0.7255892255892257,0.3333333333333333,1.3438167855239918,0.3904761904761904
cwa,D2,1,13,False,0.43505001813173294,0.7255892255892257,0.3333333333333333,1.3662335253206577,0.3904761904761904
cwa,D2,1,14,False,0.37967821955680847,0.6999481999481999,0.3333333333333333,1.403236825050939,0.3904761904761904
cwa,D2,1,15,False,0.3610580265522003,0.744107744107744,0.3333333333333333,1.5949907291194538,0.3904761904761904
cwa,D2,1,16,False,0.3874005898833275,0.7184667184667185,0.26666666666666666,1.7432212367213806,0.3148148148148148
cwa,D2,1,17,False,0.3487502932548523,0.736985236985237,0.3333333333333333,1.8237249294859963,0.3904761904761904
cwa,D2,1,18,False,0.3576757311820984,0.7858067858067859,0.3333333333333333,1.8160605986200264,0.3904761904761904
cwa,D2,1,19,False,0.3349960073828697,0.7811447811447811,0.5,1.8227368072264438,0.49603174603174605
cwa,D2,1,20,False,0.2915005758404732,0.744107744107744,0.6,1.9143847820211715,0.5142857142857142
cwa,D2,1,21,False,0.30748210847377777,0.7811447811447811,0.6,1.8248704966199465,0.5052910052910052
cwa,D2,1,22,False,0.2874760031700134,0.7811447811447811,0.26666666666666666,1.6694444336765424,0.3148148148148148
cwa,D2,1,23,True,0.30328331887722015,0.8114478114478114,0.6,1.7848034040114864,0.5142857142857142
cwa,D2,1,24,False,0.17028501629829407,0.8114478114478114,0.6,2.039056954896249,0.5142857142857142
cwa,D2,1,25,False,0.2637000195682049,0.8114478114478114,0.6,2.208533631105692,0.5142857142857142
cwa,D2,1,26,False,0.23666688799858093,0.8114478114478114,0.6,2.283082714925499,0.5052910052910052
cwa,D2,1,27,False,0.25891511142253876,0.8417508417508417,0.6,2.139948228498814,0.5052910052910052
cwa,D2,1,28,False,0.2580546438694,0.8417508417508417,0.6,2.166458465462077,0.5142857142857142
cwa,D2,1,29,False,0.24707984179258347,0.8114478114478114,0.6,2.389359630116579,0.5142857142857142
cwa,D2,1,30,False,0.24531575292348862,0.8114478114478114,0.6,2.4408027103530947,0.5142857142857142
cwa,D2,1,31,False,0.24773597717285156,0.8602693602693603,0.6,2.326096378559314,0.5052910052910052
cwa,D2,1,32,False,0.19366922974586487,0.8043253043253044,0.6,2.398062036161805,0.5052910052910052
cwa,D2,1,33,False,0.20780380070209503,0.8043253043253044,0.6,2.4828758851848662,0.5052910052910052
cwa,D2,1,34,False,0.2236507087945938,0.8602693602693603,0.6,2.3237962434073243,0.5142857142857142
cwa,D2,1,35,False,0.16987413354218006,0.8602693602693603,0.6,2.214202750616361,0.5142857142857142
cwa,D2,1,36,False,0.16342641040682793,0.8602693602693603,0.6,2.266136745257867,0.5142857142857142
cwa,D2,1,37,False,0.14434386789798737,0.8602693602693603,0.6,2.3807449899986923,0.5142857142857142
cwa,D2,1,38,False,0.19127113744616508,0.8602693602693603,0.6,2.3551090567773856,0.5142857142857142
cwa,D2,1,39,False,0.20942934229969978,0.9208754208754208,0.6,2.087858420181299,0.5142857142857142
cwa,D2,1,40,False,0.18362807296216488,0.8417508417508417,0.6,2.314410662377964,0.5142857142857142
cwa,D2,1,41,False,0.19905592501163483,0.8299663299663299,0.6,2.640510962854569,0.5142857142857142
cwa,D2,1,42,False,0.15308790653944016,0.8602693602693603,0.6,2.576811093887111,0.5142857142857142
cwa,D2,1,43,False,0.14609000086784363,0.8905723905723906,0.6,2.2249087377469174,0.5142857142857142
cwa,D2,2,1,False,1.1013409793376923,0.5555555555555555,0.06666666666666667,1.1016279631532597,0.05128205128205129
cwa,D2,2,2,False,1.0630199909210205,0.48342398342398346,0.20000000000000004,1.0813920609905725,0.21666666666666667
cwa,D2,2,3,False,1.0110495835542679,0.5720020720020721,0.20000000000000004,1.0681665689733923,0.23148148148148148
