#wnum,raman
275,1844.86
276,1847.08
277,1741.63
278,1623.22
279,1524.21
280,1418.6
281,1326.84
282,1246.46
283,1167.88
284,1080.2
285,994.65
286,932.243
287,876.021
288,824.908
289,782.75
290,740.722
291,700.56
292,660.263
293,605.4
294,549.084
295,489.991
296,465.374
297,442.999
298,420.227
299,391.986
300,363.503
301,336.684
302,308.658
303,279.041
304,251.819
305,230.247
306,212.568
307,196.142
308,179.1
309,162.382
310,143.133
311,124.16
312,107.086
313,89.1063
314,71.2263
315,73.3214
316,84.1418
317,86.2206
318,77.1144
319,58.0366
320,60.0888
321,72.1765
322,74.2096
323,60.0776
324,43.4817
325,35.7782
326,30.0924
327,32.0726
328,37.7858
329,39.743
330,29.9588
331,14.5832
332,16.5035
333,36.2495
334,45.4841
335,47.365
336,41.2207
337,34.9938
338,29.2837
339,31.108
340,39.6778
341,41.4721
342,41.1632
343,27.4024
344,29.1495
345,31.5145
346,33.2287
347,15.4738
348,-8.56225
349,-12.6569
350,-11.012
351,-4.835
352,6.74473
353,17.8568
354,19.4309
355,18.6664
356,20.2056
357,28.4047
358,29.9093
359,29.6451
360,21.7743
361,12.4252
362,1.7996
363,3.21904
364,15.2734
365,27.9967
366,29.3659
367,13.3417
368,2.17847
369,1.49009
370,2.79344
371,18.6053
372,38.3999
373,39.6546
374,34.0571
375,24.9661
376,15.4924
377,5.98438
378,5.79031
379,6.94979
380,14.5538
381,34.4541
382,51.058
383,52.1554
384,46.8415
385,39.6068
386,30.8829
387,22.7505
388,19.8478
389,20.8544
390,22.1178
391,29.7186
392,30.6807
393,11.0595
394,-4.3317
395,-3.41346
396,3.83159
397,12.5913
398,22.8696
399,23.7309
400,23.7946
401,24.6284
402,29.4184
403,50.7495
404,51.543
405,42.5034
406,36.0354
407,36.79
408,49.7851
409,57.1954
410,59.9163
411,63.354
412,71.5295
413,79.616
414,85.6994
415,87.6119
416,88.2574
417,72.2643
418,65.3662
419,65.9777
420,75.7871
421,79.6184
422,80.1972
423,80.3095
424,79.5825
