#wnum,raman
275,23.0024
276,23.0988
277,23.982
278,25.6009
279,28.68
280,28.5378
281,23.1272
282,14.1679
283,14.0257
284,41.0582
285,59.5499
286,59.4077
287,43.6644
288,43.5221
289,51.9205
290,63.4721
291,69.8053
292,69.6629
293,60.2555
294,26.9044
295,14.2767
296,14.134
297,13.9913
298,11.3048
299,-1.48963
300,-1.63262
301,11.4424
302,30.144
303,40.9595
304,50.4002
305,50.257
306,46.7623
307,43.4242
308,36.9688
309,30.0225
310,23.6545
311,17.734
312,16.3503
313,16.2077
314,20.6942
315,24.4789
316,27.152
317,27.0103
318,25.485
319,21.7672
320,19.7812
321,18.4379
322,13.7004
323,-0.253899
324,-0.393566
325,9.49643
326,37.2624
327,39.0572
328,38.9191
329,36.1982
330,36.0611
331,40.94
332,50.065
333,59.8148
334,59.6798
335,42.137
336,24.4615
337,24.3283
338,31.5338
339,35.3357
340,35.2045
341,33.0569
342,30.6793
343,28.2613
344,25.8861
345,25.7585
346,26.1173
347,44.8312
348,61.4217
349,61.2972
350,51.061
351,41.1006
352,29.6789
353,21.7271
354,21.607
355,23.9232
356,23.8049
357,10.0071
358,9.17871
359,9.06322
360,19.7782
361,27.6549
362,33.8065
363,38.8148
364,44.5469
365,44.4374
366,38.7248
367,21.0874
368,17.18
369,17.0746
370,19.8827
371,19.7794
372,19.4755
373,18.5954
374,18.4953
375,14.9378
376,11.0881
377,10.9914
378,11.6249
379,16.6266
380,25.2435
381,38.907
382,47.024
383,46.934
384,42.1357
385,34.6598
386,24.4677
387,24.3823
388,31.3942
389,42.1571
390,42.0753
391,37.4267
392,33.822
393,32.2938
394,31.2748
395,30.8945
396,30.5142
397,29.7313
398,25.212
399,19.035
400,18.5007
401,17.7639
402,10.4269
403,1.0807
404,-0.275949
405,-0.33991
406,2.79504
407,17.1676
408,31.2355
409,45.9678
410,60.9525
411,60.8958
412,43.3491
413,23.6494
414,15.1777
415,6.56909
416,6.51853
417,17.9433
418,25.3371
419,25.2903
420,25.0497
421,25.0054
422,28.6698
423,30.5988
424,30.5582
425,30.2364
426,29.4444
427,28.3551
428,25.7854
429,22.896
430,19.5001
431,13.5394
432,13.5088
433,17.5863
434,30.5614
435,40.61
436,46.826
437,46.8017
438,26.0609
439,2.38277
440,2.36211
441,2.93437
442,8.74834
443,16.9873
444,19.3423
445,19.3277
446,14.3545
447,14.3424
448,21.3014
449,26.3659
450,26.3573
451,25.9085
452,25.9023
453,25.8973
454,21.0636
455,9.27833
456,9.27678
457,13.0483
458,24.3847
459,24.3866
460,19.9561
461,19.9603
462,26.5513
463,33.6939
464,33.7013
465,33.7099
466,35.5353
467,40.7018
468,40.7136
469,19.9789
470,8.58673
471,8.60165
472,19.6379
473,20.7217
474,20.7397
475,17.7228
476,14.3224
477,14.3434
478,16.0711
479,23.0086
480,23.0323
481,17.9488
482,12.0655
483,6.65308
484,6.68048
485,8.42223
486,19.0165
487,20.762
488,20.7928
489,20.8245
490,21.952
491,25.6834
492,27.2193
493,28.0679
494,28.1035
495,27.4167
496,25.9178
497,23.8013
498,23.8398
499,24.1555
500,27.0276
501,29.9434
502,29.9845
503,29.849
504,16.3663
505,3.45384
506,3.49735
507,11.4255
508,11.4701
509,-0.584315
510,-0.538702
511,1.91409
512,23.2357
513,23.2828
514,20.9841
515,18.3243
516,18.3728
517,22.2399
518,35.2034
519,45.4741
520,47.0703
521,47.1582
522,48.9691
523,56.3373
524,63.9175
525,69.8857
526,75.8069
527,80.9033
528,87.8232
529,97.7226
530,114.937
531,131.914
532,141.994
533,151.492
534,159.78
535,162.859
536,162.914
537,159.988
538,153.944
539,134.261
540,108.501
541,91.3697
542,90.3749
543,85.6856
544,61.1048
545,37.5616
546,21.5988
547,9.97995
548,10.0356
549,22.1228
550,28.0349
551,28.0898
552,26.1506
553,21.8235
554,16.9738
555,16.9121
556,16.522
557,16.5746
558,9.78149
559,9.833
560,26.5321
561,51.129
562,51.1786
563,32.517
564,31.0181
565,31.0654
566,40.1669
567,40.2126
568,40.2573
569,39.5844
570,39.4732
571,39.515
572,55.8061
573,72.6039
574,72.6424
575,67.3684
576,54.5043
577,39.5104
578,39.5439
579,48.8733
580,64.6091
581,64.6383
582,63.8754
583,62.6475
584,61.415
585,60.0332
586,58.2203
587,53.1538
588,34.0117
589,27.6483
590,27.6621
591,44.4848
592,55.6313
593,57.3256
594,57.3313
595,57.2543
596,56.4296
597,34.5502
598,20.8098
599,20.8041
600,39.6766
601,39.6659
602,6.64614
603,-5.88098
604,-5.89953
605,11.8979
606,14.8418
607,16.175
608,20.4106
609,40.3635
610,62.7241
611,79.852
612,84.2497
613,84.2093
614,68.9051
615,60.2256
616,57.7353
617,48.4335
618,18.9047
619,0.931602
620,0.877363
621,10.6701
622,10.8806
623,11.5903
624,11.5294
625,10.5431
626,10.4791
627,31.704
628,44.4136
629,44.3455
630,35.1923
631,35.1217
632,43.7331
633,44.6266
634,44.5526
635,37.9219
636,31.8501
637,22.5201
638,21.4512
639,21.3727
640,24.2943
641,28.2888
642,28.2082
643,27.4145
644,24.9691
645,24.8868
646,34.5754
647,46.232
648,55.1892
649,61.097
650,61.0127
651,59.6541
652,55.422
653,54.3068
654,47.3981
655,38.9901
656,30.8281
657,21.282
658,21.1969
659,33.7485
660,55.1451
661,71.4386
662,81.666
663,81.5818
664,56.8454
665,42.6313
666,42.5481
667,42.4653
668,36.4423
669,28.8473
670,28.766
671,39.9495
672,49.7359
673,52.3857
674,53.575
675,59.472
676,59.3945
677,41.2104
678,26.7628
679,26.6877
680,50.1657
681,54.2263
682,54.1538
683,40.3469
684,26.2194
685,26.1498
686,32.2976
687,42.1655
688,44.6594
689,48.4295
690,55.4652
691,64.166
692,64.26
693,64.1995
694,53.7274
695,48.6601
696,40.49
697,29.0536
698,18.7536
699,18.7009
700,20.83
701,28.0686
702,45.8442
703,45.7972
704,36.1539
705,25.8979
706,25.8554
707,26.0243
708,30.0223
709,35.7504
710,35.7142
711,17.2339
712,16.681
