#wnum,raman
275,300.912
276,300.674
277,297.984
278,292.376
279,261.49
280,230.696
281,194.857
282,156.164
283,132.009
284,131.77
285,131.531
286,104.56
287,61.0268
288,32.5376
289,30.9939
290,30.7538
291,41.6123
292,52.2659
293,52.0249
294,23.0188
295,-1.79878
296,-2.04092
297,-1.07409
298,-1.31706
299,-5.52985
300,-5.77357
301,10.7623
302,28.4624
303,40.8858
304,49.6503
305,57.5624
306,62.4057
307,67.2019
308,66.9601
309,66.7192
310,69.632
311,90.6285
312,110.569
313,133.836
314,156.765
315,183.642
316,211.153
317,239.064
318,279.28
319,319.004
320,368.79
321,418.597
322,468.691
323,526.753
324,586.637
325,630.863
326,673.079
327,672.877
328,668.5
329,650.348
330,588.277
331,524.134
332,459.924
333,394.301
334,324.391
335,260.061
336,195.115
337,152.141
338,116.288
339,85.1326
340,69.4156
341,61.2292
342,61.0823
343,68.0581
344,85.9629
345,105.579
346,125.512
347,125.386
348,125.263
349,139.147
350,173.171
351,197.959
352,215.675
353,230.89
354,241.838
355,253.098
356,259.913
357,268.674
358,280.205
359,291.646
360,303.844
361,327.453
362,355.037
363,389.708
364,439.902
365,490.524
366,490.48
367,481.145
368,463.001
369,456.996
370,448.915
371,396.757
372,339.146
373,295.357
374,271.554
375,249.678
376,204.774
377,160.982
378,128.573
379,98.9034
380,86.1028
381,86.1192
382,86.7905
383,86.8141
384,78.4507
385,55.9747
386,16.9453
387,10.3816
388,10.4217
389,34.4095
390,34.4557
391,16.1995
392,16.2516
393,18.858
394,31.1507
395,36.8848
396,41.7756
397,41.841
398,36.3251
399,30.78
400,28.1922
401,25.625
402,25.702
403,25.5462
404,22.2437
405,7.47456
406,-3.11212
407,-3.02549
408,2.70858
409,15.5839
410,35.3061
411,35.3996
412,31.5071
413,13.2917
414,3.73336
415,-0.185783
416,-0.0839884
417,22.6234
418,45.3313
419,60.7988
420,69.3702
421,69.4799
422,47.2485
423,47.3613
424,52.7473
425,67.8594
426,67.9766
427,58.3458
428,56.5654
429,56.6871
430,59.5141
431,62.9313
432,63.0571
433,61.0532
434,52.2015
435,52.3313
436,79.698
437,107.186
438,107.32
439,107.726
440,107.862
441,112.174
442,120.446
443,153.127
444,173.761
445,173.902
446,151.896
447,152.04
448,167.429
449,175.872
450,176.018
451,166.22
452,152.113
453,136.488
454,136.202
455,136.352
456,144.582
457,152.373
458,160.132
459,160.283
460,154.856
461,145.558
462,119
463,92.2869
464,85.5402
465,85.6931
466,87.0168
467,100.147
468,102.925
469,103.078
470,94.8065
471,83.5989
472,71.4402
473,65.2453
474,65.3957
475,66.1616
476,66.3107
477,66.2028
478,45.5493
479,15.1676
480,13.823
481,13.9676
482,28.3597
483,51.1773
484,69.7044
485,69.8439
486,47.4619
487,47.5985
488,48.2882
489,48.4215
490,28.1895
491,-0.534132
492,-0.406293
493,48.2594
494,87.5665
495,89.4036
496,89.5231
497,73.2307
498,51.9544
499,38.6088
500,32.9656
501,33.0731
502,60.0068
503,77.6363
504,77.7357
505,58.3505
506,58.444
507,63.963
508,74.1566
509,76.2755
510,76.3565
511,62.9066
512,42.974
513,43.0447
514,58.7026
515,61.6999
516,61.7597
517,49.5332
518,44.8388
519,42.716
520,35.8395
521,22.5022
522,22.5377
523,25.2632
524,38.9014
525,46.434
526,49.3596
527,49.3725
528,33.6074
529,19.6903
530,19.6885
531,19.6818
532,8.09615
533,-4.77176
534,-4.79423
535,31.7584
536,53.4067
537,53.3681
538,42.0195
539,28.205
540,13.4408
541,1.96535
542,-4.79635
543,-4.86693
544,10.048
545,29.3921
546,54.7125
547,82.8309
548,82.735
549,70.8716
550,51.8717
551,44.0595
552,43.945
553,46.4534
554,62.4823
555,62.3548
556,50.8757
557,37.9855
558,35.1691
559,32.2223
560,28.8045
561,28.6538
562,35.7344
563,59.1159
564,78.933
565,79.7728
566,79.6052
567,70.7097
568,59.5888
569,59.4121
570,62.0639
571,67.4545
572,77.109
573,76.9213
574,68.7403
575,50.3823
576,50.1874
577,73.4376
578,80.27
579,80.0686
580,72.8417
581,49.2236
582,28.6909
583,28.4818
584,48.9777
585,64.0982
586,66.7774
587,69.32
588,76.2303
589,77.358
590,77.1386
591,64.8117
592,46.1394
593,18.6314
594,18.4077
595,39.7477
596,61.992
597,61.7659
598,27.4265
599,27.1991
600,38.0902
601,52.8949
602,53.4629
603,54.3812
604,62.9024
605,72.6331
606,85.9524
607,100.326
608,100.096
609,84.6099
610,75.4212
611,75.1917
612,81.1729
613,80.944
614,73.3556
615,73.1275
616,87.3524
617,87.1252
618,82.8061
619,68.5689
620,68.3437
621,75.5508
622,75.3272
623,69.2905
624,69.0687
625,81.311
626,95.7838
627,108.892
628,121.468
629,128.387
630,133.788
631,133.574
632,119.896
633,119.685
634,132.528
635,154.6
636,166.161
637,175.443
638,188.967
639,206.16
640,209.759
641,209.559
642,208.983
643,208.787
644,208.593
645,206.414
646,170.175
647,144.091
648,139.912
649,135.485
650,135.301
651,134.891
652,119.34
653,97.8015
654,83.4746
655,76.4803
656,71.5412
657,67.2062
658,67.0373
659,72.9963
660,77.601
661,77.4377
662,67.3006
663,67.1411
664,92.5101
665,113.241
666,117.382
667,117.23
668,105.177
669,84.1158
670,63.6102
671,43.1327
672,42.99
673,53.126
674,65.7862
675,65.6489
676,58.9144
677,54.6185
678,51.5951
679,49.4391
680,49.3108
681,51.1276
682,70.2183
683,87.2158
684,87.0943
685,80.4068
686,74.092
687,69.5567
688,65.3847
689,60.8746
690,60.763
691,74.3888
692,89.6014
693,89.4945
694,83.7607
695,82.8671
696,82.7646
697,84.6823
698,84.7352
699,87.1889
700,101.567
701,117.289
702,137.998
703,157.054
704,156.962
705,147.549
706,147.46
707,148.159
708,148.072
709,136.294
710,128.033
711,127.949
712,133.445
713,135.771
714,136.678
715,143.938
716,164.81
717,183.911
718,183.833
719,176.932
720,146.37
721,110.106
722,92.7322
723,87.8714
724,85.3073
725,81.7275
726,77.1394
727,63.0608
728,58.6056
729,58.5308
730,58.9795
731,58.9045
732,31.1312
733,31.0558
734,52.6828
735,81.6414
736,95.2426
737,100.853
738,100.775
739,100.161
740,92.4956
741,82.4386
742,67.6219
743,42.913
744,19.2113
745,3.47385
746,-8.61673
747,-8.7032
748,-3.73969
749,5.26615
750,17.2903
751,42.3163
752,83.868
753,99.5372
754,99.4445
755,99.3515
756,99.8393
757,116.957
758,124.555
759,126.761
760,133.31
761,152.736
762,152.644
763,151.289
764,140.779
765,132.472
766,124.778
767,115.067
768,102.67
769,102.585
770,114.582
771,118.798
772,118.718
773,118.323
774,105.686
775,97.5109
776,80.2238
777,59.5457
778,59.4782
779,65.6996
780,80.5217
781,100.365
782,120.762
783,125.995
784,140.116
785,184.774
786,235.95
787,278.512
788,318.928
789,401.052
790,504.644
791,579.616
792,627.604
793,632.574
794,632.558
795,600.488
796,526.611
797,459.169
798,391.876
799,330.245
800,272.103
801,217.603
802,164.861
803,128.275
804,109.027
805,109.055
806,109.088
807,86.7234
808,56.5813
809,56.6267
810,82.9022
811,105.313
812,106.162
813,116.548
814,161.314
815,211.587
816,293.457
817,387.455
818,488.872
819,593.69
820,714.16
821,830.924
822,926.142
823,1018.15
824,1018.27
825,963.278
826,850.077
827,716.779
828,604.246
829,495.546
830,388.88
831,314.11
832,256.842
833,213.702
834,165.597
835,129.48
836,129.638
837,129.799
838,118.022
839,103.659
840,83.5774
841,62.9361
842,53.9532
843,45.8063
844,45.9874
845,54.9361
846,55.1218
847,40.5795
848,26.5892
849,26.7811
850,26.9749
851,20.5852
852,4.65753
853,4.85606
854,5.11528
855,16.0983
856,37.369
857,55.9249
858,67.0376
859,67.2426
860,42.0844
861,24.6841
862,24.8909
863,51.2866
864,51.4939
865,35.8155
866,36.0228
867,39.0764
868,39.2833
869,23.3922
870,7.69594
871,2.42293
