#wnum,raman
275,835.513
276,836.384
277,763.867
278,700.042
279,697.207
280,693.154
281,644.887
282,579.382
283,525.652
284,509.58
285,492.758
286,461.877
287,426.707
288,395.164
289,373.613
290,352.839
291,314.103
292,272.784
293,249.379
294,248.55
295,243.366
296,230.028
297,216.871
298,194.648
299,166.568
300,148.623
301,149.475
302,150.325
303,149.4
304,136.413
305,116.295
306,94.1934
307,79.3104
308,80.146
309,90.9602
310,91.7901
311,82.6739
312,69.8223
313,59.6305
314,49.8528
315,50.666
316,53.703
317,54.5087
318,32.4859
319,5.9175
320,6.71085
321,14.3588
322,21.1053
323,21.8851
324,20.8511
325,14.3067
326,6.32087
327,4.08667
328,4.84136
329,7.31195
330,15.3739
331,22.727
332,23.4592
333,15.5936
334,9.78633
335,10.5002
336,11.2077
337,6.07236
338,-1.81798
339,-1.13034
340,0.642331
341,4.12052
342,4.7872
343,2.11226
344,2.07468
345,2.71947
346,3.96204
347,6.14511
348,8.0783
349,9.63333
350,11.299
351,13.745
352,18.9783
353,19.5601
354,11.0656
355,-8.23709
356,-7.68067
357,0.115668
358,11.6291
359,12.1599
360,7.14092
361,6.85599
362,7.3617
363,10.202
364,22.3088
365,33.1702
366,33.6432
367,28.1907
368,21.8616
369,12.5926
370,3.87243
371,4.30563
372,6.91652
373,8.45273
374,8.88755
375,10.4486
376,24.5043
377,31.2969
378,31.6766
379,14.223
380,14.5878
381,27.0318
382,33.3341
383,33.677
384,14.8448
385,15.1734
386,19.888
387,20.2024
388,19.1794
389,11.4589
390,11.7525
391,19.3158
392,21.7522
393,22.0253
394,19.7753
395,15.562
396,11.0817
397,5.30288
398,-1.71519
399,-1.48165
400,0.210472
401,7.47451
402,22.6936
403,41.3971
404,41.5993
405,28.8432
406,8.71312
407,6.36353
408,5.69527
409,5.23987
410,5.40704
411,6.33854
412,17.2358
413,27.6992
414,35.7699
415,43.2221
416,43.357
417,41.0103
418,37.7831
419,37.9029
420,38.0178
421,35.3431
422,25.229
423,25.3296
424,32.2285
425,44.8119
426,48.3232
427,49.8983
428,53.2873
429,58.9546
430,59.0245
431,56.8395
432,56.9013
433,60.1107
434,78.4567
435,78.5069
436,72.0895
437,57.3261
438,55.5123
439,55.0832
440,55.1152
441,56.4542
442,59.1342
443,67.5645
444,67.7719
445,67.7873
446,55.9526
447,55.9617
448,58.9193
449,64.077
450,64.0772
451,64.0747
452,66.3327
453,71.5461
454,71.5354
455,60.9276
456,49.8566
457,42.8692
458,42.8482
459,46.1595
460,67.5084
461,83.1451
462,83.1148
463,82.1281
464,69.6904
465,55.7779
466,55.7391
467,67.9614
468,67.9186
469,61.9659
470,46.9507
471,44.1284
472,43.7482
473,42.6304
474,38.2953
475,34.1716
476,32.6846
477,31.1623
478,25.2204
479,17.2637
480,17.2007
481,26.0298
482,32.4456
483,32.3785
484,32.3101
485,33.1453
486,43.0672
487,48.7657
488,48.6926
489,47.4134
490,41.2104
491,34.7878
492,30.4057
493,28.5085
494,28.4294
495,41.3475
496,41.2667
497,36.9138
498,16.3577
499,16.2745
500,21.7663
501,30.8339
502,32.0167
503,31.9309
504,30.4719
505,26.9934
506,22.43
507,16.4879
508,16.3997
509,28.5363
510,43.129
511,43.0396
512,37.5495
513,34.2021
514,33.6545
515,32.207
516,23.1325
517,23.0417
518,22.9655
519,37.1418
520,46.5964
521,50.1856
522,50.0944
523,47.8799
524,42.9118
525,41.8118
526,41.6349
527,35.1946
528,20.0613
529,19.9707
530,29.475
531,50.9167
532,50.8268
533,46.1351
534,40.9541
535,37.3006
536,37.2118
537,41.268
538,47.8833
539,47.7956
540,46.557
541,39.3308
542,24.0335
543,23.9477
544,38.6191
545,64.597
546,64.5126
547,56.0368
548,46.3301
549,34.8959
550,34.8137
551,44.2725
552,60.9667
553,60.8864
554,55.7498
555,51.9133
556,47.8836
557,47.806
558,55.0132
559,60.3157
560,60.2403
561,51.7997
562,51.7258
563,57.218
564,57.4337
565,57.3621
566,57.2912
567,63.9239
568,79.2376
569,79.9697
570,79.902
571,79.8351
572,83.3734
573,83.308
574,78.6091
575,73.274
576,73.2111
577,82.9808
578,83.1745
579,83.1141
580,79.5352
581,79.1535
582,79.0955
583,81.2723
584,90.0932
585,96.7317
586,96.6768
587,94.3424
588,91.3315
589,89.4479
590,85.3954
591,83.5253
592,83.4748
593,96.1466
594,96.0974
595,88.2998
596,71.9493
597,65.7187
598,65.6721
599,67.2576
600,81.2046
601,81.1597
602,74.367
603,71.9628
604,71.9194
605,86.0796
606,86.0371
607,78.1112
608,68.0495
609,51.3319
610,49.8158
611,49.7751
612,59.1509
613,59.1106
614,38.4046
615,38.3647
616,55.8682
617,73.9552
618,73.9156
619,73.0442
620,70.5288
621,66.4972
622,55.575
623,39.2513
624,39.2116
625,41.1326
626,48.2683
627,48.2279
628,48.1873
629,48.42
630,61.373
631,61.3314
632,50.2716
633,35.1378
634,35.0948
635,37.1281
636,37.084
637,35.6443
638,26.8807
639,10.5514
640,10.5045
641,11.6239
642,14.9715
643,14.922
644,5.77052
645,5.71916
646,12.8384
647,12.7849
648,6.48469
649,-1.30225
650,-3.07045
651,-3.12854
652,7.24445
653,23.1568
654,23.0952
655,22.8726
656,17.5389
657,13.3582
658,9.82009
659,9.7531
660,9.68514
661,6.36606
662,4.24383
663,4.17311
664,17.5303
665,22.7367
