epoch,train_loss,train_cross_entropy,train_supervised_contrastive,train_pair_margin,validation_balanced_accuracy,validation_macro_f1,validation_predicted_class_count,validation_same_analyte_distance,validation_different_analyte_distance,validation_different_minus_same_margin,validation_same_master_cross_instrument_distance,validation_embedding_effective_rank,stage,scope,outer_fold,inner_validation_fold,candidate_id,seed
1,4.101645517349243,1.9315244626998902,4.231251239776611,0.21798210501670837,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
2,4.100910711288452,1.9357368087768554,4.222974367141724,0.21474645972251893,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
3,4.095553941726685,1.930021743774414,4.2249534320831295,0.21222204685211182,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
4,4.092268199920654,1.925167989730835,4.222260341644287,0.22387999534606934,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
5,4.086472196578979,1.9271780776977538,4.216781797409058,0.20361300110816954,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
6,4.079468030929565,1.9240672922134399,4.212428207397461,0.19674625635147094,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
7,4.092503070831299,1.9244507074356079,4.227867193222046,0.21647535741329194,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
8,4.0763648319244385,1.9192160940170289,4.2144130611419675,0.19976868987083435,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
9,4.077703084945679,1.9194505643844604,4.21485258102417,0.20330456972122193,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
10,4.080524320602417,1.9264091444015503,4.20584098815918,0.20477841973304747,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
11,4.062052764892578,1.9106940889358521,4.2027644920349125,0.19990605473518372,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
12,4.074227323532105,1.9199281740188598,4.217884035110473,0.18142855048179626,,,,,,,,,stage2,outer_4,4,0,domain_aware_stage2_compact_32__minimal_minmax__compact32__0c850f86c6b8,1614197195
