stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10,same_analyte_distance,different_analyte_distance,different_minus_same_margin,same_master_cross_instrument_distance,embedding_effective_rank,analyte_probe_balanced_accuracy,instrument_probe_balanced_accuracy,sensor_probe_balanced_accuracy,analyte_heldout_master_probe_balanced_accuracy,analyte_heldout_master_probe_n_supported,analyte_heldout_master_probe_supported_fraction,instrument_heldout_master_probe_balanced_accuracy,instrument_heldout_master_probe_n_supported,instrument_heldout_master_probe_supported_fraction,sensor_heldout_master_probe_balanced_accuracy,sensor_heldout_master_probe_n_supported,sensor_heldout_master_probe_supported_fraction,encoder_parameters,classifier_parameters,total_parameters,state_sha256
outer,strict_core,strict_core,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,1729,1341953265,66,1.0,119,119,0,0.662551565248525,0.6482818909038021,0.6890756302521008,1.1841993578002723,0.5603666702683571,0.2528306310087124,0.6152672171592712,1.2090343236923218,0.5937671065330505,0.6557891964912415,5.1837897300720215,0.662551565248525,0.25532581453634084,0.6431944303024132,,,,,,,,,,719584,455,720039,5ec88e9c17ffdc7a7e42c070dd5e8038606f5381d66e676938523c67468b24cf
outer,strict_core,strict_core,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,2718,1921580748,66,1.0,119,119,0,0.669301358987531,0.65642966362008,0.6890756302521008,1.1231664024062986,0.5073440813972576,0.2130883416164828,0.5894257426261902,1.248602032661438,0.6591762900352478,0.5859418511390686,5.7408294677734375,0.6871585018446738,0.22374686716791978,0.5734459321861317,,,,,,,,,,719584,455,720039,07a744dbe46882ead4603333cd418357fcdccc7e695ef11417c95faa1e8710a3
outer,strict_core,strict_core,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,3141,1071656303,66,1.0,119,119,0,0.6910342626753219,0.6815228000638334,0.7142857142857143,1.216993260095876,0.5709178757554147,0.327788422017008,0.5772386193275452,1.1579526662826538,0.5807140469551086,0.6075608134269714,5.095947742462158,0.7107621538317844,0.2677600250626566,0.6034199674167601,,,,,,,,,,719584,455,720039,f7a0354538064f66759c3391f472cbff17292499d8dfb3ac43f2a45e21406634
outer,strict_core,strict_core,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,1729,104011600,66,1.0,119,119,0,0.7278934914927069,0.7210382486825658,0.7478991596638656,0.8987462470555513,0.4090467643936138,0.11579210084916707,0.629150390625,1.2142926454544067,0.5851422548294067,0.6516920924186707,7.700159072875977,0.7303594778872647,0.3062781954887218,0.6027326646980959,,,,,,,,,,719584,455,720039,cdfb0c5d1bf0e2b2c3c6b021c000b999e1b9258878dced96288002542e327e1f
outer,strict_core,strict_core,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,2718,1260500114,66,1.0,119,119,0,0.6897587524712403,0.6842656921270026,0.7142857142857143,0.9360824238401009,0.43260630130816197,0.07628164037023083,0.652881383895874,1.2074943780899048,0.5546129941940308,0.6656038165092468,7.805217266082764,0.735081881722941,0.3011340852130326,0.6741230526422971,,,,,,,,,,719584,455,720039,26d2f53954ecedf2c3d75fab4725e73792306191cf0dd494beec2b235f300ee3
outer,strict_core,strict_core,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,3141,1763303338,66,1.0,119,119,0,0.7228406808947835,0.7172486330095026,0.7394957983193278,0.9449210218137739,0.41871326693914307,0.05332062419720367,0.6697231531143188,1.2133615016937256,0.5436383485794067,0.6958715915679932,8.365761756896973,0.7156978237519264,0.3453403729913017,0.5592544038285308,,,,,,,,,,719584,455,720039,2df0ec1e6da68ff81fa4e41c52166492114eb0b5434784261a77e77300eccf63
outer,strict_core,strict_core,1,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy64__d5177828b4ca,minimal_minmax,legacy,64,1729,882785530,66,1.0,119,119,0,0.7514971434798173,0.7538371793690942,0.7647058823529411,0.8439027063020407,0.39770791761088675,0.10950450672094938,0.6407236456871033,1.2296850681304932,0.5889614224433899,0.6606309413909912,8.10004711151123,0.7528047603480751,0.2991080642783429,0.6912483453823439,,,,,,,,,,719584,455,720039,7af435c5ef3dad4478a84aad429452001e523434154b16c721be8b6e46b03570
outer,strict_core,strict_core,1,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy64__d5177828b4ca,minimal_minmax,legacy,64,2718,936809812,66,1.0,119,119,0,0.7388270754526066,0.7301501035196687,0.7563025210084033,0.887575009779514,0.4037202723885347,0.1345912584980364,0.6489249467849731,1.2324306964874268,0.5835057497024536,0.674174427986145,7.926897048950195,0.7221604087859399,0.3046021303258145,0.6239117706954486,,,,,,,,,,719584,455,720039,2bf73e8287a3b6207d3c851c79b8a3ab47bd5fc0946f7a2d10d66f6df43a0af4
outer,strict_core,strict_core,1,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy64__d5177828b4ca,minimal_minmax,legacy,64,3141,1139143438,66,1.0,119,119,0,0.7146416117934589,0.7110930735930736,0.7310924369747899,0.9245358002597753,0.42832609753460327,0.0580728262363007,0.6530153751373291,1.1643186807632446,0.5113033056259155,0.6719009280204773,7.217398166656494,0.7146416117934589,0.29129072681704266,0.6026944812137257,,,,,,,,,,719584,455,720039,6c1e25101b5a2563d77cdd00b8b047bb04e859ff0410954dd0b44e5a4427a57e
outer,strict_core,strict_core,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1660047061,66,1.0,119,119,0,0.6646871448808355,0.667054546959846,0.680672268907563,1.014664179609923,0.46166696768568566,0.09358304091888406,0.6703389286994934,1.176315188407898,0.5059762597084045,0.6906000971794128,7.795513153076172,0.672599005277168,0.4042438817632316,0.6259354953670705,,,,,,,,,,719584,455,720039,c1d1a7d4e1072f1ae1522c045223254d884a5c4ff746b68adf9622920671eda2
outer,strict_core,strict_core,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,711875209,66,1.0,119,119,0,0.7651420865829169,0.7637950945947894,0.7815126050420168,0.8783366167876054,0.3919803537419044,0.15883171771452081,0.6303256750106812,1.230502963066101,0.6001772880554199,0.6504387259483337,7.23395299911499,0.7613118588396457,0.2891686937933068,0.783206903573974,,,,,,,,,,719584,455,720039,6b18c5d2031cbcecc3cc2585d2775fd80a9215d0a0d66351d2dbca9ddda323df
outer,strict_core,strict_core,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,1541119608,66,1.0,119,119,0,0.7239856239978828,0.7146100931543261,0.7478991596638656,0.8287263638621566,0.3870123707893982,0.07705958766096456,0.6307636499404907,1.2323729991912842,0.6016093492507935,0.6540791392326355,8.025259971618652,0.7079141954264544,0.29769939554769276,0.6019180836981978,,,,,,,,,,719584,455,720039,e236400c4336d6a63a0c832166a7be1a5b2619c9aebf13440a23c42df793153d
outer,strict_core,strict_core,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,1129674639,66,1.0,119,119,0,0.7365706580114884,0.7339555329147122,0.7563025210084033,0.8541101614284284,0.39626413421324114,0.11992533880987626,0.6364928483963013,1.213096261024475,0.5766034126281738,0.6597837209701538,7.801818370819092,0.7365706580114884,0.3002161654135338,0.6661427044089197,,,,,,,,,,719584,455,720039,13b89e9c981f0409bebe76a6910ff48fb4e924556c2d14b550e0e1fd12aed2e2
outer,strict_core,strict_core,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,942740837,66,1.0,119,119,0,0.6852951478074066,0.6777917049073664,0.7058823529411765,0.9529416889915853,0.4376720074555127,0.09528937456772361,0.6748074293136597,1.2160717248916626,0.5412642955780029,0.6882898211479187,8.266303062438965,0.6810889802145114,0.31214598997493737,0.5503258323999592,,,,,,,,,,719584,455,720039,f1ac011a45ef1ac451af6b2ece83b78353b59e26c0cdb82e0c5e8becb2acf25d
outer,strict_core,strict_core,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,1666878186,66,1.0,119,119,0,0.715236849888697,0.7051261353739956,0.7310924369747899,0.9303847882121111,0.41907371320260095,0.09349216277277578,0.664571225643158,1.2123454809188843,0.5477742552757263,0.6778967380523682,8.416659355163574,0.715236849888697,0.313812656641604,0.5911312493636085,,,,,,,,,,719584,455,720039,a23368eb0bb54c8dcb38e65200cbf40fe9935aac1f7974e20e093fea95ebfe4e
outer,strict_core,strict_core,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1806381979,66,1.0,119,119,0,0.6451553962546118,0.6452086674605132,0.6722689075630253,1.130011773812118,0.5098392985279047,0.13680900832205464,0.6564699411392212,1.2288713455200195,0.5724014043807983,0.6676387190818787,5.916311740875244,0.6540839676831832,0.2044705513784461,0.5442482944710315,,,,,,,,,,719584,455,720039,35aff239bbb78cdd1e96200ac26576d966137169236ec982f8910be524962e65
outer,strict_core,strict_core,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,2718,1547152425,66,1.0,119,119,0,0.6591046716169305,0.6492443671265792,0.6890756302521008,0.9517046842351179,0.44790063623340504,0.1457258488100881,0.6242973804473877,1.2307720184326172,0.6064746379852295,0.6486035585403442,7.151270866394043,0.642657303195878,0.20052318295739346,0.5483466551267692,,,,,,,,,,719584,455,720039,ad5d8f5e7a5a5d82984b91caf43015106bd1b19246bac597cb459bc3f58960cd
outer,strict_core,strict_core,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,3141,1056872286,66,1.0,119,119,0,0.6652592272606982,0.6540990192603097,0.6890756302521008,0.9792227284254502,0.4577590492657698,0.10391359088720677,0.6434065103530884,1.20949125289917,0.5660847425460815,0.6538963317871094,7.685351848602295,0.6639837170566166,0.19218984962406016,0.4730742796049282,,,,,,,,,,719584,455,720039,23fcc2148f177943ee08c5ca1bf1128e435b80185ac6f9ae2ff2b30282d846ab
outer,strict_core,strict_core,1,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy64__40bcef6fdafb,derivative_1,legacy,64,1729,1525551195,66,1.0,119,119,0,0.7068087532495836,0.7000443797240136,0.7226890756302521,0.9489161399061171,0.43564267333382994,0.12134234399952255,0.6037402153015137,1.1987900733947754,0.5950498580932617,0.6247824430465698,6.444509029388428,0.7100437428976167,0.2513220551378446,0.5602026270237247,,,,,,,,,,719584,455,720039,303afc7b0c35b1a43528a20323debb582dae2381cbc0af75f054d0c2ec29968e
outer,strict_core,strict_core,1,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy64__40bcef6fdafb,derivative_1,legacy,64,2718,1295298423,66,1.0,119,119,0,0.719049954077741,0.7219150701617121,0.7394957983193278,0.9420042892693122,0.4184477764213502,0.07190470846977919,0.6577932238578796,1.2532460689544678,0.5954528450965881,0.6729728579521179,8.084026336669922,0.7279785255063124,0.2601942355889725,0.5698248650850218,,,,,,,,,,719584,455,720039,1ea6bf3022f7826e4c00395dec711225da8b369df46882cee5b16737f54489f3
outer,strict_core,strict_core,1,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy64__40bcef6fdafb,derivative_1,legacy,64,3141,180480529,66,1.0,119,119,0,0.6693087532495836,0.6582266253635357,0.6974789915966386,1.0406697609390592,0.4524780702881452,0.08652382888459004,0.6601226329803467,1.2793686389923096,0.6192460060119629,0.6893670558929443,7.303735256195068,0.671689705630536,0.25729949874686714,0.602688117299664,,,,,,,,,,719584,455,720039,1cafab91be6fe00b5507da5a6060769ef3ffb8022481a75331698df580bb7404
outer,quality_pass,quality_pass,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,711593015,66,0.7313059047531547,104,104,0,0.719156447417317,0.7115949146457001,0.7403846153846154,0.9850703086576618,0.43042495275458914,0.16881011533722523,0.624257504940033,1.2488653659820557,0.6246078610420227,0.6433209776878357,7.763198375701904,0.7171584454193151,0.2468734335839599,0.5657467532467533,0.8126470952557909,54.0,0.5192307692307693,0.30090033089259094,103.0,0.9903846153846154,0.6151515151515151,97.0,0.9326923076923077,719584,455,720039,92ef81456693c78fdaa44678e15a0d733f6a7dfb89fd91e8f3bc0280770e8184
outer,quality_pass,field_quality_stress,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,711593015,66,0.7313059047531547,15,15,0,0.3333333333333333,0.28095238095238095,0.3333333333333333,2.0394793390607275,0.9879944979675215,0.4657992242259828,1.031982183456421,1.1164778470993042,0.0844956636428833,1.0070462226867676,7.702755451202393,0.375,0.26851851851851855,0.4444444444444444,,0.0,0.0,0.46296296296296297,15.0,1.0,0.611111111111111,15.0,1.0,719584,455,720039,92ef81456693c78fdaa44678e15a0d733f6a7dfb89fd91e8f3bc0280770e8184
outer,quality_pass,quality_pass,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,1816969521,66,0.7313059047531547,104,104,0,0.7369997152605848,0.7311421670117323,0.7596153846153846,0.8557469011242801,0.38601065299533366,0.14303223901457218,0.6092143654823303,1.224609136581421,0.6153947710990906,0.6159934997558594,7.840245246887207,0.7647774930383626,0.30847947073566273,0.638961038961039,0.7798835624922581,54.0,0.5192307692307693,0.29334447229184074,103.0,0.9903846153846154,0.5333333333333333,97.0,0.9326923076923077,719584,455,720039,0363193c42bc4511a58cd5592c3d7594c1706657cc942f5cc3dc58d5ec59efef
outer,quality_pass,field_quality_stress,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,1816969521,66,0.7313059047531547,15,15,0,0.3333333333333333,0.28095238095238095,0.3333333333333333,1.9858042952635595,0.9939483782165464,0.5075591823707185,1.0580981969833374,1.1085354089736938,0.050437211990356445,1.0167372226715088,7.1555681228637695,0.3333333333333333,0.3611111111111111,0.5555555555555555,,0.0,0.0,0.4259259259259259,15.0,1.0,0.4444444444444444,15.0,1.0,719584,455,720039,0363193c42bc4511a58cd5592c3d7594c1706657cc942f5cc3dc58d5ec59efef
outer,quality_pass,quality_pass,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,3141,64471475,66,0.7313059047531547,104,104,0,0.6856440660788488,0.6881275157590947,0.7115384615384616,0.9313362420026416,0.43434036635540746,0.10511775381244476,0.6172529458999634,1.240249514579773,0.6229965686798096,0.6178565621376038,6.375746726989746,0.6975488279836106,0.24686606221435942,0.6042207792207792,0.776539080886907,54.0,0.5192307692307693,0.279124895572264,103.0,0.9903846153846154,0.6469696969696971,97.0,0.9326923076923077,719584,455,720039,a899b35adcae0d419b5420c36a5f2e20b43dbeac22e665066cfe0cd38f1cd07e
outer,quality_pass,field_quality_stress,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,3141,64471475,66,0.7313059047531547,15,15,0,0.3194444444444444,0.27575757575757576,0.3333333333333333,1.8498449104783756,0.8821277323598589,0.33765017083769483,1.0343449115753174,1.0582607984542847,0.023915886878967285,1.1152174472808838,6.192357540130615,0.3194444444444444,0.14814814814814814,0.3888888888888889,,0.0,0.0,0.8796296296296297,15.0,1.0,0.49999999999999994,15.0,1.0,719584,455,720039,a899b35adcae0d419b5420c36a5f2e20b43dbeac22e665066cfe0cd38f1cd07e
outer,quality_pass,quality_pass,1,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy64__8c2a8081a5fd,minimal_minmax,legacy,64,1729,322941739,66,1.0,104,104,0,0.7049810093288356,0.6935131792274649,0.7307692307692307,0.8573779964363321,0.3948436121077564,0.08573898880121919,0.6294441223144531,1.2216547727584839,0.5922106504440308,0.6453490853309631,8.678296089172363,0.7248222791701053,0.2676993955476928,0.6587662337662338,,,,,,,,,,719584,455,720039,5a0c970dfda6be87a5e7f5ca480f4b0f98fa53b2ce24a272f8b8e429f756efea
outer,quality_pass,field_quality_stress,1,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy64__8c2a8081a5fd,minimal_minmax,legacy,64,1729,322941739,66,1.0,15,15,0,0.3333333333333333,0.25170068027210885,0.3333333333333333,2.2822797556957544,1.0254311248127892,0.45679254311500006,0.7923498153686523,0.8865176439285278,0.09416782855987549,0.8451347351074219,6.6400322914123535,0.375,0.25,0.3888888888888889,,,,,,,,,,719584,455,720039,5a0c970dfda6be87a5e7f5ca480f4b0f98fa53b2ce24a272f8b8e429f756efea
outer,quality_pass,quality_pass,1,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy64__8c2a8081a5fd,minimal_minmax,legacy,64,2718,847019727,66,1.0,104,104,0,0.7489044771653467,0.7415968141642623,0.7692307692307693,0.8694669959555404,0.3853690213793799,0.13365386001737994,0.6558413505554199,1.222859263420105,0.5670179128646851,0.6721481680870056,9.256452560424805,0.7489044771653467,0.34286543564794336,0.7224025974025974,,,,,,,,,,719584,455,720039,98b0d3a9db1c781fb5d8cad64e2b285b7a30bbaa216e2b39bff9eec111fc2535
outer,quality_pass,field_quality_stress,1,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy64__8c2a8081a5fd,minimal_minmax,legacy,64,2718,847019727,66,1.0,15,15,0,0.3333333333333333,0.18614718614718614,0.3333333333333333,2.1808298884308046,0.9707987487865065,0.3294624919912911,0.9642221331596375,1.0119823217391968,0.047760188579559326,0.9422605037689209,6.940568923950195,0.4166666666666667,0.24074074074074073,0.5,,,,,,,,,,719584,455,720039,98b0d3a9db1c781fb5d8cad64e2b285b7a30bbaa216e2b39bff9eec111fc2535
outer,quality_pass,quality_pass,1,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy64__8c2a8081a5fd,minimal_minmax,legacy,64,3141,1875194248,66,1.0,104,104,0,0.7232308754047886,0.7158128505954593,0.7596153846153846,0.8223508689069059,0.3636457093066581,0.12039893180892121,0.6155281066894531,1.2179741859436035,0.6024460792541504,0.6306636333465576,8.983621597290039,0.7452088973828105,0.24201957098628926,0.6928571428571428,,,,,,,,,,719584,455,720039,e453e47c7a611e59a35b14aae1a299577927f849582c19cf29d5e55a4e855148
outer,quality_pass,field_quality_stress,1,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy64__8c2a8081a5fd,minimal_minmax,legacy,64,3141,1875194248,66,1.0,15,15,0,0.4166666666666667,0.3578231292517007,0.4666666666666667,1.6651326511686078,0.7639300484095801,0.4677333140798333,0.9496569037437439,1.0724496841430664,0.12279278039932251,0.9198837280273438,7.991666793823242,0.4166666666666667,0.16666666666666666,0.4444444444444444,,,,,,,,,,719584,455,720039,e453e47c7a611e59a35b14aae1a299577927f849582c19cf29d5e55a4e855148
outer,quality_pass,quality_pass,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,1729,1113196977,66,1.0,104,104,0,0.6204170225909357,0.6177372695858911,0.6634615384615384,1.1587453961057272,0.5240841785802561,0.29657878961738005,0.4629737138748169,1.1393488645553589,0.676375150680542,0.5152973532676697,5.122317790985107,0.7113261135000266,0.27405904467049974,0.5258116883116883,,,,,,,,,,719584,455,720039,38fa67c550db7a7e993321d098cb13c2805aef13bb31b4c797b554ac648c0359
outer,quality_pass,field_quality_stress,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,1729,1113196977,66,1.0,15,15,0,0.3333333333333333,0.33055555555555555,0.3333333333333333,1.8224651899638475,0.8153428086812231,0.18024293345151227,0.7172926664352417,0.759017288684845,0.04172462224960327,0.875,3.024691104888916,0.3055555555555555,0.0,0.4444444444444444,,,,,,,,,,719584,455,720039,38fa67c550db7a7e993321d098cb13c2805aef13bb31b4c797b554ac648c0359
outer,quality_pass,quality_pass,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,2718,1070572586,66,1.0,104,104,0,0.6971506754115451,0.6788885533071579,0.7211538461538461,1.0960326904506406,0.5010618083122618,0.27592269508329803,0.5302849411964417,1.2561618089675903,0.7258768677711487,0.5602143406867981,5.166559219360352,0.6971506754115451,0.24723370927318297,0.6272727272727272,,,,,,,,,,719584,455,720039,60ae602da8ef7bac3b827f4cd2bc755559f07fd734138be8ba211fbf675dd8c3
outer,quality_pass,field_quality_stress,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,2718,1070572586,66,1.0,15,15,0,0.5972222222222222,0.5277777777777778,0.5333333333333333,1.467376497647375,0.6862603246108753,0.22802268931799158,0.908144474029541,1.030564785003662,0.1224203109741211,1.148620843887329,4.273767471313477,0.5416666666666666,0.07407407407407407,0.5555555555555555,,,,,,,,,,719584,455,720039,60ae602da8ef7bac3b827f4cd2bc755559f07fd734138be8ba211fbf675dd8c3
outer,quality_pass,quality_pass,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,3141,1158317343,66,1.0,104,104,0,0.6774155795894927,0.6738874619615286,0.7115384615384616,1.1255263129467847,0.5153543983128699,0.2406772322675541,0.5864309072494507,1.2597465515136719,0.6733156442642212,0.5882423520088196,5.498086929321289,0.6706397467267033,0.20795739348370929,0.4089285714285714,,,,,,,,,,719584,455,720039,b36669649b5f80b94eea0af634c5280599313b3d3172b49dff1622537aa6e47f
outer,quality_pass,field_quality_stress,1,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy64__402183ef09a8,minimal_minmax,legacy,64,3141,1158317343,66,1.0,15,15,0,0.5416666666666666,0.43197278911564624,0.4666666666666667,1.5100590100160858,0.7110472025871412,0.19168126414174208,1.1370127201080322,1.187248706817627,0.05023598670959473,1.1628682613372803,5.154396057128906,0.5416666666666666,0.1111111111111111,0.5555555555555555,,,,,,,,,,719584,455,720039,b36669649b5f80b94eea0af634c5280599313b3d3172b49dff1622537aa6e47f
outer,quality_pass,quality_pass,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,1729,1083088188,66,1.0,104,104,0,0.7178015221493482,0.7071533221533223,0.7403846153846154,0.8814101018047045,0.41030208855733785,0.06347691223912746,0.5710142254829407,1.211294412612915,0.6402801871299744,0.5857085585594177,6.615550518035889,0.7178015221493482,0.2173872180451128,0.5826298701298701,,,,,,,,,,719584,455,720039,05d445f3642ba3051c67d376ee985466ca59956d3f498fb5c4898668c9161450
outer,quality_pass,field_quality_stress,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,1729,1083088188,66,1.0,15,15,0,0.23611111111111108,0.19444444444444442,0.26666666666666666,1.7754520366492916,0.881338511448183,0.3466963027191343,0.8953427076339722,0.964998185634613,0.06965547800064087,0.9201287031173706,6.065928936004639,0.29166666666666663,0.1574074074074074,0.3888888888888889,,,,,,,,,,719584,455,720039,05d445f3642ba3051c67d376ee985466ca59956d3f498fb5c4898668c9161450
outer,quality_pass,quality_pass,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,2718,1184753809,66,1.0,104,104,0,0.6891079934558196,0.6815967209445472,0.7211538461538461,0.8943663705747412,0.42209066448975247,0.05968289427486789,0.6431677341461182,1.2353448867797852,0.592177152633667,0.6554515957832336,7.35084342956543,0.6781189824668086,0.2843828320802005,0.5555194805194805,,,,,,,,,,719584,455,720039,6bddc9d24a64be8e756a993a39c77576a6993413ff77d2e44b8cd74aa3067926
outer,quality_pass,field_quality_stress,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,2718,1184753809,66,1.0,15,15,0,0.27777777777777773,0.23443223443223443,0.26666666666666666,2.101676839110587,0.9647289517212367,0.36788901644934635,0.903750479221344,1.0208942890167236,0.11714380979537964,0.8965938687324524,8.027708053588867,0.27777777777777773,0.037037037037037035,0.4444444444444444,,,,,,,,,,719584,455,720039,6bddc9d24a64be8e756a993a39c77576a6993413ff77d2e44b8cd74aa3067926
outer,quality_pass,quality_pass,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,3141,1954026570,66,1.0,104,104,0,0.70220118046205,0.7026118553950622,0.7403846153846154,0.9117268036501824,0.42652852686623804,0.1335186388096241,0.6319288611412048,1.1823145151138306,0.5503856539726257,0.6510455012321472,7.605384826660156,0.713190191451061,0.297640977443609,0.5587662337662338,,,,,,,,,,719584,455,720039,d86e161e461fb6844a729b739131e8a0da772eac728ef774d33300f1f13eb1a9
outer,quality_pass,field_quality_stress,1,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy64__9224445b83c7,minimal_minmax,legacy,64,3141,1954026570,66,1.0,15,15,0,0.3333333333333333,0.23809523809523808,0.3333333333333333,1.9076519571593518,0.8783329350436464,0.3997612422210039,0.8501368165016174,0.9927120208740234,0.142575204372406,0.8625586032867432,7.039607524871826,0.3333333333333333,0.1111111111111111,0.3888888888888889,,,,,,,,,,719584,455,720039,d86e161e461fb6844a729b739131e8a0da772eac728ef774d33300f1f13eb1a9
outer,quality_pass,quality_pass,1,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy64__d5177828b4ca,minimal_minmax,legacy,64,1729,496254553,66,1.0,104,104,0,0.6982329264937961,0.6923898431511588,0.7211538461538461,0.8934141085111454,0.410905247346073,0.14233923394791181,0.6362922191619873,1.215812087059021,0.5795198678970337,0.6466501355171204,7.588013648986816,0.6982329264937961,0.2930137844611529,0.6548701298701298,,,,,,,,,,719584,455,720039,a40fef3a4efc10380cfbafcbf923a9e9a3c064e6a4572d5b99567ccde9eea93f
outer,quality_pass,field_quality_stress,1,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy64__d5177828b4ca,minimal_minmax,legacy,64,1729,496254553,66,1.0,15,15,0,0.3888888888888889,0.35202020202020196,0.4666666666666667,1.6260006699461627,0.7593870329001617,0.24071098359791981,0.890162467956543,1.0557842254638672,0.16562175750732422,0.8379525542259216,6.577147960662842,0.4305555555555556,0.07407407407407407,0.5555555555555555,,,,,,,,,,719584,455,720039,a40fef3a4efc10380cfbafcbf923a9e9a3c064e6a4572d5b99567ccde9eea93f
