variant,evaluation_subset,metric,independent_unit,mean,sd,ci95_half_width,n_independent_units
cross_entropy_only,field_quality_stress,macro_f1,outer master-group fold after averaging seeds,0.3408242588192463,0.06923780510649549,0.08597008991538418,5
cross_entropy_only,field_quality_stress,accuracy,outer master-group fold after averaging seeds,0.37757575757575756,0.06882191121821735,0.08545368944723623,5
cross_entropy_only,field_quality_stress,negative_log_likelihood,outer master-group fold after averaging seeds,1.8962348645380565,0.14770034824698197,0.18339420494043596,5
cross_entropy_only,field_quality_stress,expected_calibration_error_10,outer master-group fold after averaging seeds,0.2904032131283168,0.09316102490903584,0.1156746906653139,5
cross_entropy_only,field_quality_stress,different_minus_same_margin,outer master-group fold after averaging seeds,0.11749087572097774,0.08173444826064746,0.10148672181829421,5
cross_entropy_only,field_quality_stress,embedding_effective_rank,outer master-group fold after averaging seeds,6.849335130055747,0.5514767069592934,0.6847487728793218,5
cross_entropy_only,field_quality_stress,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.42468253968253966,0.08974634266457845,0.11143480265706554,5
cross_entropy_only,field_quality_stress,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.25631220631220625,0.047575253167352886,0.059072479063331684,5
cross_entropy_only,field_quality_stress,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.4814417989417989,0.06516728075804219,0.08091586637809789,5
cross_entropy_only,quality_pass,balanced_accuracy,outer master-group fold after averaging seeds,0.7250273896432772,0.04921041011846945,0.061102794580945745,5
cross_entropy_only,quality_pass,macro_f1,outer master-group fold after averaging seeds,0.7086004139890879,0.04629898658630009,0.057487784797527815,5
cross_entropy_only,quality_pass,accuracy,outer master-group fold after averaging seeds,0.7470222724977807,0.028872697066950864,0.0358501884790763,5
cross_entropy_only,quality_pass,negative_log_likelihood,outer master-group fold after averaging seeds,0.819541625573201,0.07243880166710728,0.08994465210306993,5
cross_entropy_only,quality_pass,expected_calibration_error_10,outer master-group fold after averaging seeds,0.10725813535003437,0.0250972451047936,0.031162345700717867,5
cross_entropy_only,quality_pass,different_minus_same_margin,outer master-group fold after averaging seeds,0.5596999208132425,0.0691596633611132,0.0858730641233862,5
cross_entropy_only,quality_pass,embedding_effective_rank,outer master-group fold after averaging seeds,8.281949106852213,0.7230218545161928,0.8977502066672762,5
cross_entropy_only,quality_pass,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7250900831458204,0.05414773674059369,0.06723329529501042,5
cross_entropy_only,quality_pass,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.3000237062272666,0.03331131553615775,0.0413614612340528,5
cross_entropy_only,quality_pass,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.6675010828492407,0.03981060396504607,0.04943139369014573,5
cross_entropy_only,strict_core,balanced_accuracy,outer master-group fold after averaging seeds,0.6982269335280124,0.05711213059759633,0.07091407642374699,5
cross_entropy_only,strict_core,macro_f1,outer master-group fold after averaging seeds,0.685050774415652,0.06265041972922761,0.07779077065013673,5
cross_entropy_only,strict_core,accuracy,outer master-group fold after averaging seeds,0.7123286606236146,0.05143755388709972,0.06386815881727781,5
cross_entropy_only,strict_core,negative_log_likelihood,outer master-group fold after averaging seeds,0.9042791884861513,0.10934400944679762,0.1357685199493409,5
cross_entropy_only,strict_core,expected_calibration_error_10,outer master-group fold after averaging seeds,0.11685551880004826,0.021413429248933236,0.02658828417648387,5
cross_entropy_only,strict_core,different_minus_same_margin,outer master-group fold after averaging seeds,0.5041921496391296,0.06214390056277901,0.07716184403675734,5
cross_entropy_only,strict_core,embedding_effective_rank,outer master-group fold after averaging seeds,8.9519500096639,0.7127680698526658,0.8850184514052409,5
cross_entropy_only,strict_core,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7018441435249215,0.05591060538335528,0.06942218582228982,5
cross_entropy_only,strict_core,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.3275354857324167,0.031275766951447306,0.038833993839823215,5
cross_entropy_only,strict_core,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.6410562219723275,0.05022658971351495,0.062364548199823025,5
full_domain_aware,field_quality_stress,balanced_accuracy,outer master-group fold after averaging seeds,0.43,0.07787306772973955,0.09669218462970092,5
full_domain_aware,field_quality_stress,macro_f1,outer master-group fold after averaging seeds,0.36666444692355055,0.05950637761007186,0.07388692674194478,5
full_domain_aware,field_quality_stress,accuracy,outer master-group fold after averaging seeds,0.38547581073896864,0.04148581219779732,0.05151143944224751,5
full_domain_aware,field_quality_stress,negative_log_likelihood,outer master-group fold after averaging seeds,2.0007113430301366,0.1424332310582196,0.17685421515282948,5
full_domain_aware,field_quality_stress,expected_calibration_error_10,outer master-group fold after averaging seeds,0.38256316041070615,0.055497243437641876,0.06890892917607003,5
full_domain_aware,field_quality_stress,different_minus_same_margin,outer master-group fold after averaging seeds,0.09921973148981728,0.0756323692890458,0.0939099900450602,5
full_domain_aware,field_quality_stress,embedding_effective_rank,outer master-group fold after averaging seeds,6.497429052988688,0.5210467492850531,0.6469649899683533,5
full_domain_aware,field_quality_stress,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.4477777777777778,0.0961930099753012,0.11943939736518704,5
full_domain_aware,field_quality_stress,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.2031863198529865,0.08210127068664112,0.10194219201838431,5
full_domain_aware,field_quality_stress,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.5252613435946769,0.07490251211756623,0.09300375267140316,5
full_domain_aware,quality_pass,balanced_accuracy,outer master-group fold after averaging seeds,0.7306640034018261,0.04688523270468443,0.05821570549681235,5
full_domain_aware,quality_pass,macro_f1,outer master-group fold after averaging seeds,0.7116818982461239,0.043001143300630616,0.05339297151799402,5
full_domain_aware,quality_pass,accuracy,outer master-group fold after averaging seeds,0.7443666143237577,0.026005373127450257,0.03228993557221061,5
full_domain_aware,quality_pass,negative_log_likelihood,outer master-group fold after averaging seeds,0.8475940028919136,0.08095858045797863,0.10052335470035487,5
full_domain_aware,quality_pass,expected_calibration_error_10,outer master-group fold after averaging seeds,0.11082172229924636,0.02693379092245751,0.033442718523562835,5
full_domain_aware,quality_pass,different_minus_same_margin,outer master-group fold after averaging seeds,0.5853920062383017,0.05188278449218126,0.06442098563050604,5
full_domain_aware,quality_pass,embedding_effective_rank,outer master-group fold after averaging seeds,7.150511932373047,0.3524033350965552,0.4375665340363296,5
full_domain_aware,quality_pass,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7372462795337917,0.05010238787258868,0.06221033124543425,5
full_domain_aware,quality_pass,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.2872714334169442,0.04577839536883503,0.05684138542502038,5
full_domain_aware,quality_pass,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.5984085068357525,0.07314659620664109,0.09082349510093425,5
full_domain_aware,strict_core,balanced_accuracy,outer master-group fold after averaging seeds,0.7013728936664536,0.04832570376443056,0.060004286552153535,5
full_domain_aware,strict_core,macro_f1,outer master-group fold after averaging seeds,0.6930672777730499,0.054901592266769376,0.06816933056170972,5
full_domain_aware,strict_core,accuracy,outer master-group fold after averaging seeds,0.7198682542837175,0.04809577193226658,0.0597187884741145,5
full_domain_aware,strict_core,negative_log_likelihood,outer master-group fold after averaging seeds,0.9313378703386425,0.11840201268794662,0.1470155164694886,5
full_domain_aware,strict_core,expected_calibration_error_10,outer master-group fold after averaging seeds,0.11485840599597283,0.022714854892627628,0.028204217544598353,5
full_domain_aware,strict_core,different_minus_same_margin,outer master-group fold after averaging seeds,0.5426929791768392,0.0526597878598869,0.0653857627386692,5
full_domain_aware,strict_core,embedding_effective_rank,outer master-group fold after averaging seeds,7.220026588439941,0.5930892024414982,0.7364175103949923,5
full_domain_aware,strict_core,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7018290891000927,0.048483670312821546,0.060200427928211134,5
full_domain_aware,strict_core,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.30938727643260555,0.04055175071209197,0.05035164892333846,5
full_domain_aware,strict_core,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.5734934781995206,0.06071041227305306,0.07538193323555793,5
no_domain_balanced_batches,field_quality_stress,balanced_accuracy,outer master-group fold after averaging seeds,0.43436507936507934,0.1044769000810308,0.12972520547454788,5
no_domain_balanced_batches,field_quality_stress,macro_f1,outer master-group fold after averaging seeds,0.3469480003863757,0.09238435895874218,0.11471033251620356,5
no_domain_balanced_batches,field_quality_stress,accuracy,outer master-group fold after averaging seeds,0.3903621005375391,0.05275929242379224,0.06550931397332743,5
no_domain_balanced_batches,field_quality_stress,negative_log_likelihood,outer master-group fold after averaging seeds,1.73967845114831,0.03813223227521098,0.047347419987273084,5
no_domain_balanced_batches,field_quality_stress,expected_calibration_error_10,outer master-group fold after averaging seeds,0.24329816728078915,0.08410073835714482,0.1044248590404211,5
no_domain_balanced_batches,field_quality_stress,different_minus_same_margin,outer master-group fold after averaging seeds,0.1220225890477498,0.04675425846384242,0.05805307949726676,5
no_domain_balanced_batches,field_quality_stress,embedding_effective_rank,outer master-group fold after averaging seeds,5.992620690663656,0.5139496016005952,0.6381527171986267,5
no_domain_balanced_batches,field_quality_stress,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.4589682539682539,0.08776095673316793,0.10896962042349284,5
no_domain_balanced_batches,field_quality_stress,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.2436757070090403,0.08365574348097125,0.10387232492329125,5
no_domain_balanced_batches,field_quality_stress,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.48995991662658334,0.051948851088698386,0.06450301814488521,5
no_domain_balanced_batches,quality_pass,balanced_accuracy,outer master-group fold after averaging seeds,0.7207319349375576,0.07168630065568153,0.08901029868857065,5
no_domain_balanced_batches,quality_pass,macro_f1,outer master-group fold after averaging seeds,0.7041808232667598,0.06697716982907166,0.08316314047833764,5
no_domain_balanced_batches,quality_pass,accuracy,outer master-group fold after averaging seeds,0.740139491264135,0.04817565555536602,0.05981797709296315,5
no_domain_balanced_batches,quality_pass,negative_log_likelihood,outer master-group fold after averaging seeds,0.8541403142291166,0.10204991231335181,0.12671170213933994,5
no_domain_balanced_batches,quality_pass,expected_calibration_error_10,outer master-group fold after averaging seeds,0.1236377824372454,0.03168139689512426,0.039337649937480304,5
no_domain_balanced_batches,quality_pass,different_minus_same_margin,outer master-group fold after averaging seeds,0.5944546858469646,0.05780560403302827,0.07177513742223351,5
no_domain_balanced_batches,quality_pass,embedding_effective_rank,outer master-group fold after averaging seeds,6.678654321034749,0.5172644999510941,0.6422687071381462,5
no_domain_balanced_batches,quality_pass,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7305998221264648,0.058201058102501035,0.07226615850324102,5
no_domain_balanced_batches,quality_pass,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.3050575249770296,0.03879071814655149,0.048165038187042424,5
no_domain_balanced_batches,quality_pass,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.6039594129765412,0.04363796774733485,0.0541836935066427,5
no_domain_balanced_batches,strict_core,balanced_accuracy,outer master-group fold after averaging seeds,0.7114186999723122,0.04428183275195622,0.054983157502584354,5
no_domain_balanced_batches,strict_core,macro_f1,outer master-group fold after averaging seeds,0.7008707192013709,0.049329083392015506,0.061250146912256866,5
no_domain_balanced_batches,strict_core,accuracy,outer master-group fold after averaging seeds,0.7272974790753712,0.043127252768501975,0.05354955710408252,5
no_domain_balanced_batches,strict_core,negative_log_likelihood,outer master-group fold after averaging seeds,0.8921518425590802,0.08349483260629727,0.10367252768328908,5
no_domain_balanced_batches,strict_core,expected_calibration_error_10,outer master-group fold after averaging seeds,0.11930913484876955,0.028157430401452126,0.03496206761141127,5
no_domain_balanced_batches,strict_core,different_minus_same_margin,outer master-group fold after averaging seeds,0.5462358713150024,0.06565686788559608,0.08152376908836555,5
no_domain_balanced_batches,strict_core,embedding_effective_rank,outer master-group fold after averaging seeds,7.0875014940897625,0.9129202564434805,1.1335402156568177,5
no_domain_balanced_batches,strict_core,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7202821833343246,0.04973591170803285,0.06175529098570547,5
no_domain_balanced_batches,strict_core,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.2984556489125408,0.03970098007876155,0.049295277657203054,5
no_domain_balanced_batches,strict_core,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.5738840364311584,0.07052063910040825,0.0875629387012976,5
ordinary_negative_ablation,field_quality_stress,balanced_accuracy,outer master-group fold after averaging seeds,0.4525396825396825,0.09542829882523984,0.11848988306113085,5
ordinary_negative_ablation,field_quality_stress,macro_f1,outer master-group fold after averaging seeds,0.3935640461830937,0.06228115727931885,0.07733227076019651,5
ordinary_negative_ablation,field_quality_stress,accuracy,outer master-group fold after averaging seeds,0.42433693661763827,0.036959586295913956,0.04589138769214157,5
ordinary_negative_ablation,field_quality_stress,negative_log_likelihood,outer master-group fold after averaging seeds,1.673528533437495,0.09385585249383924,0.11653743306232314,5
ordinary_negative_ablation,field_quality_stress,expected_calibration_error_10,outer master-group fold after averaging seeds,0.2509573903253274,0.05127551841937131,0.06366696521056733,5
ordinary_negative_ablation,field_quality_stress,different_minus_same_margin,outer master-group fold after averaging seeds,0.12822920083999628,0.057950498234239124,0.07195504733542553,5
ordinary_negative_ablation,field_quality_stress,embedding_effective_rank,outer master-group fold after averaging seeds,6.313165283203125,0.7053018712357666,0.8757479413791983,5
ordinary_negative_ablation,field_quality_stress,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.4586243386243386,0.09154019272377481,0.11366216169374534,5
ordinary_negative_ablation,field_quality_stress,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.21228808228808224,0.08400965473135419,0.10431176378145102,5
ordinary_negative_ablation,field_quality_stress,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.526024531024531,0.10911164251216887,0.13547999829223942,5
ordinary_negative_ablation,quality_pass,balanced_accuracy,outer master-group fold after averaging seeds,0.7306875188666624,0.054288092843337604,0.06740757041471572,5
ordinary_negative_ablation,quality_pass,macro_f1,outer master-group fold after averaging seeds,0.7127235548429967,0.04574198703803493,0.0567961785114312,5
ordinary_negative_ablation,quality_pass,accuracy,outer master-group fold after averaging seeds,0.75099226354266,0.028227793649995826,0.03504943512392464,5
ordinary_negative_ablation,quality_pass,negative_log_likelihood,outer master-group fold after averaging seeds,0.8418787311884064,0.07151771218996442,0.08880096846017731,5
ordinary_negative_ablation,quality_pass,expected_calibration_error_10,outer master-group fold after averaging seeds,0.12746130089376095,0.035308879711265215,0.04384176475438533,5
ordinary_negative_ablation,quality_pass,different_minus_same_margin,outer master-group fold after averaging seeds,0.6000912467638652,0.05294370084500808,0.06573828727091674,5
ordinary_negative_ablation,quality_pass,embedding_effective_rank,outer master-group fold after averaging seeds,7.048771731058757,0.5563101358027608,0.690750267462135,5
ordinary_negative_ablation,quality_pass,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7325678254282374,0.0514374617344469,0.06386804439464647,5
ordinary_negative_ablation,quality_pass,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.27959971710436105,0.033047760929344916,0.04103421496721255,5
ordinary_negative_ablation,quality_pass,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.6002908113916504,0.053228722748385096,0.06609218870703949,5
ordinary_negative_ablation,strict_core,balanced_accuracy,outer master-group fold after averaging seeds,0.7099666968158305,0.05733937462259265,0.07119623714839184,5
ordinary_negative_ablation,strict_core,macro_f1,outer master-group fold after averaging seeds,0.7016968529254142,0.06339118692146058,0.0787105546037829,5
ordinary_negative_ablation,strict_core,accuracy,outer master-group fold after averaging seeds,0.7280748708618325,0.05745932931795328,0.07134518057503664,5
ordinary_negative_ablation,strict_core,negative_log_likelihood,outer master-group fold after averaging seeds,0.8968126008930412,0.0910050739831885,0.11299772401879517,5
ordinary_negative_ablation,strict_core,expected_calibration_error_10,outer master-group fold after averaging seeds,0.11701250969627752,0.005562250302106663,0.006906445949123854,5
ordinary_negative_ablation,strict_core,different_minus_same_margin,outer master-group fold after averaging seeds,0.555379609266917,0.06489813346345791,0.08058167587219864,5
ordinary_negative_ablation,strict_core,embedding_effective_rank,outer master-group fold after averaging seeds,7.075481764475505,0.6375283617229419,0.7915960145852036,5
ordinary_negative_ablation,strict_core,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7162886081264637,0.05594371053716139,0.06946329129992587,5
ordinary_negative_ablation,strict_core,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.2998559528370405,0.026673571479008583,0.03311961340899969,5
ordinary_negative_ablation,strict_core,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.5905891189319721,0.07837987751113595,0.09732147208919836,5
random_positive_ablation,field_quality_stress,balanced_accuracy,outer master-group fold after averaging seeds,0.41420634920634913,0.11605714876208871,0.14410398335206412,5
random_positive_ablation,field_quality_stress,macro_f1,outer master-group fold after averaging seeds,0.3584580003023169,0.07404448502400704,0.09193837131984732,5
random_positive_ablation,field_quality_stress,accuracy,outer master-group fold after averaging seeds,0.40541674050445975,0.068334819903257,0.08484888569761224,5
random_positive_ablation,field_quality_stress,negative_log_likelihood,outer master-group fold after averaging seeds,1.7077036113421165,0.1606608029151955,0.1994867349023086,5
random_positive_ablation,field_quality_stress,expected_calibration_error_10,outer master-group fold after averaging seeds,0.25922485518450916,0.08950740705712426,0.11113812491540072,5
random_positive_ablation,field_quality_stress,different_minus_same_margin,outer master-group fold after averaging seeds,0.11262982288996377,0.05318027599944074,0.06603203412304527,5
random_positive_ablation,field_quality_stress,embedding_effective_rank,outer master-group fold after averaging seeds,6.019180266062419,0.5370835286200177,0.6668772815157169,5
random_positive_ablation,field_quality_stress,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.40616402116402117,0.13015586013311017,0.16160984568252748,5
random_positive_ablation,field_quality_stress,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.23928540595207254,0.08842646320469404,0.10979595584975843,5
random_positive_ablation,field_quality_stress,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.540276174442841,0.04270613440880154,0.053026669597859864,5
random_positive_ablation,quality_pass,balanced_accuracy,outer master-group fold after averaging seeds,0.7174992968904378,0.05809378664800722,0.07213296340016108,5
random_positive_ablation,quality_pass,macro_f1,outer master-group fold after averaging seeds,0.7021071383779122,0.05247466180706741,0.06515589838375369,5
random_positive_ablation,quality_pass,accuracy,outer master-group fold after averaging seeds,0.7389910179660619,0.033864412282014825,0.042048221550907185,5
random_positive_ablation,quality_pass,negative_log_likelihood,outer master-group fold after averaging seeds,0.8770952529056105,0.06777696104014469,0.0841562124312068,5
random_positive_ablation,quality_pass,expected_calibration_error_10,outer master-group fold after averaging seeds,0.13356535518297985,0.017381224155568486,0.02158164027867901,5
random_positive_ablation,quality_pass,different_minus_same_margin,outer master-group fold after averaging seeds,0.5896128455797831,0.061185189599728726,0.07597144714925454,5
random_positive_ablation,quality_pass,embedding_effective_rank,outer master-group fold after averaging seeds,6.678739070892334,0.42737575339238587,0.5306570866925358,5
random_positive_ablation,quality_pass,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.7225846658577944,0.060764187323128147,0.07544870377923776,5
random_positive_ablation,quality_pass,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.29397018415594267,0.034987171745859115,0.0434423115558052,5
random_positive_ablation,quality_pass,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.618708886365656,0.08179122474053123,0.10155721912931064,5
random_positive_ablation,strict_core,balanced_accuracy,outer master-group fold after averaging seeds,0.7046677441733016,0.06011293871904108,0.0746400718336624,5
random_positive_ablation,strict_core,macro_f1,outer master-group fold after averaging seeds,0.6971080482648168,0.06363049217864042,0.079007691326204,5
random_positive_ablation,strict_core,accuracy,outer master-group fold after averaging seeds,0.7202310792490254,0.057698933893504105,0.07164268895030299,5
random_positive_ablation,strict_core,negative_log_likelihood,outer master-group fold after averaging seeds,0.9112277643295711,0.1160927047958217,0.14414813199906926,5
random_positive_ablation,strict_core,expected_calibration_error_10,outer master-group fold after averaging seeds,0.10798389454120842,0.014396707990239113,0.017875874004132375,5
random_positive_ablation,strict_core,different_minus_same_margin,outer master-group fold after averaging seeds,0.5299341956774393,0.07231504412095151,0.08979098681350225,5
random_positive_ablation,strict_core,embedding_effective_rank,outer master-group fold after averaging seeds,7.4542763074239105,0.5944142345637806,0.7380627550776939,5
random_positive_ablation,strict_core,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.6992783762373498,0.05831475972739332,0.07240733771740704,5
random_positive_ablation,strict_core,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.29786144532917314,0.018572090830115278,0.023060296555124402,5
random_positive_ablation,strict_core,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.59234374755534,0.030589061489012765,0.03798133638974837,5
supervised_contrastive_only,field_quality_stress,balanced_accuracy,outer master-group fold after averaging seeds,0.4212433862433862,0.0871360664335623,0.10819371663564577,5
supervised_contrastive_only,field_quality_stress,macro_f1,outer master-group fold after averaging seeds,0.3469992705706991,0.0570366443384246,0.07082034785337436,5
supervised_contrastive_only,field_quality_stress,accuracy,outer master-group fold after averaging seeds,0.39281587807903595,0.03576570274372323,0.04440898546733873,5
supervised_contrastive_only,field_quality_stress,negative_log_likelihood,outer master-group fold after averaging seeds,1.6695802788050873,0.07112215806803292,0.08830982314763385,5
supervised_contrastive_only,field_quality_stress,expected_calibration_error_10,outer master-group fold after averaging seeds,0.13911701794206774,0.045082774680594045,0.05597765826002583,5
supervised_contrastive_only,field_quality_stress,different_minus_same_margin,outer master-group fold after averaging seeds,0.11061770518620806,0.0709117694717017,0.08804859120193677,5
supervised_contrastive_only,field_quality_stress,embedding_effective_rank,outer master-group fold after averaging seeds,4.0519615809122715,0.26647051711924435,0.33086684768970553,5
supervised_contrastive_only,field_quality_stress,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.41608465608465606,0.06676302140711468,0.08289724009252152,5
supervised_contrastive_only,field_quality_stress,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.2027865961199294,0.10696292073820592,0.13281200782335306,5
supervised_contrastive_only,field_quality_stress,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.5115985249318582,0.06110256411300544,0.07586885405705618,5
supervised_contrastive_only,quality_pass,balanced_accuracy,outer master-group fold after averaging seeds,0.6920939281016104,0.05982731982761695,0.0742854291389742,5
supervised_contrastive_only,quality_pass,macro_f1,outer master-group fold after averaging seeds,0.6731689038891074,0.0535802429211038,0.06652865865014666,5
supervised_contrastive_only,quality_pass,accuracy,outer master-group fold after averaging seeds,0.7185899111688461,0.03725567144629267,0.04625902596376956,5
