epoch,train_loss
1,0.07813831846296536
2,0.05498989954402175
3,0.04444337648807196
4,0.03885365417423631
5,0.037113115993104406
6,0.034339851577950935
7,0.03086638799573802
8,0.02708932547535323
9,0.023507371576275
10,0.019974356069217755
11,0.017536686426853833
12,0.015843065765996773
13,0.014624773041356969
14,0.013808828310938827
15,0.013230845787982901
16,0.012801147859842214
17,0.012416914400137678
18,0.012285542705799709
19,0.012045978733538827
20,0.01187345566314484
21,0.01173602590408129
22,0.011557022761946489
23,0.011438710532516619
24,0.01142552725672093
25,0.01126004921720375
26,0.011143307535582956
27,0.011016276932246825
28,0.010922728574005612
29,0.010872468273725188
30,0.010930264195749528
31,0.01075618534902983
32,0.010594056376928016
33,0.010739544921314917
34,0.010711629564563433
35,0.010510609190486655
36,0.010507250680167715
37,0.010478853589937658
38,0.010363200003524873
39,0.010375163730092441
40,0.010373250412349962
41,0.010316543725126654
42,0.01039157435297966
43,0.010281162450427999
44,0.01037686281613534
45,0.010301996352551858
46,0.010208834866494066
47,0.010352960276861483
48,0.010052756186307483
49,0.010297894018077397
50,0.009948182882513175
51,0.00996039807010552
52,0.01011357787713597
53,0.010079479552333868
54,0.009924911316248435
55,0.010082073132448558
56,0.009945031015776129
57,0.009983830743386775
58,0.009869780646880719
59,0.009680487891415504
60,0.009619132898559299
61,0.009738614676590962
62,0.009768997433001985
63,0.009879549654821554
64,0.009811844798551581
65,0.009755224559283206
66,0.009867801731806012
67,0.01000124624368385
68,0.009881222035091387
69,0.009715685259377906
70,0.009722798363254542
71,0.009594148142805582
72,0.00964227980513613
73,0.009702232399098733
74,0.009779410142027125
75,0.009658575753528105
76,0.00973342008935877
77,0.009917697012581654
78,0.009947896451701093
79,0.009654097742389274
80,0.009458117823623404
81,0.0096670243307508
82,0.009745515006661164
83,0.009411349967279263
84,0.009553031999822156
85,0.009575816225024718
86,0.009511491841781995
87,0.0094903356745399
88,0.009645037757790792
89,0.00967029112740911
90,0.00968587906237393
91,0.009588292312615782
92,0.009665453085432199
93,0.009619412090990865
94,0.009749892152028497
95,0.009430083025734132
96,0.009566610804778615
