#wnum,raman
275,399.14
276,399.502
277,377.932
278,356.527
279,336.03
280,315.64
281,295.242
282,274.774
283,254.431
284,232.573
285,210.691
286,195.872
287,188.911
288,182.312
289,176.384
290,170.555
291,164.101
292,157.573
293,149.982
294,132.905
295,119.593
296,107.562
297,96.6603
298,86.973
299,82.8334
300,79.0934
301,76.647
302,74.1097
303,71.5781
304,68.9647
305,66.399
306,58.5063
307,50.7675
308,51.1134
309,52.175
310,55.6675
311,56.5742
312,56.9144
313,48.7187
314,35.3853
315,24.8627
316,23.5758
317,22.4601
318,18.2875
319,13.2503
320,13.5759
321,20.3489
322,23.0072
323,23.3263
324,17.8708
325,18.1853
326,20.3582
327,20.6677
328,19.0927
329,16.4203
330,16.7219
331,21.5855
332,21.8815
333,16.3667
334,9.70309
335,9.99022
336,13.7851
337,14.066
338,12.4764
339,9.63219
340,5.26147
341,3.25186
342,3.51588
343,12.0825
344,17.1779
345,17.431
346,15.9141
347,12.8977
348,8.62936
349,3.94807
350,-0.417925
351,-2.69335
352,-2.46815
353,0.987575
354,6.47267
355,13.8898
356,20.5882
357,20.7921
358,20.8171
359,21.0103
360,20.9516
361,18.3733
362,7.10917
363,-1.10026
364,-0.926686
365,5.55819
366,5.723
367,-0.963269
368,-1.49581
369,-1.3441
370,5.5339
371,5.677
372,6.66852
373,6.8032
374,20.2383
375,33.7817
376,33.904
377,28.6717
378,24.0615
379,20.5211
380,20.6276
381,23.944
382,29.2939
383,29.389
384,22.8737
385,17.3156
386,15.3517
387,13.2439
388,12.3335
389,12.0825
390,12.1522
391,12.4581
392,12.521
393,8.65801
394,4.27691
395,2.15003
396,1.55935
397,1.07608
398,0.860057
399,0.900157
400,3.9724
401,8.11691
402,11.7114
403,14.1556
404,14.1805
405,12.77
406,10.9254
407,10.9417
408,14.793
409,19.3999
410,26.7982
411,26.8036
412,23.7807
413,11.2022
414,11.1998
415,24.3185
416,27.7772
417,27.7673
418,21.258
419,19.0453
420,18.604
421,18.3226
422,17.6934
423,16.9845
424,15.2201
425,15.1919
426,17.161
427,24.9939
428,31.572
429,32.5565
430,33.7217
431,35.0216
432,35.6591
433,35.8378
434,36.7407
435,38.1781
436,40.7865
437,40.7348
438,35.1722
439,22.8862
440,22.8293
441,25.2464
442,33.8166
443,41.1454
444,46.2643
445,46.1994
446,38.1956
447,31.6986
448,30.4513
449,30.3805
450,36.4761
451,43.5543
452,43.4794
453,31.4109
454,26.6492
455,26.5704
456,31.8596
457,37.1204
458,41.9942
459,41.9105
460,37.9314
461,37.8454
462,38.4888
463,41.304
464,41.2147
465,32.3527
466,29.3138
467,29.2214
468,32.2516
469,32.7344
470,32.6392
471,28.9184
472,22.1632
473,16.4408
474,15.896
475,15.7963
476,15.7843
477,16.4376
478,17.8859
479,20.2379
480,22.3133
481,23.9944
482,23.8893
483,18.0719
484,7.54001
485,7.43275
486,9.47802
487,9.36945
488,5.17738
489,-0.545689
490,-0.656105
491,10.2136
492,11.7884
493,11.6764
494,8.78713
495,8.67411
496,10.6282
497,12.5528
498,14.2382
499,16.4853
500,20.667
501,20.5518
502,18.5562
503,11.598
504,11.482
505,18.6305
506,18.5141
507,15.6834
508,9.98178
509,9.86505
510,11.9317
511,17.265
512,25.1691
513,25.0523
514,23.8015
515,23.546
516,23.4293
517,29.9821
518,29.8656
519,22.0965
520,21.9804
521,23.6094
522,24.8599
523,24.7444
524,17.385
525,17.2701
526,21.3229
527,21.2087
528,19.2348
529,14.9002
