#wnum,raman
275,1781.97
276,1784.28
277,1662.4
278,1523.03
279,1397.82
280,1272.5
281,1168.11
282,1093.6
283,1026.79
284,967.146
285,909.307
286,847.763
287,781.922
288,716.134
289,664.075
290,610.932
291,561.971
292,515.945
293,470.732
294,422.813
295,392.187
296,370.225
297,353.615
298,337.578
299,322.804
300,307.401
301,285.274
302,258.69
303,230.03
304,203.08
305,177.686
306,179.702
307,181.682
308,175.234
309,161.062
310,147.198
311,135.554
312,124.718
313,110.598
314,95.6648
315,83.8734
316,76.7134
317,69.4714
318,65.1631
319,62.1314
320,60.8861
321,60.9004
322,61.0536
323,54.1216
324,50.5382
325,52.6567
326,66.121
327,68.2198
328,50.5373
329,26.8279
330,19.9595
331,18.734
332,17.0261
333,14.6837
334,15.7065
335,17.7162
336,21.2757
337,23.2606
338,17.8881
339,12.3269
340,5.94641
341,-0.802281
342,-1.73236
343,0.171802
344,2.06164
345,3.09702
346,4.95751
347,12.7457
348,23.1043
349,24.9191
350,18.2109
351,19.9939
352,22.0271
353,31.4
354,33.1337
355,17.7862
356,11.9843
357,13.6667
358,22.6876
359,24.3346
360,21.8276
361,23.4381
362,27.0322
363,28.6054
364,12.5556
365,-10.5946
366,-9.07912
367,1.15603
368,13.4766
369,14.9331
370,15.1543
371,16.5713
372,19.8934
373,27.059
374,43.5473
375,44.8847
376,44.5564
377,25.0788
378,26.3562
379,40.8673
380,42.1044
381,18.7246
382,-11.7983
383,-10.622
384,15.5808
385,35.6758
386,41.1977
387,46.8661
388,50.3569
389,51.4146
390,49.9065
391,37.6927
392,38.6935
393,39.7424
394,52.2652
395,55.4457
396,56.3731
397,53.7279
398,43.7088
399,44.583
400,53.9197
401,76.3338
402,78.1254
403,78.9311
404,79.72
405,98.9362
406,118.075
407,118.815
408,105.848
409,94.0118
410,84.6684
411,76.0395
412,74.4745
413,72.8189
414,68.9569
415,63.1746
416,63.776
417,66.4184
418,72.6398
419,82.7946
420,94.9025
421,95.4326
422,88.812
423,82.7109
424,83.2002
425,87.3493
426,92.9224
427,99.2673
428,99.7041
429,91.5351
430,86.9323
431,87.3314
432,96.9874
433,97.3621
434,93.9643
435,94.3151
436,96.6126
437,99.1416
438,99.4577
439,92.8042
440,93.0979
441,103.04
442,103.312
443,101.01
444,89.7458
445,89.9857
446,99.4797
447,99.6991
448,95.5816
449,86.6083
450,82.526
451,82.7059
452,85.4338
453,98.4141
454,110.082
455,115.068
456,119.24
457,120.747
458,120.863
459,114.889
460,97.569
461,94.4038
462,94.4853
463,102.759
464,102.824
465,94.0173
466,94.0665
467,111.396
468,111.43
469,107.63
470,84.8313
471,82.2501
472,82.2543
473,88.2007
474,100.168
475,111.69
476,111.667
477,111.503
478,111.466
479,115.621
480,115.571
481,99.9399
482,85.1374
483,75.58
484,67.42
485,67.3393
486,77.6535
487,77.5613
488,73.0505
489,66.1462
490,66.0372
491,74.0367
492,73.9171
493,63.5189
494,59.5081
495,59.3731
496,65.1496
497,68.7533
498,70.2473
499,70.0929
500,60.9169
501,60.7535
502,71.7789
503,85.3889
504,85.2123
505,67.3318
506,67.1469
507,72.8011
508,84.604
509,84.4072
510,83.779
511,75.5019
512,62.7903
513,53.5687
514,52.2446
515,52.0259
516,55.6617
517,60.6684
518,74.0875
519,91.9277
520,92.1981
521,91.9601
522,84.8262
523,58.1541
524,29.2691
525,29.0197
526,36.2488
527,45.047
528,47.4236
529,49.723
530,58.6081
531,61.8301
532,61.5632
533,44.5993
534,44.3279
535,67.1207
536,90.1623
537,89.8846
538,82.7427
539,74.6089
540,65.3637
541,57.6796
542,55.3259
543,53.7278
544,53.4376
545,53.6606
546,53.3674
547,51.0649
548,46.4187
549,36.9902
550,27.8131
551,26.4042
552,26.103
553,31.3472
554,41.9467
555,52.1075
556,61.4398
557,61.7857
558,61.4783
559,54.0386
560,53.7295
561,60.8176
562,66.4384
563,69.6886
564,73.3096
565,78.8402
566,79.199
567,78.8856
568,69.3154
569,62.1353
570,58.0623
571,57.7473
572,72.537
573,79.9072
574,79.5914
575,63.3312
576,53.956
577,53.3015
578,52.9851
579,65.14
580,64.8236
581,61.1266
582,41.1483
583,32.855
584,32.5389
585,32.9535
586,36.0882
587,39.5031
588,41.6795
589,43.5923
590,53.0197
591,67.6979
592,67.3839
593,58.7159
594,56.819
595,56.5062
596,70.3706
597,75.3545
598,75.0431
599,73.9022
600,63.2653
601,58.0314
602,57.7223
603,57.4139
604,50.116
605,33.8426
606,30.4789
607,30.1732
608,33.3912
609,40.1435
610,47.6588
611,47.988
612,47.6862
613,40.7344
614,33.0941
615,32.7948
616,71.26
617,110.086
618,113.059
619,114.96
620,117.516
621,117.874
622,117.581
623,101.144
624,84.4211
625,77.0813
626,70.0438
627,64.8545
628,60.1427
629,57.8744
630,57.2797
631,53.2098
632,37.2585
633,26.5689
634,26.2877
635,32.6246
636,32.7451
637,32.4669
638,31.8126
639,31.3096
640,29.1239
641,16.0361
642,15.3471
643,15.0748
644,32.5901
645,37.1514
646,36.8821
647,34.6627
648,31.8096
649,31.5432
650,50.0833
651,59.6615
652,59.3981
653,29.4409
654,29.1793
655,48.7866
656,64.7689
657,64.5102
658,58.0117
659,48.4223
660,38.2874
661,25.8335
662,11.7613
663,6.72265
664,6.47029
665,9.78244
666,18.7332
667,27.7444
668,37.6227
669,47.8554
670,58.0571
671,66.4289
672,66.1832
673,23.9115
674,-2.46919
675,-2.7126
676,16.3678
677,28.7373
678,35.8852
679,35.645
680,18.164
681,2.9217
682,-0.481646
683,-0.717865
684,2.72017
685,10.9761
686,13.4759
687,13.6527
688,17.4951
689,30.9455
690,36.5236
691,36.2973
692,33.7476
693,33.5243
694,39.9919
695,39.7717
696,33.3758
697,33.159
698,36.3038
699,40.7447
700,40.5333
701,40.3237
702,49.2689
703,64.6455
704,66.0818
705,65.8801
706,58.5531
707,44.0899
708,33.2846
709,33.0915
710,32.9007
711,32.1058
712,26.0585
713,25.8746
714,28.1089
715,32.7588
716,39.93
717,39.756
718,35.5651
719,24.8623
720,24.6961
721,28.6292
722,31.3573
723,32.8505
724,35.4424
725,41.3463
726,47.1687
727,60.8865
728,60.7426
729,49.1862
730,12.1689
731,12.0339
732,33.8756
733,53.7998
734,57.6824
735,57.5598
736,56.6703
737,56.5541
738,64.0125
739,80.5063
740,95.9782
741,110.061
742,121.292
743,126.782
744,131.917
745,132.183
746,132.658
747,154.779
748,178.329
749,178.253
750,156.4
751,132.648
752,106.429
753,81.5841
754,68.5599
755,65.2303
756,65.1793
757,75.0859
758,75.042
759,66.8327
760,66.796
761,68.8798
762,68.8503
763,42.3585
764,17.0562
765,17.0375
766,19.615
767,37.7935
768,58.4181
769,58.4139
770,28.6923
771,27.3159
772,27.3225
773,28.1156
774,28.1295
775,14.5527
776,7.81965
777,7.84441
778,15.8628
779,41.3259
780,41.3615
781,30.9596
782,18.9329
783,18.9793
784,22.1102
785,23.4421
786,24.7379
787,26.9198
788,29.2574
789,35.8484
790,47.0826
791,56.4031
792,60.29
793,64.9057
794,81.2831
795,86.3438
796,86.4367
797,70.9217
798,63.1604
799,60.1313
800,54.4619
801,44.7177
802,44.8316
803,62.7775
804,67.0471
805,67.1714
806,56.18
807,56.3111
808,70.6078
809,70.7457
810,67.8565
811,68.0011
812,70.5465
813,70.6977
814,69.2888
815,64.452
816,56.877
817,57.0413
818,59.7479
819,74.0169
820,74.1907
821,53.7682
822,53.9482
823,70.6693
824,93.1642
825,106.98
826,120.806
827,125.387
828,129.286
829,141.265
830,155.788
831,155.995
832,154.64
833,146.039
834,130.534
835,115.651
836,107.365
837,99.0571
838,95.4969
839,92.2084
840,77.9951
841,63.7556
842,63.9911
843,88.5132
844,88.7533
845,81.6281
846,68.2713
847,68.518
848,70.267
849,84.1864
850,86.4812
851,86.7359
852,69.8989
853,70.1573
854,93.0887
855,93.3506
856,81.2752
857,81.5403
858,101.524
859,105.543
860,105.812
861,97.0404
862,97.3125
863,104.692
864,104.967
865,55.2352
866,50.7084
867,50.9859
868,51.2644
869,45.9007
870,35.9058
871,36.1865
872,39.2446
873,44.36
874,49.8779
875,52.3273
876,52.6103
877,37.9496
878,7.83135
879,8.11482
880,16.0923
881,34.5431
882,41.4451
883,41.7282
884,40.8003
885,41.0828
886,47.3533
887,66.6448
888,66.9258
889,53.32
890,53.5996
891,63.6449
892,63.9228
893,51.8876
894,41.2407
895,41.5154
896,44.6652
897,46.3123
898,47.3993
899,47.6687
900,46.6905
901,37.4104
902,23.0374
903,23.3002
904,36.5512
905,39.0352
906,39.292
907,39.5467
908,46.2248
909,46.475
910,38.4068
911,22.5188
912,22.7616
913,35.3698
914,35.6072
915,25.9999
916,23.9759
917,21.9161
918,22.0905
919,7.56822
920,7.7873
921,17.7667
922,30.5483
923,30.757
924,30.9621
925,33.4315
926,48.8007
927,48.9943
928,40.4324
929,40.6179
930,54.5384
931,54.7155
932,32.0007
933,17.5265
934,17.6902
935,22.6203
936,25.9355
937,29.1174
938,45.4853
939,45.6248
940,38.1811
941,-5.29791
942,-5.17409
943,25.9234
944,28.3414
945,28.4491
946,15.0541
947,-2.33274
948,-2.241
949,7.00357
950,29.2846
951,31.6152
952,33.2561
953,47.2443
954,51.9293
955,51.985
956,26.7916
957,13.0231
958,13.0642
959,18.8614
960,48.1066
961,48.1335
962,46.7745
963,30.4498
964,30.4629
965,30.4715
966,10.7442
967,-4.8918
968,-4.89641
969,7.62836
970,21.3241
971,35.2977
972,42.8191
973,45.3026
974,49.5254
975,55.8277
976,55.7931
977,54.9259
978,54.206
979,54.1624
980,57.8222
981,74.7356
982,91.0745
983,104.257
984,116.868
985,132.434
986,148.396
987,165.569
988,183.621
989,205.014
990,232.831
991,257.251
992,266.979
993,286.241
994,351.041
995,410.437
996,416.478
997,419.656
998,426.481
999,433.449
1000,473.908
1001,520.273
1002,540.88
1003,540.807
