evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,0.5,,,0.941358024691358,0.0035855916794389486,0.01686326760899431,0.008431633804497156,0.14487061782230579,0.5579546674780302,0.02222810413598469,0.28019662921348315,2.0,0.7412348911494548,0.08699689383502118
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,1.0,,,0.8888888888888888,0.012633609585464,0.018014194508663615,0.009007097254331808,0.14644908189373773,0.5403473675188644,0.022287757331263418,0.288623595505618,2.0,0.746860433906695,0.08950050361454487
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,1.5,,,0.8179012345679012,0.024340864270925522,0.019192017349094027,0.009596008674547013,0.1485436347733444,0.5212753004983861,0.022371598582987536,0.2961142322097378,2.0,0.7719658260322082,0.0903882384300232
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,0.5,,,0.9876543209876543,8.438307122560218e-05,0.015916337618855858,0.007958168809427929,0.14353537095989016,0.572762678495957,0.022208578148295542,0.2731741573033708,2.0,0.7615122015445805,0.083404541015625
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,1.0,,,0.9691358024691358,0.0003792742791119963,0.016078850421704864,0.008039425210852432,0.14370506558613114,0.5698005049353535,0.022227160688585323,0.27715355805243447,2.5,0.742486783087276,0.08368516713380814
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,1.5,,,0.9382716049382716,0.0009041780140250921,0.01627997291537971,0.008139986457689855,0.14393983739262053,0.5689605018114039,0.022246015843293047,0.27364232209737827,2.5,0.7755100280238264,0.0830229576677084
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,0.5,,,0.9783950617283951,8.377046469831839e-05,0.015909984860710432,0.007954992430355216,0.14352292756257082,0.5732370484738131,0.022205468327145976,0.27364232209737827,2.0,0.7623774966501392,0.08416684716939926
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,1.0,,,0.9722222222222222,0.00039154052501544356,0.01593086807404684,0.00796543403702342,0.1435681393688311,0.5730395269477485,0.02220643491030075,0.27598314606741575,2.0,0.7664686188506296,0.08221470937132835
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,1.5,,,0.9228395061728395,0.0008394386968575418,0.016012951292340503,0.008006475646170252,0.14374668761931503,0.5704924261764863,0.022209611093124686,0.2717696629213483,2.0,0.7702647490553122,0.0839998722076416
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,0.5,,,0.9506172839506173,0.00031406109337694943,0.015934943889865,0.0079674719449325,0.14370193328387568,0.5681489637852166,0.022199427188729567,0.2720037453183521,2.0,0.773611791091335,0.08487563021481037
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,1.0,,,0.9537037037037037,0.0005569029599428177,0.015979828908208985,0.007989914454104493,0.14380843675100718,0.5697019096050929,0.022196731006176664,0.2717696629213483,2.0,0.7780316598567246,0.08249821700155735
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,1.5,,,0.904320987654321,0.0008463760023005307,0.016015365382810762,0.008007682691405381,0.14388740568158584,0.5679024709718865,0.022193988765059285,0.273876404494382,2.0,0.7867758506068994,0.08677056431770325
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,0.5,,,0.9969135802469136,3.669732905109413e-06,0.015855369373206436,0.007927684686603218,0.14348325532778794,0.5736101406317351,0.022198132528719428,0.27364232209737827,2.0,0.7673144015390478,0.08345767407445237
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,1.0,,,0.9753086419753086,3.207704867236316e-05,0.01585493720162154,0.00792746860081077,0.14351367768044215,0.5736812309169462,0.02218984126117714,0.27247191011235955,2.0,0.7731605211627562,0.0831155925989151
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,1.5,,,0.9629629629629629,6.396682147169486e-05,0.015867332625105098,0.007933666312552549,0.14357366724029907,0.5730794635664993,0.022181621970630044,0.26989700374531833,2.0,0.765567370242581,0.08250892907381058
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,0.5,,,0.8734567901234568,0.008893892168998718,0.017913433943477407,0.008956716971738703,0.14587299503545856,0.5491408043478442,0.022236107967159212,0.2731741573033708,2.0,0.7778657233923683,0.08939749983255751
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,1.0,,,0.8055555555555556,0.030243225395679474,0.020252622837626973,0.010126311418813486,0.14934579481472113,0.5237846858174507,0.022289832559513126,0.274812734082397,2.0,0.7434206540469372,0.08948190708179027
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,1.5,,,0.7098765432098766,0.06786656379699707,0.02505768252052088,0.01252884126026044,0.15509028357795115,0.4850378231935276,0.022370329098675378,0.2839419475655431,2.0,0.7756150331578864,0.090322220697999
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,0.5,,,0.9012345679012346,0.0038031002040952444,0.01630869633793636,0.00815434816896818,0.15002602998339024,0.5046741846309999,0.022392069182423452,0.28885767790262173,2.0,0.7364104165803017,0.08403769880533218
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,1.0,,,0.7716049382716049,0.013789866119623184,0.01769833055196987,0.008849165275984935,0.15227004400395355,0.49432997001217444,0.022371419496873088,0.28347378277153557,2.5,0.74831536186026,0.08536510751582682
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,1.5,,,0.6882716049382716,0.036750175058841705,0.02067918041554191,0.010339590207770954,0.15531672042149333,0.4830806983772561,0.022338970210860537,0.27457865168539325,2.5,0.723619689786364,0.09058512188494205
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,0.5,,,0.8888888888888888,0.0024246384855359793,0.01564656615233162,0.00782328307616581,0.1493144469763987,0.5082541875700207,0.02238239560253371,0.29424157303370785,2.0,0.7403630412785874,0.08724090296891518
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,1.0,,,0.7746913580246914,0.008848370984196663,0.015988711347039872,0.007994355673519936,0.1495672972943225,0.5014833309073559,0.02242132521986866,0.3026685393258427,2.5,0.696604312522539,0.08479887730209157
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,1.5,,,0.691358024691358,0.018788229674100876,0.016678270919575078,0.008339135459787539,0.1511884050800382,0.49506580617597573,0.022493662711461564,0.30875468164794007,2.5,0.7388173715749132,0.0835096538066864
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,0.5,,,0.9691358024691358,9.60208781179972e-05,0.015482415810649271,0.0077412079053246355,0.1495354758678289,0.5066566499004348,0.022399667639372473,0.2839419475655431,2.5,0.7610325447306894,0.08186043612658978
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,1.0,,,0.8888888888888888,0.0005250906106084585,0.015648389136217928,0.007824194568108964,0.14972427856711107,0.499602475443699,0.02243556358893774,0.28885767790262173,2.5,0.7206252685616481,0.07821207720553502
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,1.5,,,0.8240740740740741,0.001413630903698504,0.01591318485557319,0.007956592427786595,0.15010929794616035,0.4963981242387999,0.022483659912214588,0.289559925093633,2.0,0.798896920487337,0.07800495624542236
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,0.5,,,0.9814814814814815,3.496860881568864e-05,0.015495953703590313,0.007747976851795156,0.14950079359925397,0.5051546458530879,0.022389411536768485,0.28698501872659177,2.0,0.7602319525767444,0.08190539479255676
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,1.0,,,0.9567901234567902,0.00016298909031320363,0.015550185058922906,0.007775092529461453,0.14957483122067178,0.5043222328953642,0.022396189242807705,0.28651685393258425,2.5,0.7754565294279017,0.08027182333171368
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,1.5,,,0.9506172839506173,0.0003303677658550441,0.01562092496201892,0.00781046248100946,0.14966961689886502,0.5035533388072642,0.022400585122579267,0.28487827715355807,2.5,0.772610420881618,0.07839736342430115
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,0.5,,,0.9722222222222222,0.00023668765788897872,0.01547417861849002,0.00773708930924501,0.14964941845622418,0.504140839707832,0.02238270774476625,0.28534644194756553,2.5,0.767476807136078,0.08220586646348238
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,1.0,,,0.941358024691358,0.00042425040737725794,0.015477940627580367,0.0077389703137901835,0.14965281822799573,0.5057229880761163,0.022380431496335354,0.28370786516853935,2.5,0.7989353235956972,0.08039337699301541
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,1.5,,,0.9629629629629629,0.0006241428782232106,0.0155307276604844,0.0077653638302422,0.14982717262018294,0.5031694533258135,0.022379656198407687,0.2862827715355805,2.5,0.8038939740975763,0.08357938751578331
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,0.5,,,0.9814814814814815,4.2518164264038205e-05,0.01539331503643281,0.007696657518216405,0.14945348845115777,0.5071629559846369,0.022373478226937665,0.28370786516853935,2.0,0.7484050578684469,0.08231729129329324
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,1.0,,,0.9382716049382716,0.0005356224137358367,0.015239462378673078,0.007619731189336539,0.14938566451355684,0.5089342662489087,0.02234798313898296,0.27902621722846443,2.5,0.7884668468383067,0.08264676155522466
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,1.5,,,0.9197530864197531,0.0013748256023973227,0.015120567549074738,0.007560283774537369,0.1493783262139645,0.5086522073956086,0.022327349440063864,0.27457865168539325,2.5,0.8087228833097927,0.0835176445543766
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,0.5,,,0.8240740740740741,0.006470599211752415,0.01648933049045514,0.00824466524522757,0.15008355926652076,0.5046634717521953,0.02239337400191846,0.2872191011235955,2.5,0.7476635746112619,0.08251231163740158
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,1.0,,,0.7037037037037037,0.024812940508127213,0.018377338227795696,0.009188669113897848,0.15334521142618826,0.494846815788602,0.02241144796067947,0.2897940074906367,2.5,0.7866500786945575,0.08493341784924269
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,1.5,,,0.6265432098765432,0.06105360388755798,0.023399380985376795,0.011699690492688397,0.15905725880192678,0.4562206784074046,0.022496547026651898,0.287687265917603,2.5,0.7633687802014061,0.08790989127010107
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,0.5,0.8643939393939394,0.8602240896358544,0.9655172413793104,0.006472478620707989,0.003284697626555686,0.001642348813277843,0.06832611445224235,0.9707824456209071,0.006404692712971677,,2.0,0.24532042269855808,0.04637084901332855
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.0,0.8340909090909091,0.8552115583075336,0.896551724137931,0.025915266945958138,0.005992050098371312,0.002996025049185656,0.08617924983680923,0.9632823035838145,0.006713251132439722,,2.0,0.24335974170090105,0.05674658832140267
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.5,0.7484848484848484,0.7637721755368814,0.7931034482758621,0.03816710412502289,0.00716828375730204,0.00358414187865102,0.09076629099303393,0.9565447457058169,0.006727748320766084,,2.0,0.2700118780403273,0.07040557661093771
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,0.5,0.8643939393939394,0.8602240896358544,0.9655172413793104,0.02738148346543312,0.003663081666243109,0.0018315408331215546,0.08384986911269865,0.9495529422667001,0.006753054684299179,,2.0,0.2560812423539276,0.056146927177906036
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.0,0.7727272727272728,0.7949832775919732,0.8275862068965517,0.07633090764284134,0.006767269756825128,0.003383634878412564,0.11454185787736615,0.9041126036559733,0.007177219048256757,,2.0,0.35073298087127663,0.064603416249156
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.5,0.6560606060606061,0.6942028985507247,0.6896551724137931,0.12494833767414093,0.011584738958878054,0.005792369479439027,0.14237896625037808,0.8451815827970932,0.007597352479099742,,2.0,0.3444992725398136,0.06524337083101273
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,0.5,0.9060606060606061,0.8962962962962963,1.0,8.009219891391695e-05,0.0026977737891025217,0.0013488868945512609,0.06312217435899167,0.973034930739021,0.006373776087401138,,2.0,0.2202871778324412,0.04795838659629226
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.0,0.9060606060606061,0.8962962962962963,1.0,0.00033267406979575753,0.0027188223444194128,0.0013594111722097064,0.06323747882759281,0.9717766079966841,0.006361551425127707,,2.0,0.20807959668575238,0.04086798429489136
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.5,0.9060606060606061,0.8962962962962963,1.0,0.0009260773658752441,0.002754030389766765,0.0013770151948833825,0.06365549784255278,0.9707369850879595,0.006370626257211869,,2.0,0.24945675906486686,0.04968400206416845
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,0.5,0.9060606060606061,0.8962962962962963,1.0,4.760972296935506e-05,0.0026507543403844936,0.0013253771701922468,0.0627204692329818,0.9726455566153769,0.006370117285999048,,2.0,0.23724598765678626,0.047313383780419827
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.0,0.9060606060606061,0.8964912280701753,0.9655172413793104,0.0001834815921029076,0.0026565647725954036,0.0013282823862977018,0.06290573837112585,0.9724112385858947,0.006376615081672913,,2.0,0.2226398352673678,0.04704797222802881
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.5,0.9060606060606061,0.8962962962962963,1.0,0.00043938079033978283,0.002645768482765229,0.0013228842413826145,0.06266093040262878,0.9749022186780049,0.006371179280781392,,2.0,0.22949511649235785,0.049632878974080086
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,0.5,0.9060606060606061,0.8964912280701753,0.9655172413793104,0.0006080640014261007,0.0026839077361051756,0.0013419538680525878,0.0632229858481707,0.9727268447795915,0.006383378857564252,,2.0,0.22425435505923078,0.04596921429038048
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.0,0.9060606060606061,0.8962962962962963,1.0,0.0013479713816195726,0.002736239129789236,0.001368119564894618,0.06359997541774723,0.9712910741670109,0.006378606302679171,,2.0,0.23951265248445153,0.05008723074570298
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.5,0.9060606060606061,0.8962962962962963,1.0,0.0015684160171076655,0.002761508322324999,0.0013807541611624995,0.06408893052470718,0.9729229356356777,0.00639394589069116,,2.0,0.22963830533620583,0.04960617050528526
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,0.5,0.9060606060606061,0.8962962962962963,1.0,2.055332615213956e-08,0.00265276437450112,0.00132638218725056,0.06272661408912016,0.9731088018622517,0.0063723967131516165,,2.0,0.24123380558370391,0.0491362218890572
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.0,0.9060606060606061,0.8962962962962963,1.0,9.598403494237573e-07,0.00264823862378727,0.001324119311893635,0.06266622619799243,0.9731917410031232,0.006371453058765042,,2.0,0.22158835461585616,0.04952929310093168
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.5,0.9060606060606061,0.8962962962962963,1.0,4.083945896127261e-06,0.0026437583538784968,0.0013218791769392484,0.06259209073732767,0.9733122097790532,0.006369552747742375,,2.0,0.2225035905823539,0.049657364856102504
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,0.5,0.8227272727272728,0.8393939393939395,0.896551724137931,0.04121452197432518,0.004826406505460379,0.0024132032527301897,0.09438987508449148,0.9394552946725763,0.006863820302597248,,2.0,0.2686793077081926,0.05302720796316862
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.0,0.706060606060606,0.7186147186147185,0.7931034482758621,0.08146239817142487,0.009888521982356456,0.004944260991178228,0.12011966869483447,0.9003398581168535,0.007279192928297035,,2.0,0.3296078977456896,0.0656270612962544
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.5,0.6643939393939394,0.7242424242424242,0.6896551724137931,0.15948247909545898,0.017322453176963053,0.008661226588481527,0.16404517516319994,0.8375591151476632,0.007718727880407969,,2.5,0.35979823699634295,0.07925049727782607
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,0.5,0.9060606060606061,0.8964912280701753,1.0,0.007624564692378044,0.0033652364299266327,0.0016826182149633163,0.0686951000961271,0.9736456034580151,0.006346815385260681,,2.0,0.19635296998530802,0.04896918521262705
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.0,0.8424242424242424,0.8576998050682261,0.9310344827586207,0.02514955960214138,0.006609307383113274,0.003304653691556637,0.08775412492368355,0.9672891101540406,0.006575093222234386,,2.0,0.24557411723897798,0.06408076995285228
