best_epoch,best_validation_loss,bottleneck_dimension,channels,clean_median_absolute_peak_prominence_change,clean_median_absolute_relative_peak_width_change,clean_median_peak_shift_cm1,clean_reconstruction_first_derivative_mae,clean_reconstruction_median_row_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_repeatable_peak_recall,configuration,corrupted_latent_cosine_drift,corrupted_median_absolute_peak_prominence_change,corrupted_median_absolute_relative_peak_width_change,corrupted_median_peak_shift_cm1,corrupted_prediction_agreement,corrupted_reconstruction_first_derivative_mae,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_repeatable_peak_recall,corrupted_target_balanced_accuracy,curriculum,execution_fingerprint,inner_fold,instrument_probe_increment_delta,latent_cross_instrument_separation_margin,latent_instrument_probe_increment,latent_same_master_cross_instrument_distance,latent_sensor_probe_increment,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,loss_name,model_family,n_train,n_validation,outer_fold,parameter_count,raw_instrument_probe_increment,raw_same_master_cross_instrument_distance,raw_sensor_probe_increment,raw_target_balanced_accuracy,representation,run_identifier,run_seed,same_master_distance_delta,sensor_probe_increment_delta,stage,state_sha256,subset,target_balanced_accuracy_delta_from_raw
98,0.0046413428474906,64,8x16,0.0546731548383832,0.323699216956594,2.0,0.0182912843767991,0.949061246787271,0.004641342578535,0.0023206712892675,0.0684663108227208,0.5472127417519909,c8x16_z64_mse_clean,0.0547611154615879,0.0756855271756649,0.3766200633219188,2.0,0.680672268907563,0.0197067394346835,0.8566375097160485,0.0161879628449809,0.0080939814224904,0.1189748277495024,0.540386803185438,0.4612153442612743,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,1,-0.0615186615186615,0.0750955413206861,0.5312741312741313,0.3049560418906605,0.3598590951532129,0.5498369370631548,0.5401594160134555,0.5401594160134555,mse,ae,361,119,0,723889,0.5927927927927928,0.6707542637983958,0.4251322751322751,0.6497987982378307,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_mse_clean,1562422016,-0.3657982219077352,-0.0652731799790622,ae_search_core,0801c7281a23f6fd200b17f25eaa68539fac01a6fb8722718c06bc736e09d0b4,strict_core,-0.0999618611746758
99,0.0097812303819325,64,8x16,0.0563403088599443,0.2175555908940032,2.0,0.016625690424757,0.96571490384433,0.0042016728021451,0.0021008364010725,0.0601782235628695,0.4926052332195677,c8x16_z64_spectral_composite_clean,0.0642982721328735,0.0710912458598613,0.3705370551159708,2.0,0.7563025210084033,0.0176660097367673,0.8597221592281175,0.0144830025431034,0.0072415012715517,0.1181659995554819,0.4687144482366325,0.5327809041236632,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,1,-0.0006756756756758,0.1288267237481497,0.592117117117117,0.3816192217411533,0.3709235209235209,0.6124219710767601,0.6114193468189287,0.6114193468189287,spectral_composite,ae,361,119,0,723889,0.5927927927927928,0.6707542637983958,0.4251322751322751,0.6497987982378307,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_clean,1054545325,-0.2891350420572424,-0.0542087542087542,ae_search_core,3bd96a06f74f3fa9ecc8621923644c1f0dcf8150473a75d6549f573a033d86a9,strict_core,-0.0373768271610706
98,0.0077368995026067,16,16x32,0.0809746979793999,0.3168703153874945,2.0,0.0189705391075295,0.8884427956833683,0.0077368992448837,0.0038684496224418,0.0986222253305708,0.4698521046643913,c16x32_z16_mse_clean,0.0513376332819461,0.0972546927368966,0.4140390268204329,2.0,0.6470588235294118,0.0198594418038077,0.7268045203211182,0.018034495905467,0.0090172479527335,0.147470722806282,0.4266211604095563,0.3249466834788835,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,1,-0.335907335907336,0.0376312315404187,0.2568854568854568,0.1727202450289094,0.1025017683841212,0.378447866560812,0.3437490213206099,0.3437490213206099,mse,ae,361,119,0,375025,0.5927927927927928,0.6707542637983958,0.4251322751322751,0.6497987982378307,arpls_minmax,strict_core__o0__i1__arpls_minmax__c16x32_z16_mse_clean,470761991,-0.4980340187694864,-0.3226305067481538,ae_search_core,0b73127fda9304d8b9d78e98223cb465c0953998df0dadf120717a6ce947675c,strict_core,-0.2713509316770187
99,0.011887934105862,16,16x32,0.0556617846377776,0.2858137737443106,2.0,0.0165261975019719,0.9357214334406186,0.0055496498401895,0.0027748249200947,0.0746048984058679,0.4687144482366325,c16x32_z16_spectral_composite_clean,0.045584712177515,0.0743753165006637,0.3613379131858918,2.0,0.8235294117647058,0.0171869720005346,0.8574483357109108,0.0139705830247763,0.0069852915123881,0.1182713975493743,0.4425483503981797,0.5011147822973584,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,1,-0.152992277992278,0.0921177265386118,0.4398005148005148,0.2455191455220663,0.2823373645045471,0.5589713803141395,0.5401559469162863,0.5401559469162863,spectral_composite,ae,361,119,0,375025,0.5927927927927928,0.6707542637983958,0.4251322751322751,0.6497987982378307,arpls_minmax,strict_core__o0__i1__arpls_minmax__c16x32_z16_spectral_composite_clean,446014911,-0.4252351182763294,-0.1427949106277279,ae_search_core,31608836b361b77c2ae4910424f34d17a3ba163ea1a84e94f19eb94ac4e92349,strict_core,-0.0908274179236912
99,0.0042050787102931,64,16x32,0.0507975246291607,0.2425887174845746,2.0,0.0172739017212207,0.9613946164658836,0.0042050789414808,0.0021025394707404,0.062312365871232,0.5290102389078498,c16x32_z64_mse_clean,0.061812687665224,0.0678291320800781,0.3178199587520929,2.0,0.773109243697479,0.0185861383989796,0.8778184170857869,0.0147313836517377,0.0073656918258688,0.1125921424959379,0.5415244596131968,0.544330741449898,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,1,0.0092342342342341,0.1114277820715926,0.602027027027027,0.3749667773537311,0.4082010582010582,0.6373764379893834,0.6264632386583606,0.6264632386583606,mse,ae,361,119,0,1450273,0.5927927927927928,0.6707542637983958,0.4251322751322751,0.6497987982378307,arpls_minmax,strict_core__o0__i1__arpls_minmax__c16x32_z64_mse_clean,1509693435,-0.2957874864446646,-0.0169312169312169,ae_search_core,31af68ca68581c890e6c67299a0423ee779e95029bdb9a34721f8a45b7836b7b,strict_core,-0.0124223602484473
88,0.0093352416874606,64,16x32,0.0455406680703163,0.2091902286478325,2.0,0.0162904554977098,0.975087527968706,0.0040645106733063,0.0020322553366531,0.0567393994044101,0.5130830489192264,c16x32_z64_spectral_composite_clean,0.073662132024765,0.0768056135857477,0.3006269185969579,2.0,0.7226890756302521,0.017213938423781,0.870688151641482,0.0141708242609605,0.0070854121304802,0.1160456633337093,0.5005688282138794,0.5497900418748735,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,1,0.0159909909909909,0.1327267062377207,0.6087837837837838,0.4327500082258682,0.4132275132275131,0.6169817011472781,0.608645846282591,0.608645846282591,spectral_composite,ae,361,119,0,1450273,0.5927927927927928,0.6707542637983958,0.4251322751322751,0.6497987982378307,arpls_minmax,strict_core__o0__i1__arpls_minmax__c16x32_z64_spectral_composite_clean,1827872310,-0.2380042555725275,-0.0119047619047619,ae_search_core,5af6406957d4551d6a88680561bca859278ada84d1c82296bf7c5c44e8c26f86,strict_core,-0.0328170970905525
98,0.0069444514094636,16,8x16,0.072541894391179,0.5400101196023146,2.0,0.0230753984771743,0.9442155869093264,0.0069444513941625,0.0034722256970812,0.0710077895966394,0.5302491103202847,c8x16_z16_mse_clean,0.0287586934864521,0.0746698528528213,0.7226426238932396,2.0,0.6410256410256411,0.0232275244326922,0.8341425561672952,0.0197312344351639,0.0098656172175819,0.1114969270733479,0.4537366548042704,0.4612528344671202,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.1254739858906524,0.0274339442322012,0.6224977954144622,0.2886598998130868,0.4186009896536212,0.5329648526077098,0.5272639191158606,0.5272639191158606,mse,ae,363,117,0,186241,0.7479717813051145,0.7952524028053546,0.4848403058929375,0.698469387755102,minimal_minmax,strict_core__o0__i2__minimal_minmax__c8x16_z16_mse_clean,1295496741,-0.5065925029922678,-0.0662393162393163,ae_search_core,c996b8837c5f09de8315570747be9591d4c3e035bc3f696734f2815c23f8cc20,strict_core,-0.1655045351473922
99,0.0140298877277562,16,8x16,0.0869933664798736,0.5477880189043978,2.0,0.0203419695647173,0.918374238076556,0.0084485574874662,0.0042242787437331,0.077714131729087,0.4341637010676156,c8x16_z16_spectral_composite_clean,0.0361351147294044,0.0918964790180325,0.6746543581857802,2.0,0.5982905982905983,0.0207031482748979,0.809430974948033,0.0215843869886091,0.0107921934943045,0.1167665742690492,0.400355871886121,0.3479308390022675,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.2344466490299823,0.0430352891182857,0.5135251322751322,0.2534544503388743,0.3553756185335132,0.4321145124716553,0.4414725735480452,0.4414725735480452,spectral_composite,ae,363,117,0,186241,0.7479717813051145,0.7952524028053546,0.4848403058929375,0.698469387755102,minimal_minmax,strict_core__o0__i2__minimal_minmax__c8x16_z16_spectral_composite_clean,758688569,-0.5417979524664802,-0.1294646873594243,ae_search_core,561a23d568173fb9c0959616f26f9faf2f844a29d5a930fa5a342fecef8ce6ed,strict_core,-0.2663548752834467
100,0.0058277186253068,64,8x16,0.0655734911561012,0.5216734510001966,2.0,0.0221310928589005,0.9643527450842622,0.0058277185340994,0.0029138592670497,0.0620639514849134,0.5284697508896797,c8x16_z64_mse_clean,0.0407457426190376,0.0657134354114532,0.5533600608242443,2.0,0.7094017094017094,0.0227909750846025,0.8718723695320726,0.0182309528140913,0.0091154764070456,0.1028848524623612,0.4715302491103202,0.603514739229025,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.0346230158730156,0.0438769783225664,0.7133487654320989,0.3263662428823161,0.4931623931623931,0.6643990929705216,0.6075689188759673,0.6075689188759673,mse,ae,363,117,0,723889,0.7479717813051145,0.7952524028053546,0.4848403058929375,0.698469387755102,minimal_minmax,strict_core__o0__i2__minimal_minmax__c8x16_z64_mse_clean,2023971247,-0.4688861599230384,0.0083220872694556,ae_search_core,d7a0b7ab237541865dc398f0f2bd26ebcd38bbe4b80ab3a95a9d8cdcf6d193d7,strict_core,-0.0340702947845804
99,0.0110336635659775,64,8x16,0.0676152408123016,0.4185259931733542,2.0,0.0200392025159897,0.9698237741009414,0.0059024544241252,0.0029512272120626,0.060785204570185,0.494661921708185,c8x16_z64_spectral_composite_clean,0.0401310138404369,0.0852513442514464,0.5633402611996238,2.0,0.7094017094017094,0.0204710111398878,0.8721597181472727,0.0184099885168234,0.0092049942584117,0.1054353683867825,0.4537366548042704,0.5745181405895693,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.0284060846560845,0.0496993456101668,0.71956569664903,0.3059729239487812,0.4741565452091767,0.5854308390022676,0.5455111702852623,0.5455111702852623,spectral_composite,ae,363,117,0,723889,0.7479717813051145,0.7952524028053546,0.4848403058929375,0.698469387755102,minimal_minmax,strict_core__o0__i2__minimal_minmax__c8x16_z64_spectral_composite_clean,355805558,-0.4892794788565734,-0.0106837606837607,ae_search_core,3c87d316c937c8f25048a32ca71b26f7049fff3bef4d59686f433c3c3647db95,strict_core,-0.1130385487528344
95,0.0074488111914923,16,16x32,0.066271997988224,0.6222829580759762,2.0,0.0228255943654203,0.9309263604930176,0.0074488110329277,0.0037244055164638,0.0737619019790477,0.4928825622775801,c16x32_z16_mse_clean,0.0233391281217336,0.0675876335008069,0.7369046923302639,2.0,0.6068376068376068,0.023100169078033,0.8363775576223137,0.0187857676408005,0.0093928838204002,0.109260061881413,0.4804270462633452,0.3653628117913832,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.1747354497354496,0.0346771144294363,0.5732363315696649,0.2315631525194617,0.3256635177687809,0.5162414965986395,0.5052363572541181,0.5052363572541181,mse,ae,363,117,0,375025,0.7479717813051145,0.7952524028053546,0.4848403058929375,0.698469387755102,minimal_minmax,strict_core__o0__i2__minimal_minmax__c16x32_z16_mse_clean,1072430631,-0.5636892502858928,-0.1591767881241566,ae_search_core,1a6909c78bbe3ab1b14a7cccbdbeff8277757198865ec739a566dd2da907ec59,strict_core,-0.1822278911564625
99,0.0130418888731007,16,16x32,0.0774410441517829,0.5504650818614966,2.0,0.0199006715005352,0.9309748624996672,0.0075929847815532,0.0037964923907766,0.072553320818601,0.4466192170818505,c16x32_z16_spectral_composite_clean,0.0313105843961238,0.0928653730079531,0.6549389659559628,2.0,0.6752136752136753,0.0201919312847294,0.8432257821692137,0.0207194016243808,0.0103597008121904,0.1124685628101713,0.4199288256227758,0.3108843537414966,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.1618937389770722,0.0246590249266178,0.5860780423280423,0.2734557946704891,0.3365497076023393,0.4296485260770975,0.4108920131489159,0.4108920131489159,spectral_composite,ae,363,117,0,375025,0.7479717813051145,0.7952524028053546,0.4848403058929375,0.698469387755102,minimal_minmax,strict_core__o0__i2__minimal_minmax__c16x32_z16_spectral_composite_clean,401290243,-0.5217966081348655,-0.1482905982905982,ae_search_core,5b872d0b22d29cb0d0e06491f8f3d4a9570b1ada3808c880edf01d177d01cba0,strict_core,-0.2688208616780045
98,0.0057190784659141,64,16x32,0.0663182325661182,0.4533768419779553,2.0,0.0215516865717864,0.9661833640511256,0.0057190785445802,0.0028595392722901,0.0602788214485939,0.5516014234875445,c16x32_z64_mse_clean,0.0404405258595943,0.0751632936298847,0.5078999337806946,2.0,0.7264957264957265,0.0222742786604485,0.8798431554830537,0.0182841470428838,0.0091420735214419,0.1025734235513311,0.50355871886121,0.601048752834467,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.018716931216931,0.0580505920989152,0.7292548500881835,0.3270864327112106,0.4912505623031938,0.6760204081632654,0.6210172822541982,0.6210172822541982,mse,ae,363,117,0,1450273,0.7479717813051145,0.7952524028053546,0.4848403058929375,0.698469387755102,minimal_minmax,strict_core__o0__i2__minimal_minmax__c16x32_z64_mse_clean,39437781,-0.4681659700941439,0.0064102564102562,ae_search_core,1b0df65caf9110d33f28b9ba7d6307400e99ba681781f7228b79a2ae6877a888,strict_core,-0.0224489795918366
100,0.01028220461379,64,16x32,0.0775669793365523,0.3988506180201227,2.0,0.0196134467499606,0.9730957642143282,0.0053749505872627,0.0026874752936313,0.0563338679117228,0.5195729537366548,c16x32_z64_spectral_composite_clean,0.0471620522439479,0.0787520888261497,0.5843970865622673,2.0,0.7692307692307693,0.0201295377852483,0.8857432748637752,0.0171706622963788,0.0085853311481894,0.1010600369118678,0.4697508896797153,0.6368197278911564,clean,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.0573412698412698,0.0684893857824124,0.6906305114638447,0.4005806997111514,0.4658119658119657,0.7234977324263038,0.6615639578641359,0.6615639578641359,spectral_composite,ae,363,117,0,1450273,0.7479717813051145,0.7952524028053546,0.4848403058929375,0.698469387755102,minimal_minmax,strict_core__o0__i2__minimal_minmax__c16x32_z64_spectral_composite_clean,1999669737,-0.3946717030942031,-0.0190283400809717,ae_search_core,589d7706fcedc250b1bd06958b589f0f88c97664c04e63beaa14018aadf106cd,strict_core,0.0250283446712017
