heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,localized_case
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0158,4np,4np,0.5247720986390766,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0159,4np,pyridine,0.37138320229484917,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0160,4np,benzenethiol,0.8050756511086415,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0161,4np,benzenethiol,0.4867221090684056,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0162,4np,4np,0.5695856365829146,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0163,4np,4np,0.7154053566811442,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0164,4np,benzenethiol,0.8616572340827593,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0165,4np,benzenethiol,0.4189724802997471,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0166,4np,benzenethiol,0.8093664737385192,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0167,4np,benzenethiol,0.989418327627135,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0168,4np,pyridine,0.641236387104097,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0169,4np,pyridine,0.38854807064697655,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0170,4np,benzenethiol,0.8262512663128769,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0171,4np,pyridine,0.3908561407591924,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0172,4np,benzenethiol,0.8522328695309672,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0173,4np,benzenethiol,0.9277284182093036,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0174,4np,pyridine,0.4747526122731496,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0150,4np,benzenethiol,0.9128948559202532,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0151,4np,pyridine,0.9312227574995171,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0152,4np,benzenethiol,0.9823541881185094,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0153,4np,pyridine,0.7241853294755063,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0154,4np,benzenethiol,0.49730644081134523,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0155,4np,benzenethiol,0.9917789459963339,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0156,4np,pyridine,0.9846859171233312,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0157,4np,benzenethiol,0.9658679164544457,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0158,4np,benzenethiol,0.5441597392039982,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0159,4np,pyridine,0.9110402045858088,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0160,4np,benzenethiol,0.9155913863234253,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0161,4np,pyridine,0.6283429946659527,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0162,4np,benzenethiol,0.5371066520953495,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0163,4np,4np,0.5468436383050572,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0164,4np,benzenethiol,0.8310904708838991,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0165,4np,pyridine,0.8705772519774705,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0166,4np,pyridine,0.5898061800050929,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0167,4np,benzenethiol,0.9900282024971957,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0168,4np,pyridine,0.9601603825112607,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0169,4np,pyridine,0.8413380228143665,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0170,4np,benzenethiol,0.8287306205502709,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0171,4np,pyridine,0.8500226049332135,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0172,4np,benzenethiol,0.5747046393401397,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0173,4np,benzenethiol,0.9295935514105529,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0174,4np,pyridine,0.9485097017942948,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0150,4np,benzenethiol,0.7074734982371612,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0151,4np,pyridine,0.5907949300683905,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0152,4np,benzenethiol,0.953485691445782,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0153,4np,pyridine,0.4119966523392277,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0154,4np,benzenethiol,0.6191657849084603,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0155,4np,benzenethiol,0.9679171186945976,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0156,4np,pyridine,0.942011472285276,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0157,4np,benzenethiol,0.9034455587097202,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0158,4np,benzenethiol,0.5327703183094781,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0159,4np,pyridine,0.7037585815091841,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0160,4np,benzenethiol,0.7347453022107325,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0161,4np,benzenethiol,0.3779990293875483,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0162,4np,4np,0.6616357109766858,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0163,4np,4np,0.7636379737508645,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0164,4np,benzenethiol,0.6875653026860598,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0165,4np,pyridine,0.5986205926550039,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0166,4np,benzenethiol,0.5422669971503484,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0167,4np,benzenethiol,0.9678913159788175,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0168,4np,pyridine,0.8959275428808935,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0169,4np,pyridine,0.46642912755419225,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0170,4np,benzenethiol,0.6846101067789303,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0171,4np,4np,0.4206782701245217,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0172,4np,benzenethiol,0.6409896159538212,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0173,4np,benzenethiol,0.8291171745717302,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,poster_row_0174,4np,pyridine,0.8343885544551459,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0150,4np,benzenethiol,0.9575998214113575,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0151,4np,benzenethiol,0.5329407449230765,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0152,4np,benzenethiol,0.9317476719701757,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0153,4np,benzenethiol,0.5558434030823,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0154,4np,benzenethiol,0.8512425729184493,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0155,4np,benzenethiol,0.8857391827249685,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0156,4np,4np,0.4343008017326463,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0157,4np,benzenethiol,0.8654259726526785,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0158,4np,benzenethiol,0.6028767121598331,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0159,4np,4np,0.5134981810449653,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0160,4np,benzenethiol,0.863893082128511,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0161,4np,benzenethiol,0.48309121101564767,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0162,4np,benzenethiol,0.7863780894662099,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0163,4np,benzenethiol,0.7462670372252461,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0164,4np,benzenethiol,0.840552013747688,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0165,4np,4np,0.6280337754807271,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0166,4np,4np,0.7836322289785916,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0167,4np,benzenethiol,0.9303956207165429,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0168,4np,benzenethiol,0.4059826075189695,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0169,4np,4np,0.6131669003556197,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0170,4np,benzenethiol,0.8121153938516594,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0171,4np,4np,0.6881453393946726,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0172,4np,4np,0.5529906980403578,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0173,4np,benzenethiol,0.8268290172370214,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,poster_row_0174,4np,4np,0.43737777577241527,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0150,4np,benzenethiol,0.9334019956349395,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0151,4np,benzenethiol,0.4909709915943511,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0152,4np,benzenethiol,0.8876605803303206,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0153,4np,benzenethiol,0.6247925361948546,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0154,4np,benzenethiol,0.8600539891819472,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0155,4np,benzenethiol,0.8719642985587863,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0156,4np,benzenethiol,0.42726355749233313,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0157,4np,benzenethiol,0.85972612357635,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0158,4np,pyridine,0.5444210593185403,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0159,4np,benzenethiol,0.44904808602120816,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0160,4np,benzenethiol,0.7141209211758708,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0161,4np,4np,0.5289739916583556,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
