evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,smooth_baseline,1.5,0.5972222222222222,0.4535714285714285,0.7333333333333333,0.077932633459568,0.0288011866409629,0.0144005933204814,0.1479787726939517,0.2983978938950662,0.0493143876108188,,2.0,2.3026002572192894,0.1620582640171051,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,0.5,0.625,0.4798941798941798,0.9333333333333332,7.71919876569882e-05,0.0200552867456618,0.0100276433728309,0.1308693988186501,0.4678086424806089,0.0492491909200802,,2.0,2.4907267600742906,0.1819448918104171,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,1.0,0.625,0.4798941798941798,0.9333333333333332,0.0003273487091064,0.0200401052685907,0.0100200526342953,0.1308132551206966,0.4689530528874353,0.0492605763231852,,2.0,2.673235657111201,0.1675786226987838,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,1.5,0.625,0.5095238095238095,1.0,0.0007712125661782,0.0201016763381694,0.0100508381690847,0.1312390277604325,0.4655938308872927,0.0492742200826654,,2.0,2.580959048924368,0.1690803840756416,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,0.5,0.625,0.5095238095238095,1.0,6.941159517737105e-05,0.0200690111693453,0.0100345055846726,0.1308338254233526,0.4654075957878388,0.0492510276586487,,2.0,2.652154293269322,0.1826389729976654,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,1.0,0.625,0.4798941798941798,0.9333333333333332,0.0002982020378112,0.0200297802248209,0.0100148901124104,0.1306526120145302,0.4698327186815674,0.049252145148282,,2.0,2.4682765302588163,0.1685509383678436,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,1.5,0.6805555555555555,0.5965608465608465,0.9333333333333332,0.0006282369140535,0.0201398664147036,0.0100699332073518,0.1309073941855924,0.4647576414624842,0.0492557427193115,,2.0,2.841408659433061,0.1772986352443695,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,edge_filled_shift,0.5,0.625,0.5095238095238095,1.0,0.0002923886058852,0.0201014361197857,0.0100507180598928,0.1308031081287783,0.4674369908685412,0.0492554982650692,,2.0,2.53279392829363,0.1877164095640182,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,edge_filled_shift,1.0,0.638888888888889,0.5611111111111111,0.8666666666666667,0.0007524132961407,0.0201121934033651,0.0100560967016825,0.1314161990331129,0.4676723785748713,0.0492384360968085,,2.0,2.823252173231072,0.1800865828990936,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,edge_filled_shift,1.5,0.5833333333333334,0.4747474747474747,0.9333333333333332,0.0008883873815648,0.0201220165975777,0.0100610082987888,0.1313080302501111,0.4676723785748713,0.0492523428795703,,2.0,2.7789858046119407,0.1693063378334045,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_broadening,0.5,0.625,0.5095238095238095,1.0,0.0001131812750827,0.0200533455051954,0.0100266727525977,0.1310157587116574,0.4632661782617274,0.0492345793262334,,2.0,2.634801311777787,0.1843834072351455,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_broadening,1.0,0.6805555555555555,0.5965608465608465,0.9333333333333332,0.0014627178898081,0.0201625637899326,0.0100812818949663,0.131651409182662,0.4516019780513819,0.0492022570936768,,2.0,2.334151780029456,0.1819901689887046,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_broadening,1.5,0.5972222222222222,0.5373015873015873,0.8666666666666667,0.0035178938414901,0.0203762752797515,0.0101881376398757,0.1322520502624197,0.4433263734725607,0.0491779352379657,,2.0,2.8490710762791847,0.1843691691756248,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,composite,0.5,0.625,0.4798941798941798,0.9333333333333332,0.023031186312437,0.022771134255954,0.011385567127977,0.1316350931892332,0.4806971536870336,0.0492898916468853,,2.0,2.9306091609807607,0.1658214330673217,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,composite,1.0,0.5833333333333334,0.4444444444444445,0.8666666666666667,0.0509849861264228,0.0261162961344637,0.0130581480672318,0.1354474834986666,0.4532069609253955,0.0493196427974672,,2.5,2.8135649263547347,0.1369583159685135,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,composite,1.5,0.5972222222222222,0.4476190476190476,0.6666666666666666,0.1106081157922744,0.0364911945070895,0.0182455972535447,0.1538665029070038,0.3557015803164955,0.0492945306802317,,2.0,2.6881377837560887,0.157187819480896,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,scale_offset,0.5,0.5972222222222222,0.5722222222222222,1.0,0.0064135394059121,0.0198436217739504,0.0099218108869752,0.108738937331202,0.4851598878357522,0.0478692910179356,,2.5,1.5205795197348095,0.1545356065034866,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,scale_offset,1.0,0.513888888888889,0.4444444444444444,0.8,0.0239543560892343,0.0228671370306659,0.0114335685153329,0.109995023265372,0.3834051793395996,0.047889631498356,,2.0,1.4588377398236292,0.1713258028030395,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,scale_offset,1.5,0.513888888888889,0.4055555555555555,0.8666666666666667,0.0610856860876083,0.0265268022419946,0.0132634011209973,0.1125343931057554,0.3357878754967088,0.0478301847842189,,2.5,1.926009825531076,0.1843836456537246,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,smooth_baseline,0.5,0.5972222222222222,0.5722222222222222,1.0,0.0012389421463012,0.0187810917761897,0.0093905458880948,0.107737666895132,0.4708974186459386,0.0479136763994554,,2.0,1.4974379123262238,0.1367622911930084,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,smooth_baseline,1.0,0.5972222222222222,0.5648148148148148,0.9333333333333332,0.0053047854453325,0.0192058327184208,0.0096029163592104,0.1085283242591795,0.4521681271427579,0.0479391299597536,,2.0,1.3250462181952702,0.1586058363318443,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,smooth_baseline,1.5,0.5972222222222222,0.5722222222222222,1.0,0.0091868760064244,0.0197944087449319,0.0098972043724659,0.1097391602658768,0.4422456344491234,0.0479958609086904,,2.5,1.6115054562509377,0.1499319523572921,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,gaussian_noise,0.5,0.5972222222222222,0.5722222222222222,1.0,0.0001070499420166,0.0187726677042011,0.0093863338521005,0.1073553835992113,0.4851594470621354,0.0478669421209437,,2.0,1.7401795574093657,0.1524722650647163,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,gaussian_noise,1.0,0.5972222222222222,0.5722222222222222,1.0,0.0004340807499829,0.0187330722832631,0.0093665361416315,0.1074363152347936,0.4824705455949503,0.0478764495439444,,2.0,1.5222378977069415,0.1499562337994575,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,gaussian_noise,1.5,0.5972222222222222,0.5722222222222222,1.0,0.0011194229591637,0.0191103903167128,0.0095551951583564,0.1077702885852401,0.4854003806694342,0.0478686722516519,,2.0,1.5495181008576555,0.1422436088323593,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,isolated_spikes,0.5,0.5972222222222222,0.5722222222222222,1.0,8.070866169873625e-05,0.0185994940853135,0.0092997470426567,0.1072892380327532,0.4853575222251461,0.0478669019740113,,2.0,1.607770002845745,0.1521606147289276,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,isolated_spikes,1.0,0.5972222222222222,0.5648148148148148,0.9333333333333332,0.0003497203288134,0.0186781448187706,0.0093390724093853,0.1074390520134293,0.4842286529104389,0.0478830861358387,,2.0,1.591609559422368,0.1465838477015495,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,isolated_spikes,1.5,0.5972222222222222,0.5722222222222222,1.0,0.0005378921632654,0.0186385088476256,0.0093192544238128,0.1073876070692128,0.4843092911996711,0.0478744007378677,,2.0,1.6028907352303323,0.1726939603686332,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,edge_filled_shift,0.5,0.5972222222222222,0.5648148148148148,0.9333333333333332,0.0005502899293787,0.0185681235577511,0.0092840617788755,0.1073824278001092,0.4682706694455292,0.0478741200556928,,2.0,1.6911343217313608,0.1561827510595321,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,edge_filled_shift,1.0,0.5972222222222222,0.5648148148148148,0.9333333333333332,0.0013196468353271,0.0188980395317398,0.0094490197658699,0.1077934314495383,0.4579224648876169,0.0478818534645867,,2.0,1.826937130948821,0.1685736179351806,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,edge_filled_shift,1.5,0.5972222222222222,0.5722222222222222,1.0,0.001744536566548,0.0190800086902723,0.0095400043451361,0.1085442980778242,0.4579224648876169,0.0478973641798759,,2.0,1.8244966532693796,0.1743862181901931,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,gaussian_broadening,0.5,0.5972222222222222,0.5722222222222222,1.0,2.4632612621644512e-05,0.0185102952333319,0.0092551476166659,0.1072690648553608,0.4845323281292499,0.0478662955819002,,2.0,1.6249286589226428,0.1500414982438087,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,gaussian_broadening,1.0,0.5972222222222222,0.5648148148148148,0.9333333333333332,0.0001955946354428,0.0182357840720142,0.0091178920360071,0.1071687418064478,0.4840939291164007,0.0478593844208549,,2.0,1.7771421252561297,0.1517848074436187,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,gaussian_broadening,1.5,0.5972222222222222,0.5648148148148148,0.9333333333333332,0.0003729184390977,0.018053222134018,0.009026611067009,0.1070962473892484,0.4833634233986448,0.0478532616259657,,2.0,1.825615038780096,0.1547156572341919,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,composite,0.5,0.5555555555555556,0.487037037037037,0.8666666666666667,0.0128000462427735,0.0186596465604689,0.0093298232802344,0.1078146797021101,0.4848010758806944,0.0479742810583867,,2.0,1.5536001322445383,0.1592569798231125,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,composite,1.0,0.5972222222222222,0.5481481481481482,0.9333333333333332,0.0297647472470998,0.0210526303138245,0.0105263151569122,0.1098185133293185,0.421085841653485,0.0480565488515149,,2.0,1.6611862131166757,0.1548466980457306,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,composite,1.5,0.638888888888889,0.5472222222222223,0.7333333333333333,0.0657394155859947,0.0265095258728412,0.0132547629364206,0.1180239631663369,0.3830714113054509,0.0479938640774371,,2.5,1.6006324247689612,0.1460998505353927,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,scale_offset,0.5,0.5555555555555556,0.5025252525252525,1.0,0.0049709877930581,0.0180765456773724,0.0090382728386862,0.1073662911823642,0.4691371206496622,0.0478845811484414,,2.0,1.9311044939539608,0.1545077264308929,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,scale_offset,1.0,0.5,0.4166666666666667,0.9333333333333332,0.0300864744931459,0.0218395751420384,0.0109197875710192,0.1097904717172315,0.415846628449701,0.0479190366257237,,2.0,1.8299914418788537,0.1533668935298919,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,scale_offset,1.5,0.4722222222222222,0.3358585858585858,0.8666666666666667,0.058327566832304,0.026162415083216,0.013081207541608,0.1112825549169185,0.3849893271684285,0.0478853147448694,,2.5,2.0557164618920063,0.1749417334794998,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,0.5,0.5555555555555556,0.5025252525252525,1.0,0.0014422456733882,0.018077298429829,0.0090386492149145,0.1066081936442659,0.4634785713360668,0.0479152232712478,,2.0,2.1215333333605217,0.1485002115368843,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,1.0,0.5555555555555556,0.5025252525252525,1.0,0.0060468195006251,0.0184210487147944,0.0092105243573972,0.1075285703500397,0.4535006851196562,0.0479212562382343,,2.0,1.945707223491139,0.1606500297784805,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,1.5,0.5555555555555556,0.5025252525252525,1.0,0.0108299497514963,0.0190719642789581,0.009535982139479,0.1086370851219944,0.4436280229149678,0.0479818504512964,,2.0,1.7702019940437914,0.1415609568357467,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,0.5,0.5555555555555556,0.5025252525252525,1.0,8.993149094749242e-05,0.0178672350883542,0.0089336175441771,0.1064561869961176,0.4537952050064333,0.0479046549540001,,2.0,2.075415163018618,0.1520775258541107,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,1.0,0.5555555555555556,0.5025252525252525,1.0,0.0003809292975347,0.0180267597242185,0.0090133798621092,0.1067347825120244,0.458282977531636,0.0479162156757665,,2.0,1.9503028381071303,0.1502895355224609,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,1.5,0.5555555555555556,0.5025252525252525,1.0,0.0009332497720606,0.0181642938612929,0.0090821469306464,0.1069612040275158,0.4520061071220722,0.0479162008216593,,2.0,2.311476842396261,0.1438986659049987,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,0.5,0.5555555555555556,0.5025252525252525,1.0,3.808339533861727e-05,0.0178810721414079,0.0089405360707039,0.1064256072518103,0.4562575500403084,0.0479049231092656,,2.0,2.100063922536268,0.1470639109611511,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,1.0,0.5555555555555556,0.5025252525252525,1.0,0.0001577774673933,0.0179471932709444,0.0089735966354722,0.1065207100082277,0.46077483659714,0.0479045928317687,,2.0,2.1210123260074667,0.1477145254611969,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,1.5,0.5555555555555556,0.5025252525252525,1.0,0.000322858482832,0.0179376653557313,0.0089688326778656,0.1065244854886931,0.4444839832326445,0.0479089239140961,,2.0,2.0758525504997163,0.1540006101131439,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,0.5,0.5555555555555556,0.5025252525252525,1.0,0.0005225459462963,0.018040886414678,0.009020443207339,0.1065754260640777,0.4480729534348369,0.0478980678654043,,2.0,2.069698693415861,0.147332526743412,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,1.0,0.5555555555555556,0.5025252525252525,1.0,0.0012077410938218,0.018080726379146,0.009040363189573,0.1065547317088316,0.440197833245144,0.047908526921994,,2.0,2.1096441264685737,0.153897151350975,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,1.5,0.5555555555555556,0.5025252525252525,1.0,0.0016563177341595,0.0181467204129842,0.0090733602064921,0.1071098722943506,0.440197833245144,0.0479129629772145,,2.0,2.036717723553792,0.1498733162879943,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,0.5,0.5555555555555556,0.5025252525252525,1.0,7.362763426499441e-05,0.0176975098178835,0.0088487549089417,0.1063908852677127,0.4623671847589991,0.0479038990872768,,2.0,2.1007266516758163,0.1615040600299835,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,1.0,0.5555555555555556,0.5025252525252525,1.0,0.000791335129179,0.0173300982089835,0.0086650491044917,0.1063008051121901,0.4705688480100977,0.0478963402551382,,2.0,2.062815473650245,0.1609256863594055,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,1.5,0.5555555555555556,0.5025252525252525,1.0,0.00160599546507,0.0171618285873739,0.0085809142936869,0.1062896556481445,0.4721681180459969,0.0478884305115794,,2.0,2.073587473579903,0.1541549861431121,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,0.5,0.5555555555555556,0.5025252525252525,1.0,0.0128971058875322,0.0193764291856924,0.0096882145928462,0.1065326798004986,0.4835090429735365,0.0479213479681195,,2.0,1.974007034753453,0.1470006331801414,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,1.0,0.5555555555555556,0.5025252525252525,1.0,0.0259121023118495,0.0239111138657029,0.0119555569328514,0.1099388027747392,0.4094241092815789,0.0480233829128006,,2.0,2.0995977713957217,0.1457242369651794,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,1.5,0.5972222222222222,0.5136363636363637,0.8666666666666667,0.0722068473696708,0.0305380721533394,0.0152690360766697,0.1161072660775783,0.393926301530067,0.0479526730149352,,2.5,1.9701322788758484,0.1286049932241439,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,0.5,0.4166666666666667,0.3034188034188034,0.8666666666666667,0.00414550723508,0.0182221522875008,0.0091110761437504,0.11039708969632,0.4773544278609059,0.0478233483691269,,2.0,2.1300280151179067,0.126118317246437,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,1.0,0.4583333333333333,0.3700854700854701,1.0,0.0262211766093969,0.0228498962525828,0.0114249481262914,0.1125042218988329,0.4584667743986576,0.0478526438917911,,2.0,1.7242374741159128,0.1314583122730255,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,1.5,0.4305555555555556,0.2888888888888889,0.8,0.0459601283073425,0.0281493106929859,0.0140746553464929,0.1127843823103253,0.3750483188796552,0.0478729277247122,,2.0,2.4494307168199247,0.1704977303743362,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,0.5,0.513888888888889,0.4414141414141414,0.8666666666666667,0.0031302294228225,0.0183822403568123,0.0091911201784061,0.1092228286574412,0.4787015116618484,0.0478423081716408,,2.0,1.879441608811638,0.1485830619931221,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,1.0,0.638888888888889,0.5138888888888888,0.6666666666666666,0.0118334051221609,0.0191746240895001,0.00958731204475,0.1109640326584375,0.4538748464281163,0.0478729541800248,,2.0,2.002067000609504,0.170372188091278,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,1.5,0.513888888888889,0.405952380952381,0.6,0.0208092126995325,0.0206125771686116,0.0103062885843058,0.1134982081898024,0.4023074090524606,0.047983724652461,,2.0,2.3829548250603194,0.1344705820083618,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,0.5,0.4583333333333333,0.3700854700854701,1.0,9.381771087646484e-05,0.0179327777828271,0.0089663888914135,0.1089561812485298,0.4804726414540626,0.0478320342467956,,2.0,1.8580684581562212,0.1535126566886901,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,1.0,0.4583333333333333,0.3700854700854701,1.0,0.0003659566282294,0.0180192686382131,0.0090096343191065,0.1092081723492309,0.4794707370740063,0.0478548015973167,,2.0,1.7717272306461154,0.1489990428090095,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,1.5,0.4583333333333333,0.3700854700854701,1.0,0.0008566220640204,0.0181317552670926,0.0090658776335463,0.109237187019936,0.4776542553294252,0.0478669940510623,,2.0,1.8830679993172124,0.1530185937881469,,,,,,,,
outer,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0.0,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,0.5,0.4583333333333333,0.3700854700854701,1.0,8.545716264052317e-05,0.0178288086778443,0.0089144043389221,0.1087202612739406,0.4807255078730019,0.0478236668609916,,2.0,2.119692928871907,0.1334335952997207,,,,,,,,
