#wnum,raman
275,28.9138
276,29.0205
277,38.5139
278,48.1586
279,55.5954
280,63.1091
281,71.5609
282,80.418
283,91.117
284,107.3
285,122.588
286,140.813
287,159.948
288,176.927
289,189.445
290,201.933
291,204.313
292,204.419
293,200.238
294,187.178
295,177.814
296,165.214
297,151.455
298,135.114
299,116.794
300,99.5152
301,87.442
302,75.6223
303,66.7807
304,59.4325
305,51.7796
306,43.5455
307,35.4892
308,33.5558
309,32.9363
310,30.7564
311,26.1505
312,21.6597
313,20.3964
314,19.103
315,17.4122
316,15.7328
317,14.1803
318,12.4607
319,10.6064
320,10.0555
321,10.1058
322,9.7034
323,7.74976
324,5.79658
325,4.77643
326,4.04091
327,3.58237
328,3.57487
329,3.65531
330,4.35644
331,4.434
332,3.85289
333,1.50526
334,1.39963
335,1.47095
336,3.18442
337,4.78826
338,6.05427
339,6.11872
340,2.05466
341,-1.93277
342,-2.38532
343,-2.32837
344,-1.28226
345,0.9495
346,3.08159
347,3.93191
348,4.92722
349,5.56786
350,5.95176
351,5.99437
352,5.55904
353,4.91727
354,3.91098
355,3.22725
356,3.26214
357,6.66585
358,10.0563
359,10.087
360,10.1164
361,10.495
362,12.3668
363,14.3741
364,18.0693
365,22.1047
366,23.6961
367,24.6822
368,28.131
369,36.3639
370,44.3908
371,48.2661
372,52.7198
373,61.2708
374,73.21
375,84.9442
376,94.5179
377,104.939
378,118.772
379,133.256
380,146.869
381,159.11
382,170.887
383,177.791
384,182.336
385,182.344
386,180.311
387,173.376
388,158.025
389,142.667
390,126.013
391,108.799
392,92.7508
393,79.0843
394,66.1738
395,55.206
396,45.0592
397,38.0042
398,33.1328
399,28.783
400,25.2543
401,22.6838
402,20.4439
403,18.1947
404,17.2264
405,17.2274
406,17.2282
407,13.6712
408,9.41814
409,6.94428
410,5.94233
411,5.94164
412,6.0847
413,6.5689
414,6.56737
415,6.29351
416,6.29144
417,7.57633
418,7.57371
419,7.12185
420,5.0651
421,5.0617
422,6.19335
423,6.18943
424,5.14905
425,3.61739
426,3.28152
427,3.2766
428,3.3237
429,3.33261
430,3.3672
431,4.30591
432,4.29977
433,4.10874
434,1.6477
435,0.783104
436,0.776027
437,1.3342
438,4.97235
439,7.28341
440,7.27541
441,3.46711
442,3.45866
443,4.71114
444,4.85117
445,4.84206
446,0.611449
447,0.601905
448,2.34191
449,3.27262
450,3.26243
451,3.25203
452,3.39624
453,5.52918
454,5.51814
455,4.26568
456,3.54223
457,3.53057
458,4.37975
459,5.23295
460,6.08893
461,6.07644
462,4.98704
463,3.71875
464,2.56236
465,1.64022
466,1.62671
467,3.37595
468,4.5702
469,4.55609
470,4.02604
471,2.9944
472,2.37805
473,2.36314
474,4.71243
475,4.69713
476,4.06345
477,1.56915
478,1.55324
479,2.03177
480,2.89773
481,4.04372
482,4.63001
483,4.6665
484,4.59599
485,3.37415
486,1.41524
487,1.39753
488,2.58567
489,4.46042
490,4.9538
491,4.93528
492,4.80767
493,4.37475
