#wnum,raman
275,12.2719
276,12.3065
277,5.44657
278,5.48116
279,11.3942
280,18.6571
281,21.3835
282,21.8792
283,21.9138
284,16.0176
285,10.6884
286,6.61305
287,6.64761
288,12.3886
289,32.4267
290,40.8463
291,40.8808
292,40.2354
293,40.2699
294,40.3043
295,36.0796
296,23.7349
297,17.5144
298,17.5487
299,20.6447
300,22.9727
301,23.0068
302,22.7728
303,20.0005
304,20.0344
305,20.4646
306,24.3438
307,25.0855
308,25.1191
309,21.7729
310,21.8062
311,35.0118
312,41.4204
313,41.4533
314,32.2735
315,17.6482
316,-1.59083
317,-1.55852
318,12.9597
319,31.1316
320,31.1635
321,21.5411
322,21.5728
323,25.2385
324,25.2701
325,21.5741
326,20.7776
327,20.8092
328,28.3479
329,28.3796
330,25.2792
331,23.7871
332,23.819
333,25.8124
334,28.7093
335,32.2763
336,32.3089
337,31.5784
338,25.2718
339,16.1235
340,11.6821
341,11.7159
342,21.8482
343,32.5484
344,32.5831
345,23.8299
346,22.8206
347,22.8564
348,30.7721
349,44.0982
350,44.1352
351,34.3878
352,17.1409
353,12.04
354,12.0788
355,26.0579
356,26.0977
357,24.1164
358,14.9345
359,12.1859
360,12.2278
361,22.8295
362,24.8622
363,25.929
364,26.4641
365,30.1256
366,39.0691
367,47.8358
368,55.9125
369,55.9597
370,51.9209
371,44.9619
372,37.1822
373,37.232
374,38.7863
375,38.8375
376,29.2802
377,22.9108
378,22.9641
379,23.6757
380,25.172
381,25.2275
382,28.182
383,28.2389
384,25.5814
385,15.1538
386,15.2129
387,18.5159
388,32.1554
389,37.8411
390,37.9032
391,30.0917
392,30.1552
393,30.8513
394,30.9163
395,23.6416
396,22.9981
397,23.0654
398,31.8822
399,39.1087
400,39.1783
401,38.1126
402,34.5043
403,32.4306
404,32.5031
405,40.7604
406,40.8345
407,40.3343
408,40.4098
409,43.6785
410,43.7555
411,36.0264
412,31.6619
413,31.7411
414,38.9034
415,44.3709
416,47.1437
417,51.053
418,51.1356
419,50.8264
420,49.0072
421,49.0919
422,57.2591
423,60.2296
424,60.3161
425,58.8582
426,53.7103
427,53.6118
428,53.7008
429,53.7904
430,47.5701
431,30.9014
432,29.1599
433,29.2515
434,40.7969
435,49.9674
436,52.6072
437,52.7007
438,40.6646
439,40.759
