epoch,train_loss,val_loss,val_exact_match,val_micro_f1
1,0.2413553279988906,0.16246512834153143,0.6968954248366013,0.8484477124183006
2,0.1332155495297675,0.09606826992011537,0.815359477124183,0.9076797385620915
3,0.08610496441133661,0.07123638494731555,0.8774509803921569,0.9387254901960784
4,0.06613991862418604,0.05347604358118344,0.9142156862745098,0.9571078431372549
5,0.0530206878590428,0.04261602975087228,0.9183006535947712,0.9591503267973857
6,0.04490122121143964,0.03734942776412746,0.9379084967320261,0.9689542483660131
7,0.03813112713396549,0.03181021913788677,0.9411764705882353,0.9705882352941176
8,0.033537433610535135,0.025813852601191577,0.9632352941176471,0.9816176470588235
9,0.030421188722054165,0.029106880812083975,0.9558823529411765,0.9779411764705882
10,0.02814009900089183,0.023736722645611545,0.9599673202614379,0.9799836601307189
11,0.0230421427746906,0.019038332784487532,0.9624183006535948,0.9812091503267973
12,0.022328874096274376,0.02282235475585741,0.940359477124183,0.9701797385620915
13,0.023304478198387265,0.01656061162551244,0.9795751633986928,0.9897875816993464
14,0.018858972614253657,0.022455385417427892,0.9624183006535948,0.9812091503267973
15,0.01770727366842086,0.016669542072158233,0.9656862745098039,0.9828431372549019
16,0.015896521338255577,0.013269149941800076,0.9738562091503268,0.9869281045751634
17,0.01541184227353607,0.013801321277723592,0.9738562091503268,0.9869281045751634
18,0.014673472704743248,0.013985417095420796,0.9746732026143791,0.9873366013071896
19,0.015210197562826615,0.01587663670040034,0.9730392156862745,0.9865196078431373
20,0.014736962474249547,0.013272422073664619,0.9689542483660131,0.9844771241830066
21,0.013596592957969585,0.015452241299832178,0.9632352941176471,0.9816176470588235
22,0.013076600466483559,0.012597815176240758,0.9730392156862745,0.9865196078431373
23,0.013874778886222176,0.01053299138845961,0.9812091503267973,0.9906045751633987
24,0.012609923693649714,0.010957400058852691,0.9730392156862745,0.9865196078431373
25,0.010584139295555408,0.008859058933369085,0.9812091503267973,0.9906045751633987
26,0.010236859008109842,0.009225310240354802,0.9852941176470589,0.9926470588235294
27,0.011059496603492234,0.013539092304805914,0.9665032679738562,0.983251633986928
28,0.009801022349278522,0.008330339827617399,0.9852941176470589,0.9926470588235294
29,0.008153934896089673,0.00800971800668372,0.9754901960784313,0.9877450980392157
30,0.010520460720180102,0.008298088391646256,0.9836601307189542,0.9918300653594772
31,0.00869751518312233,0.009687825544353794,0.9738562091503268,0.9869281045751634
32,0.008267839971832395,0.00994149739154024,0.9795751633986928,0.9897875816993464
33,0.008754252389170766,0.012686541340514725,0.9665032679738562,0.983251633986928
34,0.0105844133904849,0.00876871321739909,0.9852941176470589,0.9926470588235294
35,0.009150283569409176,0.007763782680472907,0.9828431372549019,0.991421568627451
36,0.010002604235280184,0.008168485356506959,0.9779411764705882,0.9889705882352942
37,0.008200419354526436,0.009388349956400643,0.9803921568627451,0.9901960784313726
38,0.007424517924246056,0.007937776076978717,0.9763071895424836,0.9881535947712419
39,0.006924845724141384,0.005952445023200091,0.988562091503268,0.994281045751634
40,0.008109836589569359,0.015020783528003817,0.9648692810457516,0.9824346405228758
41,0.010124174677127716,0.007540232733232913,0.9820261437908496,0.9910130718954249
42,0.008249545372486894,0.009730935248917614,0.9746732026143791,0.9873366013071896
43,0.009837779855611278,0.007914542817066307,0.9795751633986928,0.9897875816993464
44,0.007578259985285257,0.007791292177988034,0.9787581699346405,0.9893790849673203
45,0.006914351442889645,0.00861152301061582,0.9828431372549019,0.991421568627451
46,0.006147887588180358,0.010652987548192732,0.9771241830065359,0.988562091503268
47,0.005404920983767393,0.006489787993380447,0.9869281045751634,0.9934640522875817
48,0.006022137504533615,0.007346766203447105,0.9771241830065359,0.988562091503268
49,0.005396925037714586,0.008396404612736375,0.9828431372549019,0.991421568627451
50,0.007259962712018903,0.009436217763649873,0.9771241830065359,0.988562091503268
51,0.007261072991574123,0.010513259207501131,0.9820261437908496,0.9910130718954249
