evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row123,0.016597665260544847,0.008298832630272424,0.2967403492412808,0.31157971761287456,0.005560295355979699,12,2,4,2,3.0,0.3635579946078593,0.45651983469724655
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row124,0.025161441221495412,0.012580720610747706,0.27012818198499017,0.4058858889120706,0.007069409997296004,16,4,5,1,3.0,0.2360317081317536,0.1692407343070954
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row137,0.014528819579246698,0.007264409789623349,0.2095828732447835,0.24642042741945935,0.017375001135093108,79,8,4,2,1.0,5.035389043008309,0.1670471727848053
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row138,0.017799158383997555,0.008899579191998777,0.0935364429557539,0.12080107624480922,0.05057116548929896,147,12,55,7,2.5,3.5603633110768578,0.11674347519874573
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row139,0.02674740039036661,0.013373700195183306,0.11627542403354206,0.2952594521261276,0.05921642691961357,150,15,61,7,1.0,5.774570675085029,0.17940178513526917
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row142,0.023851128292573402,0.011925564146286701,0.15802914214538488,0.20137426283884574,0.028658617799062217,107,13,11,3,3.0,3.237956325917418,0.12795187532901764
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row143,0.018444667241686728,0.009222333620843364,0.1502172024254381,0.2690666528520769,0.01839957209037883,77,10,8,4,3.5,2.595912952252392,0.1133669801056385
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row146,0.02014155820945602,0.01007077910472801,0.09904380627479571,0.2685637876724552,0.053759426891670695,138,15,77,11,2.0,1.106153951412796,0.1906667947769165
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row147,0.026900024756739135,0.013450012378369567,0.11774720486669345,0.3808359261540846,0.053079209399085295,133,13,76,8,2.0,3.478549666742791,0.16507777571678162
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row150,0.020296202681019622,0.010148101340509811,0.13412828972380617,0.2000759426757646,0.024087457223130125,100,11,10,2,2.0,7.18813775592751,0.10988694429397583
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row151,0.022849622313899566,0.011424811156949783,0.07797687834951615,0.0963703456086303,0.07332825574491705,162,19,104,10,2.0,5.7410991158251505,0.11991187930107117
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row154,0.02453967333777486,0.01226983666888743,0.12573256230585111,0.16804049284792533,0.009758793009178979,25,6,4,3,1.5,1.1300921398535135,0.051267266273498535
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row155,0.031022884906304733,0.015511442453152367,0.13335104171163345,0.5370534933212123,0.03908270996945378,134,13,37,4,3.0,6.45044127678543,0.03465066850185394
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row156,0.011469609275127182,0.005734804637563591,0.25473335893828764,0.2692259422378879,0.010205805956252983,27,4,5,3,1.5,0.4111450665797829,0.1829288164153695
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row159,0.01092198677542912,0.00546099338771456,0.2191812541747692,0.21488558837957578,0.014102143162329281,61,5,4,1,1.0,1.0605236955412902,0.16807632893323898
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row162,0.018786533573596897,0.009393266786798448,0.17987722590212063,0.2152742768296469,0.017321102805435657,70,9,6,2,3.0,7.483835641387302,0.0909612625837326
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row165,0.02318340117690284,0.01159170058845142,0.10876064395641065,0.29265387864083925,0.0573446231761149,140,14,66,9,2.0,3.362086536206746,0.18069253861904144
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row166,0.02218376307561461,0.011091881537807305,0.10598636618592602,0.30182916946348315,0.052730353123375345,139,15,49,5,2.0,2.717239125272133,0.15789127349853516
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row169,0.021150447113872005,0.010575223556936002,0.10031459136195162,0.22334432112177394,0.055966575086183315,146,18,63,10,2.5,3.370099874846839,0.13822734355926514
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row170,0.02092786651619556,0.01046393325809778,0.099715423041353,0.22461246595184928,0.05484138677694968,142,16,52,8,2.0,2.3258752501154976,0.16534805297851562
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row173,0.010821807507100338,0.005410903753550169,0.24676889885594902,0.2092755563572082,0.01286305638686047,54,7,5,2,2.0,1.8251865209719431,0.13906564936041832
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row177,0.024307651594567745,0.012153825797283873,0.09537704616629777,0.2549976657149872,0.02870781219431332,127,12,24,3,3.0,8.296077283920404,0.06320852786302567
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row178,0.021955646612977536,0.010977823306488768,0.10421753712240485,0.16135145246556262,0.08677366897679999,171,15,73,3,2.0,6.319307717329626,0.18917512893676758
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row179,0.020154634064630715,0.010077317032315358,0.14537031025692335,0.20045825979463489,0.029443859022908976,129,12,13,2,1.5,6.171566807567386,0.10578538477420807
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row180,0.024159140504708562,0.012079570252354281,0.09606971045741797,0.3348210544375111,0.051581648652042664,155,12,49,5,3.0,11.272350367869354,0.06665260344743729
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row181,0.008785609257796378,0.004392804628898189,0.2318667005786905,0.2635388640795183,0.012144553263871266,41,3,4,2,1.0,0.6774835783300327,0.147906094789505
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row183,0.011577446291294343,0.005788723145647171,0.23048786094045523,0.2660460714695035,0.014165924495485212,53,5,5,2,1.0,0.4793948669798592,0.11454745009541512
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row187,0.03510735498464354,0.01755367749232177,0.13211296530289904,0.2222341134208521,0.038577821791903784,122,13,41,8,2.0,3.1919167815038545,0.16307353973388672
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row188,0.027143335098373526,0.013571667549186763,0.11657615662507956,0.20053770279452163,0.04885599986783096,128,11,54,5,3.0,3.959810203404104,0.3177763968706131
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row189,0.022900222923761863,0.011450111461880932,0.10713432321886955,0.17906374166892156,0.053236106210471396,147,15,51,8,3.0,3.418628250372676,0.09241059422492981
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row190,0.010548362225464843,0.005274181112732422,0.22329611400311725,0.21930424512769087,0.012356714719374265,49,6,5,2,1.5,3.075044569370164,0.11988197639584541
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row193,0.013791330057300776,0.006895665028650388,0.1811402103535331,0.19060291670930782,0.017518657044108425,77,12,5,3,3.0,3.8744113395315574,0.09370287507772446
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row195,0.025216162581975236,0.012608081290987618,0.14790684056724065,0.1883103090580078,0.021951796551303623,94,11,12,4,2.0,2.405948464291236,0.12873528897762299
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row200,0.009091842792987007,0.0045459213964935035,0.20132993395637072,0.23897688509355203,0.01570388814491837,64,7,7,2,1.0,1.535153131520291,0.12849843502044678
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row202,0.013626241558340734,0.006813120779170367,0.1843058208851589,0.30386095307558564,0.01185914930488382,35,6,5,3,2.0,0.7252037518444345,0.08407096564769745
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row203,0.01450492509762124,0.00725246254881062,0.19451710119198187,0.39500037514596076,0.01589732294370021,55,8,8,3,2.0,1.4349854646333884,0.16868653520941734
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row205,0.013796138192723122,0.006898069096361561,0.07711767792163887,0.3530022520611005,0.051894345182393276,146,15,40,4,2.0,4.286604428599894,0.04884308576583862
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row207,0.008663649345046242,0.004331824672523121,0.24931768122963135,0.26625689614828024,0.010039042028864579,24,4,6,3,1.5,0.6153165663613424,0.12059760838747025
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row210,0.011609702002155544,0.005804851001077772,0.29880011634920284,0.23436242612074865,0.006525969982779186,11,1,5,1,0.0,0.23076961775424867,0.7955974886426702
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row213,0.023875425456550137,0.011937712728275068,0.11261846201512919,0.35774413736528776,0.023103301764598915,108,11,9,3,2.0,1.4473549507163521,0.061544403433799744
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row215,0.018764206304312456,0.009382103152156228,0.09570432791635927,0.2647228936362888,0.08066980288363994,162,17,39,4,2.0,5.022780955953909,0.21934807300567627
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row216,0.007643270731714287,0.0038216353658571435,0.06052221999806322,0.1510749345129273,0.03879703080015523,147,13,22,2,3.0,5.561787606159935,0.058294862508773804
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row218,0.028444501895346114,0.014222250947673057,0.12115864990200427,0.5653855985419839,0.03404726587768112,131,12,29,3,3.5,10.326172813357598,0.052251607179641724
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row223,0.02190543750623997,0.010952718753119985,0.10501354004073778,0.2288868902934593,0.055356315661753926,143,13,33,3,2.0,3.9296116001716723,0.15962529182434082
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row225,0.02997918645117799,0.014989593225588994,0.12463926036872545,0.2528697646788115,0.05538768609495102,134,14,53,7,2.5,1.988417762661399,0.21643918752670288
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row227,0.01062127660164658,0.00531063830082329,0.2278447233694069,0.21973348542208704,0.01444549304162917,62,4,5,3,2.0,0.1415964983416485,0.1427450943738222
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row229,0.012779809081773948,0.006389904540886974,0.19509895595705606,0.18503282461219725,0.019270372153925044,91,9,10,2,2.0,4.239980834271139,0.08857037872076035
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row232,0.014253654124310492,0.007126827062155246,0.0773715770232083,0.26489767064559555,0.0460555707975956,139,16,62,11,1.5,3.6864370557616817,0.1268005073070526
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row233,0.010282898196527399,0.0051414490982636995,0.19903810209906872,0.3425265735801326,0.017109595012984105,65,7,9,4,2.0,0.5876674086604163,0.07806829735636711
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row235,0.01296927108264145,0.006484635541320725,0.16145310707827135,0.24757114345437842,0.015928641366107124,65,6,6,2,2.5,0.8693674595347505,0.11691371724009514
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row241,0.015087267634621532,0.007543633817310766,0.18237162296837223,0.19581398923108995,0.016958585708801235,68,7,10,3,4.0,1.4856550150028864,0.10488380491733551
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row244,0.012929260299376473,0.0064646301496882365,0.20086787958044353,0.24610575914352598,0.019912506887423142,86,8,0,0,1.0,2.8094536529750602,0.09907095786184072
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row247,0.02608599024402963,0.013042995122014815,0.0784199276355153,0.25019987818527084,0.04939070317362036,139,19,47,9,3.0,2.844004582130989,0.12943130731582642
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row248,0.019902982391725596,0.009951491195862798,0.10028782663259539,0.2766840951827898,0.047661895552384,138,15,47,9,2.0,5.223876918192551,0.09492439031600952
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row251,0.010603700654464756,0.005301850327232378,0.22384261243527578,0.269908080189736,0.012964631645788488,46,10,8,3,1.5,1.5320846351912016,0.0804315549612511
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row254,0.008171613057623593,0.004085806528811796,0.22522258489330857,0.24330505726933466,0.013005713048790182,49,7,4,2,2.0,0.6529398994116183,0.08884396404027939
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row257,0.01154987625166294,0.00577493812583147,0.24642789671577475,0.28650571754907084,0.012913546642022473,46,6,5,3,1.5,0.3984509565543385,0.1510511701926589
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row259,0.033769126549649614,0.016884563274824807,0.19165401213096137,0.5446977097988138,0.022637232005986985,93,8,16,2,4.5,6.149320086287606,0.044820018112659454
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row263,0.01224697046956904,0.00612348523478452,0.24954848827012308,0.24477326989901882,0.011481777944136412,41,6,4,3,2.5,0.6274787927382462,0.17745752446353436
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row266,0.018358391568035138,0.009179195784017569,0.09386115518102142,0.2684118953807658,0.05334639062838895,138,13,36,4,2.0,0.6615512294048664,0.30683696269989014
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row267,0.03169858195877725,0.015849290979388624,0.12731585989882266,0.08290720539620873,0.0639253617147915,150,15,57,4,2.0,5.621299853779853,0.137752503156662
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row270,0.010319447740688846,0.005159723870344423,0.25521519071889426,0.2191184350817605,0.010587963159528695,33,6,4,2,0.0,0.8729245829042357,0.0754077285528183
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row272,0.023154819300718346,0.011577409650359173,0.10195014250417919,0.31989396792160046,0.039136914653770095,126,12,0,0,3.0,1.978491577884156,0.22069380432367325
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row273,0.021308958414662963,0.010654479207331482,0.10162087646205198,0.2791175213056356,0.040809567581496335,138,11,0,0,3.0,3.2949726255754554,0.3474213480949402
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row206,0.010031346140070275,0.005015673070035137,0.2518377295767625,0.20457539500330366,0.010987801310506516,45,5,4,2,2.0,0.9000944943011381,0.06467828713357449
strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208,324,domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row209,0.012848289525157715,0.006424144762578857,0.24907342026825954,0.24401438055253136,0.01114053329269934,33,4,4,2,3.0,2.1902344219119385,0.19214513432234526
