stage,scenario,model,representation,seed,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
poster,poster_holdout_Ag,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,6.008554973044217,0.0042887615796175,0.0938836714538158,0.0544323593167438,0.4654948403476479,63,64,0.2894722149008946,-0.2596326008164032,0.051161739975214
poster,poster_holdout_Ag,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,8.949305241561355,0.0063877981738482,0.1398328943993961,0.0714731465524341,0.7834959407579002,58,63,0.3502145005442768,-0.3364657258083995,0.0607716478407382
poster,poster_holdout_Ag,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,6.978134264068596,0.0049808238858448,0.1090333478760717,0.0411177843988795,2.166841867590828,52,56,0.2726291930130931,-0.258391895342091,0.0594677105545997
poster,poster_holdout_Ag,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,7.966128398491058,0.00568603026302,0.1244707562264228,0.058365654244921,1.2026857839187877,57,62,0.3082677147812501,-0.3201259781977872,0.0611435696482658
poster,poster_holdout_Au,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,6.429031633396364,0.0045888876755148,0.1004536192718181,0.0421614202353607,0.7936727839262668,52,56,0.2762509873737326,-0.2296977159236303,0.0459842346608638
poster,poster_holdout_Au,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,6.0024435496044575,0.0042843993930081,0.0937881804625696,0.0322372225940945,0.7885408474667455,46,51,0.2611825889917236,-0.2095576922237524,0.0489845015108585
poster,poster_holdout_Au,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.653080227115416,0.0040350322820238,0.0883293785486783,0.0419305908257344,0.5692269719153652,52,56,0.2714827648956816,-0.1945744921178447,0.0464548133313655
poster,poster_holdout_Au,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,6.347334790452525,0.0045305744400089,0.0991771061008207,0.0226954894659592,1.9339189982208944,47,46,0.2308645466737653,-0.1985003193189368,0.0479440428316593
poster,poster_holdout_Au,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,6.932484871610058,0.004948240450828,0.1083200761189071,0.0131936929227863,2.4593756144293035,39,41,0.212795474141385,-0.1968535326163873,0.0443325564265251
poster,poster_holdout_Au,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,5.716052048764446,0.0040799800490824,0.0893133132619444,0.0140952287009524,1.9099347757542315,38,37,0.1886916671692654,-0.189705084473353,0.0432130359113216
poster,poster_holdout_PICO,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,7.447142522409767,0.0053155906655315,0.1163616019126526,0.0597017957276042,1.5264741291474762,58,63,0.296061930342239,-0.2692180281869514,0.035430934280157
poster,poster_holdout_PICO,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,7.648362739992405,0.0054592168022786,0.1195056678123813,0.0762846942151042,0.6830932946543037,63,64,0.3293853479045477,-0.2583603220345692,0.0349889919161796
poster,poster_holdout_PICO,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,7.913397568292965,0.0056483922685888,0.1236468370045775,0.098509306049074,0.6748078246922647,61,64,0.3257649849021254,-0.2769024469980468,0.0395000837743282
poster,poster_holdout_PICO,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,6.123926351368507,0.0043711108860588,0.0956863492401329,0.044025976875208,0.6627162815381581,51,56,0.3051402961710634,-0.148560953148861,0.0575055703520774
poster,poster_holdout_PICO,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,5.73780584433867,0.0040955073835393,0.0896532163177917,0.0333975952699529,0.6782334364088557,46,56,0.2846400501917499,-0.1377183523144419,0.0579883977770805
poster,poster_holdout_PICO,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,6.210986757076155,0.0044332525032663,0.0970466680793149,0.0556848211771066,0.5753919916503738,53,59,0.3170500404688452,-0.1507853209988631,0.0615884102880954
poster,poster_holdout_pSERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.705021321754704,0.004072106582266,0.0891409581524172,0.0609343092886732,0.3658070269806501,58,59,0.2985290525068618,-0.1654218854211103,0.0398862697184085
poster,poster_holdout_pSERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.964351827196118,0.0035434345661642,0.0775679972999393,0.0294478123260143,1.08452154570896,55,55,0.2474054194472713,-0.1541613547441556,0.0412862747907638
poster,poster_holdout_pSERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,6.646040184759345,0.0047437831440109,0.1038443778868647,0.060833091183457,0.7629157047669256,59,59,0.3101418933205271,-0.1786998068264074,0.0389968231320381
poster,poster_holdout_pSERS,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,6.158366670095199,0.0043956935546718,0.0962244792202374,0.0471981895515777,1.2936643819699087,49,60,0.3055807538134922,-0.1581212308727345,0.060885839164257
poster,poster_holdout_pSERS,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,6.692101788491689,0.0047766608054901,0.1045640904451826,0.0441099567308733,0.7805156427258891,57,59,0.3015857994265813,-0.1971920869013562,0.0579452626407146
poster,poster_holdout_pSERS,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,6.846338428907499,0.0048867511983636,0.1069740379516796,0.0536930156812367,1.7247818230617855,59,60,0.3106478165247851,-0.1869862595999923,0.0579132661223411
domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,7.959096947410892,0.0056810113828771,0.1243608898032952,0.0267747313801485,2.1330002052600863,58,59,0.2527367331869817,-0.2472731308339148,0.0358078926801681
domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,7.983266057019698,0.005698262710221,0.1247385321409327,0.0219030947299168,1.787980333241854,50,48,0.2499667426232165,-0.2118937397171897,0.0342835783958435
domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.18524392477505,0.0058424296393826,0.1278944363246101,0.041764673447854,1.912256351718874,56,58,0.2871465896425497,-0.2184804137860769,0.0351155996322631
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,6.986177160782079,0.004986564711479,0.1091590181372199,0.0658176571256056,0.72896996076188,62,61,0.3428353232584725,-0.187333527268966,0.0556009262800216
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,7.387848394013349,0.0052732679471901,0.1154351311564585,0.0740155275163375,0.888880272065945,62,63,0.3609510719270101,-0.137202996759969,0.0482554659247398
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,7.382828636131268,0.0052696849651186,0.115356697439551,0.0617566203193118,0.8727176648573272,61,62,0.3543236886627262,-0.157699903973072,0.0530159622430801
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,6.290692945515814,0.004490144857613,0.0982920772736845,0.0069389780544887,1.2331987768421706,29,24,0.1641012803766285,-0.2289192407721874,0.0455771908164024
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.971936747895922,0.0042626243739442,0.0933115116858737,0.0087808671754972,1.57780766395425,34,29,0.1834672754252017,-0.21601235735916,0.0364021770656108
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,6.64437988290585,0.0047425980606037,0.1038184356704039,0.0053819877004265,1.5910558499191327,25,19,0.1645315471932127,-0.2244336549129398,0.0347010120749473
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.6008493044688885,0.0039977511095423,0.0875132703823263,0.0119352629436235,1.2379634089345497,39,37,0.176246261634842,-0.1579370690338237,0.0417329557240009
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,6.37841435019268,0.0045527582799376,0.0996627242217605,0.022617490838887,1.1109481039412614,56,55,0.2384559446945331,-0.168052785000691,0.0417256914079189
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,6.1784738248125946,0.0044100455566114,0.0965386535126967,0.0125136737162063,1.6243404814940154,43,40,0.1902463626357015,-0.1856783811551668,0.041496142745018
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,10.125990048712929,0.0072276874009371,0.1582185945111394,0.0241672136773133,2.213575211829633,47,57,0.2499886599082212,-0.2646055580085797,0.0403557829558849
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,9.419823883932825,0.0067236430292168,0.1471847481864504,0.0471682534924277,1.989539726223748,56,57,0.3062022738142913,-0.2235130675964727,0.0446177497506141
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.266692547536868,0.0059005657013111,0.1291670710552635,0.0313488898412383,3.17857615174828,51,53,0.2713087110102808,-0.2217007256972339,0.0338201113045215
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4.843552711904317,0.003457211072023,0.0756805111235049,0.0146230511222107,1.013238796947005,42,42,0.1894979153014891,-0.202333600790612,0.0492254123091697
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.692460634861385,0.0033493651926205,0.0733196974197091,0.0197966887872402,1.0213197514302004,54,48,0.2021721494299191,-0.1930841640789674,0.049253199249506
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.270138136569897,0.0037616974565095,0.0823459083839046,0.0159722146939519,1.3085157231094322,41,40,0.1996481850374533,-0.2200714364272323,0.0444630868732929
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,3.8227189972240896,0.0027285645947352,0.0597299843316263,0.039942929445902,0.3185355223963238,59,60,0.2218842484151917,-0.241885930791763,0.076148472726345
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.9231932478826295,0.0035140565652267,0.0769248944981661,0.0575852759427011,0.4264271251105896,60,63,0.255833789697351,-0.2797344330194011,0.0758184045553207
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4.517400090816486,0.0032244111997262,0.0705843764190075,0.050042219766948,0.3492528646193394,54,56,0.2511632454908302,-0.2340803832612529,0.0602192059159278
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.542774295434029,0.0039562985691891,0.0866058483661567,0.072894426629321,0.2948558852171576,64,64,0.3165482256041514,-0.2149886676341079,0.0593030452728271
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.435414562450286,0.0031658919075305,0.0693033525382857,0.0595211202749464,0.3650824995452758,61,62,0.2747649431366783,-0.1892060175392056,0.0619010366499424
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4.851459223037704,0.0034628545489205,0.0758040503599641,0.0574222042841651,0.3715054983900479,62,64,0.2833934555901838,-0.2077096330053661,0.0597699768841266
domain,domain__strict_core__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,9.40871995048004,0.0067157173094075,0.1470112492262506,0.0474666184042645,1.2469732781959653,55,57,0.3236220372505545,-0.1904591791359594,0.0449863374233245
domain,domain__strict_core__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,8.89891152365104,0.0063518283537837,0.1390454925570475,0.0432270709519753,1.2549949892100922,51,56,0.3196265640831757,-0.1882902959410746,0.0441977307200431
domain,domain__strict_core__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.97461938346206,0.0064058667976174,0.1402284278665946,0.0476613586968111,1.9010984504085344,57,58,0.3110759779669208,-0.1841580025493313,0.0396623238921165
domain,domain__strict_core__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.206203705189512,0.0037160626018483,0.0813469328935861,0.0086935419304812,1.195294925417625,31,30,0.1632186357137802,-0.215013261881035,0.0447352714836597
domain,domain__strict_core__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.233212877339383,0.0037353410973157,0.0817689512084278,0.0083964366017503,1.4235483482544355,30,27,0.1554131565893625,-0.2229832867828603,0.0461319684982299
domain,domain__strict_core__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.694193373877639,0.0040643778543023,0.0889717714668381,0.01365073095543,1.536362500123366,40,37,0.17715484108149,-0.2286875141831632,0.0437287166714668
domain,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,9.843669015056218,0.0070261734582842,0.1538073283602534,0.0733264554698069,1.0583357687891235,61,61,0.3522590945469109,-0.2524660171279126,0.0473340973258018
domain,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,10.636313528686555,0.0075919439890696,0.1661923988857274,0.0674370831558344,1.6611689277018846,62,61,0.3609731277408529,-0.219582796152795,0.0470418743789196
domain,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,9.534124033857584,0.0068052277186706,0.1489706880290248,0.0842904959003768,0.8460442692828518,64,64,0.3574278952467901,-0.2377644166925007,0.0516037307679653
domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4.878648167176896,0.0034822613612968,0.076228877612139,0.0148529280738691,1.2867987203303128,46,38,0.1788450736438213,-0.1775476450874773,0.0482971929013729
domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.81723402044159,0.0034384254250118,0.0752692815693998,0.0176036049242187,1.3170598239933158,52,45,0.1805968039721699,-0.1598048733625445,0.0467733591794967
domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4.840062668992274,0.0034547199635919,0.0756259792030042,0.0183792920093365,1.3419340093082557,51,48,0.1849495887397136,-0.1587202889378198,0.0469267591834068
domain,domain__strict_core__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4.862117315015881,0.0034704620378414,0.0759705830471231,0.0545737795035896,0.3651207393638664,63,62,0.2648246953778052,-0.2075165995869731,0.060690950602293
domain,domain__strict_core__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.465448623797191,0.0031873294959294,0.0697726347468311,0.0589448491384342,0.2719682434050605,64,63,0.2557638987021313,-0.2049082759001382,0.0606523975729942
domain,domain__strict_core__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4.108991571908346,0.0029328990520402,0.0642029933110679,0.0468211392000535,0.3625816019641342,64,64,0.2422861143814279,-0.1871387765163397,0.0622627325356006
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.823634714892052,0.0041567699606652,0.0909942924201883,0.0496436347809068,0.4888110091856723,61,62,0.2686679134053711,-0.2023866044371088,0.0615181550383567
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.626269501784534,0.0040158954331081,0.0879104609653833,0.0397914467655892,0.5301149496530707,63,62,0.2706448192390733,-0.2019219354907516,0.0579293183982372
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.331208564261667,0.0038052880544337,0.0833001338165885,0.0422260837634196,0.6650919522164965,58,54,0.2545622364098571,-0.2009436382954831,0.0582637637853622
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,8.338076484841418,0.005951517833577,0.1302824450756471,0.007351033219371,1.926189167530256,27,27,0.1951606743267144,-0.213607555709998,0.0301979035139083
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,8.524976493247998,0.0060849225504982,0.1332027577069999,0.0129964087052564,1.77763409768578,43,35,0.2172482072994312,-0.2111974585203166,0.0305130649358034
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,9.195416415147289,0.006563466391968,0.1436783814866764,0.0048578437378388,2.040842689829943,20,17,0.1886229639805315,-0.2278386398032023,0.0273361969739198
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,7.408465816170253,0.0052879841657175,0.1157572783776601,0.0221139373983627,1.4939295557581855,49,43,0.2368182760174396,-0.189841472214813,0.0318120159208774
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,7.4674649693101935,0.0053300963378373,0.1166791401454717,0.0150552002035422,2.495508081232306,47,38,0.2103204662443023,-0.1833083780331543,0.0258210469037294
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.350081985894601,0.0059600870705885,0.1304700310296031,0.0156012431868732,2.2862055083263084,49,47,0.2310791477922776,-0.1920998430768938,0.0284297112375497
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.34018412026856,0.0038116945897705,0.0834403768791962,0.0042430103923042,2.425685368435343,23,18,0.1345326342479399,-0.1870118005497072,0.0342250540852546
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,6.190677339761236,0.0044187561311643,0.0967293334337693,0.0050266424869387,1.9681762990843916,22,16,0.1415652717900422,-0.2276520840630481,0.0350617095828056
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.462029839263351,0.0038986651243849,0.0853442162384898,0.0051681444753067,1.7211381209327097,25,17,0.1351986969731589,-0.1979233262206889,0.0339361280202865
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,9.472282196388884,0.0067610865070584,0.1480044093185763,0.0176930804391593,1.6638573289397924,44,44,0.2549601747928197,-0.2523582365038116,0.0393450073897838
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,10.274449201927828,0.0073336539628321,0.1605382687801222,0.0205904528902963,2.044742485665612,52,50,0.2923567845965347,-0.2620042188322425,0.0383399985730648
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,9.19498967991206,0.0065631617986524,0.1436717137486259,0.0246757081083202,2.105659712019178,56,53,0.2748493650658929,-0.2521962566955456,0.040660336613655
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,9.926863300140614,0.0070855555318633,0.155107239064697,0.0177191789571047,1.9155108889263976,39,47,0.2420006497470158,-0.256239358049466,0.037968173623085
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,9.53546987468624,0.0068061883473848,0.1489917167919724,0.0139480908814055,1.7336837298902656,35,38,0.2490606697042561,-0.2275788522660191,0.0378837585449218
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,10.906239141527989,0.0077846103793918,0.1704099865863748,0.0235247368134718,2.537328909547528,45,46,0.2986997754878268,-0.2450122336514716,0.0385840758681297
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.329027141254041,0.003803731007319,0.0832660490820944,0.0031407849777126,1.371035709699146,8,9,0.1133836943533001,-0.2346905825271159,0.0451655760407447
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.218428127064705,0.003724788099261,0.081537939485386,0.0033251539767419,1.426382452045827,13,12,0.1215718733881005,-0.2221147590266414,0.0435682199895381
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4.952966821054518,0.0035353082234507,0.0773901065789768,0.0017048205854747,1.3947796682325757,10,7,0.104645365323568,-0.2043408306734393,0.041474487632513
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.76683110449331,0.0041162249139852,0.0901067360077079,0.005636115990752,1.7895991229543446,10,17,0.1332313748441349,-0.2481690645210303,0.0489081926643848
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.487988818551719,0.0039171940175244,0.0857498252898705,0.0107646562073401,1.437237483150014,34,34,0.1635162959830305,-0.2348406565197806,0.0531982108950614
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.835128228748223,0.0041649737535676,0.091173878574191,0.0048840125262222,1.4578229691414306,11,12,0.1378996520770438,-0.2415884962749001,0.049000047147274
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.393475496155676,0.003849732688191,0.0842730546274324,0.0054642978786761,1.5403241232810652,13,11,0.1316868075392579,-0.2376917004898392,0.0430372506380081
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.47268120761619,0.0039062678141443,0.0855106438690029,0.0064855419642033,1.3234564915557812,20,22,0.1450782022023694,-0.2349792130205319,0.0445614606142044
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.312765059116702,0.0037921235254223,0.0830119540486984,0.0042641217224546,1.8594182527399568,15,17,0.1271473179851065,-0.2281993821929258,0.0429136343300342
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,9.284079197676528,0.0066267517470924,0.1450637374636957,0.0070832597103914,1.8953232015590515,38,25,0.2035486295483127,-0.2296723089232007,0.0360872372984886
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,9.459196228604778,0.0067517460589612,0.1477999410719496,0.0089402811066867,1.9750684205042135,30,29,0.2097573805929912,-0.23228685670041,0.0331677533686161
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,9.86130976096936,0.007038764997123,0.1540829650151462,0.0100869570315253,2.191106729377368,34,32,0.2253051041089467,-0.2446073692021274,0.0322059988975524
domain,domain__strict_core__domain_only__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.5433434128617645,0.0039567047914787,0.086614740825965,0.0041597363836605,1.2604574479334971,18,13,0.1278256834885409,-0.2233926596275033,0.0410040505230426
domain,domain__strict_core__domain_only__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.231188636209502,0.0037338962428333,0.0817373224407734,0.0053066857377762,1.6581632484743811,28,22,0.1408527226823244,-0.2159649049651486,0.0416812524199485
domain,domain__strict_core__domain_only__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.174969140849709,0.0036937681233759,0.0808588928257767,0.0064921650792037,1.4940421398741586,27,18,0.1359865817615855,-0.2126713031122248,0.0426726192235946
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,8.617390412837963,0.006150885376758,0.1346467252005931,0.0113911356517107,2.0017272303971096,39,35,0.1968789178740932,-0.2149872825125978,0.0346388481557369
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,7.736646619465413,0.0055222317055427,0.120885103429147,0.0064542046995101,2.103109650774193,26,19,0.1790997963976323,-0.2013371440127684,0.0380708947777748
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.1324510998155,0.0058047473945863,0.1270695484346171,0.0112755946210809,1.7288919908972995,45,37,0.200557387896088,-0.2089851376574741,0.0358611345291137
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,8.222301084395653,0.0058688801458926,0.128473454443682,0.0278910582833239,1.4913476491355282,54,52,0.2550737885465429,-0.205795817143553,0.041104894131422
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,8.931641858537002,0.0063751904771855,0.1395569040396406,0.0416427665192282,1.545606369208962,60,58,0.2938913543619342,-0.2167786732126336,0.0450066216289997
