stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,observation_uid,master_sample_id,target_analyte,predicted_analyte,correct,supported,rejection_score,selection_source,requested_coverage,acceptance_confidence,accepted,decision,instrument,sensor_family
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session2_row225,41.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8931515148737073,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row3,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7673582128924405,True,accept,Pendar-2,H_SERS_H_Kit
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row11,55.0,ethanol,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.5966979244488726,True,accept,Pendar-2,H_SERS_H_Kit
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row15,55.0,ethanol,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.7386510747111882,True,accept,Pendar-2,H_SERS_H_Kit
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row74,65.0,ethyl_paraoxon,ethanol,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.27917420874772647,False,reject_low_confidence,Pendar-2,H_SERS_H_Kit
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row84,68.0,ethyl_paraoxon,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.8800731789981048,True,accept,Pendar-2,H_SERS_H_Kit
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row93,70.0,ethanol,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.7592564839459844,True,accept,Pendar-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row31,8.0,blank,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.7571995936229782,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row33,7.0,4_ANPP,blank,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.7145697892709968,False,reject_low_confidence,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row36,8.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.797748270937758,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row37,7.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.977877182844295,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row38,7.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9453310659886908,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row50,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9463125770472006,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row54,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.556079117772056,False,reject_low_confidence,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row64,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9558727780811517,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row65,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9405063601034772,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row188,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9131683094928551,True,accept,Pendar-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row191,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9149160585002953,True,accept,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row223,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9121759979485944,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row227,55.0,ethanol,4_nitrophenol,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.6844742965348993,False,reject_low_confidence,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row230,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8935306637826761,True,accept,Mira-2,GaN_polymer
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row231,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8010962270187474,True,accept,Mira-2,GaN_polymer
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row239,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9154467340006485,True,accept,Agilent-3,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row242,51.0,4_nitrophenol,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.8422769497061,True,accept,Agilent-3,GaN_polymer
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row243,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.682346381398322,False,reject_low_confidence,Agilent-3,GaN_polymer
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session1_row257,65.0,ethyl_paraoxon,ethyl_paraoxon,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8240500109244675,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row39,7.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9713630882593715,True,accept,Pendar-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row40,7.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9728046974784846,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row41,8.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.785243921191626,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row47,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9584624445481077,True,accept,Pendar-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row48,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9463504775079343,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row90,16.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8850993368260043,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row111,7.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9664652298596857,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row112,8.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.884851130568058,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row115,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9595602491669986,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row120,16.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8861023356343101,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row195,37.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9700590017812547,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row202,37.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9710177516181351,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row203,37.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9426047208947219,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row207,35.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9599175807432966,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row213,39.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9408100083454495,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row215,40.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.902427708364899,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row216,40.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9305474426665129,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row218,41.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.6547257362198569,False,reject_low_confidence,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row223,40.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7823934732213177,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row229,39.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9487546161585153,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row287,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9087989654459646,True,accept,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row292,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.912057464870074,True,accept,Agilent-3,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row293,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9101209842812227,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row299,51.0,4_nitrophenol,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.6892808145456918,False,reject_low_confidence,RMX-1,NRC_Canadian_SERS
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row308,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8562992120066922,True,accept,RMX-1,NRC_Canadian_SERS
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row315,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.912506062458669,True,accept,Mira-2,NRC_Canadian_SERS
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row333,55.0,ethanol,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.4958758080909671,False,reject_low_confidence,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row335,55.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.844313849984025,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row338,55.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8661238457626521,True,accept,Agilent-3,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row347,55.0,ethanol,ethyl_paraoxon,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.8452608648389389,True,accept,Mira-2,NRC_Canadian_SERS
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session2_row355,55.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.338918908534112,False,reject_low_confidence,Pendar-3,NRC_Canadian_SERS
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row29,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8992133111326642,True,accept,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row30,51.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9119965144117124,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row105,65.0,ethyl_paraoxon,ethyl_paraoxon,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8454684415253425,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row149,70.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.872220223089633,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row154,70.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8555323450388287,True,accept,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row169,68.0,ethyl_paraoxon,ethyl_paraoxon,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8444813900160963,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row211,7.0,4_ANPP,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.874334505124714,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row217,7.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9755275299156407,True,accept,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row224,11.0,benzyl_fentanyl,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.820492289428827,True,accept,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row225,7.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9744466529633087,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row235,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9336934820006854,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row256,7.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9667148112099948,True,accept,Agilent-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row259,8.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8827910602953966,True,accept,Agilent-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row263,16.0,blank,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.5002729765353585,False,reject_low_confidence,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row268,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9390388476788963,True,accept,Agilent-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row277,16.0,blank,4_ANPP,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.9694368135470388,True,accept,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row286,16.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7461903461837265,False,reject_low_confidence,Agilent-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row289,16.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.87042210001955,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row296,16.0,blank,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.8095291194202244,True,accept,Pendar-1,NRC_Canadian_SERS
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row297,7.0,4_ANPP,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.7723187358106306,True,accept,Pendar-1,NRC_Canadian_SERS
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row298,8.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7761512620656631,True,accept,Pendar-1,NRC_Canadian_SERS
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,session3_row306,11.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7910313449462647,True,accept,Pendar-1,NRC_Canadian_SERS
