epoch,train_loss,val_loss,val_exact_match,val_micro_f1
1,0.4203247235101812,0.3006627633680705,0.5604575163398693,0.7798202614379085
2,0.27426935352531134,0.23538180348140741,0.6527777777777778,0.8251633986928104
3,0.21546942355975607,0.18038652535357508,0.7524509803921569,0.8762254901960784
4,0.17666635813276751,0.1599224887642206,0.7279411764705882,0.863562091503268
5,0.15558818333289204,0.135914506086337,0.7581699346405228,0.8790849673202614
6,0.1347475903096542,0.11224639001819822,0.8145424836601307,0.9072712418300654
7,0.12733058086018156,0.138918274368336,0.7156862745098039,0.8578431372549019
8,0.12223677838744682,0.11589235817295274,0.7638888888888888,0.8819444444444444
9,0.11146972352772756,0.10001314514213139,0.8276143790849673,0.9138071895424836
10,0.10206079682688309,0.1030135294970344,0.8014705882352942,0.9007352941176471
11,0.09881302017986385,0.08323842330890543,0.8251633986928104,0.9125816993464052
12,0.09038462265838984,0.08654646926066455,0.8439542483660131,0.9219771241830066
13,0.08829909757850996,0.07798458796505835,0.8668300653594772,0.9334150326797386
14,0.08655718426688824,0.09006992196725085,0.8382352941176471,0.9191176470588235
15,0.08348648980552074,0.075181034509263,0.8651960784313726,0.9325980392156863
16,0.08024983521964815,0.06761374309951183,0.8709150326797386,0.9354575163398693
17,0.07872359483849768,0.07590863420293222,0.8308823529411765,0.9154411764705882
18,0.07612906956399967,0.07200357089050455,0.8439542483660131,0.9219771241830066
19,0.06960578457592359,0.07090737641442056,0.8464052287581699,0.923202614379085
20,0.07166249787106234,0.07898439165034325,0.8341503267973857,0.9170751633986928
21,0.07290329048836153,0.07690109156705195,0.8684640522875817,0.9342320261437909
22,0.06907063147990532,0.0809228071589875,0.815359477124183,0.9076797385620915
23,0.06191042004749666,0.05560279408701105,0.8986928104575164,0.9493464052287581
24,0.06353871577900219,0.05484691965911123,0.9084967320261438,0.954248366013072
25,0.0627659204738592,0.05750675158563003,0.869281045751634,0.934640522875817
26,0.058128505750419265,0.04766311766762359,0.923202614379085,0.9616013071895425
27,0.0636793844450533,0.061709969748858534,0.8782679738562091,0.9391339869281046
28,0.062201727011234935,0.05533341802900134,0.8848039215686274,0.9424019607843137
29,0.05580499152245085,0.0432592775258753,0.9313725490196079,0.9656862745098039
30,0.05390953114317133,0.044725294401443086,0.9174836601307189,0.9587418300653595
31,0.0567879165504493,0.049805523425925015,0.923202614379085,0.9616013071895425
32,0.05917930861119351,0.04043615229573904,0.9199346405228758,0.9599673202614379
33,0.049666418967878115,0.0388869421398328,0.9264705882352942,0.9632352941176471
34,0.05000900131425047,0.047360772254809835,0.9035947712418301,0.951797385620915
35,0.05320715643709002,0.054214133546243305,0.8897058823529411,0.9448529411764706
36,0.05188573658271553,0.05096955784882595,0.8888888888888888,0.9444444444444444
37,0.05276200058413487,0.06328730168295842,0.8504901960784313,0.9252450980392157
38,0.05125302865224726,0.05169052377440571,0.8733660130718954,0.9366830065359477
39,0.05051245778993843,0.04587466247818049,0.9044117647058824,0.9522058823529411
40,0.04942220261965702,0.046978667792346746,0.9076797385620915,0.9538398692810458
41,0.05782119737438906,0.04258990587264884,0.9272875816993464,0.9636437908496732
