epoch,beta,learning_rate,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,mean_unclipped_gradient_norm
1,0.0,0.001,0.07117342974903972,0.07117342974903972,84.73596253228742,0.06048248574752849,0.14621522277593613
2,0.02,0.001,0.05670065502094668,0.04844254844410475,578.4803807458212,0.41290533957588954,0.18055488169193268
3,0.04,0.001,0.04236248369480288,0.03826199697200642,143.6195770973383,0.10251218922008444,0.12351278215646744
4,0.06,0.001,0.03583399518284687,0.031618630730135495,98.42876239155613,0.070256075939726,0.08593238145112991
5,0.08,0.001,0.03420834841076718,0.028210471275933954,105.03783079635265,0.07497346951916678,0.08427703256408374
6,0.1,0.001,0.032776875551356825,0.02888246305113615,54.56072013322697,0.03894412571964809,0.08024539363880952
7,0.12,0.001,0.03109936485456866,0.0269731302247491,48.1737903328829,0.03438528931683291,0.06372561973209183
8,0.14,0.001,0.030061940467634867,0.027600535299888877,24.6316348231116,0.01758146668316317,0.04236813851942619
9,0.16,0.001,0.029392970379355343,0.027025519545341648,20.729994396830715,0.014796569876395943,0.03025323028365771
10,0.18,0.001,0.028871898517705673,0.026668686463042747,17.148333571677984,0.01224006678920627,0.02309535692135493
11,0.2,0.001,0.02848930128438528,0.02621306396674278,15.945040724998297,0.011381185385437757,0.01656370982527733
12,0.22,0.001,0.027873236426087314,0.02558004492244055,14.603460555852847,0.010423597827161204,0.02418815034131209
13,0.24,0.001,0.026827175386769826,0.024311617016792297,14.684571377066678,0.010481492774494417,0.020678886057188112
14,0.25,0.001,0.026029764133137324,0.023306295925448108,15.262315129124842,0.010893872326284684,0.029270794242620468
15,0.25,0.001,0.025009047283336173,0.022208036811545838,15.696862686512082,0.011204041889016475,0.014060492316881815
16,0.25,0.001,0.024474572173731272,0.021475645691849465,16.805985783421715,0.01199570719730315,0.020712471411873896
17,0.25,0.001,0.024044803885179898,0.021142531359611555,16.26433616460756,0.01160909076702895,0.023187473881989717
18,0.25,0.001,0.023469972359233125,0.020377729304654653,17.3289285704147,0.012368971142337402,0.023355030454695225
19,0.25,0.001,0.023008678758213687,0.020138108496402584,16.08667684155841,0.011482281828378595,0.0183077707576255
20,0.25,0.001,0.022624381839535957,0.019583626065489856,17.040397023045738,0.01216302428482922,0.01597104500979185
21,0.25,0.001,0.022528799553943234,0.01945406194169854,17.230829549390215,0.012298950427830274,0.033727504623432956
22,0.25,0.001,0.022403028122214383,0.019217715143810873,17.850495271904524,0.012741252870738419,0.0631574746221304
23,0.25,0.001,0.0218417746729629,0.018568992917967396,18.34067091830941,0.013091128421348616,0.052867785872270666
24,0.25,0.001,0.021409192447398983,0.01839086629970129,16.914700219797535,0.012073304939184536,0.023721562698483467
25,0.25,0.001,0.021081185488160268,0.018019555569734683,17.15737533569336,0.012246520582222241,0.02473496754343311
26,0.0,0.001,0.017226707060323206,0.017226707060323206,20.58235523312591,0.014691188603230486,0.029830722138285637
27,0.02,0.001,0.016412230338468108,0.015934122076561284,33.49149597522824,0.02390542182386027,0.029109667831410963
28,0.04,0.001,0.016055114090789194,0.014708406833368678,47.16843343335529,0.033667689816813194,0.014534059601525465
29,0.06,0.001,0.01622408102158197,0.013848078285538874,55.4796625181686,0.03960004462396046,0.01927688205614686
30,0.08,0.001,0.016535310637812283,0.013546363623856111,52.34393461360488,0.037361837697077,0.02914598522086938
31,0.1,0.001,0.01658527574740177,0.013450752402287583,43.91467444841252,0.031345235152328704,0.033395638689398766
32,0.12,0.001,0.01665151379136152,0.013760875044173972,33.74820766892544,0.02408865643749139,0.04166848616053661
33,0.14,0.001,0.016968719877822454,0.014239462244129458,27.312075326609058,0.01949470044725843,0.034072731311122574
34,0.16,0.001,0.017067750179490377,0.014285257562648418,24.364201213038246,0.01739057902429568,0.04547687713056803
35,0.18,0.001,0.017231406643986702,0.014234870628908623,23.323034330855968,0.016647419222595265,0.03937918413430452
36,0.2,0.001,0.017387440861311068,0.0140001907251602,23.72768783569336,0.016936251131829665,0.038492136945327125
37,0.22,0.001,0.017825623324444127,0.014486205222648244,21.266024478646212,0.015179175216735341,0.03831067867577076
38,0.24,0.001,0.017861133051473042,0.014245694611481455,21.105123386826627,0.015064327899233851,0.019587603164836764
39,0.25,0.001,0.017814308534874472,0.014231723754904991,20.07680480424748,0.014330338903816903,0.017302349985887606
40,0.25,0.001,0.017396658875567968,0.013932718267274458,19.41192312018816,0.013855762398421241,0.019432205551614363
41,0.25,0.001,0.017403841971657997,0.01421511106106431,17.86964829023494,0.012754923833144142,0.02096361907509466
42,0.25,0.001,0.017680840913292972,0.01447213631729747,17.981582020604332,0.012834819429410659,0.03608594990024964
43,0.25,0.001,0.017600555146156355,0.014174608427078225,19.199004151100336,0.013703785975089462,0.04620774804304043
44,0.25,0.001,0.017222470928763233,0.013771872750894969,19.337151993152705,0.013802392571843472,0.029323992940286796
45,0.25,0.001,0.01719472821541997,0.013922766955612703,18.3360692401265,0.013087843854480013,0.021810844385375578
46,0.25,0.001,0.017124979778431183,0.014008849534357702,17.462793793789174,0.012464520909199982,0.016170134379838903
47,0.25,0.001,0.017039736906109854,0.013640715589010439,19.048115663750227,0.013596085413097949,0.025358411017805338
48,0.25,0.001,0.0169805814187194,0.013731171701883161,18.20969160213027,0.012997638545417751,0.0251355548389256
49,0.25,0.001,0.016843823629409768,0.013597666610812032,18.191463115603426,0.012984627491508513,0.027776080183684826
50,0.25,0.001,0.016419441850725993,0.013301864353030227,17.47090432810229,0.012470310012920977,0.012040994750956694
51,0.0,0.001,0.013271647548779499,0.013271647548779499,19.12318832929744,0.013649670470590607,0.026421737857162952
52,0.02,0.001,0.012717997546979162,0.012294356321352859,29.676066908725474,0.021182060605799767,0.01738602202385664
53,0.04,0.001,0.012733450722555781,0.011541466965058516,41.74923901225245,0.02979959958047998,0.012606633671869835
54,0.06,0.001,0.013339730391148911,0.011246848526562369,48.86879960880723,0.03488137017045484,0.022809012482563656
55,0.08,0.001,0.01395534020090519,0.011254399321800055,47.300237078999366,0.03376176807922867,0.027888534901042778
56,0.1,0.001,0.014148860151857831,0.011367330392606036,38.96923207127771,0.027815297695415922,0.026500806988527376
57,0.12,0.001,0.014260344900364099,0.011703364897605985,29.852740309959234,0.02130816581724428,0.016004958655685186
58,0.14,0.001,0.014632834056608899,0.012120291850594588,25.143370916677075,0.01794673156079734,0.028574696897218626
59,0.16,0.001,0.014872618755975436,0.012287041172385216,22.63996381537859,0.016159859968150312,0.023749958258122206
60,0.18,0.001,0.01499036764509456,0.012105034729249255,22.457507554874862,0.016029627091273993,0.02084436919540167
61,0.2,0.001,0.015284679007045058,0.012248238808540412,21.270261587098588,0.015182199562525759,0.020072136384745438
62,0.22,0.001,0.015413942941746046,0.012228599337990894,20.28484739259232,0.01447883468422007,0.010510362917557359
63,0.24,0.001,0.015550343233139016,0.012331799972195958,18.788246687068497,0.013410597207043896,0.016978667738536995
64,0.25,0.001,0.015941495682264484,0.012767720685968565,17.785834112832713,0.012695099295383807,0.022271010636662442
65,0.25,0.001,0.015601556293319824,0.012486337965657545,17.457685825436613,0.01246087496462285,0.014970031411697468
66,0.25,0.001,0.015473275293791017,0.012319839906034082,17.671852821527526,0.012613742199520005,0.012832694298898181
67,0.25,0.001,0.015328603038607641,0.01226952539886846,17.143072261366733,0.012236311392838496,0.010831513985370597
