epoch,beta,learning_rate,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,mean_unclipped_gradient_norm
1,0.0,0.001,0.06123926956889682,0.06123926956889682,165.54888519156532,0.11816480027948988,0.0918299811226981
2,0.02,0.001,0.05175851829222479,0.04712198579041765,324.78904390218497,0.23182658379884724,0.09266033236469541
3,0.04,0.001,0.039436203243169925,0.03698318288604613,85.91705643110578,0.06132552207787707,0.09456519143921989
4,0.06,0.001,0.033335666739197405,0.029575788404583057,87.79316722618047,0.06266464470105673,0.04894557595252991
5,0.08,0.001,0.03258821994867768,0.02906553980992301,61.69094324461697,0.0440335069554725,0.050553125728453906
6,0.1,0.001,0.03085947948482917,0.028462696447057654,33.57893334274478,0.023967832507312478,0.06667919456958771
7,0.12,0.001,0.030481628900562347,0.028387007055335055,24.454713210499957,0.01745518430442538,0.10197361585284982
8,0.14,0.001,0.029735326766967773,0.027483822349777722,22.5311231170132,0.016082172103506924,0.08768763872129577
9,0.16,0.001,0.02914669872477906,0.027270928298494344,16.42471644814265,0.011723566344141791,0.03685912436672619
10,0.18,0.001,0.028586465874481902,0.026632552096633864,15.207959909602307,0.010855074881943117,0.04799417193446841
11,0.2,0.001,0.02778966061333718,0.02551904588955976,15.905654454872487,0.011353072416040319,0.033497296406754425
12,0.22,0.001,0.026802514231146695,0.024561281309151126,14.272578824703151,0.010187422430194968,0.049672851605074744
13,0.24,0.001,0.025925690841048156,0.023533445174981155,13.96473533891524,0.009967691176955918,0.041746055973427634
14,0.25,0.001,0.02549863210936193,0.02279175362096585,15.169348129141884,0.010827514724583785,0.03794007868106876
15,0.25,0.001,0.02512473122086968,0.022465202420002675,14.903998643087,0.010638114663159885,0.05310157127678394
16,0.25,0.001,0.02456202090679142,0.02197504391060336,14.497418431606153,0.01034790751720639,0.04786326922476292
17,0.25,0.001,0.024220477124735313,0.021630322442260232,14.51522787742335,0.010360619469966702,0.10019578358956746
18,0.25,0.001,0.023983184352954327,0.021155633332895475,15.845596434726108,0.01131020445019708,0.07083250795091901
19,0.25,0.001,0.02345735552859627,0.020625190540674555,15.87145164834841,0.011328659277907502,0.04442299170685666
20,0.25,0.001,0.023275197649825465,0.020586816334418386,15.065688261484459,0.010753524811908964,0.06903219861643654
21,0.25,0.001,0.023050468301168282,0.020306051392244825,15.379712825299475,0.010977667969521395,0.08559032343327999
22,0.25,0.001,0.022976174117191207,0.020384332278975646,14.524682371423996,0.010367367859688791,0.0555018274379628
23,0.25,0.001,0.022585799266336016,0.019816309696377637,15.520220961722302,0.011077959287453464,0.028693668012108122
24,0.25,0.001,0.02277334568188651,0.02005044517077706,15.259132898232757,0.01089160092664722,0.07644619047641754
25,0.25,0.001,0.022752191998920698,0.02003227731253961,15.242399957185853,0.010879657357020595,0.078502765457545
26,0.0,0.001,0.019075907438920587,0.019075907438920587,18.680142871325057,0.013333435311438298,0.04463607019611767
27,0.02,0.001,0.01869833482142474,0.018192072433116675,35.46367607956119,0.02531311640225638,0.06042128801345825
28,0.04,0.001,0.01879429531199425,0.01732044098192876,51.621734199430655,0.03684634846497548,0.0321125030251486
29,0.06,0.001,0.019301086372734574,0.017110130524212692,51.15881546318968,0.03651592823925031,0.029241846608264104
30,0.08,0.001,0.019463021330954393,0.017349637493782637,37.010631104261776,0.026417295577631533,0.02287520275318197
