epoch,beta,learning_rate,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,mean_unclipped_gradient_norm
1,0.0,0.001,0.10313902759666078,0.10313902759666078,23.237675388463945,0.016586492068853636,0.11371243212904249
2,0.02,0.001,0.0914745120483152,0.08946562586931521,140.72254907343375,0.1004443605092318,0.13494121176855906
3,0.04,0.001,0.06921607533995615,0.05448823202953955,515.842743065939,0.3681961049721192,0.13449261443955557
4,0.06,0.001,0.053665852682157,0.04495360413521671,203.43102041728187,0.1452041544734346,0.10529113241604396
5,0.08,0.001,0.04110339638647851,0.03804151393009715,53.62122469085255,0.03827353653879554,0.08858076536229678
6,0.1,0.001,0.03592030921478591,0.033296956720819886,36.753168662769376,0.026233525098336458,0.04752788892281907
7,0.12,0.001,0.0351259974343925,0.032084749512481345,35.506570414492955,0.025343733343678055,0.11441333379064288
8,0.14,0.001,0.033204512786494486,0.030866209417581558,23.399736112384705,0.016702167103772095,0.11656174010464124
9,0.16,0.001,0.03162494708191265,0.029392875846849673,19.544571808080352,0.013950443831606247,0.1406467386654445
10,0.18,0.001,0.029644199018700843,0.026868544893259065,21.603837455859026,0.015420297969920789,0.09799279432211604
11,0.2,0.001,0.027937491312979512,0.024913318624550648,21.184328124853984,0.015120862330374006,0.10223543298031602
12,0.22,0.001,0.026666101692110727,0.02364776052677175,19.221344952377976,0.013719732300055658,0.1271466048700469
13,0.24,0.001,0.026151027503695214,0.022660329109102345,20.376950451061486,0.014544575625311553,0.18476369617772953
14,0.25,0.001,0.025533879086660428,0.02212615024173659,19.096914747685336,0.013630917021902453,0.16099987658006804
15,0.25,0.001,0.02428825386759767,0.020745446798547604,19.853892184900896,0.014171229254033474,0.1617391003029687
16,0.25,0.001,0.023365533246734495,0.01992901851329507,19.258229597903895,0.01374605967016695,0.09648670628666878
17,0.25,0.001,0.022670620793931222,0.01916640293762159,19.637637672241794,0.014016872000172587,0.12811256891914777
18,0.25,0.001,0.021950342572120387,0.01837863661705307,20.01584217308811,0.014286825248456895,0.09389921171324593
19,0.25,0.001,0.021453358856827448,0.018047002041667842,19.08922032077917,0.013625424925609685,0.11980414151081017
20,0.25,0.001,0.021163329981160505,0.017499218619112192,20.533681221555867,0.014656446268062718,0.11884115157382828
21,0.25,0.001,0.02060718590206507,0.01703743363895485,20.004892413125653,0.01427900957396549,0.10683977178164891
22,0.25,0.001,0.019789851506788764,0.01627354513693369,19.705380462573476,0.014065225169574216,0.05118536323841129
23,0.25,0.001,0.01974380159812966,0.016188270835713905,19.92519223518919,0.014222121509771014,0.09516362047621182
24,0.25,0.001,0.019282123216530354,0.015671945814239353,20.231434525485245,0.014440709868297819,0.11379961696054254
25,0.25,0.001,0.018912127223667915,0.015453543032755692,19.38190482107646,0.013834336060725524,0.06845131609588861
26,0.0,0.001,0.014836181957791583,0.014836181957791583,23.689383566094357,0.01690891046830432,0.06659825212721314
27,0.02,0.001,0.013796483023920983,0.013165217525722308,44.22013778321481,0.03156326751121685,0.0467552174148815
28,0.04,0.001,0.014315370149447016,0.012540838275657317,62.152983487507946,0.04436330013383865,0.03878706148160355
29,0.06,0.001,0.014950175123494207,0.012224265753010813,63.649986321846264,0.045431824640861,0.020246474471475397
30,0.08,0.001,0.015131974681926686,0.012333026891084094,49.01657518815766,0.03498684881381703,0.04335982884679522
31,0.1,0.001,0.015230182366686289,0.0128870961394464,32.826637979899864,0.023430862226909252,0.0527452061484967
32,0.12,0.001,0.015580877519110173,0.01333443642678586,26.227197272925856,0.01872034066589997,0.07343314880771297
33,0.14,0.001,0.015758794825969702,0.013121115409158633,26.395633743140117,0.018840566554703866,0.03525679684909327
34,0.16,0.001,0.016059012896421424,0.012976587420267067,26.990488088872443,0.019265159235454993,0.0333531933969685
35,0.18,0.001,0.016324497999970992,0.013230440897519508,24.082075684834894,0.017189204628718698,0.04127161976482187
36,0.2,0.001,0.01634593890828379,0.013034493742626534,23.196674200906706,0.016557226410354536,0.04451398378504174
37,0.22,0.001,0.016782898482594764,0.01338100023389433,21.663907886121834,0.015463174793805734,0.05029632443828242
38,0.24,0.001,0.01691735918192487,0.013279824513211205,21.234108929428757,0.01515639466768648,0.027058055557842766
39,0.25,0.001,0.01683304966850714,0.01326899013023057,19.972991459677665,0.014256239443024744,0.05199014927659716
40,0.25,0.001,0.017074314948688284,0.013706494572808583,18.873265918932464,0.013471281883606327,0.06984868805323328
41,0.25,0.001,0.016702962486723965,0.013198057675297466,19.64148597169721,0.014019618823481236,0.045666416574801715
42,0.25,0.001,0.01663767181907259,0.013438701754409161,17.927028290963058,0.012795880293335516,0.04871132450976542
43,0.25,0.001,0.01644726705839902,0.013120195939780423,18.644905501005184,0.01330828372662754,0.053061998316219876
44,0.25,0.001,0.01644667538337445,0.013183214759641286,18.28843369552393,0.013053842751979966,0.07451835487570081
45,0.25,0.001,0.016321738852125605,0.01321639523854809,17.40234414242101,0.012421373406438981,0.05676008774233716
46,0.25,0.001,0.0162534793509108,0.012959008559620266,18.462214848641572,0.013177883546496483,0.04956533866269248
47,0.25,0.001,0.016119608379294426,0.012891783976134216,18.088729374716728,0.01291129862577925,0.03568142745643854
48,0.25,0.001,0.016053889811252862,0.012848971999789538,17.96036071412301,0.012819672172821563,0.05269299075007439
49,0.25,0.001,0.016082828944664822,0.012950549427972457,17.553295646557967,0.012529118948292624,0.06040072574147156
50,0.25,0.001,0.01588311909951947,0.01277069729623612,17.442011810375742,0.012449687230817803,0.056013653587017743
51,0.0,0.001,0.01243590632159459,0.01243590632159459,20.77379021347995,0.014827830273718735,0.06513039874179023
52,0.02,0.001,0.011850607291790858,0.01133881234808972,35.851233596436714,0.025589745607734984,0.035046733051006286
53,0.04,0.001,0.012127197289652232,0.010686496713835942,50.46053341587194,0.03601751136036541,0.024045235477387905
54,0.06,0.001,0.012773061434083292,0.010560378534763909,51.6661485918401,0.03687805038675239,0.01823735543127571
55,0.08,0.001,0.012962194226468294,0.01060377714184055,41.30178429635518,0.029480217199396988,0.040977658703923225
56,0.1,0.001,0.013125954454310203,0.011016984670712618,29.546666277652722,0.02108969755721108,0.04311062901147774
57,0.12,0.001,0.013404002105683516,0.011369626060056915,23.751340318524665,0.01695313370344373,0.04409512531544481
58,0.14,0.001,0.013645466893875713,0.01121658227143533,24.306195628700074,0.017349176037616043,0.018871714361011982
59,0.16,0.001,0.013781175997696425,0.01106806960331196,23.756636688013398,0.016956914124206565,0.019696757263903106
60,0.18,0.001,0.014137984569848439,0.011428107743699584,21.091874875520404,0.015054871431492079,0.024204977521938936
61,0.2,0.001,0.014291999536303527,0.011332399568311051,20.731996718776283,0.014797999085493422,0.01904351177758404
62,0.22,0.001,0.014537844820277828,0.011426309595980714,19.814822511809865,0.01414334226396136,0.016170819156936238
63,0.24,0.001,0.014686351018160154,0.011380402914930188,19.298473066120057,0.01377478448688084,0.026173370757273266
