epoch,train_loss,val_loss,val_exact_match,val_micro_f1
1,0.25361017356900606,0.17041172554679945,0.6070261437908496,0.8035130718954249
2,0.13574696527002683,0.09362772014600779,0.7916666666666666,0.8958333333333334
3,0.08490651539143394,0.0702583149465081,0.8169934640522876,0.9084967320261438
4,0.06406084959413491,0.053057468599743314,0.8619281045751634,0.9309640522875817
5,0.05040381588285266,0.040154927452794864,0.8815359477124183,0.9407679738562091
6,0.04184224814468739,0.031742824704136724,0.9330065359477124,0.9665032679738562
7,0.03479224445870499,0.02726943311251067,0.940359477124183,0.9701797385620915
8,0.031122614477389777,0.02422423854324163,0.951797385620915,0.9758986928104575
9,0.027976276535613864,0.021377686301574987,0.9509803921568627,0.9754901960784313
10,0.02216610221155718,0.018975118564721807,0.954248366013072,0.9771241830065359
11,0.022648850151526383,0.01891006879338057,0.9509803921568627,0.9754901960784313
12,0.019330792445567697,0.017121257516098956,0.9583333333333334,0.9791666666666666
13,0.016624488953038367,0.016732136603274377,0.9501633986928104,0.9750816993464052
14,0.01600168840168348,0.014541090411298415,0.9477124183006536,0.9738562091503268
15,0.017925146461945343,0.013750798927218305,0.9599673202614379,0.9799836601307189
16,0.01290375441069307,0.008863209332856867,0.9714052287581699,0.985702614379085
17,0.011351307507093046,0.008343159951561806,0.9754901960784313,0.9877450980392157
18,0.013216902301007626,0.009712087380048496,0.9566993464052288,0.9783496732026143
19,0.011961351860972011,0.01496488708101846,0.9411764705882353,0.9705882352941176
20,0.012833414258423194,0.009902091012062395,0.9648692810457516,0.9824346405228758
21,0.012450830657887303,0.01066255520152695,0.9722222222222222,0.9861111111111112
22,0.009952750105678646,0.009507138026403445,0.9665032679738562,0.983251633986928
23,0.009785101523781134,0.012314077649338572,0.9673202614379085,0.9836601307189542
24,0.010438445115498468,0.007523586136575033,0.9771241830065359,0.988562091503268
25,0.008569977590144655,0.008691386782314653,0.9779411764705882,0.9889705882352942
26,0.008276606094262569,0.0072163221048909465,0.9697712418300654,0.9848856209150327
27,0.011404568895551503,0.006872693819353004,0.9714052287581699,0.985702614379085
28,0.00797065446956777,0.0059326896413527674,0.9869281045751634,0.9934640522875817
29,0.00706508036191557,0.009633853221981743,0.9705882352941176,0.9852941176470589
30,0.007790683975650204,0.007392921758925214,0.9771241830065359,0.988562091503268
31,0.008368487202020642,0.006970321662188355,0.9665032679738562,0.983251633986928
32,0.009978688815060784,0.008844282721577126,0.9599673202614379,0.9799836601307189
33,0.008803804928522094,0.007731557586321644,0.9795751633986928,0.9897875816993464
34,0.008149565514055343,0.006350056310884314,0.9754901960784313,0.9877450980392157
35,0.007112735900662693,0.007131765398738625,0.9746732026143791,0.9873366013071896
36,0.007452436954123912,0.005588519648691408,0.9852941176470589,0.9926470588235294
37,0.005960423047380412,0.00583929816273108,0.9803921568627451,0.9901960784313726
38,0.004745047299033091,0.006117993061814238,0.9844771241830066,0.9922385620915033
39,0.005802299804510731,0.004831914062569149,0.9812091503267973,0.9906045751633987
40,0.004282821128844874,0.0053850625477292954,0.9893790849673203,0.9946895424836601
41,0.006944890420129097,0.006201931780654621,0.9812091503267973,0.9906045751633987
42,0.005464892651812703,0.005069374788576871,0.9901960784313726,0.9950980392156863
43,0.005963362144683701,0.007673288272462444,0.9689542483660131,0.9844771241830066
44,0.006577733179761304,0.004751760351282904,0.9771241830065359,0.988562091503268
45,0.00470444182652274,0.004112918672511001,0.9852941176470589,0.9926470588235294
46,0.006285693700382717,0.005146591263683209,0.9844771241830066,0.9922385620915033
47,0.0048086821783358364,0.004309841568636543,0.9893790849673203,0.9946895424836601
48,0.00400970375707093,0.009246742298059604,0.9787581699346405,0.9893790849673203
49,0.0052717751762494935,0.007070527491129301,0.9812091503267973,0.9906045751633987
50,0.005126276296971281,0.007586267009815749,0.9787581699346405,0.9893790849673203
51,0.005402082050815712,0.011559804018854706,0.9616013071895425,0.9808006535947712
52,0.006776979445705032,0.0071263401647360105,0.9681372549019608,0.9840686274509803
53,0.006195768234593903,0.010346035095649997,0.9746732026143791,0.9873366013071896
54,0.006050066447214168,0.00849285501426731,0.9673202614379085,0.9836601307189542
