epoch,train_loss
1,0.17830109221772997
2,0.10473243662044016
3,0.09991486589009849
4,0.06934223132919891
5,0.0708392549559708
6,0.05267710659984519
7,0.049119906826676184
8,0.04355137249094029
9,0.04005529411644212
10,0.033690935361603794
11,0.03582318637676108
12,0.03059446510337098
13,0.022656191315950522
14,0.021782090360815614
15,0.026758600455460125
16,0.02111989720017498
17,0.026089939059621377
18,0.02112246265742167
19,0.01833068694509761
20,0.021062743301498484
21,0.019108693442107496
22,0.0228226281634254
23,0.026376405613818717
24,0.02270826026407212
25,0.01856478820530532
26,0.017883883974471017
27,0.028984804818143396
28,0.02251356012183022
29,0.01022314172023566
30,0.01700973160642916
31,0.016305983671187105
32,0.010850848995773267
33,0.013331596608546744
34,0.010007420135418157
35,0.015496398590466115
36,0.01491516923132055
37,0.011709120631686056
38,0.012709687985674872
39,0.01845620827095983
40,0.013102564604767643
41,0.01284229783682611
42,0.01292250076240582
43,0.014853695992633935
44,0.011506057212724111
45,0.012579360339273723
46,0.008957719615616724
47,0.009146590134450747
48,0.00583647956086703
49,0.00878968928496875
50,0.011610050722274013
51,0.008218727123323848
52,0.0095469985956921
53,0.013759544743371259
54,0.012461673156285161
55,0.01188592534726827
56,0.008965635489360356
57,0.007971480937372327
58,0.006860930219058591
59,0.00716910214304768
60,0.008286240093741586
61,0.008577688046150807
62,0.008178841069106655
63,0.004871847751643021
64,0.008702628080445434
65,0.004877798961407227
66,0.006669582340729798
67,0.008949524766877683
68,0.005389889419390893
69,0.006093830504108474
70,0.007070365853739308
71,0.004908229512069862
72,0.006478896276801044
73,0.006966202671600613
74,0.008443595734254229
75,0.0030354248915667307
76,0.007314302812267037
77,0.005260883279495839
78,0.006503993167459029
79,0.007078758084961257
80,0.0035936440023013358
81,0.00419287852143274
82,0.0033785336460742652
83,0.002584821890786056
84,0.011051070725262476
85,0.009787131456843533
86,0.006825566915941488
87,0.004565220170152125
88,0.0039757804832962484
89,0.005342754437856337
90,0.006602706475407665
91,0.004879821128460593
92,0.004261159782995182
93,0.006192196916340221
94,0.002241139567130445
95,0.003986726256565274
96,0.0022432788577496383
97,0.005693799538138025
98,0.00454086385373543
99,0.006057476667511759
100,0.002954458847095829
