epoch,train_loss
1,0.19192755126853508
2,0.131474469100906
3,0.12116385340524582
4,0.10849992905984682
5,0.08104650858883074
6,0.05344029974638585
7,0.05949906454341159
8,0.04585525248210078
9,0.04064151778568132
10,0.03654110184702036
11,0.04814996626383747
12,0.03768161711254492
13,0.029569269886920047
14,0.02858797574939834
15,0.03328301155716596
16,0.018415622479310854
17,0.018268379330904867
18,0.019125814951727983
19,0.025468809063180574
20,0.02736409500365802
21,0.02394547433823264
22,0.024738019301159136
23,0.021341840619828377
24,0.011666024544776981
25,0.011590252181613678
26,0.020133798833012913
27,0.016311918294529396
28,0.014391904836909684
29,0.023690973901420748
30,0.011129316348520246
31,0.014458180719099337
32,0.018916114293101107
33,0.010149331218601933
34,0.007123652025849706
35,0.020435176864992775
36,0.013706556518761893
37,0.01952658354987009
38,0.01863197674118709
39,0.009932224051170778
40,0.007917398695826198
41,0.0074527740976604575
42,0.012579430610688617
43,0.010779970120586724
44,0.012464886173232352
45,0.005300574274448299
46,0.015528418891609214
47,0.019284258811918805
48,0.015558275256648369
49,0.012102639546467401
50,0.01178210616775874
51,0.015192880437898768
52,0.007758258777725041
53,0.011181903645022665
54,0.013369805135434716
55,0.008529695544734307
56,0.012766472144379258
57,0.012678495107587002
58,0.0078270370581688
59,0.034627401407465626
60,0.021801329505808837
61,0.014112078877876728
62,0.009654319219934576
63,0.010311794667024799
64,0.006367430090904236
65,0.008027206722408285
66,0.008662898249114788
67,0.006309467686916128
68,0.00765242774174406
69,0.005419922831745865
70,0.008711231950265784
71,0.009591984715634402
72,0.007568228626649692
73,0.007952191703498862
74,0.007034773448051516
75,0.008054715266041354
76,0.011286484331805726
77,0.008484306773767498
78,0.005462660679910176
79,0.007483227339295624
80,0.006414627638181106
81,0.007558980941108342
82,0.0067662982721514685
83,0.007914252932025197
84,0.006434092033540306
85,0.008540367930712474
86,0.0026523787165086583
87,0.007506188741965546
88,0.00754209531310292
89,0.005772230933967739
90,0.006119885982577183
91,0.0060000235323786405
92,0.003150050022475899
93,0.01117876798827668
94,0.0032133459214712585
95,0.005652860346610832
96,0.006031469880372369
97,0.005889299105136839
98,0.008317477191723157
99,0.003121992920766634
100,0.0037544939179274366
