alpha,l1_ratio,share_threshold,exact_match,micro_precision,micro_recall,micro_f1,mean_true_labels,mean_predicted_labels,zero_prediction_rate,mean_residual_norm
0.0001,0.95,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.328086327954
0.0001,1.0,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280863277437
0.0003,0.2,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.328086380537
0.0003,0.5,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280863780722
0.0003,0.8,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280863903235
0.0003,0.95,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280864008932
0.0003,1.0,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280864051142
0.001,0.2,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280862323852
0.001,0.5,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280871124973
0.001,0.8,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280873759738
0.001,0.95,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.328087562814
0.001,1.0,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280876336387
0.003,0.2,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280873784313
0.003,0.5,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280891040188
0.003,0.8,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280925947643
0.003,0.95,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280944442874
0.003,1.0,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280951371632
0.01,0.2,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3280916218855
0.01,0.5,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3281102675603
0.01,0.8,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3281429619794
0.03,0.2,0.15,0.5637931034482758,0.7432885906040269,0.7637931034482759,0.7534013605442177,2.0,2.0551724137931036,0.0,2025.3281239993269
