held_out_substrate,prototype_mode,n_train,n_test,test_labels,accuracy,balanced_accuracy,macro_f1,final_loss
Ag,row_mean,250,25,benzenethiol,0.84,0.84,0.3043478260869565,0.0
AgNP,row_mean,225,50,"4np,pyridine",0.44,0.44,0.25442834138486314,0.0
Au,row_mean,250,25,benzenethiol,0.96,0.96,0.4897959183673469,0.0002767757177352905
AuNP,row_mean,250,25,pyridine,1.0,1.0,1.0,0.00043553751707077026
PICO,row_mean,200,75,"4np,bt,pyridine",0.6666666666666666,0.6666666666666666,0.5555555555555555,0.004946321845054626
pSERS,row_mean,200,75,"4np,bt,pyridine",0.6666666666666666,0.6666666666666666,0.5,0.0
