wavenumber,mean,std
330.9061584,254.971217936,31.59680061646932
333.1221896,255.45794531600004,32.6026276536599
335.3382209,255.93692292,32.99543016054132
337.5542522,255.75938225200002,32.53351049621262
339.7702835,254.853847812,31.46013630318591
341.9863148,254.85905619200003,32.108917565423525
344.202346,256.87930280399996,33.46950635849318
346.4183773,259.581568876,32.62462280809828
348.6344086,259.134254668,33.526644491002514
350.8504399,259.81545136,33.18677397339531
353.0664712,261.42912265999996,33.29369984745962
355.2825024,262.83456085200004,33.49832372025959
357.4985337,264.622271808,33.68960219020879
359.714565,267.126345764,34.4510590052101
361.9305963,270.35500404,34.49258242528315
364.1466276,274.08948210799997,32.29566145334826
366.3626588,277.52064975199994,34.922232409574534
368.5786901,280.173952272,33.65694876785276
370.7947214,285.073127536,34.07472739718206
373.0107527,289.17834892400003,33.70908844361257
375.226784,290.37240114,33.328916431335145
377.4428152,290.201767764,33.52590854139279
379.6588465,289.873424956,33.68428828903521
381.8748778,287.78971262,33.53569456321303
384.0909091,285.47931946,34.576508498542765
386.3069404,282.874113548,34.48026474592531
388.5229717,281.824541492,34.89371462197163
390.7390029,278.966164724,33.965432741768666
392.9550342,277.611205712,34.447643127469554
395.1710655,278.47841935599996,34.67112735021604
397.3870968,279.717593008,33.88848875864057
399.6031281,280.245336716,35.24296098127366
401.8191593,281.124685244,35.557997684758455
404.0351906,280.095752184,34.8816365722645
406.2512219,281.012114628,33.43546144689045
408.4672532,282.785386976,34.55359094356498
410.6832845,282.998413756,35.441535469436126
412.8993157,282.867926748,35.54474715024569
415.115347,283.232541632,35.911236589483636
417.3313783,282.925072656,36.82177567482774
419.5474096,284.851502024,36.32218715946915
421.7634409,282.03745888,36.04737471754366
423.9794721,281.020221188,36.28903806051436
426.1955034,281.435951128,35.63942840481504
428.4115347,282.566846364,36.90904644642938
430.627566,283.098534128,38.011054583936726
432.8435973,283.63167203200004,37.5405752075154
435.0596285,285.59364939200003,37.41295195469485
437.2756598,287.182368584,37.901346769895234
439.4916911,287.824744512,37.976337868560016
441.7077224,289.284610084,37.95718940178505
443.9237537,289.538937584,38.334151838623946
446.1397849,289.449018872,37.547506088599825
448.3558162,288.856207908,37.60242685102683
450.5718475,288.272336852,38.794924249365714
452.7878788,287.85916094,39.570857127788436
455.0039101,286.41015421599997,39.41936324070852
457.2199413,284.98801972,39.51678854195432
459.4359726,281.38450026,38.447660241643604
461.6520039,280.558126116,37.902401720067004
463.8680352,279.594978076,37.14129597646142
466.0840665,278.112387816,37.09238454000262
468.3000978,277.240555108,38.08122122606336
470.516129,277.934418908,39.335521755592104
472.7321603,279.22483041199996,39.71981972072318
474.9481916,278.502973172,38.54470502153037
477.1642229,279.826247756,38.11630837324326
479.3802542,280.248101632,38.38474737465059
481.5962854,281.10517882399995,40.163263884379084
483.8123167,282.386809524,38.6850589822587
486.028348,283.41003952799997,38.9462174974949
488.2443793,284.190522876,40.04460913076906
490.4604106,285.0441540240001,39.705742493677555
492.6764418,286.22325408800003,39.40401195745185
494.8924731,288.519095316,38.763924094280966
497.1085044,291.321793116,40.020863127286525
499.3245357,293.143113552,39.085913483089136
501.540567,293.918757228,38.96681934480898
503.7565982,296.06398303599997,39.35065154031732
505.9726295,298.110622072,39.75726079431906
508.1886608,298.841380192,39.52480860052621
510.4046921,298.50243282400004,38.75590729121711
512.6207234,297.95807986799997,38.537396800920234
514.8367546,298.01648474,39.04287961702234
517.0527859,297.51800680400004,38.68702004450303
519.2688172,296.567490452,38.22526609799049
521.4848485,294.42106595999996,37.523258770222796
523.7008798,292.849979552,38.79832735485465
525.916911,289.627351416,38.875166401056745
528.1329423,286.579529156,38.42168761711696
530.3489736,285.53267968,38.8679252068565
532.5650049,284.660693812,38.90704020404718
534.7810362,283.76356632,38.654312667631174
536.9970674,284.98593703600005,39.00109538964351
539.2130987,284.470401876,38.891919632999
541.42913,283.47246188,39.85257359730755
543.6451613,283.068162536,39.286068014312455
545.8611926,283.569443932,40.26268613504079
548.0772239,284.27265371199996,40.932986338409634
550.2932551,284.653391684,40.44211132353951
552.5092864,285.13223001600005,40.63479578185937
554.7253177,286.176382964,39.84897386506382
556.941349,285.9175039,39.23114964456106
559.1573803,285.50368958399997,40.25359489164344
561.3734115,285.886906304,40.48989905021652
563.5894428,285.508164392,40.443587935060584
565.8054741,285.795894568,40.767017773623756
568.0215054,285.543054176,40.37191228682387
570.2375367,284.48220100799995,40.06003906748236
572.4535679,284.238506948,40.818651729476585
574.6695992,285.204539072,42.096349636439705
576.8856305,284.264356392,41.87355364773763
579.1016618,285.38185391999997,40.653099047990075
581.3176931,284.99387747599997,41.49352205295214
583.5337243,286.245775236,41.41061645595102
585.7497556,286.677267152,41.15183661679331
587.9657869,286.34397748,40.94588823812032
590.1818182,286.045793384,41.6091384348498
592.3978495,286.20471914,41.91321221749584
594.6138807,287.00606265600004,40.84557034750854
596.829912,288.624601404,40.535993421107875
599.0459433,290.473311632,41.779898691869136
601.2619746,291.91280524399997,40.04156006831845
603.4780059,292.83763226,42.00553503213209
605.6940371,291.587075152,41.43183449722406
607.9100684,291.696537856,41.187920066736076
610.1260997,291.053632864,40.50536717849767
612.342131,290.327593196,40.47364871769091
614.5581623,290.50722546,40.358683210002326
616.7741935,291.05235278400005,40.17211337686327
618.9902248,291.91243337199995,42.02183331963026
621.2062561,294.84558707599996,41.73955137493435
623.4222874,297.261621052,39.69452793070938
625.6383187,303.50748784800004,42.278894942306195
627.85435,311.540569628,41.57340226145293
630.0703812,321.23638757199996,41.26065097201642
632.2864125,330.94645841600004,42.841744257087846
634.5024438,338.591200716,43.235935202801286
636.7184751,341.224308888,42.93151824318141
638.9345064,339.4132467,43.40708750768921
641.1505376,337.305897272,43.81719833301121
643.3665689,335.334289476,43.06927813355002
645.5826002,330.28270172799995,41.82631449801602
647.7986315,324.11390845600005,42.19360149324044
650.0146628,318.52125606000004,40.44111157421225
652.230694,313.563123392,41.329291342198
654.4467253,311.624776632,42.8020010068869
656.6627566,308.875282892,41.51872866209539
658.8787879,307.89844946399995,40.233018902134674
661.0948192,307.656517136,40.791077959490146
663.3108504,306.321342412,41.30128808466773
665.5268817,307.21050591200003,41.2407068167374
667.742913,306.17951724,41.10022925318628
669.9589443,305.411831396,39.737077944280486
672.1749756,305.338999472,40.2763771890263
674.3910068,305.04285753199997,40.3645091957397
676.6070381,307.285852772,40.20577274832892
678.8230694,307.92788480800004,40.50644862422652
681.0391007,309.037526568,40.712852149673395
683.255132,310.947492792,40.74496469442891
685.4711632,312.177478376,41.055634197243904
687.6871945,311.889810712,41.54142833220685
689.9032258,311.135958808,41.8472032871548
692.1192571,312.398322636,40.7998626629532
694.3352884,311.14254580000005,40.84267768460198
696.5513196,310.77769404,40.24942928020432
698.7673509,311.455916,41.549614489789036
700.9833822,311.703134148,41.37135456873165
703.1994135,311.602839352,40.97140735221545
705.4154448,313.2551977,40.8242006116737
707.6314761,315.01772820400004,41.37551441330481
709.8475073,316.104083088,42.07598816116389
712.0635386,316.907161788,42.10860253146388
714.2795699,316.586223424,42.13668876314961
716.4956012,314.948192972,42.715223926919236
718.7116325,314.466344156,41.86727330428568
720.9276637,313.783371172,41.566821574916425
723.143695,316.06230569999997,41.82691956499451
725.3597263,316.4323517,42.7836698032848
727.5757576,317.441054552,42.60627268453771
729.7917889,316.80290594400003,41.196756184161394
732.0078201,319.910266868,41.61159448174005
734.2238514,323.268708192,42.64330907022809
736.4398827,326.454104912,42.74575312454783
738.655914,332.49603828,42.010243501325405
740.8719453,339.273621308,40.71153815018982
743.0879765,345.8698140360001,41.1495974599866
745.3040078,349.699319864,41.91287078683583
747.5200391,348.7282685480001,41.40437268965097
749.7360704,344.08869595199997,43.04393971898275
751.9521017,338.112002076,41.61572981254695
754.1681329,332.048380088,41.55759353553507
756.3841642,328.28412970799997,42.31554757813931
758.6001955,325.272966812,41.6426270075866
760.8162268,322.928671412,40.9322599652115
763.0322581,321.827828836,41.93540383589426
765.2482893,322.35004012400003,42.91540375649111
767.4643206,323.34160572,42.27644729806348
769.6803519,322.62393388399994,42.32785084267578
771.8963832,324.308309808,43.51001605685843
774.1124145,324.98020193599996,41.94511576282343
776.3284457,326.33978551599995,41.193056630791986
778.544477,326.136464672,40.932145325343974
780.7605083,330.22552930800003,42.507101409548056
782.9765396,331.96883142,43.305255937019574
785.1925709,334.14291593600007,43.420239951043726
787.4086022,336.503782356,43.108240185186354
789.6246334,339.169161048,42.79000171475557
791.8406647,341.71820839199995,42.745246876502584
794.056696,343.590542428,42.17762035129212
796.2727273,345.93212376799994,41.09489709188187
798.4887586,349.152272948,42.158938302149366
800.7047898,352.428420328,41.522648736240214
802.9208211,357.91486425999994,41.86394004798472
805.1368524,364.436972784,42.227639866852655
807.3528837,371.94212488000005,42.950590285592455
809.568915,380.66210962800005,41.579759365000754
811.7849462,390.637074268,43.99279339173065
814.0009775,397.98858103599997,44.6326368541219
816.2170088,404.14245491199995,44.62163673592029
818.4330401,407.17253978400004,45.51978768093986
820.6490714,406.82569961199994,45.76162794933106
822.8651026,404.76612299999994,45.123965511294884
825.0811339,402.3599784919999,44.84768627592908
827.2971652,401.35739770399994,43.447934646346596
829.5131965,400.64936922400005,43.522042732625465
831.7292278,401.59889306800005,44.30249731187007
833.945259,404.193802588,44.5978884238047
836.1612903,409.75444230399995,44.34316777352338
838.3773216,414.226239144,46.882851976249256
840.5933529,418.76607417199995,46.688405522453216
842.8093842,427.44846001599996,46.57923982332166
845.0254154,440.88628436799996,48.814715002658666
847.2414467,458.51835907199995,52.26754656953934
849.457478,474.793580448,55.508918368953054
851.6735093,485.2351149,57.393314659857545
853.8895406,489.210474436,57.97723612273835
856.1055718,490.79432396,57.92658932775298
858.3216031,494.87634655200003,58.61841804362038
860.5376344,497.80721105199996,60.905682321452545
862.7536657,497.162625012,61.3553699292319
864.969697,489.226646196,58.16957224192019
867.1857283,465.75481609199994,53.92383353543982
869.4017595,430.44441816000005,48.30862127075423
871.6177908,404.5841984919999,44.46833167590516
873.8338221,386.051636772,43.89609394569355
876.0498534,374.846634136,44.004509502201564
878.2658847,366.057936048,43.3934434247515
880.4819159,358.70177246400004,42.850055992025524
882.6979472,352.95514404399995,42.30116201239501
884.9139785,348.69794284000005,42.726438861090486
887.1300098,345.87825665599996,43.85317947472192
889.3460411,343.77206672799997,44.06152760643142
891.5620723,341.819026104,44.03203143591305
893.7781036,340.50634369600004,44.22044104660703
895.9941349,338.29273274400003,42.39823107587239
898.2101662,339.86602738,44.07793730198979
900.4261975,336.26442624000003,44.58903405484129
902.6422287,337.64762722,45.466505164686865
904.85826,336.185629604,42.223317919910286
907.0742913,335.085113128,42.23143155551648
