400,20177.27
401,20136.73
402,20115.33
403,20098.45
404,20068.43
405,20010.62
406,19935.51
407,19866.58
408,19826.69
409,19818.8
410,19820.39
411,19807.45
412,19765.68
413,19712.42
414,19671.39
415,19662.8
416,19675.27
417,19680.21
418,19649.68
419,19580.31
420,19501.32
421,19443.9
422,19428.91
423,19442.8
424,19464.88
425,19475.9
426,19468.34
427,19441.17
428,19393.58
429,19331.82
430,19271.25
431,19227.74
432,19210.58
433,19208.25
434,19205.08
435,19186.71
436,19149.06
437,19093.31
438,19020.85
439,18938.94
440,18861.84
441,18804.12
442,18773.25
443,18756.31
444,18736.79
445,18700.38
446,18648.33
447,18589.04
448,18530.68
449,18477.02
450,18427.14
451,18379.91
452,18335.25
453,18295.57
454,18263.65
455,18241.22
456,18223.66
457,18203.98
458,18175.39
459,18134.18
460,18079.33
461,18009.93
462,17927.91
463,17840.73
464,17756.44
465,17681.68
466,17616.47
467,17558.89
468,17506.99
469,17458.04
470,17408.81
471,17356.11
472,17298.58
473,17237.56
474,17174.63
475,17112.15
476,17055.22
477,17009.51
478,16979.29
479,16957.1
480,16929.6
481,16884.06
482,16822.9
483,16765.1
484,16730.25
485,16724.65
486,16723.04
487,16695.78
488,16620.48
489,16514.36
490,16408.14
491,16330.7
492,16286.36
493,16261.01
494,16240.23
495,16212.3
496,16169.78
497,16105.63
498,16016.92
499,15914.89
500,15813.8
501,15725.96
502,15648.67
503,15571.96
504,15486.32
505,15392.42
506,15301.29
507,15224.29
508,15166.01
509,15116.91
510,15065.74
511,15004.29
512,14937.95
513,14875.99
514,14826.58
515,14786.26
516,14744.51
517,14691.02
518,14623.82
519,14551.17
520,14481.92
521,14421.86
522,14369.26
523,14321.19
524,14275.26
525,14231.83
526,14192.19
527,14157.29
528,14123.75
529,14085.16
530,14035.31
531,13976.06
532,13920.25
533,13881.45
534,13866.03
535,13860.7
536,13848.96
537,13817.62
538,13772.42
539,13725.88
540,13689.61
541,13663.63
542,13639.66
543,13609.48
544,13573.05
545,13541.46
546,13526.55
547,13533.61
548,13550.38
549,13561.81
550,13555.04
551,13529.1
552,13487.09
553,13432.63
554,13375.77
555,13330.82
556,13311.72
557,13319.43
558,13338.62
559,13353.04
560,13351.34
561,13333.58
562,13301.45
563,13257.45
564,13207.68
565,13159.29
566,13118.91
567,13088.37
568,13066.8
569,13053.18
570,13043.99
571,13033.06
572,13014.19
573,12985.25
574,12951.86
575,12920.47
576,12895.56
577,12874.47
578,12852.96
579,12827.58
580,12800.45
581,12776.11
582,12758.85
583,12749.38
584,12745.57
585,12745.19
586,12744.99
587,12740.27
588,12726.28
589,12701.49
590,12672.54
591,12647.32
592,12631.84
593,12623.5
594,12617.13
595,12607.87
596,12593.54
597,12573.42
598,12547.11
599,12520.1
600,12503.49
601,12508.36
602,12533.67
603,12558.8
604,12561.4
605,12529.49
606,12480.69
607,12437.83
608,12418.91
609,12417.04
610,12417.17
611,12405.83
612,12384.43
613,12363.03
614,12351.22
615,12348.2
616,12343.04
617,12324.54
618,12288.92
619,12244.52
620,12200.71
621,12165.51
622,12143.17
623,12137.31
624,12148.45
625,12162.04
626,12158.92
627,12123
628,12065.07
629,12010.13
630,11982.03
631,11983.91
632,12000.87
633,12017.56
634,12023.35
635,12014.16
636,11986.43
637,11942.5
638,11898.32
639,11871.73
640,11873.65
641,11888.04
642,11892.27
643,11868.07
644,11825.94
645,11788.33
646,11775.86
647,11787.2
648,11806.22
649,11816.95
650,11811.9
651,11792.57
652,11760.93
653,11721.05
654,11680.47
655,11647.07
656,11627.7
657,11626.6
658,11647.54
659,11689.8
660,11732.69
661,11750.09
662,11720.97
663,11660.84
664,11601.45
665,11572.2
666,11572.99
667,11583.21
668,11582.48
669,11563.59
670,11533.36
671,11499.17
672,11465.24
673,11430.62
674,11393.9
675,11355.95
676,11323.24
677,11303.1
678,11299.51
679,11303.63
680,11303.45
681,11289.34
682,11265.94
683,11243.33
684,11230.67
685,11227.74
686,11228.87
687,11228.49
688,11223.73
689,11214.07
690,11199.12
691,11180.37
692,11161.76
693,11147.33
694,11139.17
695,11135.71
696,11135.01
697,11134.54
698,11130.07
699,11117.14
700,11093.76
701,11068.34
702,11051.99
703,11053.32
704,11065.32
705,11074.86
706,11070.07
707,11051.37
708,11026.14
709,11001.67
710,10982.12
711,10969.13
712,10964.1
713,10963.2
714,10956.6
715,10934.35
716,10897.21
717,10863.28
718,10852.12
719,10871.39
720,10901.6
721,10919.51
722,10909.51
723,10880.86
724,10847.9
725,10822.5
726,10804.96
727,10792.11
728,10780.92
729,10769.11
730,10754.72
731,10736.24
732,10716.86
733,10702.47
734,10698.56
735,10703.83
736,10711.59
737,10715.25
738,10714.17
739,10714.17
740,10721.22
741,10733.65
742,10738.76
743,10723.13
744,10684.81
745,10644.18
746,10624.11
747,10636.33
748,10663.19
749,10682.35
750,10678.32
751,10660.29
752,10643.01
753,10638.02
754,10641.3
755,10644.06
756,10638.39
757,10622.41
758,10596.68
759,10562.67
760,10530.01
761,10512.81
762,10523.63
763,10554.7
764,10583.78
765,10589.45
766,10571
767,10546.71
768,10534.99
769,10538.45
770,10541.3
771,10526.99
772,10493.78
773,10462
774,10453.55
775,10475.7
776,10507.97
777,10526.86
778,10519.01
779,10495.63
780,10471.52
781,10457.53
782,10452.4
783,10452.49
784,10454.02
785,10452.56
786,10443.51
787,10424.19
788,10401.42
789,10385.07
790,10383.48
791,10395.25
792,10415.1
793,10437.25
794,10451.98
795,10447.61
796,10414.46
797,10364.48
798,10322.8
799,10312.72
800,10329.73
801,10348.62
802,10345.08
803,10319.29
804,10293.46
805,10289.69
806,10308.79
807,10328.69
808,10326.72
809,10298.86
810,10265.03
811,10246.41
812,10249.25
813,10256.99
814,10251.33
815,10224.98
816,10190.56
817,10162.72
818,10149.67
819,10145.83
820,10143.84
821,10138.9
822,10132.63
823,10127.65
824,10125.2
825,10122.43
826,10115.75
827,10103.24
828,10088.98
829,10078.38
830,10075.29
831,10077.3
832,10080.32
833,10080.64
834,10076.12
835,10065.12
836,10047.04
837,10027.28
838,10013.31
839,10010.82
840,10014
841,10012.38
842,9997.385
843,9974.307
844,9954.771
845,9949.099
846,9956.279
847,9969.455
848,9981.967
849,9989.486
850,9989.013
851,9977.976
852,9958.337
853,9934.966
854,9912.65
855,9894.546
856,9882.666
857,9878.632
858,9878.604
859,9874.49
860,9858.771
861,9835.483
862,9818.518
863,9821.247
864,9841.255
865,9861.496
866,9865.031
867,9848.965
868,9824.442
869,9802.976
870,9790.235
871,9785.608
872,9788.109
873,9794.771
874,9800.35
875,9799.612
876,9791.529
877,9780.228
878,9770.104
879,9764.123
880,9763.386
881,9768.791
882,9777.806
883,9783.17
884,9777.455
885,9760.127
886,9740.574
887,9728.817
888,9728.564
889,9734.046
890,9738.778
891,9739.532
892,9738.161
893,9736.929
894,9736.897
895,9737.163
896,9736.664
897,9734.41
898,9729.542
899,9721.226
900,9709.159
901,9693.946
902,9676.292
903,9658.204
904,9643.942
905,9637.943
906,9640.886
907,9646.884
908,9649.435
909,9645.129
910,9636.009
911,9624.656
912,9613.023
913,9601.947
914,9592.159
915,9585.493
916,9585.735
917,9596.801
918,9617.301
919,9636.581
920,9643.157
921,9633.657
922,9618.68
923,9610.102
924,9612.328
925,9617.107
926,9615.035
927,9600.956
928,9576.755
929,9545.032
930,9512.299
931,9491.369
932,9495.387
933,9523.816
934,9554.777
935,9564.846
936,9544.56
937,9505.416
938,9460.597
939,9422.785
940,9403.938
941,9415.551
942,9452.278
943,9485.664
944,9486.277
945,9449.922
946,9405.213
947,9382.276
948,9389.027
949,9406.093
950,9412.941
951,9403.627
952,9389.054
953,9380.707
954,9381.133
955,9383.219
956,9379.624
957,9368.604
958,9354.034
959,9340.031
960,9330.377
961,9328.571
962,9337.653
963,9352.954
964,9363.18
965,9357.603
966,9337.476
967,9313.494
968,9295.975
969,9286.825
970,9281.906
971,9277.289
972,9273.103
973,9272.118
974,9276.823
975,9286.371
976,9297.946
977,9308.475
978,9312.792
979,9304.62
980,9279.345
981,9245.314
982,9216.965
983,9206.812
984,9214.264
985,9233.288
986,9257.873
987,9282.182
988,9300.46
989,9308.564
990,9310.54
991,9313.026
992,9320.841
993,9330.857
994,9337.775
995,9338.247
996,9336.206
997,9337.299
998,9344.273
999,9350.618
1000,9347.979
1001,9332.526
1002,9312.757
1003,9299.221
1004,9298.211
1005,9306.149
1006,9318.063
1007,9329.344
1008,9337.101
1009,9338.95
1010,9333.92
1011,9326.884
1012,9324.209
1013,9330.063
1014,9340.751
1015,9350.834
1016,9355.618
1017,9352.672
1018,9340.01
1019,9319.628
1020,9303.967
1021,9307.097
1022,9333.96
1023,9369.082
1024,9394.317
1025,9399.855
1026,9391.701
1027,9377.62
1028,9364.484
1029,9357.756
1030,9362.602
1031,9377.569
1032,9392.197
1033,9395.772
1034,9388.815
1035,9384.691
1036,9396.701
1037,9422.216
1038,9443.395
1039,9443.05
1040,9423.563
1041,9402.829
1042,9397.848
1043,9410.045
1044,9430.699
1045,9451.51
1046,9469.503
1047,9484.547
1048,9496.279
1049,9502.493
1050,9500.203
1051,9488.046
1052,9473.514
1053,9467.095
1054,9475.491
1055,9489.383
1056,9495.222
1057,9484.648
1058,9466.284
1059,9452.202
1060,9449.864
1061,9455.063
1062,9461.798
1063,9466.732
1064,9471.764
1065,9479.333
1066,9488.194
1067,9491.493
1068,9482.197
1069,9462.687
1070,9446.479
1071,9446.966
1072,9462.377
1073,9477.061
1074,9476.096
1075,9460.735
1076,9443.605
1077,9436.41
1078,9440.338
1079,9450.984
1080,9464.235
1081,9478.17
1082,9491.741
1083,9504.451
1084,9518.35
1085,9536.22
1086,9558.68
1087,9579.144
1088,9589.553
1089,9588.548
1090,9590.801
1091,9613.159
1092,9657.851
1093,9701.665
1094,9719.379
1095,9705.29
1096,9678.495
1097,9659.001
1098,9652.842
1099,9653.084
1100,9652.503
1101,9646.268
1102,9631.15
1103,9605.096
1104,9575.118
1105,9552.557
1106,9546.278
1107,9551.808
1108,9560.229
1109,9564.942
1110,9567.658
1111,9571.958
1112,9579.862
1113,9589.577
1114,9598.766
1115,9607.108
1116,9617.68
1117,9633.751
1118,9654.55
1119,9674.581
1120,9688.404
1121,9695.936
1122,9701.429
1123,9708.26
1124,9710.255
1125,9695.939
1126,9657.654
1127,9610.846
1128,9579.518
1129,9578.984
1130,9591.288
1131,9590.549
1132,9562.493
1133,9521.449
1134,9485.938
1135,9465.124
1136,9453.024
1137,9442.461
1138,9431.379
1139,9423.231
1140,9421.408
