threshold,known_correct_and_accept_rate,known_accept_rate,unknown_reject_rate,unknown_false_accept_rate,open_set_accuracy,balanced_accuracy
0.002518202312057837,0.2563338301043219,0.2563338301043219,1.0,0.0,0.3527885862516213,0.6281669150521609
0.0025894385180436075,0.2593144560357675,0.2593144560357675,1.0,0.0,0.3553826199740597,0.6296572280178838
0.002605214243521914,0.26229508196721313,0.26229508196721313,1.0,0.0,0.35797665369649806,0.6311475409836066
0.002610606513917446,0.26527570789865873,0.26527570789865873,1.0,0.0,0.36057068741893644,0.6326378539493294
0.002687237586360425,0.26825633383010433,0.26825633383010433,1.0,0.0,0.3631647211413748,0.6341281669150521
0.0027109550312161444,0.2697466467958271,0.2697466467958271,1.0,0.0,0.364461738002594,0.6348733233979136
0.002801802853355184,0.2727272727272727,0.2727272727272727,1.0,0.0,0.3670557717250324,0.6363636363636364
0.0028716358821839084,0.2757078986587183,0.2757078986587183,1.0,0.0,0.36964980544747084,0.6378539493293591
0.002912456978810951,0.2786885245901639,0.2786885245901639,1.0,0.0,0.3722438391699092,0.639344262295082
0.0029446581844240426,0.2816691505216095,0.2816691505216095,1.0,0.0,0.3748378728923476,0.6408345752608048
0.002967997151426971,0.2846497764530551,0.2846497764530551,1.0,0.0,0.377431906614786,0.6423248882265276
0.0030247748363763094,0.28763040238450077,0.28763040238450077,1.0,0.0,0.38002594033722437,0.6438152011922504
0.0030589635949581865,0.2906110283159464,0.2906110283159464,1.0,0.0,0.38261997405966275,0.6453055141579732
0.003087447746656835,0.293591654247392,0.293591654247392,1.0,0.0,0.3852140077821012,0.646795827123696
0.0031166708562523127,0.2965722801788376,0.2965722801788376,1.0,0.0,0.38780804150453957,0.6482861400894188
0.003187389019876719,0.2995529061102832,0.2995529061102832,1.0,0.0,0.39040207522697795,0.6497764530551415
0.0032319050515070558,0.3025335320417288,0.3025335320417288,1.0,0.0,0.39299610894941633,0.6512667660208644
0.0032568446593359114,0.3055141579731744,0.3055141579731744,1.0,0.0,0.3955901426718547,0.6527570789865872
0.0032592815579846504,0.30700447093889716,0.30700447093889716,1.0,0.0,0.3968871595330739,0.6535022354694486
0.003285265667364001,0.30998509687034276,0.30998509687034276,1.0,0.0,0.39948119325551235,0.6549925484351714
0.003338546102168039,0.31296572280178836,0.31296572280178836,1.0,0.0,0.40207522697795073,0.6564828614008942
0.0033797012292779986,0.31594634873323396,0.31594634873323396,1.0,0.0,0.4046692607003891,0.657973174366617
0.00340970556717366,0.31892697466467956,0.31892697466467956,1.0,0.0,0.4072632944228275,0.6594634873323397
0.003453485528007151,0.32190760059612517,0.32190760059612517,1.0,0.0,0.4098573281452659,0.6609538002980626
0.0035047934565227484,0.32488822652757077,0.32488822652757077,1.0,0.0,0.41245136186770426,0.6624441132637854
0.003529501555021853,0.32786885245901637,0.32786885245901637,1.0,0.0,0.4150453955901427,0.6639344262295082
0.0035706820781342685,0.33084947839046197,0.33084947839046197,1.0,0.0,0.4176394293125811,0.665424739195231
0.0035849437117576595,0.33383010432190763,0.33383010432190763,1.0,0.0,0.42023346303501946,0.6669150521609538
0.0036265826493036,0.33681073025335323,0.33681073025335323,1.0,0.0,0.42282749675745784,0.6684053651266766
0.0036582409171387544,0.33979135618479883,0.33979135618479883,1.0,0.0,0.4254215304798962,0.6698956780923995
0.0037572042259853334,0.34277198211624443,0.34277198211624443,1.0,0.0,0.4280155642023346,0.6713859910581222
0.003814689815044403,0.34575260804769004,0.34575260804769004,1.0,0.0,0.43060959792477305,0.672876304023845
0.003890315763419493,0.3472429210134128,0.3472429210134128,1.0,0.0,0.43190661478599224,0.6736214605067063
0.003911103087011725,0.3502235469448584,0.3502235469448584,1.0,0.0,0.4345006485084306,0.6751117734724292
0.003962896962184459,0.353204172876304,0.353204172876304,1.0,0.0,0.437094682230869,0.676602086438152
0.003985080914571881,0.3561847988077496,0.3561847988077496,1.0,0.0,0.4396887159533074,0.6780923994038748
0.003991463512647897,0.3591654247391952,0.3591654247391952,1.0,0.0,0.44228274967574577,0.6795827123695977
0.003995497105643153,0.3621460506706408,0.3621460506706408,1.0,0.0,0.44487678339818415,0.6810730253353204
0.004010739224031568,0.3651266766020864,0.3651266766020864,1.0,0.0,0.4474708171206226,0.6825633383010432
0.0040364588610827925,0.368107302533532,0.368107302533532,1.0,0.0,0.45006485084306097,0.684053651266766
0.004079293599352241,0.3710879284649776,0.3710879284649776,1.0,0.0,0.45265888456549935,0.6855439642324888
0.004107602057047188,0.3740685543964232,0.3740685543964232,1.0,0.0,0.45525291828793774,0.6870342771982116
0.004141426796559245,0.3770491803278688,0.3770491803278688,1.0,0.0,0.4578469520103761,0.6885245901639344
0.0041649075224995625,0.38002980625931443,0.38002980625931443,1.0,0.0,0.4604409857328145,0.6900149031296572
0.0042456259601749485,0.3830104321907601,0.3830104321907601,1.0,0.0,0.46303501945525294,0.6915052160953801
0.004251922387629748,0.38450074515648286,0.38450074515648286,1.0,0.0,0.46433203631647213,0.6922503725782414
0.00430632964707911,0.38748137108792846,0.38748137108792846,1.0,0.0,0.4669260700389105,0.6937406855439643
0.004333458095788956,0.39046199701937406,0.39046199701937406,1.0,0.0,0.4695201037613489,0.6952309985096871
0.004366422304883599,0.39344262295081966,0.39344262295081966,1.0,0.0,0.4721141374837873,0.6967213114754098
0.004388133436441422,0.39642324888226527,0.39642324888226527,1.0,0.0,0.47470817120622566,0.6982116244411326
0.0044155852519907075,0.39940387481371087,0.39940387481371087,1.0,0.0,0.4773022049286641,0.6997019374068554
0.004457404371351004,0.40238450074515647,0.40238450074515647,1.0,0.0,0.4798962386511025,0.7011922503725783
0.004526292311493308,0.40536512667660207,0.40536512667660207,1.0,0.0,0.48249027237354086,0.702682563338301
0.004551383177749812,0.4083457526080477,0.4083457526080477,1.0,0.0,0.48508430609597925,0.7041728763040238
0.004555574932601303,0.4113263785394933,0.4113263785394933,1.0,0.0,0.4876783398184176,0.7056631892697467
0.004566570557653904,0.4143070044709389,0.4143070044709389,1.0,0.0,0.490272373540856,0.7071535022354695
0.004611432435922325,0.4172876304023845,0.4172876304023845,1.0,0.0,0.49286640726329445,0.7086438152011922
0.004650460602715611,0.4202682563338301,0.4202682563338301,1.0,0.0,0.49546044098573283,0.710134128166915
0.004688128549605608,0.4217585692995529,0.4217585692995529,1.0,0.0,0.496757457846952,0.7108792846497765
0.004717016872018575,0.4247391952309985,0.4247391952309985,1.0,0.0,0.4993514915693904,0.7123695976154992
0.00472900461172685,0.4277198211624441,0.4277198211624441,1.0,0.0,0.5019455252918288,0.713859910581222
0.004795697866939008,0.4307004470938897,0.4307004470938897,1.0,0.0,0.5045395590142672,0.7153502235469449
0.004814313759561629,0.4336810730253353,0.4336810730253353,1.0,0.0,0.5071335927367056,0.7168405365126677
0.004864156339317562,0.4366616989567809,0.4366616989567809,1.0,0.0,0.5097276264591439,0.7183308494783904
0.004921669815666973,0.4396423248882265,0.4396423248882265,1.0,0.0,0.5123216601815823,0.7198211624441133
0.004971191030927002,0.4426229508196721,0.4426229508196721,1.0,0.0,0.5149156939040207,0.7213114754098361
0.005002334364689887,0.4456035767511177,0.4456035767511177,1.0,0.0,0.5175097276264592,0.7228017883755589
0.005026864912360907,0.4485842026825633,0.4485842026825633,1.0,0.0,0.5201037613488976,0.7242921013412816
0.005049017630517483,0.45156482861400893,0.45156482861400893,1.0,0.0,0.522697795071336,0.7257824143070044
0.005071343411691488,0.45454545454545453,0.45454545454545453,1.0,0.0,0.5252918287937743,0.7272727272727273
0.0050925299408845605,0.45752608047690013,0.45752608047690013,1.0,0.0,0.5278858625162127,0.7287630402384501
0.005095705855637789,0.46050670640834573,0.46050670640834573,1.0,0.0,0.5304798962386511,0.7302533532041728
0.005105494172312319,0.46199701937406856,0.46199701937406856,1.0,0.0,0.5317769130998703,0.7309985096870343
0.005136696947738529,0.46497764530551416,0.46497764530551416,1.0,0.0,0.5343709468223087,0.732488822652757
0.005173372605349869,0.46795827123695977,0.46795827123695977,1.0,0.0,0.5369649805447471,0.7339791356184799
0.005201528174802662,0.47093889716840537,0.47093889716840537,1.0,0.0,0.5395590142671854,0.7354694485842027
0.00524714746279642,0.47391952309985097,0.47391952309985097,1.0,0.0,0.5421530479896238,0.7369597615499255
0.005315008503384888,0.47690014903129657,0.47690014903129657,1.0,0.0,0.5447470817120622,0.7384500745156483
0.005330473929643631,0.4798807749627422,0.4798807749627422,1.0,0.0,0.5473411154345007,0.739940387481371
0.0054103535600006575,0.4828614008941878,0.4828614008941878,1.0,0.0,0.5499351491569391,0.7414307004470939
0.005454308772459626,0.4858420268256334,0.4858420268256334,1.0,0.0,0.5525291828793775,0.7429210134128167
0.0054998190607875586,0.488822652757079,0.488822652757079,1.0,0.0,0.5551232166018158,0.7444113263785395
0.005588382657151669,0.4918032786885246,0.4918032786885246,1.0,0.0,0.5577172503242542,0.7459016393442623
0.005662497179582716,0.4947839046199702,0.4947839046199702,1.0,0.0,0.5603112840466926,0.7473919523099851
0.00570965827209875,0.4977645305514158,0.4977645305514158,1.0,0.0,0.562905317769131,0.7488822652757079
0.0057158789597451685,0.4992548435171386,0.4992548435171386,1.0,0.0,0.5642023346303502,0.7496274217585693
0.005781015905085951,0.5022354694485842,0.5022354694485842,1.0,0.0,0.5667963683527886,0.7511177347242921
0.0058318119496107105,0.5052160953800298,0.5052160953800298,1.0,0.0,0.569390402075227,0.7526080476900149
0.005895479663740845,0.5081967213114754,0.5081967213114754,1.0,0.0,0.5719844357976653,0.7540983606557377
0.0059255344793200495,0.511177347242921,0.511177347242921,1.0,0.0,0.5745784695201037,0.7555886736214605
0.0059360371902585024,0.5141579731743666,0.5141579731743666,1.0,0.0,0.5771725032425421,0.7570789865871833
0.005959560861811042,0.5171385991058122,0.5171385991058122,1.0,0.0,0.5797665369649805,0.7585692995529061
0.005986985715571791,0.5201192250372578,0.5201192250372578,1.0,0.0,0.582360570687419,0.760059612518629
0.006041628425009549,0.5230998509687034,0.5230998509687034,1.0,0.0,0.5849546044098572,0.7615499254843516
0.006110484513919801,0.526080476900149,0.526080476900149,1.0,0.0,0.5875486381322957,0.7630402384500745
0.00613798014819622,0.5290611028315947,0.5290611028315947,1.0,0.0,0.5901426718547342,0.7645305514157974
0.0063771954155527055,0.5320417287630402,0.5320417287630402,1.0,0.0,0.5927367055771725,0.7660208643815201
