candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,3,1,661853347,359,119,45,12,pass,,119,119,0,0.5979220177773625,0.5733888051057611,0.6218487394957983,1.9644986936906217,0.5438429505133062,0.12095238095166966
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,3,1,1705675692,359,119,45,12,pass,,119,119,0,0.6241975279814443,0.6099813325596332,0.6470588235294118,1.9508515752742401,0.541665919700945,0.16775910364101582
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,3,1,1561096939,359,119,45,12,pass,,119,119,0,0.6138591821167827,0.6020507192082548,0.6386554621848739,1.9657487958365756,0.5483864944851728,0.12805374080941784
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,3,1,1487836646,359,119,45,12,pass,,119,119,0,0.6179863478572207,0.6069227046073103,0.6386554621848739,1.786753026288158,0.5500143094804546,0.14320211294661417
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,3,1,302757567,359,119,45,12,pass,,119,119,0,0.6207037391615685,0.6085256622652917,0.6386554621848739,1.4202901851649707,0.5505780249497856,0.1841487684575077
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,3,1,1691302693,359,119,45,12,pass,,119,119,0,0.5830470975575585,0.5735632979177515,0.5966386554621849,1.2536504716725787,0.5569538107894064,0.13096795531289446
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,3,1,1218933125,359,119,45,12,pass,,119,119,0,0.6020886844440293,0.5826974267968057,0.6302521008403361,1.9681583065234876,0.5430874434779225,0.13866910962187964
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,3,1,194607383,359,119,45,12,pass,,119,119,0,0.578364194648111,0.5714662321805178,0.6050420168067226,1.7819984960569952,0.5477529752800067,0.0814013625627941
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,3,1,526532459,359,119,45,12,pass,,119,119,0,0.6166787309889631,0.6044124383352766,0.6386554621848739,1.3996252150783914,0.5510327486142594,0.1426636655374237
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,3,1,2093622861,359,119,45,12,pass,,119,119,0,0.5801104080075967,0.5760740659900323,0.6050420168067226,1.4564162379434233,0.5573959590961206,0.11692779138941438
