candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
23,arpls_minmax__random_forest__8118d4f679,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,1350485449,356,124,39,16,pass,,124,124,0,0.674692110312411,0.6719248510055607,0.6854838709677419,0.9019812762522167,0.4244023691853233,0.1256842796865389
24,minimal_minmax__random_forest__5868a78bb4,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,4,267653101,356,124,39,16,pass,,124,124,0,0.6045717544777695,0.5979630335439212,0.6290322580645161,0.977209041904223,0.46091720430117505,0.13408602150580345
25,minimal_minmax__random_forest__be46512902,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,4,2071730665,356,124,39,16,pass,,124,124,0,0.6340576716516566,0.6207700804382456,0.6612903225806451,0.9950264455941192,0.46723602150545757,0.12182795698957387
26,minimal_minmax__random_forest__c12c070c12,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,4,1787074815,356,124,39,16,pass,,124,124,0,0.5975509974570125,0.5873186155918265,0.6290322580645161,1.0047539614741676,0.47017232590809466,0.15427846787881405
27,minimal_minmax__random_forest__d66d6f3f62,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,4,511179767,356,124,39,16,pass,,124,124,0,0.6648988542785536,0.6559619285747982,0.6854838709677419,0.9907633217390481,0.46046112291165153,0.18169152295148897
28,minimal_minmax__random_forest__7d1eec8702,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,4,1478290420,356,124,39,16,pass,,124,124,0,0.6011015404812398,0.5999445894607185,0.6290322580645161,1.02448089877936,0.4755114967129972,0.1304777799686765
29,minimal_minmax__random_forest__262ae29fb1,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,4,182969810,356,124,39,16,pass,,124,124,0,0.6251400020197014,0.6129707352268328,0.6451612903225806,1.0111575302564548,0.4682315256723695,0.15669369868738728
30,minimal_minmax__random_forest__1b62c926f1,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,4,1900851683,356,124,39,16,pass,,124,124,0,0.6369684513481506,0.6282459257176006,0.6612903225806451,0.9762612351699778,0.46105960773505217,0.1300678788722033
31,minimal_minmax__random_forest__f5b750ad51,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,4,805336924,356,124,39,16,pass,,124,124,0,0.6544841958375793,0.6452000030781544,0.6774193548387096,0.9917822773872871,0.46412440507127783,0.14970756869328938
32,minimal_minmax__random_forest__03e2055c66,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,4,2136103134,356,124,39,16,pass,,124,124,0,0.6295953941630634,0.6202565015110869,0.6612903225806451,1.0043181177659257,0.4695497916836611,0.1498738729382474
33,minimal_minmax__random_forest__ce99612d47,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,4,1848050081,356,124,39,16,pass,,124,124,0,0.654901906781606,0.6459501278124801,0.6774193548387096,0.9981102785094461,0.46554615580962894,0.17397164852057473
34,minimal_minmax__random_forest__414685bc7e,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,4,1588762610,356,124,39,16,pass,,124,124,0,0.6369684513481506,0.6305625755625756,0.6612903225806451,1.0261267260301006,0.4786539487297246,0.16132184207810718
35,minimal_minmax__random_forest__ba1024e1bd,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,4,462654175,356,124,39,16,pass,,124,124,0,0.6489495258292252,0.6411199138493633,0.6693548387096774,1.0235370942016941,0.4707285442183553,0.1612016081871828
36,minimal_minmax__random_forest__5a9b8650f2,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,4,1719479336,356,124,39,16,pass,,124,124,0,0.6247113892790584,0.6212019410227698,0.6532258064516129,0.9406897959178102,0.4429186379929425,0.09900537634465176
37,minimal_minmax__random_forest__83f0bbfd71,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,4,968535135,356,124,39,16,pass,,124,124,0,0.6315141103674938,0.6271308523409364,0.6612903225806451,0.9248420432819098,0.44057329749112223,0.1483064516133006
38,minimal_minmax__random_forest__3a58587681,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,4,1130442852,356,124,39,16,pass,,124,124,0,0.619950746830446,0.6101083551772841,0.6532258064516129,0.9539990236709324,0.4482432203045993,0.1442106249204585
39,minimal_minmax__random_forest__baf457a363,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,4,1602248983,356,124,39,16,pass,,124,124,0,0.6534921323455158,0.6429078456170643,0.6774193548387096,0.9376030664868028,0.4403878390957672,0.13980681163103495
40,minimal_minmax__random_forest__0c28cc6c96,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,303449285,356,124,39,16,pass,,124,124,0,0.639032907359975,0.629835596713317,0.6693548387096774,0.9652894257334498,0.45026756518418704,0.14211803227384112
41,minimal_minmax__random_forest__b14279f757,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,1086755997,356,124,39,16,pass,,124,124,0,0.6912014468405445,0.6814064760209192,0.7096774193548387,0.9687441646172282,0.44935080971905245,0.18012771447194167
42,minimal_minmax__random_forest__5e308670e9,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,4,1141313714,356,124,39,16,pass,,124,124,0,0.639032907359975,0.6346791307172346,0.6693548387096774,0.9631800705283246,0.44537007644275545,0.11765906587992128
43,minimal_minmax__random_forest__ba463fb0d7,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,4,259369731,356,124,39,16,pass,,124,124,0,0.6888650196920872,0.6813607922577101,0.7096774193548387,0.9310186978184221,0.4401023935882209,0.141375865857527
44,minimal_minmax__random_forest__20f5c6f432,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,4,708343176,356,124,39,16,pass,,124,124,0,0.63399226087196,0.6276824477513766,0.6612903225806451,0.9697446108330395,0.45120954373498345,0.13481850180155855
45,minimal_minmax__random_forest__c739cc8caf,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,4,70383526,356,124,39,16,pass,,124,124,0,0.6624207037740872,0.6527943148143915,0.6854838709677419,0.9493823684684772,0.4426021822039034,0.1297892614436503
46,minimal_minmax__random_forest__9567b8594a,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,1985419400,356,124,39,16,pass,,124,124,0,0.6446106107760244,0.6347045814275062,0.6774193548387096,0.9574634590725539,0.44982249620089076,0.1436056222086568
47,minimal_minmax__random_forest__8118d4f679,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,1762323861,356,124,39,16,pass,,124,124,0,0.6912014468405445,0.6811683830317371,0.7096774193548387,0.948000626224675,0.43988466429193074,0.17502461578404788
48,derivative_1__random_forest__5868a78bb4,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,4,206140661,356,124,39,16,pass,,124,124,0,0.6496472408126545,0.6496739413827383,0.6854838709677419,0.9340320392932022,0.4443175627240839,0.1985483870971579
49,derivative_1__random_forest__be46512902,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,4,1827727819,356,124,39,16,pass,,124,124,0,0.6485788647442784,0.6429699615710016,0.6854838709677419,0.9364507486867168,0.44462885304665123,0.18048387096808532
50,derivative_1__random_forest__c12c070c12,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,4,431357189,356,124,39,16,pass,,124,124,0,0.6544078832612668,0.6571637061399448,0.6854838709677419,0.9297833317553933,0.442211793670541,0.17513684165428386
51,derivative_1__random_forest__d66d6f3f62,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,4,484355889,356,124,39,16,pass,,124,124,0,0.6178903072700065,0.6173269097475643,0.6612903225806451,0.9656747074648472,0.4567835260170228,0.16561529010933718
52,derivative_1__random_forest__7d1eec8702,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,4,1881504207,356,124,39,16,pass,,124,124,0,0.6521908020968172,0.6511028653885795,0.6854838709677419,0.9511007614229252,0.45077407055444174,0.19740597034899676
53,derivative_1__random_forest__262ae29fb1,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,4,669749713,356,124,39,16,pass,,124,124,0,0.6321314963232256,0.6285474379074323,0.6693548387096774,0.9697656500294193,0.456191310790112,0.18085481032803627
54,derivative_1__random_forest__1b62c926f1,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,4,346659899,356,124,39,16,pass,,124,124,0,0.6373901787435622,0.6363714423809216,0.6774193548387096,0.9466613410177441,0.4510454657642913,0.16701682073719293
55,derivative_1__random_forest__f5b750ad51,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,4,389303929,356,124,39,16,pass,,124,124,0,0.604993481873181,0.6040718862854522,0.6451612903225806,0.9566096170919822,0.4539253843040271,0.13492600683858502
56,derivative_1__random_forest__03e2055c66,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,4,2113421562,356,124,39,16,pass,,124,124,0,0.6143397642457792,0.6112309246891916,0.6532258064516129,0.9394611114657715,0.44377402617307954,0.14968965694769387
57,derivative_1__random_forest__ce99612d47,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,4,2127127104,356,124,39,16,pass,,124,124,0,0.6606362518016653,0.661082086240983,0.6935483870967742,0.9672771670537468,0.45393834795033106,0.19561325558342196
58,derivative_1__random_forest__414685bc7e,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,4,625946439,356,124,39,16,pass,,124,124,0,0.6541095183012476,0.6520013648092465,0.6854838709677419,0.9443816527243473,0.4472762459575121,0.19014100859882224
59,derivative_1__random_forest__ba1024e1bd,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,4,866646374,356,124,39,16,pass,,124,124,0,0.6168179147502456,0.617909772604694,0.6532258064516129,0.978906403054564,0.4614587706683494,0.17426746534347715
60,derivative_1__random_forest__5a9b8650f2,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,4,1721574341,356,124,39,16,pass,,124,124,0,0.6570093962011256,0.6540271271628759,0.6935483870967742,0.9123034955328629,0.4364184587814411,0.1570430107532067
61,derivative_1__random_forest__83f0bbfd71,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,4,309952811,356,124,39,16,pass,,124,124,0,0.7004714166368302,0.6967236872634274,0.7258064516129032,0.9097698142250091,0.43772706093197206,0.1910483870972839
62,derivative_1__random_forest__3a58587681,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,4,1518550422,356,124,39,16,pass,,124,124,0,0.6699825341742635,0.6636868281601214,0.7016129032258065,0.906229683444434,0.43379053877338075,0.1700565497943474
63,derivative_1__random_forest__baf457a363,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,4,31332853,356,124,39,16,pass,,124,124,0,0.6796271815068807,0.6748026146311481,0.7096774193548387,0.9212491270383942,0.43984320936556975,0.1816106438118139
64,derivative_1__random_forest__0c28cc6c96,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,1672802998,356,124,39,16,pass,,124,124,0,0.6759963094549561,0.6688059630851393,0.7016129032258065,0.9238372446895686,0.4409604960161777,0.1928192284192716
65,derivative_1__random_forest__b14279f757,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,316434491,356,124,39,16,pass,,124,124,0,0.6844417591598042,0.6783564438358303,0.7096774193548387,0.9523351471661913,0.45011487755141016,0.21631982260167718
66,derivative_1__random_forest__5e308670e9,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,4,1924290378,356,124,39,16,pass,,124,124,0,0.6701242575302725,0.6670978547432159,0.7016129032258065,0.911046501508924,0.43547002493904424,0.16323216246379543
67,derivative_1__random_forest__ba463fb0d7,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,4,786054106,356,124,39,16,pass,,124,124,0,0.6691430958348252,0.6666937764498739,0.6935483870967742,0.9132823221651061,0.4373670924706408,0.16442000869532594
68,derivative_1__random_forest__20f5c6f432,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,4,1150580542,356,124,39,16,pass,,124,124,0,0.6786311015634324,0.6728841377750706,0.7016129032258065,0.9073434530356432,0.4314255081170342,0.1725921662081016
69,derivative_1__random_forest__c739cc8caf,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,4,515018364,356,124,39,16,pass,,124,124,0,0.6318514922838231,0.6283299577864919,0.6612903225806451,0.9350919398181988,0.44765073869296634,0.13810600995995295
70,derivative_1__random_forest__9567b8594a,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,2074084089,356,124,39,16,pass,,124,124,0,0.6844417591598042,0.682318831092285,0.7096774193548387,0.9135434688898677,0.4379599785756677,0.19035181602418577
71,derivative_1__random_forest__8118d4f679,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,4,1298888904,356,124,39,16,pass,,124,124,0,0.6655162402342854,0.6615140855454253,0.6935483870967742,0.9342984559702054,0.44472754066862386,0.17773907550963422
