candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,2,0,444720195,363,118,40,14,pass,,118,118,0,0.7785714285714285,0.7645869741251002,0.7796610169491526,0.9109048042266135,0.41820998116765334,0.222994350283012
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,2,0,2013689407,363,118,40,14,pass,,118,118,0,0.7690476190476191,0.7651494617881173,0.7711864406779662,0.9148697152162188,0.4177538606403462,0.2074011299440251
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,2,0,1080690730,363,118,40,14,pass,,118,118,0,0.7438095238095238,0.7337428643328875,0.7627118644067796,0.9381424007012868,0.42341949694992725,0.21093367558812098
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,2,0,1815519278,363,118,40,14,pass,,118,118,0,0.7738095238095237,0.7631116007109073,0.7711864406779662,0.9455278850065207,0.42269396517419894,0.2192501967019601
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,2,0,979052566,363,118,40,14,pass,,118,118,0,0.7452380952380954,0.736659912191827,0.7627118644067796,0.9704088930115276,0.4349569469651227,0.23067565946164048
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,2,0,383186578,363,118,40,14,pass,,118,118,0,0.7333333333333333,0.7316843534295435,0.7627118644067796,0.9769385144955736,0.43563865939530927,0.22061032512230835
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,2,0,1601550984,363,118,40,14,pass,,118,118,0,0.7461904761904762,0.7395512504756203,0.7711864406779662,1.1063664011673033,0.4200446384537445,0.20254398602970256
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,2,0,612013678,363,118,40,14,pass,,118,118,0,0.7214285714285715,0.715025140490979,0.7372881355932204,0.9263925693628405,0.4242325033547319,0.18004608500319008
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,2,0,1200761485,363,118,40,14,pass,,118,118,0,0.7690476190476191,0.7521800350648912,0.7711864406779662,0.9187905383606132,0.4148568886952586,0.21014592730607426
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,2,0,1780332192,363,118,40,14,pass,,118,118,0,0.7333333333333333,0.732090338922637,0.7542372881355932,0.9547340192715544,0.43000714518910305,0.2006760986919052
