candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,4,1,582650480,355,119,41,12,pass,,119,119,0,0.5669301358987531,0.5578610589102431,0.5966386554621849,1.122974163318791,0.5269456582633456,0.07574229691844891
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,4,1,1730887100,355,119,41,12,pass,,119,119,0,0.611147822973583,0.6095352749488088,0.6302521008403361,1.3806713376095476,0.5350104575163206,0.07896358543374046
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,4,1,910566335,355,119,41,12,pass,,119,119,0,0.5606868491103535,0.558145760479445,0.5882352941176471,1.178513630771542,0.5368297844460597,0.0916323406752679
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,4,1,1390168471,355,119,41,12,pass,,119,119,0,0.5727542847802736,0.578952364299453,0.5882352941176471,1.372187735916235,0.5379182491641532,0.0663517198592476
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,4,1,299592705,355,119,41,12,pass,,119,119,0,0.5577882983857158,0.55390683405145,0.5798319327731093,1.166672437512204,0.5398148764543675,0.051958775596495844
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,4,1,974247422,355,119,41,12,pass,,119,119,0,0.5638257133517022,0.5684172411592877,0.5798319327731093,1.224156251582664,0.5486929856639184,0.11775911386980116
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,4,1,1058424633,355,119,41,12,pass,,119,119,0,0.5711818365790252,0.5665067344460841,0.5966386554621849,1.1434836850417323,0.5333066635117736,0.05927375802575367
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,4,1,1861370584,355,119,41,12,pass,,119,119,0,0.5807906801164401,0.5826698195119249,0.6050420168067226,1.199339184484276,0.5370669577698888,0.14303969042829626
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,4,1,97259103,355,119,41,12,pass,,119,119,0,0.5636630395865441,0.5607594109336269,0.5882352941176471,1.1569997131460064,0.5357683818506568,0.05726197506042233
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,4,1,2073315995,355,119,41,12,pass,,119,119,0,0.5605130839521164,0.5636177456034898,0.5798319327731093,1.388918512528938,0.5425080108848731,0.05475668150772728
