candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1830007314,360,120,43,12,pass,,120,120,0,0.6376984126984127,0.6313148955135018,0.6666666666666666,1.0337678358608353,0.4674454671380458,0.13710462347909255
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1780738867,360,120,43,12,pass,,120,120,0,0.6279761904761905,0.6242943152248956,0.6583333333333333,1.0278979076836505,0.4683333935410142,0.14204797715335468
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,280714309,360,120,43,12,pass,,120,120,0,0.6626984126984128,0.6622760654278402,0.6916666666666667,0.9916527450507394,0.45355500000003734,0.0904444444449968
13,arpls_minmax__random_forest__83f0bbfd71,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,1245130876,360,120,43,12,pass,,120,120,0,0.6558302808302808,0.6554857755459162,0.6833333333333333,1.0029737319502092,0.4575631481482078,0.1015277777786879
14,arpls_minmax__random_forest__3a58587681,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,1763283697,360,120,43,12,pass,,120,120,0,0.6537698412698413,0.6515917456634905,0.6833333333333333,1.014577040553088,0.45816859953683714,0.10777290758576095
15,arpls_minmax__random_forest__baf457a363,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,370628826,360,120,43,12,pass,,120,120,0,0.6558302808302808,0.6551796530969367,0.6833333333333333,0.9823233129209455,0.4533773945838514,0.10357315209592546
16,arpls_minmax__random_forest__0c28cc6c96,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,1415063377,360,120,43,12,pass,,120,120,0,0.6558302808302808,0.6450179053602506,0.6833333333333333,1.016654820657744,0.4648690169671694,0.10044125039678747
17,arpls_minmax__random_forest__b14279f757,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,743623866,360,120,43,12,pass,,120,120,0,0.6389652014652015,0.6336576798643436,0.6666666666666666,1.0012563735258488,0.4617306856598618,0.09889570380265063
18,arpls_minmax__random_forest__5e308670e9,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,1847966073,360,120,43,12,pass,,120,120,0,0.6517094017094017,0.6477668014906587,0.6833333333333333,1.000048907858942,0.45431840735869744,0.10152641135295784
19,arpls_minmax__random_forest__ba463fb0d7,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,984050779,360,120,43,12,pass,,120,120,0,0.6558302808302808,0.6508853311350778,0.6833333333333333,1.003102997081247,0.4556108858520496,0.13244874947564714
20,arpls_minmax__random_forest__20f5c6f432,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,71325892,360,120,43,12,pass,,120,120,0,0.6846764346764347,0.6806839330747202,0.7083333333333334,0.9979373736715261,0.4557327699044279,0.10545605885222722
21,arpls_minmax__random_forest__c739cc8caf,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,1403233434,360,120,43,12,pass,,120,120,0,0.6558302808302808,0.6558510506882314,0.6833333333333333,1.0001197640586494,0.4584968355873969,0.10531111005909334
22,arpls_minmax__random_forest__9567b8594a,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,417157235,360,120,43,12,pass,,120,120,0,0.6537698412698413,0.6534543675450878,0.6833333333333333,1.0174046830973653,0.46513697694580053,0.10203611098608355
23,arpls_minmax__random_forest__8118d4f679,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,1683163370,360,120,43,12,pass,,120,120,0,0.652014652014652,0.644353587265302,0.675,1.0029810591102504,0.4609309954550374,0.10422515212044721
24,minimal_minmax__random_forest__5868a78bb4,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,3,1537916746,360,120,43,12,pass,,120,120,0,0.6171398046398046,0.6089269542986233,0.6333333333333333,1.1066188079551302,0.49993388888897516,0.11352777777821606
25,minimal_minmax__random_forest__be46512902,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,3,1827777312,360,120,43,12,pass,,120,120,0,0.636462148962149,0.6273378421135896,0.65,1.11633904784642,0.49550870370381983,0.1170277777782534
26,minimal_minmax__random_forest__c12c070c12,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,3,3950181,360,120,43,12,pass,,120,120,0,0.6342032967032968,0.6301891494652258,0.65,1.0835202308985326,0.49368749843090687,0.12346890096395143
27,minimal_minmax__random_forest__d66d6f3f62,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,3,98106815,360,120,43,12,pass,,120,120,0,0.6392399267399267,0.6326927900335957,0.65,1.1008038518920524,0.49781358222578487,0.1333634780961615
28,minimal_minmax__random_forest__7d1eec8702,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1652320671,360,120,43,12,pass,,120,120,0,0.6303113553113553,0.6223469930236848,0.6416666666666667,1.117534015027015,0.5027110266933993,0.13898885037146283
29,minimal_minmax__random_forest__262ae29fb1,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1817389401,360,120,43,12,pass,,120,120,0,0.6405067155067155,0.6321668234048703,0.65,1.1121590161823476,0.5054692844753397,0.1547198122826486
30,minimal_minmax__random_forest__1b62c926f1,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,3,765689651,360,120,43,12,pass,,120,120,0,0.6511446886446887,0.6446993628760547,0.6666666666666666,1.1147825715144313,0.49514433054063517,0.1341002353218981
31,minimal_minmax__random_forest__f5b750ad51,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,3,1988881639,360,120,43,12,pass,,120,120,0,0.6370573870573871,0.6303419328053386,0.65,1.0921730315256108,0.48843933125255207,0.11569716472162518
32,minimal_minmax__random_forest__03e2055c66,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,3,1572365808,360,120,43,12,pass,,120,120,0,0.6541208791208791,0.6467229582974203,0.6666666666666666,1.0962137721828566,0.4955625957232409,0.1413263184813762
33,minimal_minmax__random_forest__ce99612d47,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,3,347273573,360,120,43,12,pass,,120,120,0,0.6231684981684982,0.6117270760127903,0.6333333333333333,1.1137764504282932,0.500421559855395,0.1154108562553266
34,minimal_minmax__random_forest__414685bc7e,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1396574174,360,120,43,12,pass,,120,120,0,0.6324175824175825,0.6244835190618384,0.65,1.1254643888065146,0.5089235318530148,0.14031655010847274
35,minimal_minmax__random_forest__ba1024e1bd,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1617462557,360,120,43,12,pass,,120,120,0,0.6594322344322344,0.6444344927103548,0.6666666666666666,1.124832471368669,0.5055464231743603,0.1598131165240671
36,minimal_minmax__random_forest__5a9b8650f2,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,1391315755,360,120,43,12,pass,,120,120,0,0.6422161172161173,0.6325769342244688,0.6583333333333333,1.0537168481214154,0.47921796296304797,0.10625000000053798
37,minimal_minmax__random_forest__83f0bbfd71,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,70250836,360,120,43,12,pass,,120,120,0,0.6602716727716728,0.650946290444829,0.675,1.0647028323405714,0.479645740740828,0.11883333333380576
38,minimal_minmax__random_forest__3a58587681,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,1886157256,360,120,43,12,pass,,120,120,0,0.6451923076923077,0.6395071369676675,0.6583333333333333,1.074944376828933,0.48711526810740946,0.10699955159301325
39,minimal_minmax__random_forest__baf457a363,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,72110737,360,120,43,12,pass,,120,120,0,0.6373321123321123,0.6241503433621659,0.65,1.0682698428336763,0.4819329233358843,0.10309348916848236
40,minimal_minmax__random_forest__0c28cc6c96,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,129055785,360,120,43,12,pass,,120,120,0,0.6283272283272284,0.618757826032262,0.6416666666666667,1.0691541554208468,0.4920026553629138,0.09929357422907865
41,minimal_minmax__random_forest__b14279f757,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,394430602,360,120,43,12,pass,,120,120,0,0.6651098901098901,0.6604991193566908,0.675,1.0846788289909237,0.48889710436265404,0.13575429473579845
42,minimal_minmax__random_forest__5e308670e9,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,1883489671,360,120,43,12,pass,,120,120,0,0.6362637362637363,0.6244050995991459,0.65,1.0748124510570278,0.48845816243843176,0.09949928954181861
43,minimal_minmax__random_forest__ba463fb0d7,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,463980156,360,120,43,12,pass,,120,120,0,0.6861416361416361,0.6798025681438906,0.7,1.0674077457846862,0.47743013699027065,0.14353268502894523
44,minimal_minmax__random_forest__20f5c6f432,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,931029629,360,120,43,12,pass,,120,120,0,0.6362637362637363,0.6310462888339629,0.65,1.0678753723669667,0.4881901527015915,0.0956646268843922
45,minimal_minmax__random_forest__c739cc8caf,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,291406336,360,120,43,12,pass,,120,120,0,0.648489010989011,0.6462232119649752,0.6666666666666666,1.0791513484732178,0.4847403738483257,0.12223453662340908
46,minimal_minmax__random_forest__9567b8594a,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,384360938,360,120,43,12,pass,,120,120,0,0.6283272283272284,0.6212012482800388,0.6416666666666667,1.0745675429510972,0.492060304261629,0.10783230842551941
47,minimal_minmax__random_forest__8118d4f679,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,1722143176,360,120,43,12,pass,,120,120,0,0.6543956043956044,0.6403170580870928,0.6666666666666666,1.106947230586062,0.49803718197469105,0.1351043286834237
48,derivative_1__random_forest__5868a78bb4,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,3,1186013299,360,120,43,12,pass,,120,120,0,0.6382478632478633,0.6157507113517343,0.6666666666666666,0.9808075282458681,0.45700296296302245,0.1332222222220918
49,derivative_1__random_forest__be46512902,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,3,1771693072,360,120,43,12,pass,,120,120,0,0.6361874236874236,0.62029617926722,0.6666666666666666,0.980128534184324,0.45776018518522676,0.13155555555533213
50,derivative_1__random_forest__c12c070c12,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,3,128753140,360,120,43,12,pass,,120,120,0,0.6382478632478633,0.6121785299485648,0.6666666666666666,0.9882419185889828,0.460534411704156,0.14528424344832272
51,derivative_1__random_forest__d66d6f3f62,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,3,715709512,360,120,43,12,pass,,120,120,0,0.6361874236874236,0.6201209921355112,0.6666666666666666,0.986136779892878,0.46015362138508825,0.12472235543305006
52,derivative_1__random_forest__7d1eec8702,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,873786245,360,120,43,12,pass,,120,120,0,0.6839590964590965,0.6775911706729606,0.7083333333333334,0.9972638779342199,0.4629461227590178,0.1827176072347093
53,derivative_1__random_forest__262ae29fb1,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1027056714,360,120,43,12,pass,,120,120,0,0.6581654456654457,0.645259439808312,0.6833333333333333,0.9909439320712666,0.46037438175413564,0.16745470866135703
54,derivative_1__random_forest__1b62c926f1,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,3,2070649974,360,120,43,12,pass,,120,120,0,0.6650335775335776,0.6526991410103425,0.6916666666666667,0.970896455175679,0.4548046116309087,0.14011328152645375
55,derivative_1__random_forest__f5b750ad51,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,0,3,1557194031,360,120,43,12,pass,,120,120,0,0.6581654456654457,0.6383981483340818,0.6833333333333333,0.966603497321898,0.4529493435640691,0.14132108923318715
56,derivative_1__random_forest__03e2055c66,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,3,1345703061,360,120,43,12,pass,,120,120,0,0.618330280830281,0.6025554670085352,0.65,0.9872176236465083,0.46247988364248405,0.11130628965497909
57,derivative_1__random_forest__ce99612d47,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,0,3,253513615,360,120,43,12,pass,,120,120,0,0.6451159951159953,0.6315776737156273,0.675,0.9585779951893287,0.4484642098041843,0.16436734995656566
58,derivative_1__random_forest__414685bc7e,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1000542087,360,120,43,12,pass,,120,120,0,0.6870115995115996,0.6706091553393632,0.7083333333333334,0.982550212348464,0.45743478982678737,0.17836182166873954
59,derivative_1__random_forest__ba1024e1bd,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,0,3,1274244752,360,120,43,12,pass,,120,120,0,0.6602258852258852,0.6404024239968941,0.6833333333333333,0.991372051595157,0.4617889008839375,0.16963306963403324
60,derivative_1__random_forest__5a9b8650f2,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,47000562,360,120,43,12,pass,,120,120,0,0.6402319902319903,0.6224642721524231,0.6666666666666666,0.9499550235869456,0.44665314814818485,0.11491666666616439
61,derivative_1__random_forest__83f0bbfd71,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,1195347343,360,120,43,12,pass,,120,120,0,0.6680097680097681,0.6615866140506546,0.6916666666666667,0.9415623661631946,0.4453616666666672,0.1431944444440721
62,derivative_1__random_forest__3a58587681,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,1259521419,360,120,43,12,pass,,120,120,0,0.6870115995115995,0.6755500941795483,0.7083333333333334,0.9356535496666143,0.4413083621220898,0.15762552624683762
63,derivative_1__random_forest__baf457a363,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,961870593,360,120,43,12,pass,,120,120,0,0.6501526251526252,0.6403201882256663,0.675,0.9331313215477588,0.4419826796945436,0.1104355736191739
64,derivative_1__random_forest__0c28cc6c96,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,14644030,360,120,43,12,pass,,120,120,0,0.6831196581196581,0.6708285034571925,0.7,0.9574918015574642,0.4486454295289068,0.14645910198436352
65,derivative_1__random_forest__b14279f757,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,1107827213,360,120,43,12,pass,,120,120,0,0.6700702075702075,0.6663727926642224,0.6916666666666667,0.9556850485714736,0.4495021886995612,0.14811537433333202
66,derivative_1__random_forest__5e308670e9,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,370240164,360,120,43,12,pass,,120,120,0,0.6830433455433456,0.6688781543659592,0.7083333333333334,0.9421933112406368,0.445601187224084,0.13564399488151632
67,derivative_1__random_forest__ba463fb0d7,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,0,3,2123111114,360,120,43,12,pass,,120,120,0,0.6471001221001221,0.6338042909471481,0.675,0.941253356630323,0.44360694120644223,0.16461019339281102
68,derivative_1__random_forest__20f5c6f432,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,697812789,360,120,43,12,pass,,120,120,0,0.6770909645909645,0.6597393170128362,0.7,0.9478149113352856,0.4452158615021075,0.14281594106215706
69,derivative_1__random_forest__c739cc8caf,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,0,3,1620400988,360,120,43,12,pass,,120,120,0,0.6760225885225886,0.6641129991360406,0.7,0.9348494313059202,0.4416264702493457,0.14350955401643392
70,derivative_1__random_forest__9567b8594a,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,1346423782,360,120,43,12,pass,,120,120,0,0.700976800976801,0.6902837556413993,0.7166666666666667,0.941528668666568,0.4403942845409389,0.16794482015813234
71,derivative_1__random_forest__8118d4f679,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,0,3,1465178615,360,120,43,12,pass,,120,120,0,0.6580891330891331,0.6507281429478226,0.6833333333333333,0.932765435324788,0.4404759721314804,0.15562790448414177
