candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
17,arpls_minmax__random_forest__b14279f757,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,1053004193,361,118,43,14,pass,,118,118,0,0.7795238095238094,0.7747502167450628,0.788135593220339,1.0569349445671283,0.39393651051949957,0.1769973631321123
18,arpls_minmax__random_forest__5e308670e9,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,1221001280,361,118,43,14,pass,,118,118,0,0.7452380952380951,0.7400300516500063,0.7542372881355932,1.051983522949325,0.38905225850996833,0.12732631738509964
19,arpls_minmax__random_forest__ba463fb0d7,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,231299774,361,118,43,14,pass,,118,118,0,0.769047619047619,0.7680406379587792,0.7796610169491526,1.0339347061489281,0.38564039898249264,0.15392449163577865
20,arpls_minmax__random_forest__20f5c6f432,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,814639600,361,118,43,14,pass,,118,118,0,0.738095238095238,0.7251107187743132,0.7457627118644068,1.0484627210886475,0.3954124202318629,0.14290691337564743
21,arpls_minmax__random_forest__c739cc8caf,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,1173408626,361,118,43,14,pass,,118,118,0,0.7857142857142858,0.7821108001087779,0.7966101694915254,0.8714180236622793,0.3922221474376442,0.18720118327674676
22,arpls_minmax__random_forest__9567b8594a,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,420943744,361,118,43,14,pass,,118,118,0,0.722857142857143,0.7122565495236303,0.7203389830508474,1.0824890058923518,0.4085206073782939,0.13420305433060364
23,arpls_minmax__random_forest__8118d4f679,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,1342567394,361,118,43,14,pass,,118,118,0,0.7652380952380952,0.7633021129892218,0.7711864406779662,0.8933303602898905,0.40016459305668906,0.16201799855301607
24,minimal_minmax__random_forest__5868a78bb4,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,1,0,2052361967,361,118,43,14,pass,,118,118,0,0.7404761904761905,0.7307494320577443,0.7711864406779662,0.8749483113254763,0.4128566854991182,0.19737288135635603
25,minimal_minmax__random_forest__be46512902,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,1,0,1260822601,361,118,43,14,pass,,118,118,0,0.6919047619047619,0.6845190101855076,0.7203389830508474,0.8874582144608825,0.4212621468926911,0.15556497175187528
26,minimal_minmax__random_forest__c12c070c12,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,1,0,1875091150,361,118,43,14,pass,,118,118,0,0.7204761904761904,0.7128272685518711,0.7457627118644068,0.891718447627933,0.41535481730116264,0.18024188998897747
27,minimal_minmax__random_forest__d66d6f3f62,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,1,0,1885214306,361,118,43,14,pass,,118,118,0,0.6861904761904762,0.6781226715803728,0.711864406779661,0.9088924396131463,0.4215245545043571,0.15068501287708694
28,minimal_minmax__random_forest__7d1eec8702,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,1,0,1489708879,361,118,43,14,pass,,118,118,0,0.6671428571428571,0.661247426077702,0.7033898305084746,0.9156677529367088,0.42605603545972515,0.1563747048554132
29,minimal_minmax__random_forest__262ae29fb1,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,1,0,1302605272,361,118,43,14,pass,,118,118,0,0.6676190476190477,0.6608218837642097,0.6949152542372882,0.9507976181195219,0.443228028129863,0.15704020274986152
30,minimal_minmax__random_forest__1b62c926f1,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,1,0,1919767643,361,118,43,14,pass,,118,118,0,0.6704761904761904,0.6675712589857559,0.711864406779661,0.8855487772306235,0.41669569531854145,0.13999392336946948
31,minimal_minmax__random_forest__f5b750ad51,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,1,0,1259131798,361,118,43,14,pass,,118,118,0,0.7014285714285714,0.6920158901800137,0.7288135593220338,1.0883593262156774,0.4220782778479848,0.16457248139187225
32,minimal_minmax__random_forest__03e2055c66,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,1,0,958287628,361,118,43,14,pass,,118,118,0,0.7347619047619048,0.7184520474856609,0.7457627118644068,0.8875165668082894,0.415644186274784,0.1788992646880846
33,minimal_minmax__random_forest__ce99612d47,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,1,0,2121927370,361,118,43,14,pass,,118,118,0,0.7195238095238096,0.7133995160941474,0.7372881355932204,0.9073330020459983,0.42326727542181475,0.1774938203438032
34,minimal_minmax__random_forest__414685bc7e,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,1,0,426241591,361,118,43,14,pass,,118,118,0,0.6852380952380954,0.6738087296689058,0.7033898305084746,0.9261072787393446,0.43167332825163895,0.15501978827910948
35,minimal_minmax__random_forest__ba1024e1bd,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,1,0,12151720,361,118,43,14,pass,,118,118,0,0.6914285714285715,0.6809181009111179,0.7033898305084746,0.9592469466603311,0.4430807581849496,0.17482921896227877
36,minimal_minmax__random_forest__5a9b8650f2,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,1042558894,361,118,43,14,pass,,118,118,0,0.7047619047619048,0.6998698609878734,0.7372881355932204,1.034713838961538,0.40163446327685265,0.15228813559391624
37,minimal_minmax__random_forest__83f0bbfd71,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,2070448037,361,118,43,14,pass,,118,118,0,0.7252380952380953,0.7217692694620431,0.7542372881355932,1.0344599563492907,0.3999030131826742,0.15734463276898109
38,minimal_minmax__random_forest__3a58587681,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,1578849219,361,118,43,14,pass,,118,118,0,0.6814285714285714,0.6791812151173288,0.7203389830508474,0.8425857134522847,0.3951059863668667,0.11676265288296692
39,minimal_minmax__random_forest__baf457a363,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,259604667,361,118,43,14,pass,,118,118,0,0.6823809523809523,0.6811563826470659,0.7288135593220338,0.8578379238072841,0.4040386988367518,0.1330526783478108
40,minimal_minmax__random_forest__0c28cc6c96,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,57705196,361,118,43,14,pass,,118,118,0,0.6895238095238094,0.6872595292651204,0.7288135593220338,0.8716348131544995,0.3990220573246051,0.13879241014787447
41,minimal_minmax__random_forest__b14279f757,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,1635852838,361,118,43,14,pass,,118,118,0,0.6671428571428571,0.6630739990330784,0.7033898305084746,0.9128054525160084,0.4190509196884023,0.12521241455659576
42,minimal_minmax__random_forest__5e308670e9,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,1837325909,361,118,43,14,pass,,118,118,0,0.7319047619047618,0.7259541478929233,0.7627118644067796,0.8283175545383208,0.39500592763603204,0.17832866332043865
43,minimal_minmax__random_forest__ba463fb0d7,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,1947474842,361,118,43,14,pass,,118,118,0,0.6833333333333335,0.6730549042971964,0.711864406779661,0.8415250495600178,0.40208952803776077,0.1160119632485097
44,minimal_minmax__random_forest__20f5c6f432,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,1679619563,361,118,43,14,pass,,118,118,0,0.6838095238095238,0.6813311719081915,0.7203389830508474,1.0245227122970009,0.39841527169284663,0.11332262594759746
45,minimal_minmax__random_forest__c739cc8caf,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,179560577,361,118,43,14,pass,,118,118,0,0.6976190476190477,0.6973512820136317,0.7457627118644068,0.8432333289533684,0.39741141339462593,0.156439494398155
46,minimal_minmax__random_forest__9567b8594a,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,1169359845,361,118,43,14,pass,,118,118,0,0.7195238095238095,0.7011654230727906,0.7288135593220338,0.8657202317070865,0.400021977350253,0.13896092304562402
47,minimal_minmax__random_forest__8118d4f679,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,506065864,361,118,43,14,pass,,118,118,0,0.6561904761904762,0.6519521206171514,0.7033898305084746,0.8897039197528998,0.4126634879370161,0.1262253345311485
48,derivative_1__random_forest__5868a78bb4,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,1,0,1257792196,361,118,43,14,pass,,118,118,0,0.7352380952380954,0.754696806952446,0.7711864406779662,0.8870917432412667,0.4050580037664743,0.19550847457590326
49,derivative_1__random_forest__be46512902,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,1,0,2047323040,361,118,43,14,pass,,118,118,0,0.7233333333333334,0.7482503348764418,0.7542372881355932,0.8947048091754655,0.4061011299435326,0.17980225988668025
50,derivative_1__random_forest__c12c070c12,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,1,0,440769697,361,118,43,14,pass,,118,118,0,0.7638095238095239,0.7823901073029992,0.788135593220339,0.8891632051592734,0.4072117940052778,0.2201165612913653
51,derivative_1__random_forest__d66d6f3f62,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,1,0,665164477,361,118,43,14,pass,,118,118,0,0.7461904761904762,0.7602985645821583,0.7711864406779662,0.9056169950573842,0.4141646937776638,0.21853907175847706
52,derivative_1__random_forest__7d1eec8702,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,1,0,704852853,361,118,43,14,pass,,118,118,0,0.7533333333333333,0.7664640894371963,0.7796610169491526,0.9186930040121015,0.41765871723274034,0.2213022713966011
53,derivative_1__random_forest__262ae29fb1,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,1,0,448470160,361,118,43,14,pass,,118,118,0,0.7509523809523809,0.7586643900659239,0.7711864406779662,0.9160965345894594,0.4193684454749738,0.2279028645692448
54,derivative_1__random_forest__1b62c926f1,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,1,0,1019990336,361,118,43,14,pass,,118,118,0,0.7638095238095238,0.7750970513428985,0.7966101694915254,0.8927077648566981,0.40435731345411124,0.22676765777272814
55,derivative_1__random_forest__f5b750ad51,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,1,0,1442702967,361,118,43,14,pass,,118,118,0,0.7304761904761905,0.7512181616832779,0.7627118644067796,0.8935616519137272,0.41265915056132546,0.20515121667133895
56,derivative_1__random_forest__03e2055c66,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,1,0,905888393,361,118,43,14,pass,,118,118,0,0.7161904761904762,0.7416058166040165,0.7457627118644068,0.894664553041696,0.4104578734433041,0.1841307176246214
57,derivative_1__random_forest__ce99612d47,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,1,0,1771465133,361,118,43,14,pass,,118,118,0,0.7447619047619048,0.7540977435062798,0.7796610169491526,0.9065565996846591,0.4128725867423169,0.21747478091183253
58,derivative_1__random_forest__414685bc7e,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,1,0,411857738,361,118,43,14,pass,,118,118,0,0.7328571428571429,0.7452988267310658,0.7627118644067796,0.9174161399940877,0.4163583071332568,0.20239959211049172
59,derivative_1__random_forest__ba1024e1bd,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,1,0,1548339642,361,118,43,14,pass,,118,118,0,0.7485714285714286,0.7657296377582814,0.7711864406779662,0.9137055276688111,0.41595058772167404,0.21461545483499408
60,derivative_1__random_forest__5a9b8650f2,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,1175581112,361,118,43,14,pass,,118,118,0,0.7185714285714286,0.7349336709801826,0.7542372881355932,0.8497328039796817,0.3931308851223643,0.15999999999943376
61,derivative_1__random_forest__83f0bbfd71,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,1755190692,361,118,43,14,pass,,118,118,0,0.7471428571428572,0.7609729125877568,0.7796610169491526,0.8410502365326339,0.38634595103578306,0.1823728813554497
62,derivative_1__random_forest__3a58587681,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,1874630241,361,118,43,14,pass,,118,118,0,0.751904761904762,0.7745286275186606,0.7796610169491526,0.8749605244960735,0.3980074270954169,0.18382679575759556
63,derivative_1__random_forest__baf457a363,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,699496544,361,118,43,14,pass,,118,118,0,0.7661904761904763,0.7762653911695871,0.7966101694915254,0.8641242138608874,0.39404573544589755,0.20504875731124755
64,derivative_1__random_forest__0c28cc6c96,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,324091411,361,118,43,14,pass,,118,118,0,0.7352380952380952,0.750109614727555,0.7627118644067796,0.88190367902954,0.4030778834962553,0.17678536715875703
65,derivative_1__random_forest__b14279f757,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,390556372,361,118,43,14,pass,,118,118,0,0.7709523809523811,0.7804181894244007,0.7966101694915254,0.8742302508235927,0.39711006209313005,0.20630826933511415
66,derivative_1__random_forest__5e308670e9,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,590069051,361,118,43,14,pass,,118,118,0,0.74,0.7533297529538131,0.7711864406779662,0.8671398060761382,0.3990485721856514,0.16955107288338106
67,derivative_1__random_forest__ba463fb0d7,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",strict_core,1,0,437196415,361,118,43,14,pass,,118,118,0,0.751904761904762,0.7689471243042671,0.7796610169491526,0.8420833719807407,0.3885354553498037,0.18481554867338354
68,derivative_1__random_forest__20f5c6f432,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,351843782,361,118,43,14,pass,,118,118,0,0.7542857142857143,0.7778768666995332,0.7796610169491526,0.8603359484833328,0.39333425581942805,0.183024812410231
69,derivative_1__random_forest__c739cc8caf,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",strict_core,1,0,115971079,361,118,43,14,pass,,118,118,0,0.7700000000000001,0.7784059764603343,0.7966101694915254,0.8543120706426948,0.39015997347652903,0.21523773015042505
70,derivative_1__random_forest__9567b8594a,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,694546130,361,118,43,14,pass,,118,118,0,0.7661904761904763,0.776301346355044,0.7966101694915254,0.8769388367142614,0.3999358381447638,0.20722801208795716
71,derivative_1__random_forest__8118d4f679,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",strict_core,1,0,789342258,361,118,43,14,pass,,118,118,0,0.7828571428571429,0.7906202312606253,0.8050847457627118,0.8671023763065532,0.39647176113160437,0.22405239739573277
