candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,4,3,1546350942,354,120,41,12,pass,,120,120,0,0.6400335775335775,0.613565394275614,0.6666666666666666,1.1057787773684056,0.4880827777778553,0.12747222222225546
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,4,3,1210535819,354,120,41,12,pass,,120,120,0,0.6062728937728937,0.5840285325882941,0.6416666666666667,1.0801818647536512,0.4765170370371262,0.10411111111167783
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,4,3,1610868577,354,120,41,12,pass,,120,120,0,0.6129731379731379,0.5877370664151569,0.6416666666666667,1.0821000724903092,0.4853809346761993,0.08687549017143954
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,4,3,281594397,354,120,41,12,pass,,120,120,0,0.619047619047619,0.6036142007717288,0.65,1.0665159753759488,0.4766897456037255,0.07873558371360477
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,4,3,1140018152,354,120,41,12,pass,,120,120,0,0.6159951159951159,0.5990866540718564,0.65,1.0906689543648298,0.4863659855089758,0.10347524625089688
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",strict_core,4,3,855345802,354,120,41,12,pass,,120,120,0,0.6021825396825397,0.5843360903927214,0.6333333333333333,1.0649575726252063,0.48793774200510337,0.1677175618939549
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,4,3,1628307301,354,120,41,12,pass,,120,120,0,0.6361874236874238,0.6080280930955747,0.6666666666666666,1.1019024583540717,0.4844777541405156,0.11902269160459257
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",strict_core,4,3,1969553158,354,120,41,12,pass,,120,120,0,0.637973137973138,0.6197148919129717,0.6666666666666666,1.1067600927066013,0.48579344427098814,0.12645741000158167
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,4,3,2108393869,354,120,41,12,pass,,120,120,0,0.6328907203907204,0.606923747467163,0.6583333333333333,1.0682146959924432,0.47861537026104484,0.08861955340688121
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",strict_core,4,3,939500674,354,120,41,12,pass,,120,120,0,0.6201159951159951,0.5961316418459275,0.65,1.0766516014624776,0.48140143305338,0.10943969374429743
