evaluation_subset,domain_protocol,domain_type,heldout_domain,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row409,0.0007156803627291802,0.0003578401813645901,0.05947356538517474,0.9737646800439153,0.0032178207190840372,12,10,0,0,1.0,0.15193047283376435,0.016568525694310665
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row411,0.0006832466092576026,0.0003416233046288013,0.0518100829208484,0.971077985833953,0.004717819293894406,18,8,0,0,1.0,0.11983267321833133,0.02774082124233246
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row413,0.002404935690064918,0.001202467845032459,0.0814213387365303,0.9166619706945608,0.007031508104077407,28,8,0,0,1.0,0.812658940200726,0.043876804411411285
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row415,0.000944335967233845,0.0004721679836169225,0.05681641713752223,0.9570572034911535,0.005191355130768248,17,10,0,0,1.5,0.1260930339380234,0.03953072801232338
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row417,0.0008494674178295481,0.00042473370891477405,0.06695444598625926,0.9666752914628811,0.0036216982363423867,12,8,0,0,1.5,0.15848601852006497,0.037596772657707334
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row467,0.006876359779073602,0.003438179889536801,0.1044701149011436,0.8389156387030804,0.009837372255112444,29,7,0,0,2.0,0.1280186351569205,0.10135532915592194
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row469,0.0005387196103103729,0.00026935980515518644,0.05118596367007369,0.9778101657795578,0.004000788481373872,12,8,0,0,2.0,0.1304794119787203,0.025834579952061176
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row471,0.0005113825471861192,0.0002556912735930596,0.0490631550556381,0.9785373958030307,0.0037512238471702273,12,11,0,0,1.0,0.14388488570874286,0.01935771107673645
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row473,0.0011679223731683734,0.0005839611865841867,0.052655337333182534,0.9724390830852742,0.006721282372517245,26,9,0,0,2.0,0.13210474695783503,0.0428194310516119
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row475,0.0005240056492818378,0.0002620028246409189,0.05013720104728227,0.9782801462893425,0.0038217404963714736,13,10,0,0,1.5,0.14827707462954276,0.016759994439780712
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row477,0.0006275411320904968,0.0003137705660452484,0.05301302167637324,0.9665738395266423,0.004326513268585716,13,9,0,0,1.0,0.1396275368363306,0.013897817581892014
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row479,0.0011115175596419552,0.0005557587798209776,0.0674120842550605,0.9556227617205488,0.005626559349475428,15,7,0,0,1.0,0.08793420916425641,0.05775979720056057
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row481,0.007145372720430137,0.0035726863602150685,0.08963578378765613,0.8610024504328782,0.015567492074062881,61,12,0,0,3.0,0.2517343414534369,0.12004698812961578
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row495,0.0013614533467002832,0.0006807266733501416,0.08198631557977029,0.9481480025726596,0.003006021852738091,14,8,0,0,1.0,0.18711215701326062,0.02138576889410615
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row497,0.006290755137874678,0.003145377568937339,0.17388506634665693,0.6353427469685581,0.010816873211546668,37,5,0,0,1.0,0.2057888054538599,0.15616790298372507
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row498,0.0033125986727291566,0.0016562993363645783,0.047260596800055045,0.9174477102339743,0.011926631735903876,50,11,0,0,3.0,0.5981531040672984,0.08593975007534027
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row499_scan4214,0.019881315904748335,0.009940657952374168,0.12960793514092395,0.5995686297907012,0.008465734721893178,22,5,0,0,2.0,0.17441524732745628,0.04377678036689758
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row499_scan4213,0.02246606282727214,0.01123303141363607,0.15321243781147204,0.6115977734855285,0.00884972693664687,25,7,0,0,3.0,0.27114122424494047,0.03067948669195175
strict_core,domain_and_sample,instrument,Mira-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-1,domain__strict_core__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,433,23,session3_row501,0.001006040291287929,0.0005030201456439645,0.07530019794471744,0.9610455145212162,0.003357551110509251,9,8,0,0,1.5,0.16423072736281702,0.015759820584207773
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row74,0.00185532473550722,0.00092766236775361,0.06109369119171171,0.9777811068715337,0.002861941204007183,5,2,0,0,4.5,0.32239898695548974,0.060507596703246236
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row87,0.0021461193221154,0.0010730596610577,0.05576246173357329,0.966680983697411,0.006265562831956361,16,6,0,0,1.5,0.35038757718827773,0.06833171797916293
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row108,0.0028778203870917563,0.0014389101935458782,0.05865383514087318,0.9722898757839485,0.005132601845211217,6,4,0,0,1.5,0.12307328721257448,0.04266282916069031
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row222,0.013137477064381817,0.006568738532190909,0.16219960579285583,0.789574789661207,0.005628333107950831,11,3,0,0,2.0,0.0794864015580814,0.13251577969640493
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row223,0.03817109981690555,0.019085549908452775,0.3076082237465352,0.307625221562664,0.008287589299876085,10,4,0,0,1.0,0.4651563912163207,0.26933890976943076
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row224,0.014764672038299613,0.0073823360191498065,0.22458612038624012,0.5387855186008208,0.007605633386577081,12,2,0,0,1.0,0.8106671699716512,0.08776931511238217
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row225,0.006704996703180342,0.003352498351590171,0.12036625255185096,0.9047908461777611,0.0031072101263842863,2,0,0,0,,,
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row226,0.017671165198541068,0.008835582599270534,0.17804165123007704,0.7334511120576258,0.008427555936920855,13,3,0,0,1.0,1.6511238513488904,0.0765409767627716
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row227,0.006712134126744136,0.003356067063372068,0.11655413301294662,0.9051631157908614,0.003097356520302128,1,0,0,0,,,
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row228,0.03729471934165885,0.018647359670829425,0.293505888321462,0.35529206118508183,0.008748687687662564,10,4,0,0,1.5,0.41732711021396696,0.2643423148547299
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row229,0.014326872762996079,0.007163436381498039,0.1428168556338292,0.8077564127413646,0.008070651830140767,12,6,0,0,4.0,0.6529633503182798,0.10333252919372171
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row230,0.0302042410449167,0.01510212052245835,0.21998793602630862,0.552567655559755,0.009621706715718444,11,4,0,0,0.5,0.592092833345096,0.3115583211183548
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row231,0.003790315513814074,0.001895157756907037,0.09032594999760714,0.9508915524136378,0.002044233802173819,2,0,0,0,,,
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row232,0.04379471149274054,0.02189735574637027,0.3091395193620406,0.2748328965798665,0.009097404938324222,10,4,0,0,3.5,0.4920404890073802,0.35701522580347955
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row233,0.0045146658140980105,0.0022573329070490053,0.09447161242591269,0.9395703690678696,0.0025324617382804196,4,0,0,0,,,
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row234,0.04463135396670016,0.02231567698335008,0.3152949009969006,0.28244797570136115,0.009031985483597965,10,4,0,0,1.5,0.31934214178528975,0.30191473371814936
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row235,0.03648753745826666,0.01824376872913333,0.29720723927320386,0.3323675511007514,0.008398734535689333,10,4,0,0,2.0,0.43005127377563657,0.26237673143623397
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row236,0.0071300640977462046,0.0035650320488731023,0.1414532348659298,0.8542676209530783,0.004313866731494532,11,1,0,0,1.0,0.045375376755222824,0.07165104197338223
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row237,0.014024442400645095,0.0070122212003225475,0.15237125359188028,0.7947958146139807,0.006369808435972248,13,3,0,0,2.0,0.28499309680932594,0.09004638157784939
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row254,0.03469647372332219,0.017348236861661096,0.29867083457506355,0.34607760664917475,0.00805647585996277,10,3,0,0,2.0,0.7518406586254439,0.2338014617562294
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row255,0.011551881327695697,0.0057759406638478485,0.15124853587867768,0.7787100834381848,0.007728661415832384,13,5,0,0,3.0,0.3466163732815475,0.012766413390636444
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row256,0.008806156509103588,0.004403078254551794,0.06990850220881192,0.7606566109124988,0.009749488634988666,15,6,0,0,2.5,0.2769983582430987,0.17542073875665665
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session1_row257,0.020861105873969638,0.010430552936984819,0.16781289533490457,0.7536676983450333,0.009525596214225517,14,5,0,0,2.0,0.5070338963390311,0.26285381196066737
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row291,0.01607316423448757,0.008036582117243785,0.15046323221119148,0.8169697692773785,0.008504053925696229,14,5,0,0,3.0,0.322272595902463,0.22601841483265162
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row293,0.03653490848575376,0.01826745424287688,0.2699584844436487,0.45839647665457034,0.009509079833681296,10,5,0,0,3.0,0.4612336473870766,0.32298146188259125
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row295,0.010621303760847918,0.005310651880423959,0.0772473346284191,0.4889042981479204,0.01144504346884787,17,9,0,0,2.0,0.4345705165160354,0.019575059413909912
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row297,0.01427029909261377,0.007135149546306885,0.2380976421715479,0.5939937266273418,0.006033459988913299,10,3,0,0,2.0,0.8125019060003325,0.02993886172771454
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row312,0.0016282878038422956,0.0008141439019211478,0.05644121634251365,0.9771372145139214,0.00321892446306135,8,1,0,0,2.0,0.03219317874956428,0.08292183349840343
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row314,0.004110285421374994,0.002055142710687497,0.06582379787003326,0.9581372792825006,0.005033214523822867,12,6,0,0,3.5,0.15177539359346162,0.09265207499265671
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row315,0.00642031910821847,0.003210159554109235,0.07154096923988705,0.9480927518335416,0.00589305780694953,14,5,0,0,1.0,0.1578490313504674,0.06713241338729858
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row316,0.004430625092804324,0.002215312546402162,0.06515548595067552,0.9552631343968132,0.0056790473551622455,10,7,0,0,1.0,0.25877462943006796,0.08027765154838562
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row332,0.013239179275464924,0.006619589637732462,0.17597889393827235,0.7406888539273292,0.006446929658164403,12,6,0,0,3.5,0.12712357153516934,0.09976088162511587
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row335,0.010365660940423682,0.005182830470211841,0.15419742242424964,0.7486974783644087,0.006380029650671142,12,4,0,0,2.0,0.4319768098024403,0.22252368740737438
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row339,0.02004395669075727,0.010021978345378635,0.27282708322083715,0.4989922603886207,0.0063531200265112735,9,3,0,0,3.0,0.407503371738308,0.1475231190561317
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row341,0.007971217206662462,0.003985608603331231,0.1149594158302062,0.8811753788551228,0.007717273288872093,16,4,0,0,1.5,0.2656896033005901,0.08218264393508434
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row345,0.004331012682831099,0.0021655063414155497,0.09139980660811453,0.9279126871103301,0.0034727379747865987,7,0,0,0,,,
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row347,0.00491405966850573,0.002457029834252865,0.07017735553733666,0.9500574668979542,0.005555019342739667,12,8,0,0,3.0,0.1766662768749778,0.08950837142765522
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row349,0.004313465172142661,0.0021567325860713305,0.06355821931645758,0.9590386058688871,0.005264714262115636,12,5,0,0,3.0,0.21134573556667033,0.07843446731567383
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row350,0.00481636826650129,0.002408184133250645,0.05638543114407349,0.6442405463320775,0.00770873099565506,12,3,0,0,1.0,0.4161898516374968,0.17731326818466187
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,session2_row351,0.0041361288688436726,0.0020680644344218363,0.06578001264948741,0.957541548131767,0.005447692124538922,9,5,0,0,4.0,0.18257639013412943,0.10680738836526871
