evaluation_subset,domain_protocol,domain_type,heldout_domain,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,partition,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,instrument_probe_increment,sensor_probe_increment,same_master_cross_domain_mean_distance,different_target_cross_domain_mean_distance,cross_domain_separation_margin,same_master_pair_count,different_target_pair_count,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,chemical,0.8215488215488215,0.7373737373737373,0.7373737373737373,23,23,0,,,0.7222222222222222,,,,0,0,9.43223816416256,0.0067325040429425,0.1965049617533867,0.0093848983312059,3.347439146667699,13,23,0.1918847293894994,-0.4334374567914747,,0.004325321284151,0.0021626606420755,0.0740519772170407,0.9567730094522756,0.0082594363213079,,1.0,0.1585063509001233,0.0354050546884536,0.1139182644405415,0.9997373221154728
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,chemical,0.4219047619047619,0.4584615384615384,0.3274725274725275,75,75,0,,,0.2008771929824561,,,,0,0,14.023278190328034,0.0100094776519115,0.2921516289651673,0.0148754064159141,2.48458423609285,25,34,0.2632929319733577,-0.5541628094287686,,0.0037578972680442,0.0018789486340221,0.0745902208805902,0.9586193854607808,0.0045253907905193,,1.5,0.1746915559004343,0.0466800488065928,0.0801086557212225,0.9992050193530352
strict_core,domain_only,instrument,Mira-3,locked_domain,domain__strict_core__domain_only__instrument__Mira-3,domain__strict_core__domain_only__instrument__Mira-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,526,72,chemical,0.4999462365591398,0.5595720069404281,0.2398165744030405,72,72,0,,,0.2935672514619883,,,,0,0,12.076807414951226,0.0086201337722706,0.2516001544781505,0.0165841601404946,3.75037004184198,28,38,0.2456311689721209,-0.4495064720296745,,0.0080128124879702,0.0040064062439851,0.0634394680589873,0.942054706384638,0.0073525663371319,,2.0,0.4011243241814275,0.05643205717206,0.1180102092953367,0.9994221935724618
strict_core,domain_only,instrument,Pendar-1,locked_domain,domain__strict_core__domain_only__instrument__Pendar-1,domain__strict_core__domain_only__instrument__Pendar-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,552,46,chemical,0.7046957671957671,0.7543505942275042,0.3771752971137521,46,46,0,,,0.3948717948717948,,,,0,0,9.990588091146504,0.007131040750283,0.2081372518988854,0.0098135999731566,2.1239921819428527,16,23,0.1896675217861137,-0.521175548271972,,0.0069805474910659,0.0034902737455329,0.0833700866474374,0.852375382282186,0.0271486469236611,,2.0,1.2277050624588846,0.089981036260724,0.0552577912569915,0.9991205346841586
strict_core,domain_only,instrument,Pendar-2,locked_domain,domain__strict_core__domain_only__instrument__Pendar-2,domain__strict_core__domain_only__instrument__Pendar-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,500,98,chemical,0.698185941043084,0.6450640862405568,0.6450640862405568,98,98,0,,,0.757828548085901,,,,0,0,5.78399084111595,0.0041284731199971,0.1204998091899156,0.0126437158954524,2.3491263450328117,33,33,0.1584858248892917,-0.3189335579012624,,0.0134102396224648,0.0067051198112324,0.0954684180946256,0.4905585591022605,0.0418210782324962,,2.0,1.864785866244668,0.1205474808812141,0.0485348469766417,0.9965934926364352
strict_core,domain_only,instrument,Pendar-3,locked_domain,domain__strict_core__domain_only__instrument__Pendar-3,domain__strict_core__domain_only__instrument__Pendar-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,528,70,chemical,0.3954767872061105,0.3997990105132962,0.3997990105132962,70,70,0,,,0.3387896825396825,,,,0,0,5.904998987330028,0.0042148458153676,0.1230208122360422,0.0159901126474682,1.2050895348326365,27,40,0.163775259758313,-0.4004394021744745,,0.0101912955201917,0.0050956477600958,0.0847656923375815,0.7851017053280753,0.0344403460063816,,2.0,1.2933726084641315,0.0948361977934837,0.0460234178973862,0.99880789538753
strict_core,domain_only,instrument,RMX-1,locked_domain,domain__strict_core__domain_only__instrument__RMX-1,domain__strict_core__domain_only__instrument__RMX-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,551,47,chemical,0.6036363636363636,0.6574355510525723,0.3944613306315433,47,47,0,,,0.384453781512605,,,,0,0,18.004150005883893,0.0128509279128364,0.3750864584559144,0.0124511841426337,3.3578057474305205,22,33,0.295563792658584,-0.6016521322214707,,0.0052420438817812,0.0026210219408906,0.0663830399515677,0.9770665070601248,0.0064833208610309,,1.0,0.1478078426694042,0.0437290975823998,0.1105390058094288,0.9996796829100426
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,chemical,0.8318965517241379,0.8811111111111112,0.4405555555555556,65,65,0,,,0.2540792540792541,,,,0,0,8.222201906793346,0.0058688093553128,0.1712958730581947,0.007576932502087,2.502245558013813,16,20,0.1696846639708103,-0.4349338113997081,,0.0055702224879549,0.0027851112439774,0.0746305835700527,0.8742599554316787,0.0290181132153068,,2.0,0.675921783296304,0.0748120322823524,0.0701251989573653,0.9984772360349832
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,chemical,0.4055555555555555,0.5459770114942528,0.1819923371647509,23,23,0,,0.375,,0.7982571485795473,0.9908484860164364,0.1925913374368889,38,82,11.384775962795564,0.0081261784174129,0.2371828325582409,0.0124094275409337,2.4322703613928867,23,31,0.2328157514506054,-0.4627814045540973,,0.0066073410951565,0.0033036705475782,0.0829996289216407,0.9622808195991696,0.0139502822591172,0.8333333333333334,2.0,0.1423288166607351,0.0551213514991104,0.1213995472752641,0.9997500018369164
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,chemical,0.4611680327868852,0.2245719964275381,0.1497146642850254,153,153,0,,0.3304065156764459,,0.6510038215489614,0.968803045818488,0.3177992242695264,420,5612,11.633516997924538,0.0083037237672552,0.2423649374567612,0.0190934414368094,2.351884491416194,34,42,0.2388523434837302,-0.4389243178992833,,0.0110289353899305,0.0055144676949652,0.1045564765157816,0.8234953690935183,0.0209738228993147,0.5684523809523809,2.0,0.3782991887446588,0.0808313733432442,0.1273622588098736,0.998051983173404
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,locked_domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,500,98,chemical,0.2915523552078173,0.218779227216259,0.218779227216259,98,98,0,,0.2136904761904761,,0.6598031007010361,0.7071811796862678,0.0473780789852317,87,3588,7.447360424697638,0.0053157461989276,0.1551533421812008,0.0293709514029662,2.4538898243109566,46,46,0.2096773247408608,-0.3923622449924558,,0.0132863700437385,0.0066431850218692,0.1134247193945233,0.8037134675816897,0.0170072045653249,0.5013333333333333,2.0,0.5942772343906237,0.1023022669833153,0.094133013789621,0.9966221425311084
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,274,324,chemical,0.377535118525022,0.3571722351428029,0.2040984200816016,324,324,0,,0.1898204500178184,,0.4968993014137999,0.74354693563423,0.2466476342204301,1023,34159,12.510208841383012,0.0089294852543775,0.260629350862146,0.0184445959277845,1.8344168820780704,35,43,0.251648103486053,-0.530359497809375,,0.0080684992876903,0.0040342496438451,0.1025847088650825,0.8273260835834508,0.0214424404472128,0.3389513108614232,2.0,0.7586095416125662,0.0782561972737312,0.1344535526344211,0.996237890396084
quality_pass,domain_and_sample,instrument,Agilent-1,locked_domain,domain__quality_pass__domain_and_sample__instrument__Agilent-1,domain__quality_pass__domain_and_sample__instrument__Agilent-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,318,29,chemical,0.6136363636363636,0.7543859649122806,0.3017543859649122,29,19,10,blank,,0.4583333333333333,,,,0,0,15.640451133725978,0.0111637766836016,0.3258427319526246,0.0169435545162834,3.620665818773192,30,40,0.2981839361280896,-0.4639642606445872,,0.009355703101419,0.0046778515507095,0.1134435412659717,0.8972543332659689,0.0066734619177256,,2.0,0.2859994589846628,0.0499438732513226,0.2531821836527643,0.9996418708470332
quality_pass,domain_and_sample,instrument,Agilent-3,locked_domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,domain__quality_pass__domain_and_sample__instrument__Agilent-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,81,72,chemical,0.5066798941798941,0.5260164671929378,0.5260164671929378,72,61,11,blank,,0.0714876033057851,,,,0,0,7.458069185329145,0.0053233898539108,0.1553764413610238,0.0465867314656649,1.4391758180126657,41,44,0.2661404856391182,-0.3242280835875809,,0.015902849694401,0.0079514248472005,0.1869663338708802,0.762835170189758,0.0074931997847028,,2.0,0.2225019060572097,0.08478744328022,0.2051528395643972,0.9997226507661804
quality_pass,domain_and_sample,instrument,Mira-1,locked_domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,domain__quality_pass__domain_and_sample__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,356,21,chemical,0.7619047619047619,0.6632996632996633,0.6632996632996633,21,21,0,,,0.5,,,,0,0,9.00425759128154,0.0064270218353187,0.1875886998183654,0.0092337255996169,2.4689275259536427,21,21,0.1836119442420264,-0.4372560028895104,,0.0037426823518433,0.0018713411759216,0.0747089344498782,0.9558455941577138,0.0064705292602266,,1.0,0.1798420093979311,0.0333461598493158,0.1100583602966705,0.9997447467064932
quality_pass,domain_and_sample,instrument,Mira-2,locked_domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,domain__quality_pass__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,328,74,chemical,0.0,0.0,0.0,74,3,71,4_nitrophenol|ethanol|ethyl_paraoxon,,-0.065,,,,0,0,11.654814315974946,0.0083189252790684,0.2428086315828113,0.0541871754331242,2.365703905661319,46,47,0.3380941210571068,-0.4255920610874553,,0.0174164733697739,0.0087082366848869,0.1766766758768718,0.7471788913951177,0.0065254506366343,,2.0,0.3610900651656972,0.0917457193136215,0.167546297244869,0.9994895091705416
quality_pass,domain_and_sample,instrument,Mira-3,locked_domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,domain__quality_pass__domain_and_sample__instrument__Mira-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,315,71,chemical,0.39625,0.5624195624195625,0.1874731874731875,71,41,30,blank,,0.2555555555555555,,,,0,0,11.280810722684802,0.0080519705372482,0.2350168900559333,0.0132094790586334,3.739165286846124,24,30,0.2070639372772424,-0.3724301059682843,,0.0073564983738352,0.0036782491869176,0.0689903297086905,0.9244155016572972,0.0069954759729102,,2.0,0.2460521013810739,0.0565327890217304,0.122550566154166,0.9995181896513496
quality_pass,domain_and_sample,instrument,Pendar-1,locked_domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,domain__quality_pass__domain_and_sample__instrument__Pendar-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,311,40,chemical,0.7261904761904762,0.815,0.3259999999999999,40,23,17,blank,,0.4444444444444443,,,,0,0,5.541314608378011,0.0039552566797844,0.1154440543412085,0.0076116189717002,2.1067802887245533,8,17,0.1246396694756716,-0.294115727522391,,0.0073405864377349,0.0036702932188674,0.086142699260723,0.8720995298760196,0.0253725384362726,,2.0,1.0864170457043576,0.0791336856782436,0.0980952183022401,0.9996000063602
quality_pass,domain_and_sample,instrument,Pendar-2,locked_domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,domain__quality_pass__domain_and_sample__instrument__Pendar-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,149,42,chemical,1.0,1.0,1.0,42,17,25,4_nitrophenol|acetaminophen,,0.6666666666666666,,,,0,0,8.011973354667855,0.0057187532867008,0.1669161115555803,0.0190249990803177,2.6138034357582494,27,38,0.1759022469985514,-0.4639521341515565,,0.0141232453504014,0.0070616226752007,0.112127314453389,0.5235017741632791,0.0310460277322119,,2.0,1.4350200711769747,0.0951398313045501,0.2322676495190886,0.9997360315223331
