identifier,chemical_dimension,nuisance_dimension,chemical_supervision_weight,instrument_supervision_weight,sensor_supervision_weight,condition_decoder,instrument_adversary_weight,sensor_adversary_weight,same_master_consistency_weight,cross_reconstruction_weight,dependence_weight,beta_target,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,raw_instrument_probe_increment,raw_sensor_probe_increment,raw_same_master_cross_instrument_distance,real_pair_count,chemical_real_pair_correlation_distance,chemical_target_balanced_accuracy,chemical_target_macro_f1_supported,chemical_instrument_probe_increment,chemical_sensor_probe_increment,chemical_same_master_cross_instrument_distance,chemical_different_target_cross_instrument_distance,chemical_cross_instrument_separation_margin,nuisance_target_balanced_accuracy,nuisance_target_macro_f1_supported,nuisance_instrument_probe_increment,nuisance_sensor_probe_increment,nuisance_same_master_cross_instrument_distance,nuisance_different_target_cross_instrument_distance,nuisance_cross_instrument_separation_margin,union_target_balanced_accuracy,union_target_macro_f1_supported,union_instrument_probe_increment,union_sensor_probe_increment,union_same_master_cross_instrument_distance,union_different_target_cross_instrument_distance,union_cross_instrument_separation_margin,corrupted_chemical_target_balanced_accuracy,corrupted_chemical_prediction_agreement,corrupted_chemical_cosine_drift,corrupted_nuisance_target_balanced_accuracy,corrupted_nuisance_prediction_agreement,corrupted_nuisance_cosine_drift,corrupted_union_target_balanced_accuracy,corrupted_union_prediction_agreement,corrupted_union_cosine_drift,chemical_vae_kl_unnormalized_per_observation,chemical_vae_kl_normalized,chemical_vae_mean_kl_per_latent_dimension,chemical_vae_median_kl_per_latent_dimension,chemical_vae_max_kl_per_latent_dimension,chemical_vae_active_units_var_mu_gt_0_01,chemical_vae_dimensions_mean_kl_gt_0_01,chemical_vae_posterior_mean_absolute_mu,chemical_vae_posterior_mean_log_variance,chemical_vae_posterior_sample_reconstruction_variability,nuisance_vae_kl_unnormalized_per_observation,nuisance_vae_kl_normalized,nuisance_vae_mean_kl_per_latent_dimension,nuisance_vae_median_kl_per_latent_dimension,nuisance_vae_max_kl_per_latent_dimension,nuisance_vae_active_units_var_mu_gt_0_01,nuisance_vae_dimensions_mean_kl_gt_0_01,nuisance_vae_posterior_mean_absolute_mu,nuisance_vae_posterior_mean_log_variance,nuisance_vae_posterior_sample_reconstruction_variability,union_vae_kl_unnormalized_per_observation,union_vae_kl_normalized,union_vae_mean_kl_per_latent_dimension,union_vae_median_kl_per_latent_dimension,union_vae_max_kl_per_latent_dimension,union_vae_active_units_var_mu_gt_0_01,union_vae_dimensions_mean_kl_gt_0_01,union_vae_posterior_mean_absolute_mu,union_vae_posterior_mean_log_variance,union_vae_posterior_sample_reconstruction_variability,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,cross_reconstruction_reconstruction_mse,cross_reconstruction_reconstruction_smooth_l1,cross_reconstruction_reconstruction_spectral_angle,cross_reconstruction_reconstruction_median_row_correlation,cross_reconstruction_reconstruction_first_derivative_mae,cross_reconstruction_repeatable_peak_recall,cross_reconstruction_median_peak_shift_cm1,cross_reconstruction_median_absolute_relative_peak_width_change,cross_reconstruction_median_absolute_peak_prominence_change,stage,outer_fold,inner_fold
zc48__zn16__chem0__ni0__ns0__cond0__ai0p0025__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.0025,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,525974317,356,124,1169412,8891d742054e74ea9e2dc45ca89e8d69c36ac2cafe46ba9a4cbe56d5d0b15aca,0.6826974717012311,0.6196428571428572,0.3957609710550887,0.6494197382483371,124,0.5125065445899963,0.6941082100856537,0.6929573723405399,0.5201058201058202,0.3777124183006536,0.5989730611790058,1.0180745734182817,0.41910151223927583,0.5680794247523571,0.5607007217301335,0.4888227513227513,0.2669140989729224,0.8900112293487371,1.051546941952635,0.16153571260389799,0.719920221799921,0.7167029711147358,0.5876984126984126,0.38993464052287585,0.7440211546975513,1.03535947882223,0.29133832412467875,0.5654635673432666,0.6935483870967742,0.14636197686195374,0.3091973294040963,0.43548387096774194,0.2842531204223633,0.5778084175640567,0.6451612903225806,0.16689765453338623,6.613358487459508,0.004720455736944689,0.13777830182207307,0.01607029095287192,2.1155857951351646,40,41,0.1841153504101177,-0.3539910363540873,,8.23914719557011,0.00588090449362606,0.5149466997231319,0.033361761810427146,2.219179075104827,15,15,0.37817630108375233,-0.9413463945335435,,14.85250568302962,0.010601360230570749,0.2320704012973378,0.017477933404966752,2.219179075104827,55,56,0.23263058807852638,-0.5008298758989513,0.024317853152751923,0.05075542615374648,0.9974180606161525,0.005914095678361464,0.002957047839180732,0.06766146797737838,0.9430782519910015,0.02022641128110599,0.48034934497816595,2.0,0.30368290029182887,0.07231190509628505,0.013787214565986425,0.006893607282993213,0.10255507462351192,0.8968934338624512,0.020760195695129647,0.45327510917030567,2.0,0.30857102713042917,0.08079239867220167,0.011448557431887262,0.005724278715943631,0.09971886072855991,0.886928680773333,0.019994930826589572,0.43859649122807015,2.0,0.4185502496063366,0.08622168004512787,instrument_adversary,0,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0p005__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.005,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,525974317,356,124,1169412,3daa4fb38d26aa76b61f93588274ecda399cdd76b6760ae34442f34b5d723f38,0.6826974717012311,0.6196428571428572,0.3957609710550887,0.6494197382483371,124,0.5435693264007568,0.7022667704058682,0.699625110295788,0.5520502645502645,0.4303641456582634,0.6278919590073962,0.9861020244417082,0.358210065434312,0.6151424807439846,0.6078033142723814,0.39047619047619053,0.29585434173669467,0.8562025337718254,1.0294218933156487,0.17321935954382328,0.7405355192009327,0.7381566631566631,0.5265873015873016,0.3932212885154063,0.7603431874929473,1.0185064944555782,0.2581633069626309,0.6073815491108724,0.7016129032258065,0.15655110776424408,0.43772205238370654,0.5806451612903226,0.2625245153903961,0.5527922370027633,0.6290322580645161,0.19452625513076782,4.849447206870363,0.003461418420321458,0.10103015014313256,0.023782869316064124,1.6506995652430876,47,48,0.18061106200560462,-0.29012232069498833,,11.17997348186362,0.007979995347511506,0.698748342616476,0.3647884428257795,2.5451981842173064,15,15,0.48051736663020134,-1.2529766169341787,,16.029420688733985,0.011441413767832967,0.2504596982614684,0.02466540746902775,2.5451981842173064,62,63,0.2555876381617538,-0.530835894754786,0.023493066430091858,0.05961375059783195,0.9982093914973447,0.005960425770573547,0.0029802128852867735,0.06762838825893683,0.9460405431432314,0.0202335448983787,0.4847161572052402,2.0,0.3148219176319189,0.06207906233612448,0.014495941022438895,0.007247970511219447,0.10346846468497084,0.8906427630083351,0.02083558246544615,0.4200873362445415,2.0,0.3862136100323236,0.0795553233474493,0.007587859108539048,0.003793929554269524,0.08234811542838,0.9171537004684958,0.019726981119793444,0.4824561403508772,2.0,0.40968338831211093,0.07010341144632548,instrument_adversary,0,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0p00125__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.00125,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,792131936,361,118,1169412,24432868f7d8003b28066f34b06070cb5b8161c25a4a887c27be3c90d76e7473,0.7619047619047619,0.633011583011583,0.5519813519813519,0.6442009991958362,118,0.6331663131713867,0.711904761904762,0.7149416209397409,0.5244530244530244,0.48118982466808563,0.6863858723590354,1.0095167539377508,0.3231308815787154,0.43523809523809526,0.41781165694209177,0.5511583011583011,0.22356677139285824,0.8555164295835656,1.0105926263763516,0.15507619679278606,0.6904761904761905,0.6888402116547353,0.637065637065637,0.49292591466504515,0.7482103860678793,1.0182189980796557,0.2700086120117764,0.6547619047619049,0.7288135593220338,0.11813528090715408,0.3242857142857143,0.423728813559322,0.3551161289215088,0.7261904761904762,0.7796610169491526,0.1715940535068512,9.576340976132267,0.006835361153556221,0.19950710366942215,0.015067649230276842,1.8358171025914742,30,38,0.1906861316424742,-0.493468691527036,,5.498031000725545,0.003924361884886185,0.34362693754534646,0.03507228174216127,2.586447615253402,16,16,0.289963913085573,-0.719099718420971,,15.07437197685781,0.010759723038442406,0.23553706213840325,0.018225245498977215,2.586447615253402,46,54,0.2155055770032489,-0.5498764482505197,0.02351672761142254,0.043121807328832806,0.9959922859614385,0.005573487380545398,0.002786743690272699,0.06924527725518571,0.931922570146402,0.018124839177851612,0.6017156862745098,2.0,0.2504985261121934,0.057952421717345715,0.01654324227539974,0.00827162113769987,0.11221671819341168,0.8823642652886733,0.019089019536371054,0.5575980392156863,2.0,0.36893152278178437,0.06622019410133362,0.0251534283564003,0.01257671417820015,0.16958721468214355,0.4512341638204925,0.01892682361921031,0.5365239294710328,2.0,0.5733388223473022,0.07956870459020138,instrument_adversary,1,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0p0025__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.0025,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,792131936,361,118,1169412,6c67b9c7e078be0510eac5db8f10230ceaddf1f245a5697346a36605bd8cf11f,0.7619047619047619,0.633011583011583,0.5519813519813519,0.6442009991958362,118,0.6176972985267639,0.7414285714285714,0.7333531086853345,0.6216216216216216,0.5295226512617817,0.6760291028924349,0.9897654404064129,0.313736337513978,0.4895238095238095,0.4944010430679117,0.5705920205920206,0.46767338941251996,0.8779067506058877,1.0121360119715082,0.1342292613656204,0.7595238095238096,0.7583202191525326,0.6422136422136422,0.546772068511199,0.7713448866074827,1.0150224361720352,0.24367754956455256,0.6742857142857143,0.7542372881355932,0.14998726546764374,0.4585714285714285,0.652542372881356,0.25858867168426514,0.6752380952380952,0.7542372881355932,0.18360058963298798,7.1137964410362216,0.005077656274829566,0.14820409252158792,0.019806934228741156,1.8818170673670807,40,45,0.18298193110104738,-0.39926576379337675,,8.164858303005914,0.0058278788743796675,0.5103036439378698,0.0627674935716467,2.5848688135908096,15,16,0.3825681898162687,-1.0150883506942945,,15.278654744042134,0.010905535149209233,0.23872898037565837,0.02482193592955221,2.5848688135908096,55,61,0.2328784957798527,-0.5532214105186062,0.023672856390476227,0.04067015839145749,0.9956122953797784,0.0056630713465737155,0.0028315356732868577,0.06979521292341653,0.9302465979036318,0.018183288430645973,0.6237745098039216,2.0,0.3076205347900511,0.06071644654730335,0.01752149974110326,0.00876074987055163,0.11272501770528325,0.880966839463167,0.01915324989315553,0.5575980392156863,2.0,0.4130617234524695,0.061636954720597714,0.0141166927832774,0.0070583463916387,0.12036312211867452,0.8017748497730485,0.018676673145875785,0.5793450881612091,2.0,0.4538231748519155,0.07770548830740154,instrument_adversary,1,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0p005__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.005,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,792131936,361,118,1169412,0f8652c1a179ff879e970fe4e3f0d0097487332a9be0b9afbed71e69ae229c48,0.7619047619047619,0.633011583011583,0.5519813519813519,0.6442009991958362,118,0.7115861177444458,0.659047619047619,0.6585836981116374,0.5266409266409267,0.4545454545454544,0.7586433589458466,0.9927464308577987,0.23410307191195212,0.5904761904761904,0.5855685319971035,0.5676319176319177,0.4473902908685516,0.7833264873308294,1.0310611227339268,0.24773463540309737,0.7376190476190476,0.7327342592048475,0.6109395109395108,0.4750582750582752,0.7548806490767904,1.010935836422062,0.25605518734527155,0.6085714285714287,0.7372881355932204,0.25973477959632874,0.5095238095238095,0.711864406779661,0.17637275159358978,0.6485714285714286,0.7542372881355932,0.18569467961788177,5.5251794588324445,0.0039437397993093825,0.11510790539234261,0.029400394074186955,1.346615281376875,48,46,0.19822059584484159,-0.31806424847273274,,10.221027476263405,0.007295522823885371,0.6388142172664626,0.04955986324204763,2.7681325888507553,16,16,0.4508219553629145,-1.1961437050461319,,15.74620693509585,0.011239262623194754,0.24603448336087264,0.03157442835592704,2.7681325888507553,64,62,0.2613709357243598,-0.5375841126160825,0.02342318184673786,0.05038467210721714,0.9943302239731232,0.0055633261166564705,0.0027816630583282352,0.07002332311814163,0.9295624393517219,0.018177919157711834,0.625,2.0,0.32719564082176683,0.054428160190582275,0.017494900736214583,0.008747450368107292,0.11305276246719485,0.8748237067128274,0.019036976981859004,0.5600490196078431,2.0,0.43947672474705585,0.06380454784084577,0.009182137589173328,0.004591068794586664,0.10114353733186668,0.8552973813615459,0.01829204295577128,0.5831234256926953,2.0,0.34721272714867507,0.07191843446344137,instrument_adversary,1,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0p00125__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.00125,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,797005248,362,117,1169412,2a2ee0410aea3e2a0a0809f15d46c62c17ed805596a3aeebb1ae159bdb75d901,0.7368197278911565,0.6289902998236332,0.4989428699955016,0.7343894507846789,117,0.7652888298034668,0.6490079365079364,0.6230094531914553,0.5958884479717812,0.4658119658119659,0.7824581883319183,1.0107274437001323,0.22826925536821407,0.4267573696145125,0.4150159614821269,0.511221340388007,0.339766081871345,0.9154702002178341,1.036365989357561,0.12089578913972687,0.630017006802721,0.605426320725919,0.6602402998236332,0.48846153846153845,0.8387499272959729,1.0224312266849556,0.1836812993889827,0.5246315192743765,0.6153846153846154,0.18693803250789642,0.38934240362811795,0.5726495726495726,0.21260502934455872,0.5481575963718821,0.6666666666666666,0.1664086878299713,8.445331275042061,0.006028073715233449,0.1759444015633763,0.015237772213002744,1.3480492510878692,36,41,0.1946221841630257,-0.44494619814041314,,6.559429254756413,0.00468196235171764,0.40996432842227565,0.0186082830570211,2.732867412289476,13,13,0.307439647178072,-0.7351165959791506,,15.004760529798476,0.01071003606695109,0.2344493832781011,0.015987013356550513,2.732867412289476,49,54,0.22282654991678727,-0.5174887976000975,0.02387085184454918,0.05344003565299354,0.9961922994112496,0.007091032797320563,0.0035455163986602813,0.07193026817288085,0.9253869029927808,0.02301148101731577,0.3813372520205731,2.0,0.38562717358660287,0.07000081799924374,0.015192660183725476,0.007596330091862738,0.10153061495597031,0.8784835764505586,0.023590467311681323,0.33798677443056574,2.0,0.5104169819404566,0.08418675721623003,0.02006580167828674,0.01003290083914337,0.14349465649949553,0.5486540645210446,0.02255382681232955,0.40535714285714286,2.0,0.6434107159519161,0.09523352608084679,instrument_adversary,1,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0p0025__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.0025,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,797005248,362,117,1169412,c492f8dfe290e0479610dd14b2f6cf6650fd212fa8c666cef983ced4c4504eea,0.7368197278911565,0.6289902998236332,0.4989428699955016,0.7343894507846789,117,0.7598757147789001,0.6737528344671203,0.6362956635645711,0.5941468253968254,0.44723346828609994,0.7549933897548736,1.0027112617734824,0.24771787201860873,0.45841836734693875,0.4453674446869174,0.5851741622574957,0.35751237067026526,0.9011806956144983,1.0220135045364618,0.12083280892196346,0.7163265306122449,0.6902973973441353,0.5493937389770722,0.5076923076923077,0.8287155469986066,1.0192805835698466,0.19056503657124002,0.5210884353741496,0.6410256410256411,0.19117240607738495,0.43248299319727895,0.7094017094017094,0.20591199398040771,0.542063492063492,0.6495726495726496,0.17249858379364014,7.171445666504012,0.0051188049011449055,0.1494051180521669,0.01694798982655174,1.5075432986057644,44,42,0.18898288570969538,-0.39804086948839396,,8.431202308246585,0.006017988799604986,0.5269501442654114,0.03950467988754871,2.946549396073389,16,16,0.3765942378269181,-0.9270287365585458,,15.602647974750594,0.01113679370074989,0.24379137460547806,0.018072574901228426,2.946549396073389,60,58,0.23588572373900105,-0.5302878362559319,0.02291402965784073,0.04428657275085971,0.9958857722875695,0.007153740547377242,0.003576870273688621,0.07225749177983813,0.91855031448393,0.02302559377155689,0.38354151359294636,2.0,0.43068739077699825,0.068432810716331,0.015692898271372067,0.007846449135686034,0.10374675005728046,0.8771136726179136,0.023618797379013005,0.35341660543717857,2.0,0.5390972424587899,0.08391914889216423,0.014805194808054901,0.007402597404027451,0.11568283762106175,0.7229848425731942,0.022225975038806783,0.40089285714285716,2.0,0.5498334968056435,0.09292057156562805,instrument_adversary,1,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0p005__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.005,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,797005248,362,117,1169412,2df174b88ece5cc7db5f6c292c09a65be1f57cf8997d76d73618cf44bc19243c,0.7368197278911565,0.6289902998236332,0.4989428699955016,0.7343894507846789,117,0.7951530814170837,0.688407029478458,0.6559385004955454,0.5182208994708994,0.45897435897435895,0.7728414205446396,0.9906075977178862,0.21776617717324664,0.5934240362811792,0.5735968579150322,0.5083002645502646,0.3666891587944218,0.8695319099884556,1.033828938034976,0.16429702804652047,0.7170351473922902,0.6834487697075201,0.5669422398589066,0.5089743589743589,0.8342316816273215,1.020269299237096,0.18603761760977455,0.49526643990929703,0.7264957264957265,0.21970157325267792,0.5188775510204081,0.7094017094017094,0.1783086061477661,0.5799036281179138,0.717948717948718,0.17283770442008972,5.801834161132659,0.004141209251343796,0.12087154502359702,0.0246513098197335,1.4071719471983346,48,48,0.19465956617311952,-0.3459172247818679,,9.502906682567865,0.006782945526458147,0.5939316676604913,0.07783983144861442,2.778703515552741,14,14,0.4273872447433821,-1.0855062655311298,,15.30474084370052,0.010924154777801941,0.2391365756828206,0.02583054705233346,2.778703515552741,62,62,0.25284148581568516,-0.5308144849691834,0.023805806413292885,0.04883915917675565,0.99397487369008,0.006976109217037272,0.003488054608518636,0.07183551386249941,0.9197668230293875,0.02298808623761045,0.3872152828802351,2.0,0.35702102097077837,0.07268646318698302,0.015238879408514115,0.007619439704257058,0.1043700321824657,0.8802986576621912,0.02351982855092012,0.36076414401175605,2.0,0.4740791321330305,0.08105083554983139,0.011818174420937399,0.005909087210468699,0.10124721175418691,0.8428952827512252,0.021969634108605078,0.4133928571428571,2.0,0.4077263923909005,0.07521311566233635,instrument_adversary,1,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0p00125__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.00125,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1857817935,359,120,1169412,4524820733b9f40a898c9c8bb51cb19996ddbd2d9506dafe467e3c638a989d0c,0.6947191697191697,0.6095982142857144,0.39702286018075483,0.6775316464734245,119,0.6929166316986084,0.5999236874236874,0.597235626346029,0.5514880952380952,0.3523340548340548,0.7022802642175368,1.0338795917962826,0.3315993275787459,0.4851648351648352,0.4756099827449122,0.43043154761904767,0.1380798587377533,0.9315825906041619,1.0419525936349898,0.11037000303082789,0.6609126984126984,0.6630632348234174,0.543452380952381,0.34965861623756356,0.7897433468720296,1.0445803331868084,0.2548369863147788,0.5233363858363859,0.7666666666666667,0.14261554181575775,0.4057081807081807,0.48333333333333334,0.32250866293907166,0.60503663003663,0.7166666666666667,0.18179209530353546,9.255987093217867,0.006606700280669426,0.19283306444203893,0.016244849599642786,2.1276182118832883,30,43,0.19751475210081884,-0.4629932066026211,,6.316914943997874,0.0045088614875074045,0.39480718399986725,0.03356315760787691,2.483109270062299,16,16,0.33029493888858874,-0.785523039406606,,15.572902037215739,0.01111556176817683,0.243326594331496,0.01825381092904916,2.483109270062299,46,59,0.23070979879776132,-0.5436256648036173,0.023377055302262306,0.0399966371756823,0.9924391766526418,0.0063910765422887945,0.0031955382711443972,0.07137664993514675,0.951898790254917,0.01820668003139818,0.5245726495726496,2.0,0.26089336352652515,0.05454725760500878,0.017316859837912743,0.008658429918956372,0.11535164733833705,0.900892703970748,0.018854868472438124,0.5299145299145299,2.0,0.33289699253518257,0.06824145838618279,0.029451914963573453,0.014725957481786726,0.1499047172439231,0.5785270171154568,0.018846784197031615,0.5116279069767442,2.0,0.4301706426024451,0.08143419027328491,instrument_adversary,1,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0p0025__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.0025,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1857817935,359,120,1169412,e7812b2cb8a505119bfc66adad10054bf745ee269c14576b166f8328eaebbacd,0.6947191697191697,0.6095982142857144,0.39702286018075483,0.6775316464734245,119,0.6805830001831055,0.6050518925518925,0.6049095364641583,0.571577380952381,0.41627477785372524,0.7034268449028055,1.0276108076137727,0.32418396271096717,0.6023046398046399,0.601184095770562,0.5163690476190477,0.2782530189109136,0.8727308366890554,1.020256653148131,0.1475258164590756,0.6667887667887669,0.6655225274995287,0.5684523809523809,0.394052555631503,0.7800178215220258,1.0357743759960667,0.2557565544740409,0.5783272283272283,0.7416666666666667,0.13629150390625,0.45253357753357754,0.55,0.2861655652523041,0.5968559218559218,0.6916666666666667,0.1749052107334137,7.624049222391531,0.005441862399993955,0.15883435879982358,0.015727271750543153,1.8088065280605063,44,42,0.1987913991084901,-0.3855660172913152,,8.104804591887264,0.005785013984216463,0.5065502869929541,0.04447485143617366,2.6295881893832442,16,16,0.38650366035446193,-0.948732007988959,,15.728853814278796,0.011226876384210419,0.24576334084810622,0.01735412341200825,2.6295881893832442,60,58,0.24571946441998307,-0.5263575149657261,0.023103227838873863,0.048326014839416565,0.9976369879472483,0.0062306079622562295,0.0031153039811281148,0.07136541773113034,0.9511412273152466,0.01820171530817331,0.5213675213675214,2.0,0.21388726910244688,0.059129003435373306,0.017263679165422614,0.008631839582711307,0.11512095419580191,0.9027394029884936,0.01885725665596504,0.5096153846153846,2.0,0.30046830008537406,0.07387573865707964,0.01673179372042979,0.008365896860214895,0.1272267322129002,0.6516241655076853,0.018513427022618836,0.5422276621787026,2.0,0.4332977384381036,0.0799614458810538,instrument_adversary,1,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0p005__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.005,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1857817935,359,120,1169412,1c0f3f14cd669e48d5a9815b181cedb210b70020f918a79fcd0fc6265cc169f2,0.6947191697191697,0.6095982142857144,0.39702286018075483,0.6775316464734245,119,0.7113929986953735,0.5912393162393162,0.5825232019612452,0.5918898809523809,0.3940007215007213,0.7322247651490298,1.0214518148776648,0.289227049728635,0.6041666666666667,0.5931310603625182,0.4939732142857143,0.29249905065694526,0.8154873796901503,1.0402029707619918,0.22471559107184147,0.6361568986568986,0.6296169807635972,0.6252232142857143,0.40002658160552895,0.7846083575403774,1.0340642071107267,0.24945584957034928,0.5354395604395604,0.7416666666666667,0.18649214506149292,0.577930402930403,0.7416666666666667,0.17781655490398407,0.61007326007326,0.75,0.17455847561359406,5.786932323944019,0.004130572679474675,0.12056109008216709,0.025699161046606397,1.351858218609089,48,48,0.20541360282989748,-0.3027650071740532,,10.002850241634736,0.007139793177469476,0.625178140102171,0.026689728132715952,2.855455381461253,15,15,0.44559122921582456,-1.1136869903208209,,15.789782565578754,0.01127036585694415,0.24671535258716806,0.0260113205694159,2.855455381461253,63,63,0.26545800942637926,-0.5054955029607451,0.022116636857390404,0.041339327594030285,0.9960143239028609,0.006205595433044216,0.003102797716522108,0.07125238252009876,0.9523686423835245,0.01813045482965178,0.5170940170940171,2.0,0.24165855204245587,0.05313955992460251,0.017168264096278536,0.008584132048139268,0.1112798732225965,0.9089084938421472,0.018712752003745826,0.49893162393162394,2.0,0.34295121235448134,0.07013038732111454,0.011628420859206335,0.0058142104296031675,0.10817157856609627,0.7996661498241066,0.018078081609361914,0.5495716034271726,2.0,0.370445322885934,0.07670818455517292,instrument_adversary,1,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0p00125__as0__pair0__xrec0__dep0__e500,48,16,0.0,0.0,0.0,False,0.00125,0.0,0.0,0.0,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,730132042,355,124,1169412,47294c7c774df847397606d2a80bb1228e5f36154eda45abbb70528c58d75c27,0.7234133869472215,0.6326058201058201,0.3273949579831933,0.6494197382483371,124,0.6188083291053772,0.6813795018682237,0.6865787076967201,0.5957671957671958,0.30756769374416437,0.6247094521688861,1.0091620694870511,0.38445261731816505,0.635544906221598,0.6336709125745671,0.4929232804232805,0.18071661998132582,0.831616041410801,1.022045478444223,0.19042943703342197,0.7146265388746592,0.7141293155369042,0.6291005291005292,0.3404575163398693,0.7400498526040897,1.0316224188919254,0.2915725662878357,0.6389135613759673,0.782258064516129,0.14471442997455597,0.4433445105437587,0.6048387096774194,0.2776256203651428,0.6605461685348902,0.75,0.17598401010036469,6.812072323808145,0.0048622928792349356,0.14191817341266968,0.01313876981440355,1.6517282573247025,24,34,0.16586532662098008,-0.3766363660106631,,7.911875881424917,0.005647306125214074,0.49449224258905744,0.03137542382315125,2.8522797083230107,13,14,0.3761574784277341,-0.8841779064910482,,14.723948205233063,0.01050959900444901,0.23006169070676663,0.01354998577823429,2.8522797083230107,37,48,0.2184383645726686,-0.5035217511307594,0.02432440221309662,0.05504292546736795,0.9955576798350364,0.00650243397569608,0.00325121698784804,0.06762946230870691,0.9498453784574443,0.0202398033730095,0.5021834061135371,2.0,0.2508546044891429,0.0632053017616272,0.016012928402317838,0.008006464201158919,0.10758800448314604,0.8857906601324639,0.020986971863650148,0.46899563318777293,2.0,0.3097536830354281,0.07101762294769287,0.01605095407953825,0.008025477039769125,0.11412196567796097,0.6393408879406312,0.024104454320169617,0.44359171143514964,2.0,0.4507624098334729,0.09385543689131737,instrument_adversary,1,4
